"","X","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","Group"
"1",1,"A1",32,0,19.547122967063,17.1335730503561,1,0,44.4374147398263,"A"
"2",2,"A1",32,102,69.5642723331664,20.6247355993381,1,0,9.14281077968998,"A"
"3",3,"A1",32,103,9.6478417765752,5.7101953923648,1,0,4.66269774347178,"A"
"4",4,"A1",32,105,33.9723503791337,9.909875762923,1,0,4.02253286292859,"A"
"5",5,"A1",32,108,5.1379516773812,12.9412595363939,1,0,-1.50794761566431e-07,"A"
"6",6,"A1",32,109,39.9167274024673,16.6907901123077,1,0,1.10787305494647,"A"
"7",7,"A1",32,112,74.8623535037041,33.8818551857349,1,0,10.6981628457283,"A"
"8",8,"A1",32,114,8.6344588861622,4.9997287067685,1,0,6.15509223933267,"A"
"9",9,"A1",32,116,18.4225384568739,12.7554133967566,1,1,-0.0631975362575782,"A"
"10",10,"A1",32,117,2.5627287596684,6.3452644079207,1,1,0.000423812733715834,"A"
"11",11,"A1",32,118,17.2897351070404,7.6364182677486,1,0,3.91968853819416,"A"
"12",12,"A1",32,120,3.565986768801,4.9807748603275,1,0,2.23200203738997,"A"
"13",13,"A1",32,121,2.9947736123524,3.9233083340758,1,0,13.8186553055485,"A"
"14",14,"A1",32,122,9.1501510586854,15.585020184946,1,0,19.2625926477152,"A"
"15",15,"A1",32,128,7.5493989445559,4.9403202371271,1,1,1.93084431559179,"A"
"16",16,"A1",32,131,52.9613978209671,29.3440638824569,1,0,12.1790591107528,"A"
"17",17,"A1",32,139,217.890708520658,76.4002923639225,1,0,-0.116904147178323,"A"
"18",18,"A1",32,14,9.7333631646075,6.2850951278749,1,1,-0.0205586358426331,"A"
"19",19,"A1",32,142,167.268432075627,67.1279448927631,1,0,-0.0608792448122925,"A"
"20",20,"A1",32,143,8.209180380655,7.4180843996184,1,1,2.32811020461909e-08,"A"
"21",21,"A1",32,147,44.7587543981686,51.032483990669,1,0,8.82231250452162,"A"
"22",22,"A1",32,148,42.0502871452431,33.940228048552,1,0,11.294859044004,"A"
"23",23,"A1",32,152,91.4856459754615,40.4136262227892,1,0,-0.10035666715674,"A"
"24",24,"A1",32,153,2.4841880642231,2.8009253647242,1,0,18.5570763250584,"A"
"25",25,"A1",32,154,5.9027484413078,6.1038392406527,1,0,21.8587966689096,"A"
"26",26,"A1",32,156,3.7163756608146,4.1096599013638,1,0,18.0420532004241,"A"
"27",27,"A1",32,158,9.3623282926002,8.7557960593572,1,0,24.3278260601176,"A"
"28",28,"A1",32,161,4.1475969986537,5.4136574064328,1,0,19.5295633464185,"A"
"29",29,"A1",32,162,40.8812841750678,247.893420232858,1,0,14.0342034197193,"A"
"30",30,"A1",32,166,568.283662124062,58.4310593756217,1,0,10.7673046208756,"A"
"31",31,"A1",32,169,3.7549926637828,51.0712333501604,1,0,13.8313573386561,"A"
"32",32,"A1",32,17,2.1631303134853,18.4925505339189,1,0,-0.0701149740689715,"A"
"33",33,"A1",32,171,224.331025443243,44.5289167689025,1,0,22.5339181267325,"A"
"34",34,"A1",32,179,15.527932634804,14.502081380349,1,0,4.12145155150661,"A"
"35",35,"A1",32,195,1105.19265245714,388.345855820465,1,0,27.6855615179558,"A"
"36",36,"A1",32,2,0.2504885196686,12.2152846867614,1,0,38.4511471398554,"A"
"37",37,"A1",32,20,17.2109522804129,12.6829129682202,1,0,0.065835325630817,"A"
"38",38,"A1",32,24,115.260192725431,24.8501484910829,1,0,12.8673087385908,"A"
"39",39,"A1",32,26,2.6733588751819,33.061002523393,1,0,11.360247691583,"A"
"40",40,"A1",32,27,1.5914174217445,13.5891170833063,1,0,18.2542612527256,"A"
"41",41,"A1",32,29,6.9659539915286,7.4785905705744,1,0,8.6363304144374,"A"
"42",42,"A1",32,30,109.716883013781,31.4660697712816,1,0,-0.0685680165138342,"A"
"43",43,"A1",32,32,48.0372907567495,9.8650225499475,1,0,9.01450310217795,"A"
"44",44,"A1",32,33,31.8577223097183,8.0439083243996,1,1,1.58800656657715,"A"
"45",45,"A1",32,34,6.4414053156871,5.0469384663136,1,0,5.25838217930036,"A"
"46",46,"A1",32,38,8.0193800151676,5.8840032002467,1,0,10.5279101845121,"A"
"47",47,"A1",32,39,12.7295512528038,6.1667195024306,1,0,15.9998680963344,"A"
"48",48,"A1",32,41,8.2196194017171,5.1454661023066,1,0,7.24558551364191,"A"
"49",49,"A1",32,42,7.1067054725847,5.1189737949228,1,0,22.6348567295417,"A"
"50",50,"A1",32,43,23.5022102218941,26.4611530774798,1,0,22.9550351026875,"A"
"51",51,"A1",32,54,10.3965529194544,20.7773204843453,1,0,2.29492824312725,"A"
"52",52,"A1",32,59,10.062746685062,8.5632813884601,1,1,-0.197996141317901,"A"
"53",53,"A1",32,6,119.685877609909,47.888448190668,1,0,31.9511567152799,"A"
"54",54,"A1",32,65,0.2504885196686,23.5742848964843,1,0,18.9792086741236,"A"
"55",55,"A1",32,67,74.175659026903,24.1183176163938,1,0,28.2998473104645,"A"
"56",56,"A1",32,7,108.285858124517,65.3288960020938,1,0,14.5525978023177,"A"
