"quad","year","totCover"
"A1P",15,21.4751291445826
"A2P",15,41.4428157192679
"A3P",15,12.5391992166915
"B1P",15,84.3189920348876
"B2P",15,55.9919924906549
"B3P",15,36.1922767841426
"B4P",15,3.98891986099908
"E1P",15,92.7788256547811
"E2P",15,202.985039466037
"E3P",15,74.0874725003459
"E5P",15,154.492063683644
"B2P",16,16.3212164450866
"E1P",16,7.30913868918729
"E2P",16,82.7598116741154
"E3P",16,0.488758087158203
"E5P",16,74.8928630179473
"A1P",17,10.0889474888653
"A2P",17,66.4986779350715
"A3P",17,3.80933955956225
"A5P",17,82.2038383479073
"B1P",17,39.6997592056028
"B2P",17,77.8686576134793
"B3P",17,2.33104046038633
"B5P",17,45.6988503702355
"C1P",17,0.250488519668579
"C2P",17,13.4576969223491
"C4P",17,0.24743378162384
"E1P",17,67.9867060342893
"E2P",17,53.4277985521236
"E3P",17,10.5593169808948
"E5P",17,126.308183758205
"J2P",17,13.513028298347
"J3P",17,5.95196954236609
"P2A",17,111.813198257148
"P3A",17,74.1506931525581
"P4A",17,95.6514790389723
"P6A",17,28.7971658517269
"P6B",17,41.4093096064657
"PP2",17,66.4755066715787
"PP3",17,101.801975582892
"PP4",17,306.414574773572
"PP5",17,7.51390626007742
"PP6",17,151.570785682255
"PP7",17,113.431506345214
"WD11",17,117.298496820929
"WD13",17,158.015883311378
"WD15",17,180.113429026602
"WD17",17,342.384022365878
"WD19",17,69.6170938070478
"WD2",17,165.013965105185
"WD25",17,60.9659145662893
"WD3",17,314.770921984374
"WD7",17,191.944252095963
"WD9",17,85.40726756472
"A1P",18,33.8958293093635
"A2P",18,6.1432655246345
"A5P",18,109.581258204536
"B1P",18,48.4678265587946
"B2P",18,50.0786340812636
"B5P",18,32.4845196853699
"E1P",18,40.4975539839646
"E2P",18,82.4194460128035
"E3P",18,2.78540397370901
"E5P",18,118.220617580391
"J2P",18,2.24796537832232
"J3P",18,1.53352134384594
"K3P",18,37.2940280162703
"K4P",18,135.917201524016
"K5P",18,85.8214304726489
"K6P",18,74.2007954012235
"K7P",18,156.728577634825
"P2A",18,175.349374138361
"P3A",18,68.696373953551
"P4A",18,4.06005914347515
"P6A",18,17.0358031344616
"P6B",18,27.479749817324
"PP2",18,79.895220844478
"PP3",18,116.479835521414
"PP4",18,88.8909587363472
"PP6",18,134.020039391307
