"quad","year","totCover"
"A1",32,18.0303793284309
"B1",32,42.9208626660426
"C1",32,12.7256022733444
"D1",32,97.2239841589843
"E2",32,143.83450181018
"F2",32,202.581678110961
"A1",33,25.8794626260061
"A5",33,316.033639126439
"A7",33,51.6378153032353
"B1",33,78.0916617387589
"B4",33,102.431724134031
"B5",33,114.02612538467
"C1",33,14.3129907941207
"C3",33,102.32087836701
"D1",33,67.4935463808238
"D3",33,15.1535456319279
"E2",33,146.86558299218
"F2",33,117.873241747526
"F3",33,65.3648372042904
"A1",34,28.529575775678
"A5",34,84.2942220010583
"A7",34,58.4640864171185
"B1",34,19.4463069930313
"B4",34,85.1355238932556
"B5",34,78.0290122805459
"C1",34,19.8970715372335
"C3",34,75.2616296150505
"C5",34,12.2499999999998
"D1",34,69.6559853910706
"D3",34,8.99197747559828
"D5",34,1.99999999999996
"E2",34,42.5875236501112
"E6",34,46.1551153590983
"F2",34,144.261511763359
"F3",34,16.8227267108772
"A1",35,6.64968592273487
"A12",35,52.5053201918244
"A5",35,70.1095052457327
"A7",35,58.8923011786761
"B1",35,4.45232677412795
"B4",35,19.1099856421393
"B5",35,47.1785029282319
"C1",35,6.49999999999985
"C3",35,15.8877499276475
"C5",35,16.9413015191748
"C6",35,51.7182544574326
"D1",35,9.21341307933123
"D3",35,0.750000000000001
"D5",35,2.24999999999995
"E2",35,3.99999999999996
"E6",35,36.5726097885366
"F2",35,91.6691910842853
"F3",35,0.999999999999974
"F8",35,35.7741177450758
"A1",36,8.29211547430729
"A12",36,49.2142748760143
"A5",36,106.152676332144
"A7",36,65.4656561499351
"B1",36,14.7824519405146
"B4",36,10.6542680311244
"B5",36,35.7189180639198
"C1",36,13.5391209872611
"C3",36,27.5942117847445
"C5",36,14.9999999999997
"C6",36,38.5040505987187
"D1",36,15.3318038468079
"D3",36,1
"D5",36,4.07274476087879
"E2",36,3.99999999999996
"E6",36,12.4999999999998
"F2",36,61.0634715347202
"F3",36,2.99921139546385
"F8",36,25.5821581798047
"A1",37,0.499999999999979
"A12",37,54.2380351507638
"A5",37,31.9999999999996
"A7",37,22.3890532389326
"B1",37,19.0019391235079
"B4",37,4.77924247723456
"B5",37,2.49999999999998
"C1",37,7.24999999999983
"C3",37,47.1928866417375
"C5",37,2.49999999999996
"C6",37,0.999999999999951
"D1",37,5.99999999999991
"D3",37,1.50000000000001
"D5",37,1.74999999999996
"E2",37,3.24999999999998
"E6",37,12.9999999999998
"F2",37,26.6770368302255
"F3",37,0.749999999999985
"F8",37,26.3746386491165
"A1",38,1.99999999999992
"A12",38,73.1265804187931
"A5",38,46.2900570703657
"A7",38,41.9999999999991
"C1",38,28.3946317041534
"C3",38,64.4707218388836
"C5",38,0.499999999999997
"C6",38,2.24999999999992
"D1",38,10.4999999999998
"D3",38,2.00000000000002
"D5",38,2.46505752539343
"E2",38,14.5636711991985
"E6",38,38.7260818009263
"F2",38,43.1525177925084
"F3",38,1.24999999999998
"F8",38,67.6637248199621
"A1",39,6.49999999999983
"A12",39,57.142602475194
"A5",39,64.5122342754972
"A7",39,50.1786385091414
"B1",39,48.4260384291743
"B4",39,6.49999999999992
"B5",39,0.75
"C1",39,36.2139344727287
"C3",39,49.0652242624824
"C5",39,1.49999999999998
"C6",39,3.74999999999992
"D1",39,15.6232434711156
"D3",39,1.75000000000001
"D5",39,3.49999999999999
"E2",39,10.2499999999999
"E6",39,57.0339348569777
"F2",39,51.6543769553947
"F3",39,3.24999999999996
"F8",39,47.4142894975416
"A1",40,19.4999999999995
"A12",40,93.2305905306852
"A5",40,115.761803081267
"A7",40,61.1569445859338
"B1",40,64.6690759565292
"B4",40,4.9999999999999
"B5",40,1
"C1",40,35.2244497934083
"C3",40,68.2886291065611
"C5",40,5.49999999999994
"C6",40,7.24999999999979
"D1",40,23.7499999999994
"D3",40,1.25000000000001
"D5",40,0.749999999999993
"E2",40,17.4506105945527
"E6",40,54.4999999999991
"F2",40,56.9861292364655
"F3",40,15.2499999999998
"F8",40,70.3307594849297
"A1",41,43.0941803038989
"A12",41,73.857301451487
"A5",41,138.004066283399
"A7",41,78.4498387724749
"B1",41,62.3896148513201
"B4",41,0.999999999999972
"B5",41,0.249999999999993
"C1",41,36.204346387691
"C3",41,76.1323961783979
"C5",41,11.4560461665984
"C6",41,8.37474669240927
"D1",41,35.7499999999991
"D3",41,1.75
"D5",41,1.99999999999998
"E2",41,19.4550902511029
"E6",41,85.5881942045925
"F2",41,54.9140736722933
"F3",41,20.4999999999997
"F8",41,81.4586698851309
"A1",42,51.9999999999987
"A12",42,66.2499999999989
"A5",42,184.88992749092
"A7",42,29.0753608885977
"B1",42,70.1678542184932
"B4",42,2.24999999999997
"B5",42,0.499999999999998
"C1",42,43.7499999999994
"C3",42,80.7886291065608
"C5",42,20.9218126458378
"C6",42,19.3713256948347
"D1",42,50.5041577491657
"D3",42,4.75000000000004
"D5",42,0.999999999999997
"E2",42,20.9450805125647
"E6",42,104.332183466721
"F2",42,53.8155251149714
"F3",42,48.1196664736214
"F8",42,100.919346033202
"A1",43,78.0038383680055
"A12",43,31.9220424502809
"A5",43,155.031225472371
"A7",43,24.9424095939945
"B1",43,64.6332139529705
"B4",43,5.24999999999985
"B5",43,1.00000000000001
"C1",43,31.1193988504415
"C3",43,70.589784324466
"C5",43,34.4999999999995
"C6",43,25.1500051417225
"D3",43,6.00000000000002
"D5",43,1.49999999999999
"E2",43,34.1695588476019
"E6",43,100.774631557458
"F2",43,69.105786984011
"F3",43,115.109883713684
"F8",43,71.0991272883836
"A1",44,106.233652733867
"A12",44,37.6774097565946
"A5",44,132.811905376567
"A7",44,25.9999999999995
"B1",44,49.3787684751165
"B4",44,12.3294896745814
"B5",44,3.99999999999998
"C1",44,33.2881643736511
"C3",44,67.8883791025964
"C5",44,35.0620782139613
"C6",44,28.1104954857295
"D1",44,51.7762669864111
