"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"ARTR","Q1",33,7,0,0,0.147712673778097,0.777924065367223,1.39162116539965,1.20202124508016,0.172766261488071,1.18217254558743,0.919689079640068,0.67361015919341,2.78729621863138,42.01181698908,47.6276085314745,42.0817217904012,17.6884535415962,69.7001593978763,163.620481411583,106.136977159426,30.9763207900755,143.204378325778,37.3494594840778,46.702662036431,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,2,0,0,4,1,6,1,0,0,0,0,0,1,1,1,1,0.971487203134538,0.916021371198745,0.867366851576812,0.827263943045252,0.794342012495203,0.767080241588134,0.716279797674305,0.681396677250292,0.650779211780457,0.606955086644473,0.569247243735831,0.537810118205207,0.489426286275887,0.449264404824386,0.402137732892095,0.361330047696259,0.312285918570953,0.262857728940284,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",33,8,0,0,2.2633737335063,7.51328540968069,7.69796726525183,9.99840490315873,10.5971665753986,12.9254877711409,2.00982994987429,0.632841927387098,1.511281715844,17.4876895273108,48.8503277524064,21.5590944146793,46.4077780172265,18.7602766645962,108.555304304089,57.9538852173594,76.7264962214479,158.169262345815,134.183572934192,12.5515262216002,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,1,2,4,1,1,3,2,1,0,0,0,0,0.862763724971111,0.691159143593943,0.628578670712924,0.596729661066994,0.577492794598453,0.564626867932057,0.555419608740411,0.548506791029013,0.543126042988553,0.538818885812989,0.531062074224542,0.52588838280935,0.522191672440789,0.51896314112882,0.503825092146179,0.486182644980635,0.454205854757809,0.412903569629061,0.371898193699241,0.336465521636211,0.305590761260781,0.262069484844402,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",34,1,0,0.25,0.249841670865598,0.000158329134402224,0,4.41096349735934,5.14861784387838,4.77289928813844,10.5691808336536,16.3003572712633,31.7692888663162,18.2119573099952,7.59226500790783,21.6155887769136,1.12174192161723,2.76411328629837,24.5858955510159,101.178241374333,27.017308978474,27.1059083812278,27.141367503389,0.5,1.24999999999994,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,0,0,0,1,1,4,1,5,2,2,1,0,0,1,1,1,0.95370384212894,0.867426823577002,0.760777226233599,0.680223457710922,0.620485195579036,0.574743983083244,0.538735895993559,0.475497716204359,0.434636485772551,0.406161008168069,0.385220574395623,0.369191527265007,0.35653671622838,0.337843625648551,0.324710198544814,0.3149826016278,0.307491107832743,0.284779594759329,0.251350800568821,0.218617551961555,0.188376898073544,0.162429720455475,0.141494334262925
"ARTR","Q1",34,2,0,0,0.740695323890413,3.82934195921787,12.2294658906776,8.51540686883763,6.05995938331287,7.88601772453364,11.0897066116961,5.29045553289679,7.98708234072745,19.1133704922022,32.2975006336895,1.49451660379472,10.4255823864857,31.019563397774,18.6732802227499,98.09003285825,28.3969803892155,30.1249708919245,0.291766179904812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,2,4,5,1,3,1,0,0,0,0,0,1,1,1,1,1,1,1,0.995449941883985,0.967408966039037,0.935723585569103,0.865309750119604,0.811455181638937,0.770467356462095,0.738609478349525,0.713270864510309,0.689972831302592,0.595969880687767,0.512190002986737,0.446652232116601,0.386278023793185,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",34,4,0,0.224510596152388,12.2111414732863,22.6005116779347,18.2478914652225,13.0002642132609,15.5122902401159,17.2832795543963,12.5448634336808,9.30898255930364,11.2691848297613,16.0525905494642,10.2257283651545,17.1450178350447,3.98509555473291,13.6643822114893,64.4373628228821,53.4878464626797,13.0648435080184,5.26906763261178,2.66954436052032,1.10129634606869,0.249999999999943,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,2,0,7,7,2,1,0,0,0,0,1,1,1,1,1,1,0.996627899494009,0.965003452113217,0.9291633175612,0.895699516643053,0.793471107133141,0.695601663012839,0.625683880506327,0.573921963004561,0.534282800056054,0.503053703144072,0.457146915762493,0.425130680383955,0.400417486528889,0.360149993691622,0.308553427341969,0.261806292214498,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",34,5,0,0,0,0.5,0.5,0.104351748113903,0.145648251886097,0,0,0,0.50064963296732,1.24935036703268,9.37950843938365,13.0393280277621,1.72508131732942,0.273711045918844,45.7714749252039,5.45743346101538,26.7544831968656,144.1595426078,61.4411628103173,22.3039698601851,0.249999999999943,0,0,0,0,1,0,1,0,0,0,1,1,3,0,2,0,0,0,0,3,2,1,3,2,3,1,0,0,0,1,0.909990096282138,0.789281724737912,0.720850756282322,0.67808653174332,0.64903448252066,0.628067112916474,0.612241447931317,0.599881496450004,0.589964711200051,0.572059243814837,0.545498856574654,0.511409694512177,0.482415544454426,0.458471482869094,0.438650083940819,0.408080966547235,0.385793722434029,0.360960429754942,0.330755087979006,0.300381610001876,0.259105955036913,0.221011542238783,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",34,6,0,0,0,0.938458560772338,4.78588809951185,10.8910942346246,16.6882448033195,17.4529720796336,15.8353495185961,16.0704512932453,19.8399996916091,12.7050381457998,34.0181890750685,55.3647846255233,45.6311426397093,21.4752406747168,21.0801775616521,37.0920436596869,2.43662102831223,1.24999999999994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,3,0,1,1,6,2,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.975619384115655,0.92254017144649,0.845966112043677,0.77415541776168,0.715769037973467,0.629307524884551,0.563289299170335,0.476480541019337,0.389387680356392,0.3183622520897,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q1",34,7,0,0,0.713003012087788,0,0,1.67622109120297,1.02177947847881,0.686621028312253,0.559632441000412,1.2925483551513,0.897819203848289,1.94228372911896,1.85994738770668,0.154165898591707,14.898153486453,15.5210971327779,54.6561944123859,76.389632368035,18.0211683449075,39.7981028926133,76.092321856239,27.3750035728705,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,2,2,5,4,4,0,1,0,0,0,0,1,1,1,1,1,1,0.998855500396543,0.969721584335601,0.934414110488729,0.89898781219773,0.773886809725543,0.677886162893292,0.610136132155999,0.560235883638716,0.522128331128206,0.492156524285276,0.448161635966874,0.417512989027841,0.394985006874031,0.357661173030941,0.30736266356331,0.261407004976568,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",34,9,0,0,0,0,0.5,4.0208350719046,5.58347517558292,2.64911101005948,1.48405658421119,9.4355600954547,31.6480741918177,38.3345100242998,50.5662525898102,58.9844910235326,26.5038779946114,37.127903120796,19.8707486973926,29.2572967853877,11.9028822986082,2.25,2.68662102831223,0.749999999999943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,1,2,1,1,1,5,4,2,0,0,0,0,1,1,0.996320020432089,0.917014509038956,0.847255137491751,0.795182417327478,0.755921691850562,0.725553858806406,0.701470092616361,0.681947630310184,0.646318693665649,0.622274169782305,0.604982370099891,0.586440049865994,0.557502781103378,0.53083941893173,0.487301874032652,0.440160868835685,0.393225733475647,0.353516349444504,0.312019394731312,0.262882595679188,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,1,0,0,1.57916515853579,4.97877887135618,5.97639266899267,6.14798571698923,8.12667836161519,14.8941233793719,16.968813694235,15.7641918775643,58.8502438816644,37.3591298269509,18.8706761753008,21.2291957873104,1.26072013573153,2.98980844463779,14.5135980006215,146.966202760505,62.5978439342422,73.5892026866518,166.181061752702,2.24663455553525,0.25,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,0,0,0,0,1,2,7,4,6,4,3,1,0,0,1,1,0.98885603742975,0.904589138736049,0.810715370122621,0.710826883033209,0.638659676613013,0.585131844905783,0.54410691369227,0.511773734112596,0.454881481705454,0.418026587922112,0.392289385748749,0.373330099710656,0.358797306296268,0.347309905444091,0.330317822621396,0.318361261032073,0.309495191956705,0.302660428864348,0.282550344603896,0.250245809297817,0.218166005755323,0.188348088701352,0.162429720455475,0.141494334262925
"ARTR","Q1",35,10,0,4.21621880147255,11.5248646701342,19.4110668155061,25.3225557343321,22.4405286551763,12.1633108588078,2.91880333525445,0.659845173795517,0.500012067208601,1.38202615923061,12.0927827710828,58.1293175153948,76.943152366612,107.274050684308,77.6018162583499,48.2486755052846,125.69562764938,9.11084572717095,21.5422105822859,39.651629090485,3.67160695807911,0.839500291162381,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,1,0,3,4,2,5,10,4,0,0,0,0,0.883978894751605,0.704143994939725,0.63749775138621,0.603486834968455,0.582923411076604,0.569163221977809,0.559313923275864,0.551917353415122,0.546159753773582,0.541550705506588,0.533248885426177,0.527711450202626,0.523306804106337,0.504933249342035,0.484324523160057,0.46535571748984,0.433866033943263,0.404236444700877,0.367057356728256,0.333384405390316,0.30340282858815,0.26099678838792,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,11,6.35874091235112,8.64791336753248,14.0879423854691,17.3264479156574,13.4425904290868,17.180366915942,22.8431839605652,20.6518593756874,8.88466764868289,5.04386117082637,0.193992474520428,29.7880837180562,68.1949606507143,87.482234403873,64.8344024510419,14.5034613984196,2.0772615207315,1.20928127869075,138.095815891825,80.674982547118,54.0434142023984,2.8255975025337,2.94938554879013,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1,0,0,0,9,7,3,8,3,0,0,0,0,0.99561934836938,0.794022459015805,0.700634366837253,0.651653346728438,0.621754546606611,0.601656534946274,0.587234337178933,0.576386622244463,0.567934003986903,0.561162871252889,0.548957550427771,0.530207221616093,0.500268481639745,0.473753866470996,0.451461376384704,0.432810217102772,0.403768968450214,0.382420014297675,0.35758442088335,0.327885386188595,0.299219294186453,0.258788057010264,0.220973660606339,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,12,0,0,0,0.25,0.204155018791527,0.0458449812084735,0.491226271716163,0.547613946178447,1.25059623491553,2.77185528968424,22.5302036977108,27.7643220403775,10.7717812039134,1.36547591843757,1.15491737108432,5.43666942738196,108.726711723609,156.213156931638,67.2088935317968,33.3397788661759,136.714300749109,95.8143507351748,8.73859373161122,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,2,3,3,1,0,8,6,4,2,0,0,0,0,0,1,1,1,0.997071017411847,0.938918508431649,0.881217702720771,0.834206324741075,0.796507119140998,0.765990577282049,0.74093147574718,0.694427914275058,0.629327233133839,0.575785925141477,0.534305133321013,0.50168157921607,0.475510457064726,0.43634188019402,0.408557400580006,0.381568998920161,0.347754825992787,0.305571759348933,0.260878456736868,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,13,0,0.348885923881658,0.4628357765697,0.367521886167348,0.827847259812282,0.405269903122248,11.6087607818731,17.1324902101717,15.923895957431,7.37714275965298,3.03649985340067,1.36397813432752,4.73370304543123,3.53103130287349,0.00773588978118767,12.3945825248182,97.5818045540145,105.509484218424,83.9691155681514,42.9782137429559,201.459830474188,69.5962402888779,0.723577614588294,0,0,0,0,0,0,1,0,1,1,0,0,0,3,3,7,1,0,0,4,1,6,4,4,1,0,0,0,0,0.790511350356569,0.649712730068735,0.600341112162875,0.575394484316172,0.56036705162975,0.550329017030926,0.543151302279786,0.537763932451567,0.533572065406013,0.530217631615866,0.524177544856009,0.520149316107368,0.517271456453831,0.511727585238929,0.494892024866044,0.477172398348506,0.445901807630952,0.408888741833818,0.369240221437367,0.334546518811555,0.304385727237468,0.261693336443668,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q1",35,14,0,0,0,0,0.65177389210848,20.0976979931811,27.838136608388,35.1703846855128,25.971429317617,17.6035368994092,37.2285461888456,8.31850622188611,35.5545895314518,16.9352009554097,15.3345207101045,69.0992314346151,267.677303059255,40.9921544538834,62.7100245377717,0.157411181074053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,3,5,3,4,3,7,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98714582955151,0.932290293444407,0.869178137053168,0.756884418021707,0.626790277665955,0.494758591741237,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,15,3.81566985801914,13.6945799067719,22.9908606696392,25.4160476755874,14.1029888630854,9.81417007671158,10.9169756750447,10.827366775169,6.19642778584262,1.27694941436849,4.17480831845782,44.5644683890808,52.0107656663386,108.032652654221,123.075438894028,94.6809343206281,88.4272363634741,44.1227208152557,3.19938554879013,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2,1,4,4,14,5,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970437652899811,0.913643706340552,0.795725843156055,0.636917201212152,0.496939030161372,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,16,0,0,0,0,0,0.128962636995623,3.48023604321171,3.6292614156768,12.2603227011814,9.05923607413577,26.2854523341251,31.2757608441857,71.1221709158308,69.5437463772968,51.8136218017543,24.4212840437449,149.371734748347,8.62478564868968,64.0693565615762,79.306453932481,50.9915814983357,25.9564800929458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,3,5,3,2,1,4,7,2,0,0,0,0,1,1,0.952892861451391,0.862608963209844,0.797785288362081,0.751505456677242,0.71727326625367,0.691066145646965,0.670412393743151,0.653739878352146,0.623442400995834,0.603071461225775,0.5884513661379,0.577454025781919,0.56376306400897,0.541184578178802,0.495920532903541,0.440517274671542,0.392359946403957,0.352326244052748,0.312666723601755,0.263076039259356,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,2,0,0,0.85245156050023,10.1493851730405,17.8987241130752,12.3285778949704,7.96539705398526,6.2592237846351,5.31003989369983,10.7559156133046,35.0027778393257,51.2242687193318,21.1613107281927,5.57059441986061,32.6899216226055,68.6205586475438,99.7681275131119,143.019113122991,19.8895572306845,116.516442790701,16.3580599489546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,1,3,9,7,2,3,1,0,0,0,0,0,1,1,1,1,1,1,1,0.997151474936491,0.970427026419522,0.939089229921704,0.868645550118734,0.814486779156964,0.773187625689816,0.741056458522931,0.715485819666263,0.689433298543582,0.597082631258091,0.513093726786784,0.447373941782372,0.386457671342798,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,4,0,0,0,0,14.4010208575345,30.4325872942543,34.5996422797043,42.7624910022403,44.9044211434294,34.8395006728565,40.0129237914214,39.8459924844054,40.9548238230375,28.7896830898496,5.25107256210379,33.1634138754029,90.2326211578466,78.7481640650316,75.7176325558141,40.1665627405748,3.31850872621692,2.86935556564868,0.330029983141458,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,1,3,1,14,7,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0.981330444066567,0.951761406506208,0.838520549906729,0.731206283005592,0.654609343035599,0.598158793877077,0.555067650724427,0.521203354583803,0.471561051400698,0.437041447068174,0.411320370841525,0.364270325943065,0.31030193628728,0.262314181133813,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,5,0,0.25,0,0,0,0,0,1.12140762470203,5.95262631888587,5.81046725931967,39.4906471929788,44.4543230209753,7.25557870539896,0.727171933857846,19.7564154985914,72.4758724530855,27.3846853947991,14.8063616542323,156.109757825127,199.779549742779,25.3290034978152,60.386579547966,0.25,0,0,0,0,1,1,1,1,1,0,2,3,2,1,1,2,0,0,1,4,5,2,1,6,2,0,0,0,0,1,1,1,1,0.971634898921831,0.916192258997165,0.867533225609248,0.82741978441893,0.794486476191054,0.76721392424053,0.716391112857947,0.658339919791849,0.601245479952429,0.556592247050886,0.52136777700043,0.493077822459124,0.450722069322505,0.420684630058654,0.389244030871281,0.353237421260967,0.307664459364057,0.261597045653767,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q1",35,6,0,0,0.36713573955609,8.6374704590884,14.1326439112689,12.6779049885268,11.7486097599985,14.8484617418628,8.4029163804877,11.1671403268835,53.9600372891397,33.1298649453383,97.4806856912697,96.9077832659573,60.3825612702611,9.81817508288975,68.7175613511762,155.52301570047,23.1884797663398,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,2,1,2,4,8,4,4,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.967797893479011,0.918329391426468,0.84526331205655,0.77438433523969,0.716256210701932,0.629975998477672,0.561215332002112,0.476370899168815,0.389444347930763,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
