"quad","year","SP_ID","x","y","GenID"
"q1",69,"19","75.68971","42.79782","19"
"q10",55,"122","99.03955","2.835661","122"
"q11",60,"67","6.159147","23.55273","67"
"q13",45,"4","4.871617","83.85159","4"
"q15",35,"4","98.1795","76.74863","4"
"q16",34,"36","28.88532","7.965765","36"
"q17",34,"12","19.17097","13.57224","12"
"q18",41,"5","28.19713","96.42147","5"
"q19",34,"6","97.64366","20.89318","6"
"q19",34,"7","98.22237","12.13807","7"
"q19",34,"8","60.45549","5.334384","8"
"q19",34,"9","95.07805","4.471561","9"
"q20",34,"5","97.68103","31.21326","5"
"q20",34,"7","58.66331","19.47423","7"
"q20",34,"8","99.11709","18.52856","8"
"q20",34,"9","97.66472","13.725","9"
"q21",34,"1","31.88598","96.67781","1"
"q21",34,"2","86.95528","95.45468","2"
"q21",34,"3","45.42085","85.32599","3"
"q21",34,"4","1.264748","78.43584","4"
"q21",34,"5","7.517082","68.98134","5"
"q21",34,"7","31.08553","62.50175","7"
"q21",34,"8","4.825447","57.9732","8"
"q21",34,"9","32.18049","54.75535","9"
"q21",34,"10","17.03798","52.29783","10"
"q21",34,"11","25.57656","47.48534","11"
"q21",34,"12","67.13607","41.75432","12"
"q21",34,"13","56.45048","39.7135","13"
"q21",34,"14","51.69745","36.88089","14"
"q21",34,"15","45.60838","32.08414","15"
"q21",34,"16","7.737144","26.2737","16"
"q22",34,"1","75.0238","90.53143","1"
"q22",34,"2","74.41899","87.61067","2"
"q22",34,"3","88.0649","85.77399","3"
"q22",34,"5","29.82388","85.64949","5"
"q22",34,"6","33.88221","83.30004","6"
"q22",34,"7","92.31432","82.38536","7"
"q22",34,"8","96.84024","78.42088","8"
"q22",34,"9","79.08722","77.46432","9"
"q22",34,"10","76.99986","66.189","10"
"q22",34,"11","92.38069","55.15409","11"
"q22",34,"12","96.41231","50.20885","12"
"q22",34,"13","8.783007","38.19703","13"
"q22",34,"15","85.63674","36.22892","15"
"q23",34,"1","23.21469","97.31121","1"
"q23",34,"3","30.56128","78.91528","3"
"q23",34,"5","41.80028","77.60021","5"
"q23",34,"7","34.76337","71.84637","7"
"q23",34,"8","23.90898","73.21062","8"
"q23",34,"10","58.34231","66.44363","10"
"q23",34,"11","42.64204","64.6888","11"
