"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge","ifTrueAge"
"3757","q23",41,43,"Bouteloua curtipendula",85.10569,45.50169,7.910931,8,1,0,25,-0.0185175724327564,0,0
"3758","q23",41,45,"Bouteloua curtipendula",2.922564,82.24218,9.880809,8,0,0,24,8.61526012420654,0,0
"3759","q23",41,46,"Bouteloua curtipendula",41.1581,81.08749,5.502417,8,1,0,24,1.21269059181213,0,0
"3760","q23",41,47,"Bouteloua curtipendula",76.12637,93.2754,4.181304,3,1,0,37,-0.532011032104492,0,1
"3761","q23",41,48,"Bouteloua curtipendula",5.934862,62.92221,5.854152,8,0,0,25,4.35885190963745,0,0
"3762","q23",41,49,"Bouteloua curtipendula",15.65202,56.22865,3.836271,8,1,0,25,0.876817405223846,0,0
"3763","q23",41,50,"Bouteloua curtipendula",18.95765,39.46891,3.581126,8,0,0,25,0.331294983625412,0,0
"3764","q23",41,52,"Bouteloua curtipendula",8.66956,64.4343,1.596423,8,0,0,25,-0.175293892621994,1,0
"3765","q23",41,53,"Bouteloua curtipendula",0.6405987,59.91568,0.01281636,8,0,0,25,-0.119937181472778,1,0
"3766","q23",42,5,"Bouteloua curtipendula",23.88725,94.26097,89.96905,7,1,0,26,2.14964294433594,0,1
"3767","q23",42,7,"Bouteloua curtipendula",63.14756,24.77408,81.27222,9,0,0,11,11.3139190673828,0,0
"3768","q23",42,9,"Bouteloua curtipendula",89.85049,43.542,81.16811,9,1,0,11,13.4089660644531,0,0
"3769","q23",42,10,"Bouteloua curtipendula",300.6956,18.57869,74.60756,9,1,0,8,7.98048830032349,0,0
"3770","q23",42,12,"Bouteloua curtipendula",4.148221,4.273497,80.54946,9,0,0,8,3.17451453208923,0,0
"3771","q23",42,14,"Bouteloua curtipendula",56.41929,34.88581,75.72526,9,1,0,11,20.8404235839844,0,0
"3772","q23",42,16,"Bouteloua curtipendula",400.0803,44.87577,64.65412,9,1,0,11,25.8212966918945,0,0
"3773","q23",42,20,"Bouteloua curtipendula",162.2606,74.98273,61.51233,9,0,0,14,17.7414016723633,0,0
"3774","q23",42,22,"Bouteloua curtipendula",8.789402,4.936098,63.37012,9,0,0,8,3.55459117889404,0,0
"3775","q23",42,23,"Bouteloua curtipendula",39.90025,24.07404,57.17064,9,1,0,11,17.8796443939209,0,0
"3776","q23",42,24,"Bouteloua curtipendula",63.00745,3.58795,53.94098,2,1,0,40,-0.0399692580103874,0,1
"3777","q23",42,26,"Bouteloua curtipendula",120.0005,66.65007,53.12498,9,0,0,14,26.1361465454102,0,0
"3778","q23",42,27,"Bouteloua curtipendula",56.16496,96.96287,47.89882,9,1,0,18,-0.136619567871094,0,0
"3779","q23",42,28,"Bouteloua curtipendula",198.2079,82.62135,37.16105,9,1,0,20,10.454345703125,0,0
"3780","q23",42,30,"Bouteloua curtipendula",287.801,73.03309,28.20417,9,1,0,20,13.1004581451416,0,0
"3781","q23",42,31,"Bouteloua curtipendula",60.95306,62.56122,29.73818,9,0,0,20,24.3956623077393,0,0
"3782","q23",42,35,"Bouteloua curtipendula",64.92648,33.96786,21.2952,7,1,0,36,16.3455715179443,0,1
"3783","q23",42,36,"Bouteloua curtipendula",0.6851473,94.00642,22.17967,9,0,0,18,5.56790924072266,0,0
"3784","q23",42,37,"Bouteloua curtipendula",61.41995,96.97606,16.74953,4,1,0,37,-0.701736450195312,0,1
"3785","q23",42,38,"Bouteloua curtipendula",22.03839,65.29356,17.97745,9,1,0,20,14.6678838729858,0,0
"3786","q23",42,39,"Bouteloua curtipendula",190.9091,43.84637,10.01205,9,1,0,25,-0.000394919276004657,0,0
"3787","q23",42,40,"Bouteloua curtipendula",0.6851537,90.61912,17.01561,9,0,0,18,8.95520782470703,0,0
"3788","q23",42,41,"Bouteloua curtipendula",80.66206,82.6892,10.76913,9,1,0,24,5.07484722137451,0,0
"3789","q23",42,42,"Bouteloua curtipendula",8.7145,60.65612,13.25551,9,0,0,20,11.316686630249,0,0
"3790","q23",42,43,"Bouteloua curtipendula",116.2431,95.2438,6.350304,4,1,0,37,-0.8797607421875,0,1
"3791","q23",42,44,"Bouteloua curtipendula",4.96582,63.67274,10.25566,9,0,0,20,8.74622058868408,0,0
"3792","q23",42,45,"Bouteloua curtipendula",130.0952,26.54635,3.431615,7,1,0,36,0.003203448606655,0,1
"3793","q23",42,47,"Bouteloua curtipendula",17.55027,55.75566,8.692517,9,0,0,25,6.03824281692505,0,0
"3794","q23",42,48,"Bouteloua curtipendula",22.71044,59.37553,1.328721,9,0,0,25,-0.00234484719112515,1,0
"3795","q23",43,6,"Bouteloua curtipendula",29.0394,95.43722,98.79099,8,1,0,26,0.00925445556640625,0,1
"3796","q23",43,7,"Bouteloua curtipendula",2.864312,3.029957,97.73978,1,0,0,41,1.47444915771484,1,1
"3797","q23",43,8,"Bouteloua curtipendula",4.348202,47.60838,97.04878,1,1,0,42,1.61316680908203,1,1
"3798","q23",43,12,"Bouteloua curtipendula",17.4505,87.7412,94.08262,8,0,0,26,3.63799285888672,0,1
"3799","q23",43,13,"Bouteloua curtipendula",4.186366,8.401835,95.3675,1,1,0,43,3.74659729003906,0,1
"3800","q23",43,15,"Bouteloua curtipendula",2.819377,12.86938,92.58274,10,0,1,8,6.39655303955078,0,0
"3801","q23",43,16,"Bouteloua curtipendula",6.046229,92.01646,90.95103,8,0,0,26,5.65334320068359,0,1
"3802","q23",43,18,"Bouteloua curtipendula",1.946446,7.574282,89.93431,10,0,1,8,6.71366167068481,0,0
"3803","q23",43,23,"Bouteloua curtipendula",483.9988,11.18051,75.45571,10,1,0,8,1.64810824394226,0,0
"3804","q23",43,24,"Bouteloua curtipendula",82.01619,40.76086,77.89505,10,0,0,11,12.8584442138672,0,0
"3805","q23",43,25,"Bouteloua curtipendula",67.97005,32.52534,78.82494,10,1,0,11,15.879280090332,0,0
"3806","q23",43,33,"Bouteloua curtipendula",115.397,56.33868,66.30888,10,0,0,11,27.7992858886719,0,0
"3807","q23",43,37,"Bouteloua curtipendula",158.2285,37.38979,59.15964,10,0,0,11,28.3882961273193,0,0
"3808","q23",43,38,"Bouteloua curtipendula",608.7739,68.56315,49.10521,10,1,0,20,6.80614471435547,0,0
"3809","q23",43,39,"Bouteloua curtipendula",9.026479,96.21693,61.32264,10,1,1,12,1.75247955322266,0,0
"3810","q23",43,40,"Bouteloua curtipendula",31.87168,21.71668,57.48203,10,0,0,11,18.2344226837158,0,0
"3811","q23",43,42,"Bouteloua curtipendula",7.275375,8.22964,55.38615,3,0,0,40,6.57539510726929,0,1
"3812","q23",43,43,"Bouteloua curtipendula",32.88618,2.188682,50.39495,3,1,0,40,-0.0658403858542442,1,1
"3813","q23",43,44,"Bouteloua curtipendula",10.74599,24.22792,52.30953,10,0,0,11,22.0367698669434,0,0
"3814","q23",43,45,"Bouteloua curtipendula",7.484936,31.47914,52.33404,10,0,0,11,29.8217163085938,0,0
"3815","q23",43,46,"Bouteloua curtipendula",52.29635,95.85873,48.83069,10,1,0,18,-0.0871429443359375,0,0
"3816","q23",43,55,"Bouteloua curtipendula",2.493036,93.3828,39.56625,10,0,0,18,5.65299224853516,0,0
"3817","q23",43,56,"Bouteloua curtipendula",1.915268,96.20033,37.5518,10,0,0,18,2.81715393066406,1,0
"3818","q23",43,57,"Bouteloua curtipendula",2.222951,94.63817,34.71491,10,0,0,20,4.42369842529297,0,0
"3819","q23",43,58,"Bouteloua curtipendula",1.568429,99.24385,34.70017,10,0,1,18,-0.259246826171875,1,0
"3820","q23",43,63,"Bouteloua curtipendula",178.6798,27.78571,18.04009,8,1,0,36,10.9632329940796,0,1
"3821","q23",43,65,"Bouteloua curtipendula",1.817177,94.62545,21.06455,5,0,0,37,4.45769500732422,0,1
"3822","q23",43,66,"Bouteloua curtipendula",187.3658,53.45451,7.086514,10,1,0,25,1.42587924003601,0,0
"3823","q23",43,67,"Bouteloua curtipendula",110.2439,97.80619,5.931795,5,1,0,37,-0.845176696777344,0,1
"3824","q23",43,69,"Bouteloua curtipendula",15.15863,93.10524,15.56186,5,0,0,37,4.13822937011719,0,1
"3825","q23",43,70,"Bouteloua curtipendula",23.44222,39.53864,10.35171,10,0,0,25,6.64769601821899,0,0
"3826","q23",43,72,"Bouteloua curtipendula",45.11151,83.46172,7.901993,10,1,0,24,4.00778770446777,0,0
"3827","q23",43,74,"Bouteloua curtipendula",13.5891,35.93824,8.78178,10,0,0,25,6.77603816986084,0,0
"3828","q23",43,75,"Bouteloua curtipendula",63.50736,3.686057,2.944996,10,1,2,23,-0.844811379909515,0,0
"3829","q23",43,77,"Bouteloua curtipendula",12.2013,30.73895,5.385842,8,0,0,36,3.55097365379333,0,1
"3830","q23",43,78,"Bouteloua curtipendula",16.6421,38.70212,3.54486,10,0,0,25,1.12836408615112,0,0
"3831","q23",44,0,"Bouteloua curtipendula",94.29087,95.98134,91.64571,9,1,0,26,-0.222816467285156,0,1
"3832","q23",44,3,"Bouteloua curtipendula",7.822315,58.08502,98.86028,1,0,0,44,-0.0215682983398438,1,1
"3833","q23",44,6,"Bouteloua curtipendula",25.37702,3.212842,98.19904,2,1,0,43,-0.223949015140533,1,1
"3834","q23",44,7,"Bouteloua curtipendula",6.580152,48.38131,98.57024,2,0,0,42,0.18402099609375,1,1
"3835","q23",44,9,"Bouteloua curtipendula",4.639886,11.14522,96.8215,2,0,0,43,2.09926605224609,1,1
"3836","q23",44,15,"Bouteloua curtipendula",22.5847,38.14579,88.29088,11,0,0,11,9.63393402099609,0,0
"3837","q23",44,16,"Bouteloua curtipendula",1459.023,32.39948,71.96469,11,1,0,8,2.4849374294281,0,0
"3838","q23",44,19,"Bouteloua curtipendula",4.5923,62.864,84.07302,1,0,0,45,14.6147766113281,0,1
"3839","q23",44,24,"Bouteloua curtipendula",12.49234,79.62848,78.20992,11,1,2,14,18.808479309082,0,0
"3840","q23",44,34,"Bouteloua curtipendula",388.2961,72.89024,51.36886,11,1,0,20,17.0913925170898,0,0
"3841","q23",44,35,"Bouteloua curtipendula",9.483865,78.55453,68.41033,11,0,0,20,20.0229034423828,0,0
"3842","q23",44,41,"Bouteloua curtipendula",74.41572,4.1905,51.18274,4,1,0,40,-0.0223212260752916,0,1
"3843","q23",44,42,"Bouteloua curtipendula",69.90549,95.37307,51.30704,11,1,0,18,-0.0197906494140625,0,0
"3844","q23",44,46,"Bouteloua curtipendula",13.33228,29.30006,42.2292,1,0,0,46,26.9783096313477,0,1
"3845","q23",44,47,"Bouteloua curtipendula",39.50164,88.09811,38.75351,11,1,0,20,8.98136901855469,0,0
"3846","q23",44,49,"Bouteloua curtipendula",53.94589,58.94317,25.71509,11,1,0,20,20.9543743133545,0,0
"3847","q23",44,51,"Bouteloua curtipendula",30.09214,86.97188,30.68367,11,1,0,20,9.60369873046875,0,0
"3848","q23",44,56,"Bouteloua curtipendula",9.924951,29.51952,26.49218,9,1,0,36,24.6417961120605,0,1
"3849","q23",44,57,"Bouteloua curtipendula",32.56246,68.48409,23.55768,11,1,1,20,20.0119037628174,0,0
"3850","q23",44,60,"Bouteloua curtipendula",29.43995,22.29915,20.20068,9,0,0,36,16.4822311401367,0,1
"3851","q23",44,65,"Bouteloua curtipendula",549.6335,45.73394,6.582964,11,1,0,25,-0.0357356555759907,0,0
"3852","q23",44,66,"Bouteloua curtipendula",97.10981,98.34431,6.030382,6,1,0,37,-0.126490771770477,0,1
"3853","q23",44,69,"Bouteloua curtipendula",17.79053,26.24294,14.86746,9,0,0,36,11.7669048309326,0,1
"3854","q23",44,70,"Bouteloua curtipendula",6.587802,68.19662,15.36143,11,0,1,20,13.6292629241943,0,0
"3855","q23",44,73,"Bouteloua curtipendula",5.931165,91.85626,11.92595,6,0,0,37,6.92887878417969,0,1
"3856","q23",44,74,"Bouteloua curtipendula",75.35284,85.78134,8.489286,11,0,0,24,3.2908034324646,0,0
"3857","q23",44,78,"Bouteloua curtipendula",9.195475,73.61496,7.324432,11,0,0,24,5.4401421546936,0,0
"3858","q23",44,79,"Bouteloua curtipendula",15.25672,14.26726,3.34418,11,1,0,23,0.610520362854004,0,0
"3859","q23",44,80,"Bouteloua curtipendula",17.12321,3.733047,2.601193,11,1,0,23,0.115875236690044,1,0
"3860","q23",44,81,"Bouteloua curtipendula",8.768505,89.14958,2.878917,6,0,0,37,0.828417956829071,1,1
"3861","q23",44,83,"Bouteloua curtipendula",3.981595,65.13306,0.5824617,11,0,0,25,-0.0421385392546654,1,0
"3862","q23",45,1,"Bouteloua curtipendula",7.867239,8.360815,98.52557,3,0,0,43,-0.28289794921875,1,1
"3863","q23",45,2,"Bouteloua curtipendula",14.10913,5.661372,97.57323,3,1,0,43,-0.00678253173828125,0,1
"3864","q23",45,3,"Bouteloua curtipendula",12.57208,94.25797,97.44426,10,1,0,26,0.919761657714844,1,1
"3865","q23",45,6,"Bouteloua curtipendula",6.733715,96.65363,95.70632,10,0,0,26,1.89631652832031,0,1
"3866","q23",45,10,"Bouteloua curtipendula",8.81289,96.70651,92.87865,10,0,0,26,1.58059692382812,0,1
"3867","q23",45,11,"Bouteloua curtipendula",9.348531,10.53421,92.83091,12,1,0,8,5.52065277099609,0,0
"3868","q23",45,13,"Bouteloua curtipendula",16.25475,9.515639,89.48254,12,1,0,8,6.88202238082886,0,0
"3869","q23",45,16,"Bouteloua curtipendula",22.43549,95.84745,86.85751,10,1,0,26,1.40701293945312,0,1
"3870","q23",45,18,"Bouteloua curtipendula",48.06398,21.16787,84.13284,12,1,0,8,12.3488159179688,0,0
"3871","q23",45,19,"Bouteloua curtipendula",28.20561,7.779598,83.80812,12,1,0,8,5.22844791412354,0,0
"3872","q23",45,21,"Bouteloua curtipendula",15.5306,45.7476,84.68197,12,0,0,8,13.2814788818359,0,0
"3873","q23",45,22,"Bouteloua curtipendula",19.55855,51.54207,84.21098,12,1,0,8,13.65673828125,0,0
"3874","q23",45,24,"Bouteloua curtipendula",17.06396,60.45737,82.37976,12,0,0,8,15.3138275146484,0,0
"3875","q23",45,25,"Bouteloua curtipendula",21.72075,4.585143,80.10935,12,0,0,8,2.81014132499695,0,0
"3876","q23",45,27,"Bouteloua curtipendula",8.901516,49.88971,80.24302,12,0,0,8,18.3396072387695,0,0
"3877","q23",45,28,"Bouteloua curtipendula",32.85627,38.21899,77.38014,12,1,0,8,20.0135726928711,0,0
"3878","q23",45,29,"Bouteloua curtipendula",15.56179,44.50975,76.80795,12,0,0,8,21.0000228881836,0,0
"3879","q23",45,30,"Bouteloua curtipendula",21.66399,52.81744,76.59736,12,1,0,8,21.2132873535156,0,0
"3880","q23",45,31,"Bouteloua curtipendula",39.24816,12.66576,75.40779,12,1,0,8,8.29869270324707,0,0
"3881","q23",45,32,"Bouteloua curtipendula",19.65626,76.80959,75.26648,12,1,0,14,20.8064727783203,0,0
"3882","q23",45,33,"Bouteloua curtipendula",5.076748,39.1132,73.99526,12,0,0,8,24.7605133056641,0,0
"3883","q23",45,35,"Bouteloua curtipendula",41.06176,5.040158,69.84985,12,0,0,8,2.09992527961731,0,0
"3884","q23",45,37,"Bouteloua curtipendula",18.5975,56.82958,71.4162,12,0,0,8,26.3301544189453,0,0
"3885","q23",45,39,"Bouteloua curtipendula",28.47149,58.70575,67.35066,12,1,0,8,29.5766677856445,0,0
"3886","q23",45,40,"Bouteloua curtipendula",68.062,12.92501,66.67239,12,1,0,8,7.3996844291687,0,0
"3887","q23",45,41,"Bouteloua curtipendula",35.18068,28.93912,67.44469,12,0,0,8,24.849308013916,0,0
"3888","q23",45,43,"Bouteloua curtipendula",16.69089,51.21472,67.00439,12,0,0,8,30.6055755615234,0,0
"3889","q23",45,45,"Bouteloua curtipendula",9.623893,71.9868,67.58058,12,0,0,20,25.9939117431641,0,0
"3890","q23",45,46,"Bouteloua curtipendula",6.778389,19.7672,66.36762,12,0,0,8,18.1324329376221,0,0
"3891","q23",45,47,"Bouteloua curtipendula",32.75858,53.83688,63.42209,12,1,0,8,33.3538436889648,0,0
"3892","q23",45,48,"Bouteloua curtipendula",228.4069,31.86514,57.69418,12,1,0,8,20.0999908447266,0,0
"3893","q23",45,49,"Bouteloua curtipendula",33.99491,3.675756,61.99683,12,1,0,8,0.219306960701942,0,0
"3894","q23",45,50,"Bouteloua curtipendula",12.91089,71.62847,62.80062,12,0,0,20,26.6821060180664,0,0
"3895","q23",45,51,"Bouteloua curtipendula",16.00532,67.13935,62.48989,12,0,0,20,30.6749114990234,0,0
"3896","q23",45,52,"Bouteloua curtipendula",15.38008,7.933828,60.83377,12,0,0,8,5.82859754562378,0,0
"3897","q23",45,53,"Bouteloua curtipendula",12.12595,43.23704,61.20628,12,0,0,8,37.2898597717285,0,0
"3898","q23",45,54,"Bouteloua curtipendula",10.03268,73.50944,58.54766,12,0,0,20,24.6970748901367,0,0
"3899","q23",45,55,"Bouteloua curtipendula",17.72419,77.93941,57.25124,12,1,0,20,18.8046264648438,0,0
"3900","q23",45,56,"Bouteloua curtipendula",9.30651,17.08944,57.11615,12,0,0,8,15.6262426376343,0,0
"3901","q23",45,57,"Bouteloua curtipendula",9.412401,62.31733,56.54741,12,0,0,20,35.9304962158203,0,0
"3902","q23",45,58,"Bouteloua curtipendula",20.24285,47.54858,55.42103,12,1,0,8,42.7135620117188,0,0
"3903","q23",45,59,"Bouteloua curtipendula",28.67751,10.82752,52.7853,12,1,0,8,6.45415306091309,0,0
"3904","q23",45,60,"Bouteloua curtipendula",9.124506,73.22628,54.97047,12,0,0,20,24.9456253051758,0,0
"3905","q23",45,61,"Bouteloua curtipendula",58.02824,63.86278,51.23594,12,1,0,20,32.0195617675781,0,0
"3906","q23",45,62,"Bouteloua curtipendula",17.78683,19.29967,53.80788,12,0,0,8,16.5756607055664,0,0
"3907","q23",45,63,"Bouteloua curtipendula",9.461604,88.90642,51.17334,12,1,0,18,9.66759490966797,0,0
"3908","q23",45,64,"Bouteloua curtipendula",9.910001,97.81357,51.15715,12,0,0,18,0.476776123046875,1,0
"3909","q23",45,66,"Bouteloua curtipendula",10.31729,24.94084,50.32758,12,1,0,8,22.8638572692871,0,0
"3910","q23",45,67,"Bouteloua curtipendula",52.89964,5.404003,47.41052,5,1,0,40,0.849375367164612,0,1
"3911","q23",45,68,"Bouteloua curtipendula",41.93896,80.68723,47.01175,12,1,0,20,15.2005310058594,0,0
"3912","q23",45,69,"Bouteloua curtipendula",11.44666,20.92209,47.76518,12,0,0,8,19.0234642028809,0,0
"3913","q23",45,70,"Bouteloua curtipendula",15.14742,94.52921,46.59175,12,1,0,18,2.90507507324219,0,0
"3914","q23",45,73,"Bouteloua curtipendula",9.862595,87.92921,41.09483,12,0,0,20,10.2995529174805,0,0
"3915","q23",45,74,"Bouteloua curtipendula",39.86856,74.09599,39.01788,12,0,0,20,22.0826416015625,0,0
"3916","q23",45,76,"Bouteloua curtipendula",44.11249,84.04859,33.14136,12,1,0,20,12.6656112670898,0,0
"3917","q23",45,78,"Bouteloua curtipendula",35.62817,59.85893,30.3828,12,1,0,20,25.9325752258301,0,0
"3918","q23",45,79,"Bouteloua curtipendula",4.534915,56.75787,31.57602,12,0,0,20,30.5384254455566,0,0
"3919","q23",45,81,"Bouteloua curtipendula",2.310875,95.24809,26.87843,12,0,0,20,3.90354919433594,0,0
"3920","q23",45,82,"Bouteloua curtipendula",18.42578,90.01655,25.39256,12,1,0,20,7.18871307373047,0,0
"3921","q23",45,86,"Bouteloua curtipendula",20.60016,57.41715,21.07383,12,1,0,20,18.7495040893555,0,0
"3922","q23",45,88,"Bouteloua curtipendula",4.049727,64.67995,20.52805,12,1,0,20,19.9416446685791,0,0
"3923","q23",45,93,"Bouteloua curtipendula",50.51632,30.42719,12.76275,12,1,0,25,6.52765798568726,0,0
"3924","q23",45,94,"Bouteloua curtipendula",14.43503,48.63501,14.83395,12,0,0,25,12.0969839096069,0,0
"3925","q23",45,95,"Bouteloua curtipendula",66.30871,96.70118,12.08908,7,1,0,37,-0.506332397460938,0,1
"3926","q23",45,98,"Bouteloua curtipendula",6.973588,65.19298,12.75553,12,0,0,25,11.2362012863159,0,0
"3927","q23",45,99,"Bouteloua curtipendula",6.539855,55.538,12.72315,12,0,0,25,11.3486413955688,0,0
"3928","q23",45,100,"Bouteloua curtipendula",13.59005,51.23584,10.92202,12,0,0,25,8.70023059844971,0,0
"3929","q23",45,101,"Bouteloua curtipendula",11.21845,13.23533,9.869235,12,1,0,23,8.08893489837646,0,0
"3930","q23",45,102,"Bouteloua curtipendula",4.624563,57.44419,9.545632,12,0,0,25,8.23931312561035,0,0
"3931","q23",45,104,"Bouteloua curtipendula",14.29057,44.7528,7.522451,12,0,0,25,5.22649574279785,0,0
"3932","q23",45,105,"Bouteloua curtipendula",21.91208,55.67098,6.697199,12,0,0,25,3.89045524597168,0,0
"3933","q23",45,109,"Bouteloua curtipendula",27.83089,26.97643,4.326607,12,0,0,25,1.03654909133911,0,0
"3934","q23",45,110,"Bouteloua curtipendula",7.762289,33.65408,4.888167,12,0,0,25,3.21915555000305,0,0
"3935","q23",45,111,"Bouteloua curtipendula",10.72643,38.14328,3.092144,12,1,0,25,1.45909750461578,1,0
"3936","q23",46,3,"Bouteloua curtipendula",22.26752,7.317037,97.02093,4,1,0,43,0.168319702148438,0,1
"3937","q23",46,6,"Bouteloua curtipendula",13.66467,96.1601,97.69499,11,0,0,26,0.465385437011719,1,1
"3938","q23",46,7,"Bouteloua curtipendula",18.00343,18.27241,95.6433,13,1,0,8,2.3665771484375,0,0
"3939","q23",46,8,"Bouteloua curtipendula",7.212904,11.81541,95.85117,13,0,0,8,2.58058929443359,0,0
"3940","q23",46,10,"Bouteloua curtipendula",18.51941,87.2184,92.42901,11,1,0,26,5.10026550292969,0,1
"3941","q23",46,11,"Bouteloua curtipendula",9.240282,13.14038,92.14008,13,0,0,8,5.70147705078125,0,0
"3942","q23",46,12,"Bouteloua curtipendula",4.798481,95.00764,92.99914,11,0,0,26,3.79376983642578,0,1
"3943","q23",46,14,"Bouteloua curtipendula",10.61169,17.04043,90.71066,13,0,0,8,7.21463775634766,0,0
"3944","q23",46,19,"Bouteloua curtipendula",12.77602,8.579532,86.57359,13,1,0,8,6.53969526290894,0,0
"3945","q23",46,21,"Bouteloua curtipendula",5.078782,97.46259,86.31956,11,0,0,26,1.28080749511719,1,1
"3946","q23",46,22,"Bouteloua curtipendula",23.65554,13.98276,84.73721,13,1,0,8,10.6567316055298,0,0
"3947","q23",46,23,"Bouteloua curtipendula",10.60715,52.61654,85.08676,13,0,0,8,13.217643737793,0,0
"3948","q23",46,24,"Bouteloua curtipendula",11.03732,46.92299,85.00991,13,0,0,8,13.2660446166992,0,0
"3949","q23",46,26,"Bouteloua curtipendula",48.59153,23.98512,82.75814,13,1,0,8,13.9957733154297,0,0
"3950","q23",46,30,"Bouteloua curtipendula",22.35728,39.39964,77.96421,13,1,0,8,19.6892395019531,0,0
"3951","q23",46,31,"Bouteloua curtipendula",26.17225,54.32928,77.12733,13,0,0,8,20.1573715209961,0,0
"3952","q23",46,32,"Bouteloua curtipendula",6.257546,28.86438,77.49648,13,0,0,8,21.0195922851562,0,0
"3953","q23",46,33,"Bouteloua curtipendula",27.66208,78.89212,75.697,13,0,0,14,18.3363494873047,0,0
"3954","q23",46,34,"Bouteloua curtipendula",13.14523,44.01951,76.60406,13,1,0,8,21.3089065551758,0,0
"3955","q23",46,35,"Bouteloua curtipendula",12.27614,18.46104,76.69621,13,0,0,8,16.1686878204346,0,0
"3956","q23",46,36,"Bouteloua curtipendula",5.113818,12.50714,76.20178,13,0,0,8,11.1307859420776,0,0
"3957","q23",46,38,"Bouteloua curtipendula",6.953937,33.67757,75.425,13,0,0,8,23.1474456787109,0,0
"3958","q23",46,39,"Bouteloua curtipendula",16.12594,60.22778,73.464,13,1,0,8,24.5195236206055,0,0
"3959","q23",46,40,"Bouteloua curtipendula",65.64989,8.73785,70.81634,13,1,0,8,3.72706699371338,0,0
"3960","q23",46,42,"Bouteloua curtipendula",7.360492,20.92592,72.42225,13,0,0,8,19.167516708374,0,0
"3961","q23",46,43,"Bouteloua curtipendula",5.40888,16.48861,71.80388,13,0,0,8,15.1995143890381,0,0
"3962","q23",46,44,"Bouteloua curtipendula",15.58475,62.78457,70.41384,13,0,0,8,27.5562591552734,0,0
"3963","q23",46,46,"Bouteloua curtipendula",8.606793,95.79884,68.32736,13,0,2,12,2.88310241699219,0,0
"3964","q23",46,47,"Bouteloua curtipendula",11.60333,51.73699,67.48284,13,0,0,8,30.6920852661133,0,0
"3965","q23",46,49,"Bouteloua curtipendula",38.34244,28.11019,65.70894,13,0,0,8,24.2819137573242,0,0
"3966","q23",46,50,"Bouteloua curtipendula",36.01908,19.34659,64.76528,13,0,0,8,15.8115940093994,0,0
"3967","q23",46,53,"Bouteloua curtipendula",44.9296,71.86504,62.63425,13,1,0,20,23.4859237670898,0,0
"3968","q23",46,54,"Bouteloua curtipendula",91.03901,30.89945,60.55855,13,1,0,8,24.485071182251,0,0
"3969","q23",46,55,"Bouteloua curtipendula",26.58579,4.498057,61.27282,13,0,0,8,1.56848418712616,0,0
"3970","q23",46,57,"Bouteloua curtipendula",8.044257,45.82931,61.36431,13,0,0,8,36.9556922912598,0,0
"3971","q23",46,58,"Bouteloua curtipendula",12.14597,10.40925,60.51971,13,0,0,8,8.38029479980469,0,0
"3972","q23",46,59,"Bouteloua curtipendula",12.19998,22.81504,59.57745,13,0,0,8,20.7728061676025,0,0
"3973","q23",46,62,"Bouteloua curtipendula",9.964056,77.11144,56.41847,13,0,0,20,21.1771392822266,0,0
"3974","q23",46,63,"Bouteloua curtipendula",7.964546,39.36211,56.67608,13,0,0,8,37.7402572631836,0,0
"3975","q23",46,64,"Bouteloua curtipendula",5.302824,68.11166,56.34655,13,0,0,20,30.4233169555664,0,0
"3976","q23",46,65,"Bouteloua curtipendula",5.278855,62.88965,56.36493,13,0,0,20,35.5502319335938,0,0
"3977","q23",46,66,"Bouteloua curtipendula",7.702004,48.89452,55.6744,13,0,0,8,42.7351150512695,0,0
"3978","q23",46,67,"Bouteloua curtipendula",16.66308,11.84685,55.23606,13,0,0,8,9.25907039642334,0,0
"3979","q23",46,68,"Bouteloua curtipendula",11.88065,42.63671,54.89964,13,1,0,8,40.0782432556152,0,0
"3980","q23",46,69,"Bouteloua curtipendula",12.77294,25.02047,54.63676,13,0,0,8,22.8940296173096,0,0
"3981","q23",46,70,"Bouteloua curtipendula",78.65087,6.992151,50.94661,6,1,0,40,-0.0942940041422844,0,1
"3982","q23",46,71,"Bouteloua curtipendula",3.337439,45.63615,54.49121,13,0,0,8,44.4587936401367,0,0
"3983","q23",46,73,"Bouteloua curtipendula",5.789107,75.37531,53.06779,13,0,0,20,23.315315246582,0,0
"3984","q23",46,75,"Bouteloua curtipendula",22.75025,33.66983,50.71505,13,0,0,8,30.8296413421631,0,0
"3985","q23",46,76,"Bouteloua curtipendula",2.898086,89.53615,51.94613,13,0,0,18,9.42729949951172,0,0
"3986","q23",46,77,"Bouteloua curtipendula",4.395143,14.247,51.0354,13,0,0,8,12.8546619415283,0,0
"3987","q23",46,78,"Bouteloua curtipendula",4.687993,25.60342,50.43053,13,0,0,8,24.2125282287598,0,0
"3988","q23",46,79,"Bouteloua curtipendula",13.49467,83.1051,49.25016,13,0,0,20,14.5814208984375,0,0
"3989","q23",46,80,"Bouteloua curtipendula",15.43092,64.91978,48.07027,13,1,0,20,32.9638290405273,0,0
"3990","q23",46,81,"Bouteloua curtipendula",6.13615,91.93288,47.06844,13,0,0,18,6.74141693115234,0,0
"3991","q23",46,83,"Bouteloua curtipendula",24.44681,79.57674,46.01993,13,1,0,20,17.0034561157227,0,0
