"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","Group","Grazing"
"70","q17",37,22,24.83779,42.56246,2,0,13.0080947875977,"et2","No"
"71","q17",37,24,73.84011,46.82545,2,0,6.51592254638672,"et2","No"
"72","q17",37,26,18.8913,15.00782,2,1,-0.211532592773438,"et2","No"
"73","q17",37,34,159.70071,77.42319,2,0,10.2336654663086,"et2","No"
"74","q17",37,37,24.47618,30.62338,2,0,0.777534484863281,"et2","No"
"75","q17",37,46,3.612944,21.55166,2,0,4.01918792724609,"et2","No"
"76","q17",37,48,51.05756,30.44656,2,0,1.2649872303009,"et2","No"
"77","q17",38,22,8.695,24.83779,3,0,15.8994140625,"et2","No"
"78","q17",38,24,62.46,73.84011,3,0,9.77409362792969,"et2","No"
"79","q17",38,26,30.73496,18.8913,3,1,-0.172401428222656,"et2","No"
"80","q17",38,34,158.8475,159.70071,3,0,5.11836242675781,"et2","No"
"81","q17",38,37,44.39,24.47618,3,0,3.28736877441406,"et2","No"
"82","q17",38,48,93.8625,51.05756,3,0,0.911067843437195,"et2","No"
"83","q17",62,56,172.3669,21.331,1,0,-0.0102094262838364,"et2","No"
"84","q17",63,56,40.95996,172.3669,2,0,-0.23759600520134,"et2","No"
"85","q17",63,60,156.8497,11.84029,1,0,25.7924785614014,"et2","No"
"86","q17",64,56,670.1765,40.95996,3,0,0.0285109523683786,"et2","No"
"87","q17",64,60,247.8438,156.8497,2,0,22.2747459411621,"et2","No"
"88","q17",65,56,357.7660531,670.1765,4,0,-0.173371464014053,"et2","No"
"89","q17",65,60,236.14973,247.8438,3,0,26.7928562164307,"et2","No"
"90","q17",66,60,65.07204,236.14973,4,0,24.8150615692139,"et2","No"
"91","q17",66,62,133.6178,94.87165,1,0,0.763954162597656,"et2","No"
"92","q17",67,60,42.2745,65.07204,5,0,17.1298999786377,"et2","No"
"93","q17",67,62,640.0543,133.6178,2,0,0.0799407958984375,"et2","No"
"94","q17",68,56,286.8035,84.46601,7,0,-0.0234598685055971,"et2","No"
"95","q17",68,60,223.8014,42.2745,6,0,16.5307846069336,"et2","No"
"96","q17",68,62,201.8771,640.0543,3,0,-0.549346923828125,"et2","No"
"97","q17",69,56,550.3578,286.8035,8,0,-0.0510423965752125,"et2","No"
"98","q17",69,62,615.3469,201.8771,4,0,-0.093231201171875,"et2","No"
"99","q17",70,56,432.7751,550.3578,9,0,0.120228588581085,"et2","No"
"100","q17",70,62,687.698,615.3469,5,0,0.435821533203125,"et2","No"
"101","q17",71,56,243.985,432.7751,10,0,0.0123750846832991,"et2","No"
"102","q17",71,62,716.91501,687.698,6,0,-0.69232177734375,"et2","No"
"103","q19",45,10,167.8107,73.97522,1,0,-0.8834228515625,"et3","No"
"104","q19",46,10,114.4151,167.8107,2,0,-0.951507568359375,"et3","No"
"105","q19",53,16,38.925656,47.18381,3,0,33.8246307373047,"et3","No"
"106","q19",54,16,55.8,38.925656,4,0,31.467887878418,"et3","No"
"107","q19",57,24,38.98,65.1425,1,0,-0.400001525878906,"et3","No"
"108","q19",58,24,102.2901,38.98,2,0,3.44999694824219,"et3","No"
"109","q19",71,31,2.9451557,354.9893,1,0,22.2913227081299,"et3","No"
"110","q19",71,32,0.7362868,35.37285,1,0,18.8456935882568,"et3","No"
"111","q19",71,33,108.9112,62.17902,1,0,14.8265514373779,"et3","No"
"112","q19",71,34,1.4725738,40.04337,1,0,1.56208443641663,"et3","No"
"113","q20",35,10,46.233612,63.47001,1,0,-0.0500030517578125,"et3","No"
"114","q20",49,14,18.753582,16.33519,1,0,31.8618240356445,"et3","No"
"115","q20",64,21,108.51094,244.5731,1,0,2.21548748016357,"et3","No"
"116","q20",65,21,25.01426,108.51094,2,0,7.73953104019165,"et3","No"
"117","q21",35,17,23.748045,5.980866,1,1,0.818099975585938,"lb1","No"
"118","q21",35,19,20.75421,4.926821,1,0,8.80210876464844,"lb1","No"
"119","q21",35,20,14.799495,4.141117,1,0,20.4183120727539,"lb1","No"
"120","q21",35,21,4.208573,1.065136,1,0,22.329963684082,"lb1","No"
"121","q21",35,23,5.714893,2.604328,1,0,30.893310546875,"lb1","No"
"122","q21",35,26,16.45917,3.308992,1,0,7.41853332519531,"lb1","No"
"123","q21",35,28,11.888969,2.187092,1,0,18.9987335205078,"lb1","No"
"124","q21",35,29,2.595872,0.8038312,1,0,16.0878829956055,"lb1","No"
"125","q21",35,30,5.492909,1.869343,1,0,3.32324981689453,"lb1","No"
"126","q21",36,17,31.84439,23.748045,2,0,-0.224761962890625,"lb1","No"
"127","q21",36,19,32.22285,20.75421,2,0,6.14313650131226,"lb1","No"
"128","q21",36,21,23.71523,4.208573,2,0,21.8886947631836,"lb1","No"
"129","q21",36,23,59.98487,5.714893,2,0,31.9370727539062,"lb1","No"
"130","q21",36,26,60.4744,16.45917,2,0,6.87412691116333,"lb1","No"
"131","q21",36,28,49.65681,11.888969,2,0,19.5572338104248,"lb1","No"
"132","q21",36,30,10.11298,5.492909,2,0,4.57239103317261,"lb1","No"
"133","q21",36,36,59.87901,13.4757,1,0,23.4368438720703,"lb1","No"
"134","q21",36,38,21.43575,4.465223,1,1,-0.460829377174377,"lb1","No"
"135","q21",37,17,47.88962,31.84439,3,0,-0.06329345703125,"lb1","No"
"136","q21",37,19,60.39432,32.22285,3,0,3.99740290641785,"lb1","No"
"137","q21",37,21,62.92215,23.71523,3,0,21.2951278686523,"lb1","No"
"138","q21",37,23,35.12918,59.98487,3,0,27.382194519043,"lb1","No"
"139","q21",37,26,81.87589,60.4744,3,0,4.66986894607544,"lb1","No"
"140","q21",37,28,97.33276,49.65681,3,0,20.061544418335,"lb1","No"
"141","q21",37,36,69.36146,59.87901,2,0,22.1571884155273,"lb1","No"
"142","q21",37,38,37.81442,21.43575,2,1,-0.300065964460373,"lb1","No"
"143","q21",38,17,25.68276,47.88962,4,0,-0.0030364990234375,"lb1","No"
"144","q21",38,19,42.044923,60.39432,4,0,7.89621305465698,"lb1","No"
"145","q21",38,21,35.6472,62.92215,4,0,20.0664901733398,"lb1","No"
"146","q21",38,26,35.583803,81.87589,4,0,5.61085653305054,"lb1","No"
"147","q21",38,28,59.07178,97.33276,4,0,15.2360048294067,"lb1","No"
"148","q21",38,31,8.447179,17.43394,3,0,11.5796356201172,"lb1","No"
"149","q21",38,36,118.8247,69.36146,3,0,20.5889511108398,"lb1","No"
"150","q21",38,38,30.34125,37.81442,3,0,-0.250692039728165,"lb1","No"
"151","q21",39,19,41.7565,42.044923,5,0,7.16618871688843,"lb1","No"
"152","q21",39,28,16.339585,59.07178,5,0,16.2989196777344,"lb1","No"
"153","q21",39,36,63.43249,118.8247,4,0,21.5549468994141,"lb1","No"
"154","q21",39,38,9.807377,30.34125,4,0,-0.373283356428146,"lb1","No"
"155","q21",40,19,160.62338,41.7565,6,0,6.72215175628662,"lb1","No"
"156","q21",40,28,134.1588,16.339585,6,0,19.5376663208008,"lb1","No"
"157","q21",40,36,42.37268,63.43249,5,0,19.7189254760742,"lb1","No"
"158","q21",40,38,20.872477,9.807377,5,0,3.85231733322144,"lb1","No"
"159","q21",41,26,75.40664,34.70797,7,0,2.83567452430725,"lb1","No"
"160","q21",41,28,181.0524,134.1588,7,0,18.4225959777832,"lb1","No"
"161","q21",41,36,120.80064,42.37268,6,0,18.4915618896484,"lb1","No"
"162","q21",41,38,96.33452,20.872477,6,0,0.557407021522522,"lb1","No"
"163","q21",41,40,49.98699,42.60372,1,0,6.39384794235229,"lb1","No"
"164","q21",42,26,49.53555,75.40664,8,0,0.875074803829193,"lb1","No"
"165","q21",42,28,11.53381,181.0524,8,0,10.6769275665283,"lb1","No"
"166","q21",42,36,228.70847,120.80064,7,0,18.2614288330078,"lb1","No"
"167","q21",42,38,71.1971108,96.33452,7,0,-0.820666790008545,"lb1","No"
"168","q21",42,40,113.08,49.98699,2,0,5.35617971420288,"lb1","No"
"169","q21",43,26,63.630973,49.53555,9,0,1.72043776512146,"lb1","No"
"170","q21",43,36,15.07302,228.70847,8,0,15.8136978149414,"lb1","No"
"171","q21",43,38,111.6019,71.1971108,8,0,-0.663192570209503,"lb1","No"
"172","q21",43,40,48.57309,113.08,3,0,0.0212636161595583,"lb1","No"
"173","q21",43,41,2.813948,2.130033,3,0,3.92103624343872,"lb1","No"
"174","q21",43,46,42.2732,23.15414,1,1,-0.767219543457031,"lb1","No"
"175","q21",44,26,83.931009,63.630973,10,0,1.19676744937897,"lb1","No"
"176","q21",44,36,16.287621,15.07302,9,0,18.6766815185547,"lb1","No"
"177","q21",44,38,103.935066,111.6019,9,0,2.42101168632507,"lb1","No"
"178","q21",44,40,24.08868,48.57309,4,0,0.0426166094839573,"lb1","No"
"179","q21",44,46,28.71879,42.2732,2,0,-0.213333129882812,"lb1","No"
"180","q21",45,26,141.182069,83.931009,11,0,-0.0724006965756416,"lb1","No"
"181","q21",45,38,58.20337,103.935066,10,0,0.243351101875305,"lb1","No"
"182","q21",45,40,35.86997,24.08868,5,0,5.57499742507935,"lb1","No"
"183","q21",45,46,31.41254,28.71879,3,0,0.742952942848206,"lb1","No"
"184","q21",46,26,89.39491,141.182069,12,0,-0.286728411912918,"lb1","No"
"185","q21",46,38,44.46395,58.20337,11,0,-0.622108995914459,"lb1","No"
"186","q21",46,46,11.85185,31.41254,4,0,0.313661485910416,"lb1","No"
"187","q21",47,26,44.831372,89.39491,13,0,2.67467427253723,"lb1","No"
"188","q21",47,38,87.065872,44.46395,12,0,-0.565617620944977,"lb1","No"
"189","q21",47,46,24.937252,11.85185,5,1,0.650848388671875,"lb1","No"
"190","q21",47,47,6.370155,4.514735,1,1,-0.263397216796875,"lb1","No"
"191","q21",47,50,15.98565,7.873575,1,0,5.80116271972656,"lb1","No"
"192","q21",48,26,4.709267,44.831372,14,0,2.19540286064148,"lb1","No"
"193","q21",48,38,26.679927,87.065872,13,0,-0.0145923411473632,"lb1","No"
"194","q21",48,40,11.18647,24.58993,8,0,1.58544993400574,"lb1","No"
"195","q21",48,50,3.080441,15.98565,2,0,5.46099901199341,"lb1","No"
"196","q21",49,38,42.432877,26.679927,14,0,0.81189227104187,"lb1","No"
"197","q21",49,40,48.47786,11.18647,9,0,9.46437740325928,"lb1","No"
"198","q21",50,38,91.870812,42.432877,15,0,-0.711153864860535,"lb1","No"
"199","q21",50,40,102.060916,48.47786,10,0,9.14541816711426,"lb1","No"
"200","q21",50,46,22.785858,0.7509404,8,1,3.55954432487488,"lb1","No"
"201","q21",51,38,19.597121,91.870812,16,0,0.0267859343439341,"lb1","No"
"202","q21",51,40,21.832068,102.060916,11,0,0.0178872607648373,"lb1","No"
"203","q21",51,46,47.95604,22.785858,9,0,-0.03988953307271,"lb1","No"
"204","q21",51,56,6.257492,3.844568,1,0,6.01971435546875,"lb1","No"
"205","q21",52,38,47.439178,19.597121,17,0,-0.346880823373795,"lb1","No"
"206","q21",52,40,34.072192,21.832068,12,0,-0.23077517747879,"lb1","No"
"207","q21",52,56,43.02983,6.257492,2,0,6.81736755371094,"lb1","No"
"208","q21",53,38,103.836766,47.439178,18,0,2.66580843925476,"lb1","No"
"209","q21",53,40,49.131613,34.072192,13,0,2.46996688842773,"lb1","No"
"210","q21",53,56,17.981128,43.02983,3,0,7.86295318603516,"lb1","No"
"211","q21",53,58,10.391056,10.56056,1,0,22.947151184082,"lb1","No"
"212","q21",54,38,42.244403,103.836766,19,0,0.0314960181713104,"lb1","No"
"213","q21",54,40,38.226153,49.131613,14,0,0.0232562497258186,"lb1","No"
"214","q21",54,56,2.660161,17.981128,4,0,6.03651428222656,"lb1","No"
"215","q21",54,58,8.463114,10.391056,2,0,18.3919067382812,"lb1","No"
"216","q21",54,61,9.298742,3.953539,1,0,15.5944671630859,"lb1","No"
"217","q21",55,38,5.938081,42.244403,20,0,1.82606065273285,"lb1","No"
"218","q21",55,56,7.460178,2.660161,5,0,16.6290588378906,"lb1","No"
"219","q21",55,61,24.06507,9.298742,2,0,13.4782485961914,"lb1","No"
"220","q21",55,64,3.587605,6.823313,1,0,23.8642959594727,"lb1","No"
"221","q21",56,38,65.06422,5.938081,21,0,14.1021099090576,"lb1","No"
"222","q21",56,56,50.04633,7.460178,6,0,5.47148895263672,"lb1","No"
"223","q21",56,65,16.81652,5.967786,1,0,22.1442260742188,"lb1","No"
"224","q21",57,38,37.164388,65.06422,22,0,6.22601318359375,"lb1","No"
"225","q21",57,56,13.248971,50.04633,7,0,10.2772445678711,"lb1","No"
"226","q21",58,40,13.27257,4.022918,18,0,2.74442625045776,"lb1","No"
"227","q21",58,63,13.90921,14.311137,4,0,18.8119430541992,"lb1","No"
"228","q21",59,56,13.20159,17.27369,9,0,23.2662200927734,"lb1","No"
"229","q21",60,38,34.399006,12.846287,25,0,14.3458919525146,"lb1","No"
"230","q21",60,56,28.18741,13.20159,10,0,21.6654891967773,"lb1","No"
"231","q21",60,70,10.34255,9.388341,1,0,3.78357243537903,"lb1","No"
"232","q21",61,38,96.66778,34.399006,26,0,6.24282789230347,"lb1","No"
"233","q21",61,56,14.72588,28.18741,11,0,21.6746978759766,"lb1","No"
"234","q21",61,68,88.66746,32.28302,3,0,-0.727162778377533,"lb1","No"
"235","q21",61,70,60.83918,10.34255,2,0,3.99078631401062,"lb1","No"
"236","q21",62,38,4.5535978,96.66778,27,0,-0.163502186536789,"lb1","No"
"237","q21",62,68,0.7328274,88.66746,4,0,-1.30024969577789,"lb1","No"
"238","q21",62,73,19.09818,26.89371,1,0,28.4105682373047,"lb1","No"
"239","q21",63,38,0.6504667,4.5535978,28,0,6.60139846801758,"lb1","No"
"240","q21",63,68,3.3400037,0.7328274,5,1,0.901364922523499,"lb1","No"
"241","q21",63,80,0.668008,0.7328251,1,0,16.9709987640381,"lb1","No"
"242","q21",63,81,0.6680017,2.873263,1,0,6.01750802993774,"lb1","No"
"243","q21",64,56,37.97067,4.176331,14,0,23.1346893310547,"lb1","No"
"244","q21",64,68,91.803581,3.3400037,6,0,0.407173156738281,"lb1","No"
"245","q21",64,74,44.68987,1.3360076,3,0,38.5844535827637,"lb1","No"
"246","q21",64,80,24.70635,0.668008,2,0,13.0473194122314,"lb1","No"
"247","q21",64,83,11.72803,0.6680023,1,0,9.85465240478516,"lb1","No"
"248","q21",64,88,23.90622,0.6680052,1,0,6.41631317138672,"lb1","No"
"249","q21",65,56,11.356995,37.97067,15,0,20.3929748535156,"lb1","No"
"250","q21",65,68,55.17602,91.803581,7,0,-1.13431549072266,"lb1","No"
"251","q21",65,83,19.56413,11.72803,2,0,6.52936553955078,"lb1","No"
"252","q21",65,88,11.8730801,23.90622,2,0,-0.144828796386719,"lb1","No"
"253","q21",66,68,43.60694,55.17602,8,0,-0.377311706542969,"lb1","No"
"254","q21",67,68,37.974542,43.60694,9,0,-0.369918823242188,"lb1","No"
"255","q22",36,17,23.20307,6.847844,1,0,11.5133037567139,"lb1","No"
"256","q22",36,21,49.0192,3.27616,1,0,26.4579162597656,"lb1","No"
"257","q22",37,17,33.00689,23.20307,2,0,12.3924903869629,"lb1","No"
"258","q22",37,21,58.4663,49.0192,2,0,19.6023864746094,"lb1","No"
"259","q22",38,17,42.151356,33.00689,3,0,7.84375476837158,"lb1","No"
"260","q22",38,21,43.00908,58.4663,3,0,18.8637390136719,"lb1","No"
"261","q22",38,22,38.24824,28.62697,1,0,1.06836748123169,"lb1","No"
"262","q22",39,17,28.669477,42.151356,4,0,7.545654296875,"lb1","No"
"263","q22",39,21,60.391657,43.00908,4,0,20.0746841430664,"lb1","No"
"264","q22",39,22,9.851011,38.24824,2,0,0.436668932437897,"lb1","No"
"265","q22",40,17,265.2303,28.669477,5,0,6.78977680206299,"lb1","No"
"266","q22",40,21,61.10832,60.391657,5,0,19.8329925537109,"lb1","No"
"267","q22",41,17,594.1413,265.2303,6,0,-0.401875048875809,"lb1","No"
"268","q22",41,21,4.6143129,61.10832,6,0,18.6134567260742,"lb1","No"
"269","q22",41,23,0.6935915,0.6873925,1,0,43.5293502807617,"lb1","No"
"270","q22",41,24,13.04764,0.6873847,1,0,7.47736358642578,"lb1","No"
"271","q22",41,25,104.759629,57.95473,1,0,-0.0967201292514801,"lb1","No"
"272","q22",42,17,394.983813,594.1413,7,0,0.418847322463989,"lb1","No"
"273","q22",42,21,10.975698,4.6143129,7,0,36.2476425170898,"lb1","No"
"274","q22",42,24,5.767374,13.04764,2,0,2.06613755226135,"lb1","No"
"275","q22",42,25,37.49599,104.759629,2,0,-0.0774554833769798,"lb1","No"
"276","q22",43,17,757.2776,394.983813,8,0,0.50664085149765,"lb1","No"
"277","q22",43,25,210.7026,37.49599,3,0,-0.0580365732312202,"lb1","No"
"278","q22",43,30,5.771421,12.72912,1,0,8.46176147460938,"lb1","No"
"279","q22",44,17,342.550051,757.2776,9,0,-0.0899712145328522,"lb1","No"
"280","q22",44,25,70.556075,210.7026,4,0,-0.153435811400414,"lb1","No"
"281","q22",45,17,185.24251,342.550051,10,0,-0.296058654785156,"lb1","No"
"282","q22",45,25,75.032143,70.556075,5,0,-0.0975004583597183,"lb1","No"
"283","q22",46,17,206.177533,185.24251,11,0,0.0297622680664062,"lb1","No"
"284","q22",46,25,43.38889,75.032143,6,0,-0.007877042517066,"lb1","No"
"285","q22",47,17,195.223797,206.177533,12,0,0.454741418361664,"lb1","No"
"286","q22",47,25,67.576676,43.38889,7,0,-0.00454294821247458,"lb1","No"
"287","q22",48,17,68.369866,195.223797,13,0,-0.140663146972656,"lb1","No"
"288","q22",48,25,5.442244,67.576676,8,0,-0.0918376371264458,"lb1","No"
"289","q22",49,17,52.6521788,68.369866,14,0,3.03253936767578,"lb1","No"
"290","q22",50,17,85.723358,52.6521788,15,0,0.266983032226562,"lb1","No"
"291","q22",53,17,26.974584,4.000113,18,0,7.1868896484375,"lb1","No"
"292","q22",54,17,33.052642,26.974584,19,0,-0.215660095214844,"lb1","No"
"293","q22",54,45,10.1573,7.644555,4,0,3.29211854934692,"lb1","No"
"294","q22",55,45,3.914126,10.1573,5,0,5.32508420944214,"lb1","No"
"295","q22",57,47,11.28625,8.869984,4,0,25.8313674926758,"lb1","No"
"296","q22",58,25,6.775987,5.226486,18,0,11.1673021316528,"lb1","No"
"297","q22",58,47,12.51816,11.28625,5,0,26.2303619384766,"lb1","No"
"298","q22",59,17,1.996864,7.34434,24,0,3.41999816894531,"lb1","No"
"299","q22",60,54,20.97465,8.48744,1,0,6.74092864990234,"lb1","No"
"300","q22",66,57,19.78655,3.071847,1,0,8.51793766021729,"lb1","No"
"301","q22",67,57,11.75135,19.78655,2,0,7.65574264526367,"lb1","No"
"302","q23",36,26,33.89588,20.43909,1,1,0.00736236572265625,"lb1","No"
"303","q23",36,32,13.25822,29.97061,1,0,14.273344039917,"lb1","No"
"304","q23",36,35,4.969399,5.844166,1,0,14.0003490447998,"lb1","No"
"305","q23",36,36,9.760516,8.030528,1,0,12.6517086029053,"lb1","No"
"306","q23",37,26,77.2526,33.89588,2,0,1.09970092773438,"lb1","No"
"307","q23",37,36,62.37199,9.760516,2,0,12.7683544158936,"lb1","No"
"308","q23",38,26,118.7659,77.2526,3,0,0.280677795410156,"lb1","No"
"309","q23",38,36,125.5752,62.37199,3,0,8.56850433349609,"lb1","No"
"310","q23",39,26,16.300347,118.7659,4,0,0.127677917480469,"lb1","No"
"311","q23",39,36,70.406997,125.5752,4,0,8.26204013824463,"lb1","No"
"312","q23",39,37,23.760498,10.86778,1,0,2.93965148925781,"lb1","No"
"313","q23",40,26,28.326745,16.300347,5,0,2.05941009521484,"lb1","No"
"314","q23",40,36,198.79869,70.406997,5,0,11.9183435440063,"lb1","No"
"315","q23",40,37,103.88393,23.760498,2,0,2.1044979095459,"lb1","No"
"316","q23",41,26,23.88725,28.326745,6,0,-0.586898803710938,"lb1","No"
"317","q23",41,36,195.02168,198.79869,6,0,1.85224688053131,"lb1","No"
"318","q23",41,37,177.66305,103.88393,3,0,-0.532011032104492,"lb1","No"
"319","q23",41,40,63.00745,25.9327,1,1,-0.0281354244798422,"lb1","No"
"320","q23",42,26,52.536129,23.88725,7,0,2.14964294433594,"lb1","No"
"321","q23",42,36,190.8811,195.02168,7,0,0.003203448606655,"lb1","No"
"322","q23",42,37,127.219707,177.66305,4,0,-0.8797607421875,"lb1","No"
"323","q23",42,40,40.161555,63.00745,2,0,-0.0399692580103874,"lb1","No"
"324","q23",43,26,94.29087,52.536129,8,0,0.00925445556640625,"lb1","No"
"325","q23",43,36,57.155431,190.8811,8,0,3.55097365379333,"lb1","No"
"326","q23",43,37,111.80948,127.219707,5,0,-0.845176696777344,"lb1","No"
"327","q23",43,40,74.41572,40.161555,3,0,-0.0658403858542442,"lb1","No"
"328","q23",43,42,6.580152,4.348202,1,1,1.61316680908203,"lb1","No"
"329","q23",43,43,30.016906,4.186366,1,0,3.74659729003906,"lb1","No"
"330","q23",44,26,50.554175,94.29087,9,0,-0.222816467285156,"lb1","No"
"331","q23",44,37,66.30871,111.80948,6,0,-0.126490771770477,"lb1","No"
"332","q23",44,40,52.89964,74.41572,4,0,-0.0223212260752916,"lb1","No"
"333","q23",44,43,21.976369,30.016906,2,1,-0.223949015140533,"lb1","No"
"334","q23",45,26,42.061343,50.554175,10,0,0.919761657714844,"lb1","No"
"335","q23",45,37,84.173351,66.30871,7,0,-0.506332397460938,"lb1","No"
"336","q23",45,40,78.65087,52.89964,5,0,0.849375367164612,"lb1","No"
"337","q23",45,43,22.26752,21.976369,3,0,-0.28289794921875,"lb1","No"
"338","q23",46,40,27.13824,78.65087,6,0,-0.0942940041422844,"lb1","No"
"339","q23",46,43,30.49259,22.26752,4,0,0.168319702148438,"lb1","No"
"340","q23",47,40,40.641895,27.13824,7,0,-0.0368766859173775,"lb1","No"
"341","q23",47,43,47.849041,30.49259,5,0,0.968963623046875,"lb1","No"
"342","q23",48,26,38.23074,7.48538,13,0,5.7197265625,"lb1","No"
"343","q23",48,40,7.133982,40.641895,8,0,-0.0301210526376963,"lb1","No"
"344","q23",48,43,3.375776,47.849041,6,0,-0.25933837890625,"lb1","No"
"345","q23",49,26,28.661282,38.23074,14,0,0.701072692871094,"lb1","No"
"346","q23",49,43,2.170458,3.375776,7,1,-0.53173828125,"lb1","No"
