"quad","year","totCover"
"q20",35,70.675009
"q21",35,34.3049232
"q24",35,6.392386
"q25",35,218.059976
"q26",35,173.537502
"q27",35,481.067803
"q28",35,141.9509834
"q32",35,290.187364
"q33",35,113.04746
"q36",35,29.10444
"q17",36,526.019628
"q20",36,46.233612
"q21",36,163.996062
"q22",36,26.1988548
"q23",36,93.729518
"q24",36,93.537728
"q25",36,379.943926
"q26",36,340.411599
"q27",36,154.81915
"q29",36,20.925162
"q30",36,108.6530033
"q31",36,408.074075
"q32",36,298.477079
"q33",36,72.713075
"q36",36,26.09226
"q42",36,210.418451
"q17",37,264.44052
"q21",37,349.32629
"q22",37,72.22227
"q23",37,61.884015
"q24",37,131.039514
"q25",37,793.8856475
"q27",37,215.403642
"q28",37,296.088986
"q29",37,41.777093
"q30",37,221.422532
"q31",37,528.703567
"q32",37,697.872388
"q33",37,84.92619
"q42",37,243.303077
"q17",38,356.416594
"q21",38,510.15374
"q22",38,120.10016
"q23",38,139.62459
"q24",38,172.04122
"q25",38,1270.729503
"q26",38,513.600002
"q27",38,158.090012
"q28",38,124.97257
"q29",38,47.935529
"q30",38,333.538
"q31",38,737.131959
"q32",38,917.374786
"q33",38,30.502798
"q42",38,461.022163
"q17",39,398.98996
"q20",39,22.114007
"q21",39,368.149875
"q22",39,123.408676
"q23",39,264.839899
"q24",39,292.368194
"q25",39,1285.424089
"q26",39,1423.807519
"q27",39,196.977626
"q28",39,174.085982
"q29",39,69.79694
"q30",39,174.3778064
"q31",39,291.719994
"q32",39,810.698094
"q42",39,355.729536
"q21",40,131.335952
"q22",40,98.912145
"q23",40,110.467842
"q24",40,125.812677
"q25",40,69.995897
"q26",40,100.137351
"q27",40,176.155142
"q28",40,79.67382
"q29",40,6.852692
"q30",40,34.9118197
"q31",40,6.591713
"q32",40,330.333213
"q42",40,42.419563
"q21",41,445.230946
"q22",41,399.2212072
"q23",41,366.370384
"q24",41,163.8642242
"q25",41,447.3137666
"q26",41,497.717604
"q27",41,604.1349256
"q28",41,321.54051
"q29",41,7.621135
"q30",41,194.21222
"q31",41,49.77528
"q32",41,655.872492
"q42",41,161.3825
"q21",42,523.58119
"q22",42,720.0308203
"q23",42,459.57943
"q24",42,203.42593
"q25",42,1436.43695
"q26",42,1473.41635
"q27",42,1015.161327
"q28",42,402.9338
"q29",42,47.13314
"q30",42,467.54449
"q31",42,32.8319
"q32",42,664.6517
"q33",42,32.08988
"q42",42,159.71538
"q21",43,564.9920764
"q22",43,461.951995
"q23",43,422.197371
"q24",43,170.493265
"q25",43,1367.253473
"q26",43,1668.16745
"q27",43,849.157583
"q28",43,93.00608
"q29",43,31.381264
"q30",43,405.39736
"q31",43,74.520291
"q32",43,1043.729385
"q33",43,86.744999
"q35",43,36.10913
"q42",43,110.953191
"q21",44,283.966131
"q22",44,995.822112
"q23",44,400.015454
"q24",44,156.88312
"q25",44,1542.49388
"q26",44,1327.1678
"q27",44,264.5414
"q28",44,13.40642
"q30",44,231.462733
"q31",44,171.21377
"q32",44,671.289715
"q33",44,151.774744
"q35",44,12.25015
"q19",45,73.97522
"q21",45,256.961166
"q22",45,413.106126
"q23",45,191.738894
"q24",45,21.66768
"q25",45,1459.4992
"q26",45,2541.3911826
"q27",45,249.1471258
"q29",45,31.86366
"q30",45,192.35344
"q31",45,169.290968
"q32",45,829.01741
"q33",45,201.91944
"q42",45,678.246697
"q19",46,167.8107
"q21",46,266.667949
"q22",46,278.871533
"q23",46,244.055591
"q24",46,86.374765
"q25",46,1532.00908
"q26",46,2126.999584
"q27",46,256.13638
"q29",46,62.059448
"q30",46,101.658674
"q31",46,129.320768
"q32",46,1117.317625
"q33",46,190.98204
"q35",46,35.98422
"q19",47,114.4151
"q21",47,167.66338
"q22",47,249.566423
"q23",47,57.63083
"q24",47,89.31323
"q25",47,1155.573938
"q26",47,1092.213489
"q27",47,229.956805
"q32",47,428.4200681
"q33",47,112.90955
"q35",47,38.33497
"q13",48,71.169851
"q21",48,206.389865
"q22",48,276.361728
"q23",48,117.183767
"q24",48,58.654397
"q25",48,2060.633724
"q26",48,1853.420747
"q30",48,34.616742
"q31",48,286.675
"q32",48,548.265012
"q33",48,562.812941
"q35",48,101.488672
"q19",49,7.069699
"q20",49,16.33519
"q21",49,45.656105
"q22",49,73.81211
"q23",49,48.740498
"q24",49,40.629257
"q25",49,511.357588
"q26",49,600.412675
"q27",49,8.640437
