"quad","year","SP_ID","x","y","GenID"
"Q13",30,164,91.96,34.05,850
"Q13",30,165,92.47,32.19,851
"Q13",30,166,98.22,34.81,852
"Q13",30,167,89.76,26.04,853
"Q13",30,168,87.37,25.48,854
"Q13",30,169,86.87,28.04,855
"Q13",30,170,84.96,27.92,856
"Q13",30,171,83.66,28.95,857
"Q13",30,172,83.41,30.33,858
"Q13",30,173,81.15,31.02,859
"Q13",30,174,78.93,29.48,860
"Q13",30,175,79.83,27.38,861
"Q13",30,176,81.39,24.62,862
"Q13",30,177,83.8,23.03,863
"Q13",30,178,77.79,25.93,864
"Q13",30,179,75.51,26.09,865
"Q13",30,180,74.08,27.55,866
"Q13",30,181,76.46,24.63,867
"Q13",30,182,67.79,28.13,868
"Q13",30,183,68.6,26.82,869
"Q13",30,184,69.1,24.87,870
"Q13",30,185,71.67,23.87,871
"Q13",30,186,64.54,23.73,872
"Q13",30,187,65.47,21.69,873
"Q13",30,188,69.1,18.75,874
"Q13",30,189,66.47,16.76,875
"Q13",30,190,63.53,17.19,876
"Q13",30,191,60.98,18.89,877
"Q13",30,192,43.39,26.44,731
"Q13",30,193,39.18,27.76,878
"Q13",30,194,38.76,25.52,879
"Q13",30,195,41.87,24.5,731
"Q13",30,197,31.98,15.13,890
"Q13",30,198,27.09,6.6,732
"Q13",30,199,30.82,6.89,732
"Q13",30,200,30.87,1.54,891
"Q13",30,202,54.35,10.21,892
"Q13",30,203,99.51,10.96,893
"Q14",30,0,1.1,43.96,898
"Q14",30,1,15.03,42.76,897
"Q14",30,2,14.41,45.39,897
"Q14",30,3,15.9,46,897
"Q14",30,4,18.06,47.71,899
"Q14",30,5,19.52,45.44,900
"Q14",30,6,19.65,47.32,901
"Q14",30,7,17.92,43.62,897
"Q14",30,8,22.28,45.71,902
"Q14",30,9,21.5,47.15,903
"Q14",30,10,20.89,42.2,904
"Q14",30,11,17.04,39.54,897
"Q14",30,12,19.18,37.83,905
"Q14",30,13,21.16,40.26,906
"Q14",30,14,21.44,35.45,907
"Q14",30,15,22.09,37.7,908
"Q14",30,16,22.99,39.45,909
"Q14",30,17,26.09,38.28,910
"Q14",30,18,25.66,40.62,911
"Q14",30,19,27.72,44.27,912
"Q14",30,20,33.11,45.02,913
"Q14",30,21,32.78,53.79,914
"Q14",30,22,34.14,56.56,915
"Q14",30,23,34.61,53.68,916
"Q14",30,24,38.52,53.28,917
"Q14",30,25,38.14,57.68,918
"Q14",30,26,37.55,60.12,919
"Q14",30,27,38.67,62.44,920
"Q14",30,28,41.19,60.69,921
"Q14",30,29,20.98,55.77,922
"Q14",30,30,21.7,57.86,923
"Q14",30,31,19.96,58.28,924
"Q14",30,32,18.53,57.94,925
"Q14",30,33,17.67,60.93,926
"Q14",30,34,12.29,63.43,927
"Q14",30,35,11.29,68.3,928
"Q14",30,36,12.15,65.68,929
"Q14",30,37,16.95,66.56,930
"Q14",30,38,0.38,75.55,931
"Q14",30,39,1.44,94,932
"Q14",30,40,9.63,90.16,894
"Q14",30,41,11.89,88.47,894
"Q14",30,42,13.38,94.44,933
"Q14",30,43,54.84,74.59,934
"Q14",30,44,52.48,82.54,935
"Q14",30,45,60,75.66,895
"Q14",30,46,62.56,76.72,895
"Q14",30,47,62.4,79.89,895
"Q14",30,48,65.06,75.68,895
"Q14",30,49,70.01,97.1,936
"Q14",30,50,97.82,93.41,937
"Q14",30,51,99.15,91.95,938
"Q14",30,52,97.42,74.39,939
"Q14",30,53,92.05,74.05,940
"Q14",30,54,70.97,60.24,941
"Q14",30,55,74.3,60.71,942
"Q14",30,56,65.35,49.94,943
"Q14",30,57,62.44,49.4,944
"Q14",30,58,60.36,51.47,945
"Q14",30,59,58.95,49.23,946
"Q14",30,60,73.63,44.52,947
"Q14",30,61,68.76,39.03,948
"Q14",30,62,67.65,36.78,949
"Q14",30,63,69.07,36.94,950
"Q14",30,64,69.42,35.31,951
"Q14",30,65,63.04,35.9,952
"Q14",30,66,59.59,36.41,953
"Q14",30,67,43.92,9.96,954
"Q14",30,68,48.01,9.88,955
"Q14",30,69,49.95,0.93,956
"Q14",30,70,31.2,1.42,957
"Q14",30,71,22.84,1.4,958
"Q14",30,72,96.31,5.06,959
"Q14",30,73,97.43,11.13,960
"Q14",30,74,85.95,23.8,961
"Q14",30,75,82.58,25.37,896
"Q14",30,76,87.97,27.63,962
"Q14",30,77,80.96,32.76,896
"Q14",30,78,69.88,49.98,963
"Q15",30,0,0.79,0.39,964
"Q15",30,1,9.95,38.91,965
"Q15",30,2,1.13,50.78,966
"Q15",30,3,4.68,51.12,967
"Q15",30,4,13.23,91.74,968
"Q15",30,5,14.4,93.75,969
"Q15",30,10,38.6,76.8,970
"Q15",30,12,55.76,86.31,971
"Q15",30,13,50.72,65.69,972
"Q15",30,14,65.04,16.39,973
"Q15",30,15,86.05,48.71,974
"Q15",30,16,85.29,43.34,975
"Q15",30,17,85.12,38.87,976
"Q15",30,18,85.84,34.67,977
"Q15",30,19,86.57,31.98,978
"Q15",30,20,87.93,39.62,979
"Q15",30,21,91.19,43.03,980
"Q15",30,22,93.26,49.49,981
"Q15",30,23,68.16,91.62,982
"Q15",30,24,66.84,80.45,983
"Q15",30,25,66.09,84.27,984
"Q15",30,26,64.6,87.95,985
"Q15",30,27,62.82,86.32,986
"Q15",30,28,62.06,89.27,987
"Q15",30,29,60.24,90.87,988
"Q15",30,30,99.33,70.93,989
"Q15",30,31,87.74,35.3,990
"Q15",30,32,89.28,32.5,991
"Q15",30,33,91.44,34.49,992
"Q15",30,34,91.51,29.19,993
"Q15",30,35,94.61,33.27,994
"Q16",30,0,0.45,1.24,996
"Q16",30,1,7.71,6.67,997
"Q16",30,3,4.26,16.18,998
"Q16",30,4,5.72,16.29,999
"Q16",30,5,6.28,18.78,1000
"Q16",30,6,5.36,22.19,1001
"Q16",30,12,14.32,20.08,995
"Q16",30,13,16.65,17.93,995
"Q16",30,14,19.07,19.51,995
"Q16",30,15,12.64,27.75,1002
"Q16",30,16,10.83,36.38,1003
"Q16",30,19,25.62,85.6,1004
"Q16",30,20,30.31,76.64,1005
"Q16",30,21,15.06,42.34,1006
"Q16",30,22,23.73,39.07,1007
"Q16",30,23,22.29,34.16,1008
"Q16",30,24,26.52,32.55,1009
"Q16",30,25,53.31,2.64,1010
"Q16",30,26,54.95,3.05,1011
"Q16",30,27,58.69,1.88,1012
"Q16",30,28,61.42,13.88,1013
"Q16",30,29,63.35,6.2,1014
"Q16",30,30,61.09,0.42,1015
"Q16",30,31,62.57,2.02,1016
"Q16",30,32,64.92,1.59,1017
"Q16",30,35,82.55,99.55,1018
"Q17",30,0,12.88,1.79,61
"Q17",30,1,17.68,6.63,62
"Q17",30,2,22.28,6.18,62
"Q17",30,3,24.24,9.39,62
"Q17",30,4,8.99,31.63,58
"Q17",30,5,2.32,57.37,59
"Q17",30,6,31.86,35.52,60
"Q17",30,7,49.96,10.9,64
"Q17",30,8,51.85,9.11,64
"Q17",30,9,52.74,14.44,64
"Q17",30,12,56.92,13.75,64
"Q17",30,13,57.04,17.28,64
"Q17",30,14,57.43,10.08,64
"Q17",30,15,59.82,7.41,64
"Q17",30,16,62.63,13.01,64
"Q17",30,17,66.06,16.28,64
"Q17",30,18,62.48,32.18,63
"Q17",30,19,77.97,40.78,67
"Q17",30,20,78.94,44.74,67
"Q17",30,21,78.84,48.56,67
"Q17",30,22,68.14,53.42,66
"Q17",30,23,83.63,43.68,67
"Q17",30,24,87.05,46.4,67
"Q17",30,25,79.39,90.06,65
"Q17",30,26,91.09,36.15,68
"Q17",30,27,91.16,38.61,68
"Q17",30,28,96.6,39.5,68
"Q17",30,29,95.02,43.63,68
"Q17",30,30,99.18,42.55,68
"Q17",30,31,99.29,48.02,68
"Q17",30,32,97.05,51.02,68
"Q17",30,33,88.5,51.95,67
"Q17",30,34,89.75,55.34,67
"Q17",30,35,88.13,57.66,67
"Q18",30,4,11.91,61.75,73
"Q18",30,5,8.77,62.31,73
"Q18",30,6,5.78,58.34,74
"Q18",30,7,8.41,59.2,74
"Q18",30,11,23.9,58.33,75
"Q18",30,12,51.95,85.46,69
"Q18",30,13,65.93,89.05,70
"Q18",30,14,64.94,56.1,71
"Q18",30,15,51.61,47.41,72
"Q18",30,16,48.86,49.69,72
"Q18",30,17,50.34,49.96,72
"Q18",30,18,46.18,48.72,72
"Q18",30,24,0.7,53.48,76
"Q18",30,25,13.31,36.18,79
"Q18",30,26,10.23,31.83,80
"Q18",30,27,13.85,25.23,81
"Q18",30,28,7.89,16.56,82
"Q18",30,29,12.94,16.42,83
"Q18",30,30,15.06,11.21,84
"Q18",30,31,2.43,7.67,85
"Q18",30,32,29.02,4.67,86
"Q18",30,33,31.54,29.75,87
"Q18",30,34,38.56,24.01,88
"Q18",30,35,37.23,21.24,89
"Q18",30,36,42.74,22.04,90
"Q18",30,37,50.67,27.51,91
"Q18",30,38,58.93,18.92,92
"Q18",30,41,99.61,27.38,78
"Q18",30,42,99.53,24.62,78
"Q18",30,43,59.45,0.58,77
"Q18",30,44,55.72,2.68,77
"Q18",30,45,56.76,0.58,77
"Q18",30,47,47.22,5.3,93
"Q19",23,1,83.89,92.29,94
"Q19",23,2,80.53,88.14,94
"Q19",23,4,76.72,89.32,94
"Q19",23,5,98.54,77.02,95
"Q19",23,6,96.78,72.14,95
"Q19",23,7,96.68,68.14,95
"Q19",23,8,90.08,20.9,96
"Q19",23,9,87.01,22.95,96
"Q19",23,10,82.77,19.41,96
"Q19",23,11,82.88,7.76,97
"Q19",23,13,75.33,1.6,98
"Q19",23,14,74.15,4.36,98
"Q19",23,15,66.5,3.88,98
"Q19",23,16,68.58,10.47,98
"Q19",23,17,47.8,1.69,99
"Q19",23,18,43.14,1.17,100
"Q19",23,19,46.73,35.57,103
"Q19",23,21,58.71,42.75,109
"Q19",23,22,65.25,44.25,110
"Q19",23,23,58.26,55.12,111
"Q19",23,24,52.2,56.89,112
"Q19",23,27,68.78,54.73,113
"Q19",23,28,53.38,76.98,122
"Q19",23,29,53.42,80.87,122
"Q19",23,30,60.17,93.06,123
"Q19",23,31,54.11,95.81,124
"Q19",23,32,47.56,99.17,125
"Q19",23,33,43.68,88.09,126
"Q19",23,34,37.81,92.93,120
"Q19",23,35,27.64,89.49,120
"Q19",23,36,27.44,83.24,121
"Q19",23,38,36.78,75.02,115
"Q19",23,39,41.19,71.93,116
"Q19",23,40,32.85,65.35,117
"Q19",23,41,20.62,30.61,101
"Q19",23,42,17.54,13.72,102
"Q19",23,43,1.98,52.4,131
"Q19",23,44,7.44,59.77,132
"Q19",23,45,9.7,73.23,132
"Q19",23,46,1.21,74.44,132
"Q19",23,48,5.96,69.77,132
"Q19",23,50,9.12,95.86,128
"Q19",23,51,13.42,88.82,129
"Q19",23,53,60.57,86.49,127
"Q19",23,56,43.59,65.64,114
"Q19",23,57,59.22,35.17,107
"Q19",23,58,57.71,34.93,108
"Q19",23,59,61.11,11.47,104
"Q19",23,60,62.75,8.84,105
"Q19",23,61,71,2.56,106
"Q19",23,64,27.83,73.24,118
"Q19",23,66,19.09,69.12,119
"Q19",23,67,3.79,70.93,130
"Q2",32,24,2.89,63.17,133
"Q2",32,31,60.83,48.76,136
"Q2",32,35,35.89,71.33,137
"Q2",32,36,38.79,75.39,138
"Q2",32,37,40.97,76.41,139
"Q2",32,40,53.57,73.49,140
"Q2",32,41,63.88,75.28,141
"Q2",32,60,77.65,41.12,142
"Q2",32,61,90.48,41.79,143
"Q2",32,64,77.72,19.15,144
"Q2",32,65,77,22.9,145
"Q2",32,66,80.54,26.96,134
"Q2",32,67,81.95,27.76,134
"Q2",32,68,81.35,22.67,146
"Q2",32,69,82.49,20.15,147
"Q2",32,70,84.08,25.25,135
"Q2",32,71,82.35,24.69,135
"Q2",32,72,85.1,31.73,148
"Q2",32,73,94.15,20.32,149
"Q2",32,74,88.89,8.89,150
"Q2",32,75,84.32,8.74,151
"Q2",32,76,79.5,6.18,152
"Q2",32,77,80.7,4.04,153
"Q2",32,78,86.4,2.81,154
"Q2",32,79,86.67,0.5,155
"Q2",32,80,87.05,6.86,156
"Q2",32,81,91.45,4.49,157
"Q2",32,82,91.75,1.39,158
"Q20",23,0,0.61,87.74,179
"Q20",23,1,4.11,89.95,179
"Q20",23,2,8.83,88.77,179
"Q20",23,3,0.63,75.98,180
"Q20",23,4,1.89,71.88,180
"Q20",23,5,3.75,73.67,180
"Q20",23,6,13.19,76.75,180
"Q20",23,10,42.01,81.39,174
"Q20",23,11,49.79,85.24,175
"Q20",23,12,44.46,74.42,176
"Q20",23,13,59.85,76.81,167
"Q20",23,14,63.51,80.41,165
"Q20",23,15,64.18,73.92,167
"Q20",23,16,67.67,83.24,164
"Q20",23,17,65.39,68.46,168
"Q20",23,18,63.67,64.12,169
"Q20",23,19,67.35,63.66,170
"Q20",23,20,60.82,64.63,171
"Q20",23,22,70.96,76.27,164
"Q20",23,24,75.71,88.96,161
"Q20",23,25,79.86,88.44,162
"Q20",23,26,86.8,85.71,163
"Q20",23,27,96.75,50.32,159
"Q20",23,28,93.82,47.59,159
"Q20",23,30,76.22,32.99,159
"Q20",23,32,84.77,44.4,159
"Q20",23,33,71.75,39.62,159
"Q20",23,34,69.6,32.98,159
"Q20",23,39,24.24,44.99,182
"Q20",23,41,43.71,62.5,177
"Q20",23,42,41.95,66.59,178
"Q20",23,44,6.96,66.43,180
"Q20",23,48,3.21,22.78,188
"Q20",23,49,0.59,28.41,188
"Q20",23,50,15.14,22.56,181
"Q20",23,51,19.3,22.89,181
"Q20",23,53,28.76,23.55,187
"Q20",23,54,31.62,29.31,187
"Q20",23,55,35.26,22.31,187
"Q20",23,56,35.68,36.22,187
"Q20",23,57,31.98,17.59,187
"Q20",23,60,98.17,8.22,160
"Q20",23,61,94.22,2.27,160
"Q20",23,62,28.19,6.42,185
"Q20",23,63,8.49,14.67,186
"Q20",23,66,37.08,46.04,183
"Q20",23,67,56.36,63.89,172
"Q20",23,68,65.96,77.41,166
"Q20",23,70,23.84,36.35,184
"Q20",23,71,52.88,77.46,173
"Q21",30,0,6.07,15.34,202
"Q21",30,1,9.22,12.31,202
"Q21",30,2,7.31,7.1,202
"Q21",30,3,2.87,11.78,202
"Q21",30,4,76.67,2.74,207
"Q21",30,5,76.08,0.94,207
"Q21",30,6,73.47,1.15,207
"Q21",30,7,74.63,4.83,207
"Q21",30,8,71.86,5.95,207
"Q21",30,9,70.68,3.73,207
"Q21",30,10,85.37,7.59,208
"Q21",30,11,87.43,10.93,209
"Q21",30,12,88.06,1.91,210
"Q21",30,16,66.6,69.84,216
