"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","Group","Grazing"
"380","q25",44,19,158.87928,1,10,5.26464748382568,0,"bb1","No"
"381","q25",44,29,81.08541,1,9,3.04908156394958,0,"bb1","No"
"382","q25",45,19,121.87526,1,11,6.35477256774902,0,"bb1","No"
"383","q25",45,29,45.6173,1,10,0.222765415906906,0,"bb1","No"
"384","q25",46,19,126.957203,1,12,-0.437997847795486,0,"bb1","No"
"385","q25",46,29,157.4262,1,11,0.184351712465286,0,"bb1","No"
"386","q25",46,44,23.62541,0,1,7.92570495605469,0,"bb1","No"
"387","q25",46,45,22.18071,0,1,14.8601684570312,0,"bb1","No"
"388","q25",47,29,177.58424,1,12,0.0329481437802315,0,"bb1","No"
"389","q25",47,19,484.60675,1,13,-0.3049595952034,0,"bb1","No"
"390","q25",48,19,298.27103,1,14,0.023839583620429,0,"bb1","No"
"391","q25",48,29,108.351,1,13,4.0867772102356,0,"bb1","No"
"392","q25",48,46,53.63921,1,1,-0.172069475054741,0,"bb1","No"
"393","q25",49,29,58.367787,1,14,3.07520699501038,0,"bb1","No"
"394","q25",49,48,4.802005,1,1,20.4543571472168,0,"bb1","No"
"395","q25",49,19,141.02648,1,15,-0.0489007569849491,0,"bb1","No"
"396","q25",49,47,4.275818,0,1,8.9949951171875,0,"bb1","No"
"397","q25",49,46,28.927125,1,2,-0.617457687854767,1,"bb1","No"
"398","q25",50,29,57.629157,1,15,4.53667545318604,0,"bb1","No"
"399","q25",50,48,4.9005,0,2,23.1075191497803,0,"bb1","No"
"400","q25",50,19,216.001512,1,16,-0.203145295381546,0,"bb1","No"
"401","q25",50,46,42.407762,1,3,-0.734565496444702,0,"bb1","No"
"402","q25",51,46,10.41622,1,4,5.29850435256958,0,"bb1","No"
"403","q25",51,49,5.384119,1,1,31.231273651123,0,"bb1","No"
"404","q25",51,19,292.379008,1,17,0.00498671224340796,0,"bb1","No"
"405","q25",51,51,5.99081,1,1,46.6804275512695,0,"bb1","No"
"406","q25",51,50,1.820725,0,1,30.2494735717773,0,"bb1","No"
"407","q25",51,29,85.609323,1,16,1.90689945220947,0,"bb1","No"
"408","q25",52,49,4.438212,1,2,32.815544128418,0,"bb1","No"
"409","q25",52,29,85.638058,1,17,1.01694691181183,0,"bb1","No"
"410","q25",52,54,2.937393,0,1,2.50613117218018,1,"bb1","No"
"411","q25",52,53,3.904596,1,1,5.53690576553345,0,"bb1","No"
"412","q25",52,52,6.945252,1,1,0.453697204589844,1,"bb1","No"
"413","q25",52,19,254.620045,1,18,-0.343500733375549,0,"bb1","No"
"414","q25",52,51,5.075147,0,2,47.1358108520508,0,"bb1","No"
"415","q25",52,55,3.639331,0,1,2.06957292556763,1,"bb1","No"
"416","q25",53,19,637.534543,1,19,-0.00965291075408459,0,"bb1","No"
"417","q25",53,53,22.69545,1,2,-0.0933094024658203,1,"bb1","No"
"418","q25",53,52,55.96247,1,2,0.576499938964844,0,"bb1","No"
"419","q25",53,49,16.83305,0,3,27.07373046875,0,"bb1","No"
"420","q25",53,29,153.5533,1,18,-0.0499663166701794,0,"bb1","No"
"421","q25",54,19,817.479066,1,20,-0.000792812497820705,0,"bb1","No"
"422","q25",54,52,41.61508,1,3,0.719963073730469,0,"bb1","No"
"423","q25",54,57,5.734265,0,1,0.55116206407547,1,"bb1","No"
"424","q25",54,53,4.803534,1,3,1.21513557434082,1,"bb1","No"
"425","q25",54,46,18.51459,0,7,0.0840067565441132,1,"bb1","No"
"426","q25",54,29,383.646043,1,19,-0.0639608949422836,0,"bb1","No"
"427","q25",54,56,12.61637,0,1,34.5129547119141,0,"bb1","No"
"428","q25",55,19,1328.76374,1,21,0.418908834457397,0,"bb1","No"
"429","q25",55,29,436.563,1,20,-0.0478858798742294,0,"bb1","No"
"430","q25",55,58,46.8876,0,1,28.3182220458984,0,"bb1","No"
"431","q25",55,53,32.62783,0,4,5.05843734741211,0,"bb1","No"
"432","q25",55,52,26.721926,1,4,1.34885406494141,0,"bb1","No"
"433","q25",56,52,5.182839,1,5,0.878031730651855,1,"bb1","No"
"434","q25",56,59,21.60464,1,1,27.0186538696289,0,"bb1","No"
"435","q25",56,29,179.46624,1,21,-0.355632126331329,0,"bb1","No"
"436","q25",56,19,732.53699,1,22,0.824345648288727,0,"bb1","No"
"437","q25",57,66,50.31686,0,1,5.04252624511719,0,"bb1","No"
"438","q25",57,65,7.374443,0,1,3.72038269042969,0,"bb1","No"
"439","q25",57,64,18.81353,0,1,3.63280487060547,0,"bb1","No"
"440","q25",57,67,55.64434,1,1,10.0102157592773,0,"bb1","No"
"441","q25",57,63,13.22942,0,1,1.56580352783203,0,"bb1","No"
"442","q25",57,68,34.74109,1,1,0.444938659667969,0,"bb1","No"
"443","q25",57,52,121.32477,1,6,0.0495135709643364,0,"bb1","No"
"444","q25",57,69,62.43465,0,1,11.1760025024414,0,"bb1","No"
"445","q25",57,62,18.55053,1,1,1.29168701171875,0,"bb1","No"
"446","q25",57,61,32.43923,1,1,0.670677185058594,0,"bb1","No"
"447","q25",57,29,220.80899,1,22,0.111626863479614,0,"bb1","No"
"448","q25",57,19,770.909792,1,23,1.24681079387665,0,"bb1","No"
"449","q25",57,60,79.98295,0,1,0,0,"bb1","No"
"450","q25",57,59,95.5953,1,2,32.5914001464844,0,"bb1","No"
"451","q25",58,52,27.89361,0,7,-0.0018463134765625,0,"bb1","No"
"452","q25",58,68,57.70071,1,2,0.0016021728515625,0,"bb1","No"
"453","q25",58,62,61.02337,1,2,4.93364715576172,0,"bb1","No"
"454","q25",58,67,74.71859,1,2,17.7714767456055,0,"bb1","No"
"455","q25",58,71,32.76163,1,1,4.86563110351562,0,"bb1","No"
"456","q25",58,70,38.47142,0,1,9.94853973388672,0,"bb1","No"
"457","q25",58,72,15.87716,0,1,17.0287322998047,0,"bb1","No"
"458","q25",58,59,295.62048,1,3,18.4293594360352,0,"bb1","No"
"459","q25",58,61,33.30398,1,2,-0.00083160400390625,0,"bb1","No"
"460","q25",58,29,167.57288,1,23,3.23953771591187,0,"bb1","No"
"461","q25",58,19,2305.30864,1,24,0.312110275030136,0,"bb1","No"
"462","q25",59,59,145.10816,1,4,16.3835411071777,0,"bb1","No"
"463","q25",59,62,13.58602,1,3,6.56482696533203,0,"bb1","No"
"464","q25",59,29,141.11342,1,24,1.54468584060669,0,"bb1","No"
"465","q25",59,61,13.12374,0,3,1.13423156738281,0,"bb1","No"
"466","q25",59,67,50.78866,1,3,18.5440826416016,0,"bb1","No"
"467","q25",59,19,773.708149,1,25,0.655899584293365,0,"bb1","No"
"468","q25",59,71,30.08957,1,2,6.77643585205078,0,"bb1","No"
"469","q25",60,19,870.001466,1,26,-0.764183044433594,0,"bb1","No"
"470","q25",60,29,489.7817,1,25,0.0381972044706345,0,"bb1","No"
"471","q25",60,59,697.6976,1,5,6.10487651824951,0,"bb1","No"
"472","q25",60,67,196.97707,1,4,11.8361587524414,0,"bb1","No"
"473","q25",61,77,11.3325,0,1,2.55000305175781,0,"bb1","No"
"474","q25",61,67,413.56248,1,5,10.75,0,"bb1","No"
"475","q25",61,71,121.9575,0,4,-0.300003051757812,0,"bb1","No"
"476","q25",61,62,10.65,0,5,6.84999847412109,0,"bb1","No"
"477","q25",61,76,67.22999,0,1,-0.25,0,"bb1","No"
"478","q25",61,29,540.28751,1,26,0.150000005960464,0,"bb1","No"
"479","q25",61,19,1768.532521,1,27,0.200000002980232,0,"bb1","No"
"480","q25",61,59,1004.165001,1,6,1.35000002384186,0,"bb1","No"
"481","q25",61,74,16.38,0,1,13.5999984741211,0,"bb1","No"
"482","q25",61,75,27.07999,0,1,1.05000305175781,0,"bb1","No"
"483","q25",61,68,62.7675,1,5,-0.699996948242188,0,"bb1","No"
"484","q25",61,73,92.105,1,1,3.40000152587891,0,"bb1","No"
"485","q25",62,73,7.483802,0,2,1.86732482910156,1,"bb1","No"
"486","q25",62,68,5.696786,0,6,1.17860412597656,1,"bb1","No"
"487","q25",62,29,656.94664,1,27,-0.255370229482651,0,"bb1","No"
"488","q25",62,67,645.85974,1,6,1.32277679443359,0,"bb1","No"
"489","q25",62,19,498.399473,1,28,-0.589767456054688,0,"bb1","No"
"490","q25",62,59,330.372848,1,7,0.192926123738289,0,"bb1","No"
"491","q25",63,19,341.196287,1,29,-0.0451318249106407,0,"bb1","No"
"492","q25",63,67,1484.908773,1,7,-0.0166473388671875,0,"bb1","No"
"493","q25",63,29,146.491215,1,28,11.5388021469116,0,"bb1","No"
"494","q25",63,59,266.193645,1,8,0.626606345176697,0,"bb1","No"
"495","q25",64,29,886.40608,1,29,0.0211413726210594,0,"bb1","No"
"496","q25",64,67,965.64837,1,8,-0.1014404296875,0,"bb1","No"
"497","q25",64,19,470.38257,1,30,-0.147366911172867,0,"bb1","No"
"498","q25",64,59,296.45945,0,9,-0.0441250801086426,0,"bb1","No"
"499","q25",65,67,3807.99707,1,9,-1.00076293945312,0,"bb1","No"
"500","q25",65,29,950.93534,1,30,-0.1534423828125,0,"bb1","No"
"501","q25",65,19,1308.47182,1,31,-0.702162384986877,0,"bb1","No"
"502","q25",66,19,760.7109007,1,32,-0.121696271002293,0,"bb1","No"
"503","q25",66,78,3.009576,0,1,1.44830322265625,1,"bb1","No"
"504","q25",66,67,904.6508128,1,10,-0.0353927612304688,0,"bb1","No"
"505","q25",66,29,392.26963,1,31,-0.0913162231445312,0,"bb1","No"
"506","q25",67,67,837.02751,1,11,-0.0253717433661222,0,"bb1","No"
"507","q25",67,29,336.88445,1,32,0.0019940787460655,0,"bb1","No"
"508","q25",67,19,415.56219,1,33,-0.0118087502196431,0,"bb1","No"
"509","q25",70,19,474.22683,1,36,-0.101009108126163,0,"bb1","No"
"510","q25",70,67,1342.179024,1,14,-0.28118896484375,0,"bb1","No"
"511","q25",70,29,136.90559,0,35,-0.0182861182838678,0,"bb1","No"
"512","q25",71,67,3271.735067,1,15,-0.851287841796875,0,"bb1","No"
"513","q25",71,19,909.33549,0,37,-0.716745913028717,0,"bb1","No"
"514","q26",36,5,30.38925,0,1,0.0356972627341747,0,"bb1","No"
"515","q26",36,3,8.119164,0,1,28.2001857757568,0,"bb1","No"
"516","q26",36,2,5.351979,0,1,29.5551853179932,0,"bb1","No"
"517","q26",36,4,22.63372,1,1,0.0575485229492188,0,"bb1","No"
"518","q26",36,1,8.27677,0,1,31.8842735290527,0,"bb1","No"
"519","q26",39,6,24.91695,0,1,7.12586212158203,0,"bb1","No"
"520","q26",39,4,15.078782,1,4,0.19586181640625,1,"bb1","No"
"521","q26",40,7,4.652299,0,1,36.9672393798828,0,"bb1","No"
"522","q26",40,4,11.830938,1,5,0.185665428638458,0,"bb1","No"
"523","q26",43,8,48.91608,1,1,20.3889846801758,0,"bb1","No"
"524","q26",43,4,144.66567,1,8,0.0972021967172623,0,"bb1","No"
"525","q26",44,10,14.85772,1,1,33.2675018310547,0,"bb1","No"
"526","q26",44,4,53.67573,1,9,0.554470062255859,0,"bb1","No"
"527","q26",44,8,85.42986,1,2,20.3915481567383,0,"bb1","No"
"528","q26",44,9,29.25499,0,1,28.8835887908936,0,"bb1","No"
"529","q26",45,12,10.46163,0,1,14.9667186737061,0,"bb1","No"
"530","q26",45,4,275.112,1,10,-0.695022583007812,0,"bb1","No"
"531","q26",45,11,27.97795,1,1,44.0497398376465,0,"bb1","No"
"532","q26",45,10,95.34957,1,2,33.6818389892578,0,"bb1","No"
"533","q26",45,8,17.18696,1,3,20.5558700561523,0,"bb1","No"
"534","q26",45,13,28.05181,1,1,20.0727481842041,0,"bb1","No"
"535","q26",46,13,143.2842,1,2,11.3685064315796,0,"bb1","No"
"536","q26",46,10,63.32547,1,3,33.1632499694824,0,"bb1","No"
"537","q26",46,8,65.93327,1,4,18.3276824951172,0,"bb1","No"
"538","q26",46,11,12.81742,0,2,44.936939239502,0,"bb1","No"
"539","q26",47,4,310.73839,1,12,-0.73956298828125,0,"bb1","No"
"540","q26",47,14,53.33835,0,1,-0.36328125,0,"bb1","No"
"541","q26",47,13,117.0614,1,3,11.5719242095947,0,"bb1","No"
"542","q26",47,10,176.23347,1,4,33.0605659484863,0,"bb1","No"
"543","q26",48,13,129.68878,1,4,11.2106990814209,0,"bb1","No"
"544","q26",48,4,650.6205,1,13,-0.385042309761047,0,"bb1","No"
"545","q26",48,15,11.49526,1,1,10.8201026916504,0,"bb1","No"
"546","q26",48,8,148.01957,1,6,8.77118682861328,0,"bb1","No"
"547","q26",48,17,7.968975,1,1,21.7502040863037,0,"bb1","No"
"548","q26",48,10,436.27475,1,5,23.9454021453857,0,"bb1","No"
"549","q26",48,16,17.89287,1,1,25.9377861022949,0,"bb1","No"
"550","q26",48,18,6.741429,1,1,21.6208972930908,0,"bb1","No"
"551","q26",49,10,103.960862,1,6,25.6414527893066,0,"bb1","No"
"552","q26",49,13,67.4347,1,5,9.07052516937256,0,"bb1","No"
"553","q26",49,18,5.332332,1,2,21.9110507965088,0,"bb1","No"
"554","q26",49,15,7.693496,1,2,14.1379880905151,0,"bb1","No"
"555","q26",49,16,11.172382,1,2,27.2914886474609,0,"bb1","No"
"556","q26",49,17,3.940057,0,2,23.4570388793945,0,"bb1","No"
"557","q26",49,8,12.111477,1,7,15.043327331543,0,"bb1","No"
"558","q26",49,21,4.192657,1,1,15.201434135437,0,"bb1","No"
"559","q26",49,4,78.9343,1,14,-0.854713439941406,0,"bb1","No"
"560","q26",49,19,6.465559,1,1,13.2940979003906,0,"bb1","No"
"561","q26",49,20,7.507699,1,1,16.4640426635742,0,"bb1","No"
"562","q26",50,19,78.62997,1,2,10.7492218017578,0,"bb1","No"
"563","q26",50,13,193.716559,1,6,6.82523345947266,0,"bb1","No"
"564","q26",50,16,42.683375,1,3,23.0202312469482,0,"bb1","No"
"565","q26",50,21,12.762944,1,2,11.3589973449707,0,"bb1","No"
"566","q26",50,4,304.681915,1,15,-0.758613586425781,0,"bb1","No"
"567","q26",50,18,8.489295,1,3,18.004861831665,0,"bb1","No"
"568","q26",50,8,66.61051,1,8,12.7828140258789,0,"bb1","No"
"569","q26",50,20,47.72864,1,2,11.2170104980469,0,"bb1","No"
"570","q26",50,10,340.24656,1,7,23.1541137695312,0,"bb1","No"
"571","q26",53,19,260.633342,1,5,0.1156005859375,0,"bb1","No"
"572","q26",53,21,28.43328,0,5,9.34712982177734,0,"bb1","No"
"573","q26",53,10,569.19345,1,10,13.8623466491699,0,"bb1","No"
"574","q26",53,4,1108.84033,1,18,-0.121940612792969,0,"bb1","No"
"575","q26",53,20,210.68176,1,5,0.503982543945312,0,"bb1","No"
"576","q26",53,8,142.56837,1,11,0.0350875854492188,0,"bb1","No"
"577","q26",53,13,511.16758,1,9,0.185057044029236,0,"bb1","No"
"578","q26",53,15,56.28006,1,6,9.62894916534424,0,"bb1","No"
"579","q26",53,16,111.527033,1,6,22.187650680542,0,"bb1","No"
"580","q26",54,10,689.10419,1,11,16.5791625976562,0,"bb1","No"
"581","q26",54,20,43.6867,1,6,7.58909606933594,0,"bb1","No"
"582","q26",54,13,904.408244,1,10,0.0808118879795074,0,"bb1","No"
"583","q26",54,25,7.73619,0,1,27.4561767578125,0,"bb1","No"
"584","q26",54,26,16.93077,0,1,2.12931346893311,0,"bb1","No"
"585","q26",54,4,747.264495,1,19,0.0276870727539062,0,"bb1","No"
"586","q26",54,8,75.51829,1,12,25.5152893066406,0,"bb1","No"
"587","q26",54,23,16.75773,0,4,8.17308044433594,0,"bb1","No"
"588","q26",54,19,372.63406,1,6,0.016845703125,0,"bb1","No"
"589","q26",54,15,57.6801,1,7,16.1762981414795,0,"bb1","No"
"590","q26",54,16,70.78793,0,7,23.5615558624268,0,"bb1","No"
"591","q26",55,13,1047.48609,1,11,0.0752736181020737,0,"bb1","No"
"592","q26",55,20,53.39668,1,7,3.98958206176758,0,"bb1","No"
"593","q26",55,8,65.42917,1,13,27.3522338867188,0,"bb1","No"
"594","q26",55,15,342.31844,1,8,7.45828008651733,0,"bb1","No"
"595","q26",55,19,381.905,1,7,0.0827407836914062,0,"bb1","No"
"596","q26",55,10,797.79292,1,12,-0.0760598331689835,0,"bb1","No"
"597","q26",55,4,1082.864639,1,20,-0.0563735961914062,0,"bb1","No"
"598","q26",56,13,299.110048,1,12,3.53520655632019,0,"bb1","No"
"599","q26",56,8,13.02061,1,14,23.9923782348633,0,"bb1","No"
"600","q26",56,19,95.038027,1,8,8.57085418701172,0,"bb1","No"
"601","q26",56,10,334.500584,1,13,6.71960163116455,0,"bb1","No"
"602","q26",56,20,20.42105,1,8,6.66056299209595,0,"bb1","No"
"603","q26",56,15,189.121118,1,9,4.27711772918701,0,"bb1","No"
"604","q26",56,4,493.15806,1,21,-0.251419067382812,0,"bb1","No"
"605","q26",57,10,422.89769,1,14,2.33901071548462,0,"bb1","No"
"606","q26",57,20,106.2129,1,9,1.90864253044128,0,"bb1","No"
"607","q26",57,4,835.77265,1,22,0.378317087888718,0,"bb1","No"
"608","q26",57,13,699.25449,1,13,-1.15325450897217,0,"bb1","No"
"609","q26",57,8,171.93478,1,15,15.2426986694336,0,"bb1","No"
"610","q26",57,15,323.81703,1,10,9.59640026092529,0,"bb1","No"
"611","q26",57,19,320.42086,1,9,0.5340576171875,0,"bb1","No"
"612","q26",58,15,215.881968,1,11,2.81677389144897,0,"bb1","No"
"613","q26",58,10,347.650079,1,15,18.6482925415039,0,"bb1","No"
"614","q26",58,8,9.655736,0,16,38.2574806213379,0,"bb1","No"
"615","q26",58,4,953.874489,1,23,-0.00972862914204597,0,"bb1","No"
"616","q26",58,20,47.34372,1,10,2.78180551528931,0,"bb1","No"
"617","q26",58,13,528.779276,1,14,1.0169278383255,0,"bb1","No"
"618","q26",58,19,213.04732,1,10,2.04045104980469,0,"bb1","No"
"619","q26",59,10,220.404668,1,16,20.0445499420166,0,"bb1","No"
"620","q26",59,8,32.49386,1,17,21.8339004516602,0,"bb1","No"
"621","q26",59,4,889.004944,1,24,0.00571013009175658,0,"bb1","No"
"622","q26",59,13,748.46884,1,15,0.0195656269788742,0,"bb1","No"
"623","q26",59,15,104.84398,1,12,2.78424501419067,0,"bb1","No"
"624","q26",59,20,94.8625,1,11,-0.041691217571497,0,"bb1","No"
"625","q26",59,19,205.02015,1,11,6.89844512939453,0,"bb1","No"
"626","q26",60,10,175.09369,1,17,29.7022953033447,0,"bb1","No"
"627","q26",60,4,891.740958,1,25,-0.227447509765625,0,"bb1","No"
"628","q26",60,15,74.6357,1,13,21.0350303649902,0,"bb1","No"
"629","q26",60,13,633.874949,1,16,1.37727129459381,0,"bb1","No"
"630","q26",60,19,506.59758,1,12,0.0748367309570312,0,"bb1","No"
"631","q26",60,20,9.779057,1,12,1.40293884277344,0,"bb1","No"
"632","q26",60,8,34.38704,1,18,25.2713470458984,0,"bb1","No"
"633","q26",61,8,182.0911,1,19,23.7826614379883,0,"bb1","No"
"634","q26",61,10,450.34604,1,18,24.9253044128418,0,"bb1","No"
"635","q26",61,13,1711.22157,1,17,-1.48493349552155,0,"bb1","No"
"636","q26",61,28,30.5758,0,1,0.692657470703125,0,"bb1","No"
"637","q26",61,15,163.75261,1,14,26.0122261047363,0,"bb1","No"
"638","q26",61,27,27.4921,0,1,0.897865295410156,0,"bb1","No"
"639","q26",61,20,30.285823,0,13,-1.07943725585938,0,"bb1","No"
"640","q26",61,4,2172.94561,1,26,-0.746650695800781,0,"bb1","No"
"641","q26",61,19,1004.55455,1,13,0.537696838378906,0,"bb1","No"
"642","q26",62,19,380.55999,1,14,-0.398452758789062,0,"bb1","No"
"643","q26",62,15,76.85397,1,15,27.3657608032227,0,"bb1","No"
"644","q26",62,10,213.052222,1,19,29.6683521270752,0,"bb1","No"
"645","q26",62,4,1696.397021,1,27,-0.156593322753906,0,"bb1","No"
"646","q26",62,8,267.93231,1,20,20.7489852905273,0,"bb1","No"
"647","q26",62,13,706.428194,1,18,-1.20306539535522,0,"bb1","No"
"648","q26",63,15,39.442225,0,16,30.4225082397461,0,"bb1","No"
"649","q26",63,13,295.748415,0,19,-0.235877156257629,0,"bb1","No"
"650","q26",63,4,695.8418,0,28,-0.246841430664062,0,"bb1","No"
"651","q26",63,19,444.677407,1,15,-0.464149475097656,0,"bb1","No"
"652","q26",63,10,112.276271,0,20,24.5779304504395,0,"bb1","No"
"653","q26",63,8,204.409417,0,21,21.3107681274414,0,"bb1","No"
"654","q26",64,19,8604.43,1,16,-0.677270114421844,0,"bb1","No"
"655","q26",65,19,6807.99947,1,17,-0.2869873046875,0,"bb1","No"
"656","q26",66,19,1651.2716728,1,18,-1.02876281738281,0,"bb1","No"
"657","q26",67,19,3540.59815,1,19,-0.359016418457031,0,"bb1","No"
"658","q26",68,19,4923.2683631,1,20,-0.611976623535156,0,"bb1","No"
"659","q26",69,19,6003.48575,1,21,-0.502256870269775,0,"bb1","No"
"660","q26",70,19,7759.5496,1,22,-0.765981554985046,0,"bb1","No"
"661","q26",71,19,5862.08243,1,23,-0.466873168945312,0,"bb1","No"
"662","q27",35,58,115.3312,1,1,0.0004864537040703,0,"bb1","No"
"663","q27",35,59,10.00445,1,1,6.33285331726074,0,"bb1","No"
"664","q27",35,60,7.067982,0,1,4.92239904403687,0,"bb1","No"
"665","q27",35,55,6.885901,1,1,32.7474632263184,0,"bb1","No"
"666","q27",35,56,8.552706,0,1,16.8586273193359,0,"bb1","No"
"667","q27",35,57,2.174556,0,1,22.7851638793945,0,"bb1","No"
"668","q27",35,51,26.74408,0,1,22.017448425293,0,"bb1","No"
"669","q27",35,54,5.77117,0,1,31.9983654022217,0,"bb1","No"
"670","q27",35,50,307.2294,1,1,7.64408111572266,0,"bb1","No"
"671","q27",35,62,8.422966,1,1,0.0552050955593586,1,"bb1","No"
"672","q27",35,61,5.93327,0,1,1.72701752185822,0,"bb1","No"
"673","q27",35,52,6.190556,1,1,23.4726943969727,0,"bb1","No"
"674","q27",35,53,15.45325,0,1,39.7172508239746,0,"bb1","No"
"675","q27",36,64,8.095193,1,1,2.19318389892578,1,"bb1","No"
"676","q27",36,63,9.954012,1,1,11.2286148071289,0,"bb1","No"
"677","q27",36,66,11.30876,1,1,10.600793838501,0,"bb1","No"
"678","q27",36,65,16.63062,0,1,16.954216003418,0,"bb1","No"
"679","q27",36,55,21.26029,1,2,26.6227016448975,0,"bb1","No"
"680","q27",36,58,111.53167,1,2,-0.0647393688559532,0,"bb1","No"
"681","q27",36,59,16.64225,1,2,6.15887689590454,0,"bb1","No"
"682","q27",36,62,72.777085,1,2,1.69601941108704,0,"bb1","No"
"683","q27",36,52,64.2374,0,2,17.8440628051758,0,"bb1","No"
"684","q27",36,50,319.7005,1,2,0.057708740234375,0,"bb1","No"
"685","q27",36,67,21.27277,0,1,0.0733609795570374,0,"bb1","No"
"686","q27",37,64,4.162782,1,2,6.47813415527344,0,"bb1","No"
"687","q27",37,68,3.281224,0,1,0.459460854530334,1,"bb1","No"
"688","q27",37,58,56.3024834,1,3,0.00815610308200121,0,"bb1","No"
"689","q27",37,63,12.176389,0,2,10.2118225097656,0,"bb1","No"
"690","q27",37,59,35.089902,1,3,0.963125884532928,0,"bb1","No"
"691","q27",37,55,15.087247,0,3,27.5375328063965,0,"bb1","No"
"692","q27",37,50,270.483139,1,3,0.263763427734375,0,"bb1","No"
"693","q27",37,62,8.862805,1,3,3.06822395324707,0,"bb1","No"
"694","q27",37,66,15.286258,1,2,9.35842227935791,0,"bb1","No"
"695","q27",38,62,45.895002,0,4,0.100000001490116,0,"bb1","No"
"696","q27",38,59,40.0025,0,4,4.84999990463257,0,"bb1","No"
"697","q27",38,66,18.3125,0,3,2.75,0,"bb1","No"
"698","q27",38,50,206.082483,1,4,-0.199996948242188,0,"bb1","No"
"699","q27",38,64,27.7425,1,3,0.75,0,"bb1","No"
"700","q27",38,58,55.5425,1,4,9.64999961853027,0,"bb1","No"
"701","q27",39,69,5.765474,1,1,3.78670501708984,0,"bb1","No"
"702","q27",39,58,22.767225,0,5,10.8560314178467,0,"bb1","No"
"703","q27",39,50,142.948318,1,5,2.95094299316406,0,"bb1","No"
"704","q27",39,62,18.49872,1,5,9.18708419799805,0,"bb1","No"
"705","q27",39,64,6.919309,0,4,0.457130432128906,1,"bb1","No"
"706","q27",40,69,3.215351,0,2,6.52190399169922,0,"bb1","No"
"707","q27",40,62,23.334749,1,6,6.74985313415527,0,"bb1","No"
"708","q27",40,70,8.23427,0,1,14.6592788696289,0,"bb1","No"
"709","q27",40,50,61.026838,1,6,1.97510528564453,0,"bb1","No"
"710","q27",41,50,2.292218,1,7,15.1687393188477,0,"bb1","No"
"711","q27",41,62,4.352205,1,7,7.64733600616455,0,"bb1","No"
"712","q27",41,71,0.6962712,0,1,13.4800033569336,0,"bb1","No"
"713","q27",43,50,96.19614,1,9,10.3094635009766,0,"bb1","No"
"714","q27",43,72,10.07747,1,1,11.4162979125977,0,"bb1","No"
"715","q27",43,73,12.59389,0,1,20.1389446258545,0,"bb1","No"
"716","q27",43,62,9.609413,1,9,13.4674301147461,0,"bb1","No"
"717","q27",43,74,25.7428,1,1,28.2339553833008,0,"bb1","No"
"718","q27",43,76,9.786357,0,1,33.9883460998535,0,"bb1","No"
"719","q27",43,75,79.80057,1,1,-0.069143533706665,1,"bb1","No"
"720","q27",43,77,11.29324,0,1,17.3876209259033,0,"bb1","No"
"721","q27",44,74,60.30659,0,2,25.4485092163086,0,"bb1","No"
"722","q27",44,75,92.75376,1,2,-0.0118027003481984,0,"bb1","No"
"723","q27",44,83,25.5025,0,1,43.7712211608887,0,"bb1","No"
"724","q27",44,80,42.57692,0,1,6.99799346923828,0,"bb1","No"
"725","q27",44,50,107.41844,0,10,14.6073837280273,0,"bb1","No"
"726","q27",44,62,132.5866,0,10,0.293593555688858,0,"bb1","No"
"727","q27",44,82,26.77687,0,1,-0.00789642333984375,0,"bb1","No"
"728","q27",44,79,81.00697,0,1,6.83148956298828,0,"bb1","No"
"729","q27",44,81,49.79227,0,1,8.50707244873047,0,"bb1","No"
"730","q27",44,78,29.93474,0,1,-0.591567993164062,0,"bb1","No"
"731","q27",44,72,24.77633,0,2,9.34943389892578,0,"bb1","No"
"732","q27",45,85,5.183092,0,1,7.68121671676636,0,"bb1","No"
"733","q27",45,84,3.543443,0,1,4.41378021240234,0,"bb1","No"
"734","q27",45,75,141.9083,0,3,-0.125460043549538,0,"bb1","No"
"735","q27",46,86,328.9027,0,1,-1.17801296710968,0,"bb1","No"
"736","q27",50,88,5.042055,0,1,8.8380298614502,0,"bb1","No"
"737","q27",50,87,31.00582,1,1,-0.498426854610443,0,"bb1","No"
"738","q27",51,87,28.16234,0,2,-0.00119853939395398,0,"bb1","No"
"739","q27",51,90,4.88858,0,1,3.69649505615234,0,"bb1","No"
"740","q27",51,89,3.921589,0,1,-0.000457763671875,1,"bb1","No"
"741","q27",52,91,3.656556,0,1,7.5368185043335,0,"bb1","No"
"742","q28",39,2,9.083458,0,1,25.8266544342041,0,"bb1","No"
"743","q28",39,4,13.26697,0,1,6.43637084960938,0,"bb1","No"
"744","q28",39,1,7.765881,0,1,27.2670345306396,0,"bb1","No"
"745","q28",39,3,4.020435,0,1,17.7002906799316,0,"bb1","No"
"746","q28",43,15,8.341805,0,1,-0.392793565988541,1,"bb1","No"
"747","q28",43,9,24.26054,1,1,23.8262538909912,0,"bb1","No"
"748","q28",43,10,4.750489,1,1,3.86559700965881,0,"bb1","No"
"749","q28",43,14,33.95413,1,1,2.68107318878174,0,"bb1","No"
"750","q28",43,7,8.545159,1,1,-0.0606536865234375,1,"bb1","No"
"751","q28",43,8,4.783551,1,1,11.8730010986328,0,"bb1","No"
"752","q28",43,11,0.7162736,0,1,6.27391767501831,0,"bb1","No"
"753","q28",43,13,1.420341,1,1,7.15339183807373,0,"bb1","No"
