"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"35","q10",67,42,"Andropogon gerardii",271.7835,32.26259,11.52798,6,1,0,65,2.16769647598267,0
"36","q10",67,43,"Andropogon gerardii",164.4652,52.57777,15.65951,6,0,0,65,7.51007413864136,0
"37","q10",67,45,"Andropogon gerardii",165.1024,80.99252,10.91235,6,0,0,67,2.81373572349548,0
"38","q10",67,46,"Andropogon gerardii",15.66753,6.954886,6.457347,6,0,2,65,3.92828464508057,0
"39","q10",68,47,"Andropogon gerardii",1504.468,47.80558,12.82883,7,1,0,65,-0.254153966903687,0
"40","q10",69,1,"Andropogon gerardii",57.92767,20.42289,96.73633,1,1,0,74,-0.0778732299804688,0
"41","q10",69,6,"Andropogon gerardii",44.13969,71.62241,86.18791,1,1,0,75,10.6332473754883,0
"42","q10",69,15,"Andropogon gerardii",66.50288,17.21575,63.73713,3,1,1,72,10.9052257537842,0
"43","q10",69,21,"Andropogon gerardii",2540.067,55.90868,12.58531,8,1,0,65,-0.10843987762928,0
"44","q10",70,2,"Andropogon gerardii",23.74627,19.59736,97.73001,2,1,0,74,0.191978454589844,1
"45","q10",70,5,"Andropogon gerardii",33.84444,74.82408,80.23875,2,1,0,75,17.2881546020508,0
"46","q10",70,11,"Andropogon gerardii",2.884437,21.55556,65.59818,4,1,0,72,20.3764190673828,0
"47","q10",70,12,"Andropogon gerardii",32.82518,8.975185,62.56881,4,1,0,72,6.15583753585815,0
"48","q10",70,24,"Andropogon gerardii",271.6934,91.68967,26.63705,9,1,0,65,0.0490341186523438,0
"49","q10",70,28,"Andropogon gerardii",1760.573,51.50274,20.94673,9,1,0,65,-0.250115692615509,0
"50","q10",70,38,"Andropogon gerardii",107.2505,93.75132,13.77189,9,0,0,65,0.337974548339844,0
"51","q10",71,5,"Andropogon gerardii",59.01293,18.0505,96.71481,3,0,0,74,0.0239410400390625,0
"52","q10",71,21,"Andropogon gerardii",1514.147,56.65762,24.99429,10,1,0,65,-0.0160252712666988,0
"53","q10",71,23,"Andropogon gerardii",510.7748,94.13412,23.79113,10,1,0,65,-0.0446219369769096,0
"54","q10",71,28,"Andropogon gerardii",61.34375,82.78332,6.760679,10,0,0,65,-0.030620563775301,0
"55","q10",72,12,"Andropogon gerardii",0.5804856,72.38502,84.5532,4,0,1,75,15.103401184082,0
"56","q10",72,13,"Andropogon gerardii",0.5804856,73.43465,83.99438,4,0,1,75,15.662223815918,0
"57","q10",72,14,"Andropogon gerardii",0.5804818,70.85765,83.60001,4,0,1,75,16.0565948486328,0
"58","q10",72,15,"Andropogon gerardii",0.580487,16.93431,83.54745,1,0,0,76,16.1091461181641,0
"59","q10",72,16,"Andropogon gerardii",0.5804797,71.82853,83.15349,4,0,1,75,16.5031127929688,0
"60","q10",72,17,"Andropogon gerardii",0.5604154,73.17384,82.82212,4,0,1,75,16.8344802856445,0
"61","q10",72,18,"Andropogon gerardii",0.6270518,72.06817,81.69936,4,0,1,75,17.8612823486328,0
"62","q10",72,31,"Andropogon gerardii",0.5804907,17.09838,68.15685,6,0,1,72,16.7151393890381,0
"63","q10",72,40,"Andropogon gerardii",0.5804878,11.04627,56.43071,6,0,1,72,10.663031578064,0
"64","q10",72,51,"Andropogon gerardii",0.5804943,55.51193,45.14185,11,0,0,65,44.1066360473633,0
"65","q10",72,53,"Andropogon gerardii",0.5804885,46.60524,42.66599,11,0,0,65,42.2270698547363,0
"66","q10",72,54,"Andropogon gerardii",0.5804841,47.5005,41.95271,11,0,0,65,41.513786315918,0
"67","q10",72,56,"Andropogon gerardii",0.5804826,42.17722,40.76379,11,0,0,65,40.3248672485352,0
"68","q10",72,57,"Andropogon gerardii",0.5804869,96.98248,39.66782,11,0,0,65,2.63608551025391,1
"69","q10",72,58,"Andropogon gerardii",0.5804899,86.7572,39.55051,11,0,0,65,12.8613662719727,0
"70","q10",72,59,"Andropogon gerardii",0.5804914,32.29073,38.53349,11,0,0,65,31.9074878692627,0
"71","q10",72,60,"Andropogon gerardii",0.5804899,76.49215,37.32454,11,0,2,65,23.1264190673828,0
"72","q10",72,62,"Andropogon gerardii",24.36943,27.54296,35.20781,11,0,0,65,24.0386695861816,0
"73","q10",72,63,"Andropogon gerardii",0.5804871,44.90926,37.0611,11,0,0,65,36.6221809387207,0
"74","q10",72,64,"Andropogon gerardii",0.5804928,47.69286,36.09186,11,0,0,65,35.6529312133789,0
"75","q10",72,66,"Andropogon gerardii",0.5804899,34.42298,35.15013,11,0,0,65,34.039737701416,0
"76","q10",72,67,"Andropogon gerardii",0.5804783,63.94696,34.65597,11,0,0,65,34.2170524597168,0
"77","q10",72,68,"Andropogon gerardii",0.5804812,59.77112,34.07884,11,0,0,65,33.6399230957031,0
"78","q10",72,70,"Andropogon gerardii",0.5804842,39.44988,32.67101,11,0,0,65,32.2320938110352,0
"79","q10",72,71,"Andropogon gerardii",0.5804943,61.69097,31.47907,11,0,0,65,31.0401401519775,0
"80","q10",72,72,"Andropogon gerardii",0.5804921,34.27509,31.32417,11,0,0,65,30.8852405548096,0
"81","q10",72,73,"Andropogon gerardii",0.5804869,68.41149,30.46476,11,0,0,65,30.0258331298828,0
"82","q10",72,74,"Andropogon gerardii",0.5804855,45.76386,30.17718,11,0,0,65,29.7382488250732,0
"83","q10",72,75,"Andropogon gerardii",0.580487,51.51489,29.95512,11,0,0,65,29.5161933898926,0
"84","q10",72,76,"Andropogon gerardii",63.53984,32.74414,16.37776,11,0,0,65,11.265284538269,0
"85","q10",72,77,"Andropogon gerardii",0.580487,49.87194,27.16177,11,0,0,65,26.7228450775146,0
"86","q10",72,79,"Andropogon gerardii",0.5804797,64.53319,25.58788,11,0,0,65,25.148962020874,0
"87","q10",72,80,"Andropogon gerardii",0.5804856,49.23386,25.45053,11,0,0,65,25.0116119384766,0
"88","q10",72,82,"Andropogon gerardii",0.5804827,62.47722,24.98649,11,0,0,65,24.5475692749023,0
"89","q10",72,83,"Andropogon gerardii",65.15033,50.21064,20.13614,11,0,0,65,16.0704135894775,0
"90","q10",72,86,"Andropogon gerardii",231.4846,92.58406,7.067977,11,0,0,65,0.395422667264938,0
"91","q10",72,88,"Andropogon gerardii",0.5804856,42.80056,21.6184,11,0,0,65,21.1794815063477,0
"92","q10",72,91,"Andropogon gerardii",0.5804842,86.44108,18.77544,11,0,0,65,13.177490234375,0
"93","q10",72,93,"Andropogon gerardii",0.5804842,69.92597,18.41766,11,0,1,65,17.9787425994873,0
"94","q10",72,94,"Andropogon gerardii",0.5804783,66.71078,16.57969,11,0,0,65,16.140775680542,0
"95","q10",72,99,"Andropogon gerardii",0.5804914,60.65457,12.66513,11,0,0,65,12.2262058258057,0
"96","q10",72,101,"Andropogon gerardii",0.5804884,31.62226,11.12266,11,0,0,65,10.6837339401245,0
"97","q10",72,103,"Andropogon gerardii",102.3219,29.5577,5.702652,11,0,0,65,-0.259981036186218,0
"98","q10",72,105,"Andropogon gerardii",0.5804917,44.34419,3.087405,11,0,0,65,2.64847779273987,1
"99","q10",72,106,"Andropogon gerardii",0.5804903,66.74995,2.596609,11,0,0,65,2.15768146514893,1
"100","q10",72,107,"Andropogon gerardii",0.5804873,63.34153,2.557505,11,0,0,65,2.11857771873474,1
"102","q11",69,31,"Andropogon gerardii",512.1048,23.97206,4.216236,1,1,0,49,-1.08018553256989,0
"103","q11",70,6,"Andropogon gerardii",44.06112,29.23309,71.79442,1,1,0,50,24.6626815795898,0
"104","q11",70,7,"Andropogon gerardii",29.52713,79.99196,68.60875,1,1,0,51,17.0555267333984,0
"105","q11",70,43,"Andropogon gerardii",4.071576,30.41455,8.386257,2,0,0,49,6.93315601348877,0
"106","q11",70,46,"Andropogon gerardii",32.28461,24.9557,1.698125,2,0,0,49,-0.433037906885147,1
"107","q11",70,49,"Andropogon gerardii",1.859579,61.01087,0.4631963,2,1,0,49,0.144063070416451,1
"108","q11",71,7,"Andropogon gerardii",16.15303,29.50005,69.82301,2,1,0,50,26.945779800415,0
"109","q11",71,9,"Andropogon gerardii",13.79454,87.41558,65.93937,2,1,0,51,10.6774063110352,0
"110","q11",72,18,"Andropogon gerardii",43.8993,30.42895,67.56423,3,0,0,50,26.5133991241455,0
"111","q11",72,23,"Andropogon gerardii",64.81105,84.26162,60.42843,3,0,0,51,10.9860992431641,0
"112","q11",72,53,"Andropogon gerardii",8.442497,43.35088,20.69088,1,0,0,52,18.9074821472168,0
"113","q11",72,63,"Andropogon gerardii",0.715566,36.91867,3.87144,4,0,2,49,3.39111471176147,1
"114","q11",72,64,"Andropogon gerardii",0.7155526,44.02769,2.365114,4,0,2,49,1.8847975730896,1
"115","q11",72,65,"Andropogon gerardii",0.7155627,58.61445,0.9699535,4,0,1,49,0.489628434181213,1
"116","q11",72,67,"Andropogon gerardii",0.7155611,38.41777,0.715002,4,0,2,49,0.234676957130432,1
"121","q12",69,7,"Andropogon gerardii",19.08976,20.91994,85.58392,1,0,0,6,11.8760986328125,0
"122","q12",69,11,"Andropogon gerardii",19.10051,86.75472,80.88883,1,0,0,7,10.1053237915039,0
"123","q12",69,38,"Andropogon gerardii",20.52956,49.48615,29.21565,1,1,0,8,26.4282512664795,0
"125","q12",70,19,"Andropogon gerardii",287.1185,53.72001,19.01757,2,1,0,8,10.5477476119995,0
"127","q12",71,3,"Andropogon gerardii",72.72572,3.648902,95.48056,1,1,0,9,-0.266307502985001,0
"128","q12",71,6,"Andropogon gerardii",25.9029,79.31484,89.60812,1,1,0,10,7.92828369140625,0
"129","q12",71,24,"Andropogon gerardii",57.16364,53.76588,31.97167,3,0,0,8,27.5186901092529,0
"130","q12",71,28,"Andropogon gerardii",78.84261,55.70774,18.57063,3,1,0,8,14.1804800033569,0
"131","q12",72,1,"Andropogon gerardii",13.43375,10.28665,99.61889,2,0,0,9,-0.611801147460938,1
"133","q12",72,9,"Andropogon gerardii",34.5333,82.47784,90.62886,2,0,0,10,6.70896148681641,0
"134","q12",72,113,"Andropogon gerardii",233.72,54.95507,24.70608,4,0,0,8,11.5051441192627,0
"141","q14",53,71,"Andropogon gerardii",38.13911,69.98927,45.90384,1,0,0,75,26.6599197387695,0
"144","q14",55,23,"Andropogon gerardii",14.31215,84.88156,80.45669,1,0,0,76,13.1713333129883,0
"146","q14",56,0,"Andropogon gerardii",14.04816,97.93385,98.20882,1,0,0,77,-0.5325927734375,1
"153","q14",59,4,"Andropogon gerardii",157.0205,15.88981,95.81351,1,1,0,78,0.159400939941406,0
"156","q14",59,33,"Andropogon gerardii",62.78017,95.416,38.85403,1,1,0,79,0.781303405761719,0
"157","q14",60,2,"Andropogon gerardii",169.2513,20.68959,91.98521,2,1,0,78,2.43852233886719,0
"159","q14",60,17,"Andropogon gerardii",32.26574,71.85592,52.63391,1,1,0,80,23.8254928588867,0
"160","q14",60,26,"Andropogon gerardii",62.28313,95.79797,37.58366,2,1,0,79,-0.0305328369140625,0
"161","q14",61,1,"Andropogon gerardii",133.2225,20.81026,95.27155,3,1,0,78,-0.897903442382812,0
"163","q14",61,5,"Andropogon gerardii",18.20946,13.58556,92.49761,3,1,0,78,5.10222625732422,0
"165","q14",61,35,"Andropogon gerardii",23.93221,65.24884,60.16755,2,1,0,80,32.5262145996094,0
"166","q14",61,38,"Andropogon gerardii",21.60141,70.67761,56.5962,2,0,0,80,27.1257095336914,0
"167","q14",61,40,"Andropogon gerardii",20.82416,67.10386,55.95658,2,0,0,80,30.9585647583008,0
"170","q14",61,51,"Andropogon gerardii",78.16503,95.65139,42.86368,3,1,0,79,0.238845825195312,0
"172","q14",61,63,"Andropogon gerardii",14.87936,94.39714,35.64088,3,0,0,79,3.52086639404297,0
"173","q14",61,65,"Andropogon gerardii",18.08435,98.06351,31.53281,3,0,0,79,-0.566749572753906,1
"175","q14",62,3,"Andropogon gerardii",16.52232,65.00417,98.46911,1,0,0,81,-0.0977020263671875,1
"176","q14",62,6,"Andropogon gerardii",204.3467,15.21641,92.48219,4,1,0,78,0.155227661132812,0
"177","q14",62,7,"Andropogon gerardii",12.29884,5.490631,95.84006,4,0,0,78,2.31812286376953,0
"178","q14",62,15,"Andropogon gerardii",32.81981,1.993061,80.51428,1,1,0,82,-0.398757636547089,1
"183","q14",62,22,"Andropogon gerardii",11.92819,1.142556,67.09042,1,0,0,83,-0.221563190221786,1
"184","q14",62,23,"Andropogon gerardii",150.517,65.06273,60.27058,3,1,0,80,26.8927001953125,0
"185","q14",62,31,"Andropogon gerardii",146.0301,93.23671,33.87276,4,1,0,79,0.161918640136719,0
"186","q14",63,0,"Andropogon gerardii",505.9066,21.97396,91.20883,5,1,0,78,-2.11628723144531,0
"190","q14",63,6,"Andropogon gerardii",121.4556,2.825188,78.95592,2,1,0,82,-0.281244337558746,0
"194","q14",63,16,"Andropogon gerardii",8.498663,63.71939,65.79302,4,1,0,80,32.7060241699219,0
"195","q14",63,19,"Andropogon gerardii",3.147311,48.98671,60.62195,1,0,0,84,38.4515495300293,0
"196","q14",63,20,"Andropogon gerardii",20.68755,74.44093,57.42071,4,0,0,80,22.1375350952148,0
"197","q14",63,22,"Andropogon gerardii",73.43504,68.21102,47.21033,4,0,0,80,26.6187591552734,0
"198","q14",63,27,"Andropogon gerardii",161.8714,92.77457,32.13129,5,0,0,79,0.0985107421875,0
"200","q14",64,2,"Andropogon gerardii",439.225,23.25,91.36883,6,1,0,78,-0.199996948242188,0
"202","q14",64,5,"Andropogon gerardii",229.5925,7.15,73.07809,3,0,0,82,0.449999988079071,0
"203","q14",64,9,"Andropogon gerardii",19.7975,39.125,64.14846,1,1,0,85,33.1999969482422,0
"204","q14",65,1,"Andropogon gerardii",314.6225,55.175,92.25648,7,1,0,78,-1,0
"206","q14",65,4,"Andropogon gerardii",715.765,11.75,79.52778,7,1,0,78,0.75,0
"207","q14",65,8,"Andropogon gerardii",77.97,54.95,68.03796,6,0,1,80,26.9000015258789,0
"208","q14",65,12,"Andropogon gerardii",73.8875,48.925,57.39753,2,0,0,85,37.6500015258789,0
"209","q14",65,15,"Andropogon gerardii",13.26,34.5,52.28735,1,1,0,86,32.4500007629395,0
"210","q14",65,16,"Andropogon gerardii",4.432498,46.225,44.78179,1,1,0,87,42.9000015258789,0
"211","q14",65,29,"Andropogon gerardii",110.68,4.925,13.26914,1,1,0,88,0.100000001490116,0
"213","q14",66,2,"Andropogon gerardii",450.9377,24.65261,89.54115,8,1,0,78,0.13909912109375,0
"214","q14",66,5,"Andropogon gerardii",403.1402,56.90838,76.54871,8,1,0,78,5.68619537353516,0
"215","q14",66,8,"Andropogon gerardii",300.135,4.759457,78.40232,8,1,0,78,0.0528316982090473,0
"219","q14",66,22,"Andropogon gerardii",101.7152,30.65744,61.72872,2,0,0,86,25.5414714813232,0
"220","q14",66,25,"Andropogon gerardii",4.968451,16.35159,61.0038,8,0,0,78,15.6009101867676,0
"225","q14",66,51,"Andropogon gerardii",17.10643,5.795801,19.66548,2,1,0,88,3.83673524856567,0
"227","q14",67,2,"Andropogon gerardii",222.7135,18.44706,88.30708,9,1,0,78,4.42965698242188,0
"229","q14",67,4,"Andropogon gerardii",143.3071,51.27387,81.2476,9,1,0,78,8.85153961181641,0
"230","q14",67,5,"Andropogon gerardii",62.06818,64.43143,84.83739,9,0,0,78,9.92099761962891,0
"231","q14",67,6,"Andropogon gerardii",213.7917,6.257644,67.98721,9,1,0,78,-0.302089780569077,0
"234","q14",67,10,"Andropogon gerardii",161.0479,44.86531,56.0629,9,0,0,78,32.7475357055664,0
"236","q14",67,17,"Andropogon gerardii",38.16124,44.39017,38.66296,3,0,1,87,34.1735153198242,0
"238","q14",67,24,"Andropogon gerardii",63.98365,2.746418,9.518042,3,1,0,88,0.306848526000977,0
"239","q14",68,0,"Andropogon gerardii",824.5878,17.57154,89.16373,10,0,0,78,-0.298637390136719,0
"240","q14",68,2,"Andropogon gerardii",488.3265,52.42237,86.87681,10,0,0,78,-0.0102615356445312,0
"242","q14",68,4,"Andropogon gerardii",798.3778,19.17727,59.59394,10,1,0,78,-0.0165826268494129,0
"246","q14",68,12,"Andropogon gerardii",341.9904,5.726154,11.26703,4,1,0,88,-0.2955302298069,0
"249","q14",69,8,"Andropogon gerardii",764.4947,10.91794,14.39058,5,1,0,88,-0.954584062099457,0
"250","q14",69,9,"Andropogon gerardii",100.0402,43.04122,41.0078,11,0,0,78,34.3736038208008,0
"251","q14",69,10,"Andropogon gerardii",67.03276,29.99278,37.23326,11,0,0,78,26.0668926239014,0
"255","q14",70,9,"Andropogon gerardii",166.3963,4.925415,57.24398,6,1,0,88,-0.00448987307026982,0
"259","q14",70,21,"Andropogon gerardii",225.8296,5.954993,7.09079,6,1,0,88,-0.318612217903137,0
"260","q14",70,26,"Andropogon gerardii",104.9502,32.9316,6.612562,1,1,0,89,-0.139230698347092,0
"264","q14",71,7,"Andropogon gerardii",61.07707,3.984966,47.29239,7,0,0,88,-0.00198194547556341,0
"268","q14",71,19,"Andropogon gerardii",257.0124,7.516403,14.74188,7,1,0,88,0.169071570038795,0
"269","q14",71,22,"Andropogon gerardii",114.0379,32.65207,11.41996,2,0,0,89,4.89946937561035,0
"272","q14",72,12,"Andropogon gerardii",801.0948,18.2785,9.72782,8,0,0,88,-0.421491801738739,0
"276","q15",61,102,"Andropogon gerardii",43.7463,59.45565,12.72043,1,1,0,82,7.92846250534058,0
"280","q15",61,120,"Andropogon gerardii",4.355458,59.05909,1.05834,1,1,0,83,-0.250141799449921,1
"281","q15",62,65,"Andropogon gerardii",4.416205,52.76813,15.20218,2,1,0,82,13.6928224563599,0
"286","q15",62,74,"Andropogon gerardii",2.30742,56.27859,6.405269,2,0,0,82,5.02313661575317,0
"288","q15",62,78,"Andropogon gerardii",2.008453,79.84585,4.051183,1,1,0,84,2.69213104248047,0
"291","q15",62,82,"Andropogon gerardii",2.964148,56.80695,1.273429,2,1,0,83,0.356795608997345,1
"292","q15",63,42,"Andropogon gerardii",9.534771,50.4559,17.19971,3,0,0,82,15.6444578170776,0
"298","q15",63,49,"Andropogon gerardii",8.025984,79.37637,7.133763,2,0,0,84,5.43889999389648,0
"301","q15",63,52,"Andropogon gerardii",48.63008,64.2352,2.02735,3,1,0,83,0.0729331746697426,0
"302","q15",64,7,"Andropogon gerardii",12.24892,0.9372885,90.40722,1,0,0,85,-0.0830657333135605,1
"303","q15",64,33,"Andropogon gerardii",985.2073,41.76438,6.586717,4,1,0,83,-0.142308786511421,0
"304","q15",65,25,"Andropogon gerardii",1168.114,55.82364,15.04307,5,1,0,83,-0.0164262875914574,0
"305","q15",66,46,"Andropogon gerardii",671.4532,52.6977,8.558631,6,1,0,83,0.391161561012268,0
"306","q15",66,49,"Andropogon gerardii",202.4524,20.58628,10.34316,6,0,0,83,0.126207947731018,0
"307","q15",66,52,"Andropogon gerardii",13.96977,80.56711,12.57106,6,0,0,83,9.97063732147217,0
"308","q15",66,55,"Andropogon gerardii",11.4679,87.65966,10.69259,6,0,0,83,8.8928165435791,0
"309","q15",66,56,"Andropogon gerardii",0.6719069,82.49705,9.997337,6,0,0,83,9.53520679473877,0
"310","q15",66,57,"Andropogon gerardii",16.97359,80.43259,6.330861,6,1,0,83,3.52249240875244,0
"311","q15",66,59,"Andropogon gerardii",7.011569,89.82005,4.419435,6,0,0,83,2.9538197517395,0
"312","q15",67,16,"Andropogon gerardii",1131.459,41.72584,6.903432,7,1,0,83,-0.528563320636749,0
"313","q15",67,17,"Andropogon gerardii",152.5758,85.6934,3.823644,7,1,0,83,0.400408059358597,0
"314","q15",68,10,"Andropogon gerardii",3.185922,7.156309,80.71484,1,0,0,86,6.18915605545044,0
"315","q15",68,46,"Andropogon gerardii",1566.389,36.8895,11.60096,8,1,0,83,-0.00297464965842664,0
"316","q15",68,51,"Andropogon gerardii",8.49037,78.64416,25.89702,1,0,0,87,19.7260589599609,0
"317","q15",68,55,"Andropogon gerardii",290.6769,73.97041,4.904618,8,0,0,83,-0.0290494356304407,0
"318","q15",69,1,"Andropogon gerardii",74.71748,68.77499,95.15987,1,1,0,88,-0.199996948242188,0
"319","q15",69,3,"Andropogon gerardii",75.9175,45.35,89.49074,1,1,0,89,5.25,0
"320","q15",69,11,"Andropogon gerardii",122.3,55.275,80.32655,1,0,0,90,13.4499969482422,0
"321","q15",69,13,"Andropogon gerardii",250.8775,86.125,76.31203,1,1,0,91,6.19999694824219,0
"322","q15",69,21,"Andropogon gerardii",78.65,48.65,67.2784,1,0,0,92,27.5500030517578,0
"323","q15",69,24,"Andropogon gerardii",35.1075,40.55,61.5588,1,1,0,93,32.3499984741211,0
"324","q15",69,28,"Andropogon gerardii",19.7025,29.65,55.48395,1,1,0,94,26.9500007629395,0
"325","q15",69,34,"Andropogon gerardii",2660.498,56.1,13.53549,9,1,0,83,0,0
"326","q15",70,2,"Andropogon gerardii",60.27886,61.79343,96.96776,2,0,0,88,0.185768127441406,0
"327","q15",70,6,"Andropogon gerardii",35.62942,37.34643,90.99289,2,0,0,89,5.82646179199219,0
"328","q15",70,8,"Andropogon gerardii",24.498,2.731652,88.38507,1,1,0,95,0.603894293308258,0
"329","q15",70,13,"Andropogon gerardii",90.81968,82.72976,81.11681,2,0,0,91,11.1052474975586,0
"330","q15",70,22,"Andropogon gerardii",92.69472,75.16992,64.24268,2,0,0,91,20.0390090942383,0
"331","q15",70,23,"Andropogon gerardii",15.25792,28.30355,64.3664,2,0,0,94,25.9743518829346,0
"332","q15",70,24,"Andropogon gerardii",23.54115,40.41652,63.92249,2,0,0,93,33.2616348266602,0
"333","q15",70,30,"Andropogon gerardii",1967.947,54.10086,11.40006,10,1,0,83,-0.946331918239594,0
"334","q15",70,34,"Andropogon gerardii",100.261,94.09431,11.05971,10,0,0,83,0.905105590820312,0
"335","q15",71,0,"Andropogon gerardii",343.3004,7.731293,87.87671,2,1,0,95,-0.32586669921875,0
"336","q15",71,2,"Andropogon gerardii",5133.802,64.47491,81.38984,11,1,0,83,-0.112991333007812,0
"337","q15",71,16,"Andropogon gerardii",330.0024,8.58669,51.16481,1,1,0,96,-0.00568517902866006,0
"338","q15",72,0,"Andropogon gerardii",783.7128,11.49653,83.18945,3,0,0,95,-0.40346947312355,0
"339","q15",72,2,"Andropogon gerardii",1271.296,55.06934,82.37465,12,0,0,83,-0.00421905517578125,0
"340","q15",72,20,"Andropogon gerardii",407.0269,89.78294,69.61006,12,0,0,83,-0.203323364257812,0
"341","q15",72,26,"Andropogon gerardii",201.0374,9.222749,46.94228,2,0,0,96,0.00253887171857059,0
"342","q15",72,27,"Andropogon gerardii",74.91336,54.7141,49.44869,12,0,0,83,40.6778717041016,0
"343","q15",72,30,"Andropogon gerardii",1111.005,84.87018,28.6102,12,0,0,83,0.0406719334423542,0
"344","q15",72,32,"Andropogon gerardii",2118.996,56.80805,13.1343,12,0,0,83,-0.0404072403907776,0
"350","q16",69,33,"Andropogon gerardii",740.836,91.94959,47.12704,1,1,0,27,-0.145217895507812,0
"351","q16",69,34,"Andropogon gerardii",96.05199,35.13233,58.547,1,1,0,28,29.8615703582764,0
"352","q16",69,47,"Andropogon gerardii",926.9437,35.90076,26.08179,1,1,0,29,4.93001556396484,0
"356","q16",71,26,"Andropogon gerardii",90.615,43.95,56.26265,3,1,1,28,38.5,0
"357","q16",71,29,"Andropogon gerardii",172.905,93.475,45.86636,3,0,1,27,-0.0999984741210938,0
"359","q16",71,33,"Andropogon gerardii",609.7025,42.875,17.95,3,1,1,29,7.84999990463257,0
"360","q16",71,36,"Andropogon gerardii",121.7925,10.125,28.52901,3,1,1,29,2.84999990463257,0
"361","q16",71,37,"Andropogon gerardii",200.405,94.825,19.86913,3,0,1,27,-0.150001525878906,0
"363","q16",72,15,"Andropogon gerardii",10.74777,7.332105,86.05594,1,0,0,32,5.02977323532104,0
"364","q16",72,19,"Andropogon gerardii",15.22477,18.11069,77.40186,1,0,0,33,15.1687774658203,0
"365","q16",72,20,"Andropogon gerardii",93.60963,89.32811,72.92345,4,0,2,27,5.51583099365234,0
"366","q16",72,36,"Andropogon gerardii",340.9102,11.198,54.79744,1,0,0,34,0.00029192614601925,0
"367","q16",72,39,"Andropogon gerardii",26.68469,29.56041,55.53228,4,0,2,28,26.1458549499512,0
"368","q16",72,40,"Andropogon gerardii",319.5621,49.42366,43.39607,4,0,0,28,36.179615020752,0
"369","q16",72,45,"Andropogon gerardii",54.27271,10.7296,27.07013,4,0,0,29,7.10470294952393,0
"370","q16",72,46,"Andropogon gerardii",59.4702,44.31359,27.11962,4,0,0,29,20.7551574707031,0
"371","q16",72,48,"Andropogon gerardii",33.18561,17.03282,22.94286,4,0,0,29,13.5436906814575,0
"372","q16",72,60,"Andropogon gerardii",214.872,35.59375,3.904152,4,0,0,29,-0.121162407100201,0
