"quad","year","SP_ID","x","y","GenID"
"q1",70,"4","86.60874","84.34944","4"
"q10",60,"61","30.62933","6.084878","61"
"q11",68,"48","51.33771","22.97902","48"
"q12",66,"5","35.31636","89.99381","5"
"q13",52,"15","44.91423","83.55352","15"
"q14",52,"74","97.87501","69.78525","74"
"q15",51,"79","81.27996","60.26866","79"
"q15",51,"80","14.81333","8.788257","80"
"q16",66,"9","60.05709","78.22755","9"
"q16",66,"26","3.749955","53.65126","26"
"q17",51,"96","71.86649","44.2755","96"
"q17",51,"97","38.1621","28.96789","97"
"q18",51,"4","67.63969","95.21735","4"
"q19",33,"2","68.76852","19.45486","2"
"q2",70,"20","27.88228","11.8818","20"
"q2",70,"22","97.98643","9.368534","22"
"q21",34,"19","79.63083","98.72216","19"
"q21",34,"20","11.6325","95.64145","20"
"q21",34,"21","11.15307","89.21825","21"
"q21",34,"22","94.26727","53.1958","22"
"q21",34,"23","91.39825","40.93796","23"
"q21",34,"24","19.23758","33.49638","24"
"q23",34,"27","94.05777","64.77596","27"
"q24",34,"28","86.11043","92.47663","28"
"q24",34,"29","94.1952","82.13588","29"
"q25",32,"1","68.41257","99.18546","1"
"q25",32,"2","41.12548","60.66814","2"
"q25",32,"3","13.28179","65.40656","3"
"q25",32,"4","9.204315","65.2258","4"
"q25",32,"5","23.21843","64.06725","5"
"q25",32,"6","13.99057","62.73078","6"
"q25",32,"7","6.233727","62.61749","7"
"q25",32,"8","8.679088","60.90395","8"
"q25",32,"9","23.57249","52.66734","9"
"q25",32,"10","77.49722","29.24281","10"
"q26",32,"0","52.95306","74.1216","0"
"q27",32,"0","68.36186","98.90463","0"
"q27",32,"1","57.82681","91.76842","1"
"q27",32,"2","42.15108","82.52431","2"
"q27",32,"3","53.71354","51.4337","3"
"q27",32,"4","55.43711","51.37748","4"
"q27",32,"5","64.22413","47.11534","5"
"q27",32,"6","94.70168","41.82463","6"
"q27",32,"7","97.01499","41.90721","7"
"q27",32,"8","92.56067","41.91301","8"
"q27",32,"9","61.36575","35.97109","9"
"q27",32,"10","94.03334","39.85398","10"
"q27",32,"11","28.11443","38.96724","11"
"q27",32,"12","92.39654","37.03542","12"
"q27",32,"13","94.53468","35.83401","13"
"q27",32,"14","28.92095","32.40617","14"
"q27",32,"15","54.14335","26.70221","15"
"q27",32,"16","74.36414","21.20933","16"
"q27",32,"17","38.65976","19.75784","17"
"q27",32,"18","5.081031","15.80201","18"
"q27",32,"19","85.41697","15.69681","19"
"q27",32,"20","29.44864","15.89995","20"
"q27",32,"21","2.272055","4.769379","21"
"q28",32,"0","50.00027","56.16004","0"
"q29",35,"100","45.54274","94.40107","100"
"q29",35,"101","94.01904","83.10567","101"
"q29",35,"102","61.66546","77.66775","102"
"q29",35,"103","5.37474","60.26783","103"
"q29",35,"104","22.33126","59.99745","104"
"q29",35,"105","2.45947","50.95588","105"
"q29",35,"106","68.04173","49.63582","106"
"q29",35,"107","36.42101","38.0125","107"
"q29",35,"108","32.55125","26.0226","108"
"q29",35,"109","27.66161","23.75712","109"
"q3",50,"50","55.99577","38.5649","50"
"q30",33,"5","71.40231","75.26485","5"
"q30",33,"6","9.734377","52.63602","6"
"q31",35,"43","63.24902","41.22866","43"
"q31",35,"44","39.86752","39.75529","44"
"q31",35,"45","68.12469","13.13596","45"
"q32",33,"3","11.66308","12.65869","3"
"q33",36,"122","83.33225","33.33787","122"
"q33",36,"123","53.8853","26.18216","123"
"q33",36,"124","33.4236","23.89919","124"
"q33",36,"125","37.4966","21.39841","125"
"q33",36,"126","98.00003","13.29098","126"
"q34",35,"127","78.29345","95.87146","127"
"q34",35,"128","82.36272","88.93797","128"
"q34",35,"129","60.98277","62.30486","129"
"q34",35,"130","21.49211","2.485381","130"
"q35",36,"98","1.096932","98.87192","98"
"q35",36,"99","37.44901","97.88296","99"
"q35",36,"100","40.47289","90.34544","100"
"q35",36,"101","40.175","85.72758","101"
"q35",36,"102","48.89778","81.2629","102"
"q35",36,"103","2.552113","80.71109","103"
"q35",36,"104","12.16174","67.84193","104"
"q35",36,"105","2.401586","64.78696","105"
"q35",36,"106","15.05174","60.45278","106"
"q35",36,"107","20.2201","57.34338","107"
"q35",36,"108","6.390851","47.32422","108"
"q35",36,"109","27.68242","46.92502","109"
"q35",36,"110","31.43292","46.38435","110"
"q35",36,"111","96.88325","44.20947","111"
"q35",36,"112","14.44742","38.74988","112"
"q35",36,"113","1.350504","37.90134","113"
"q35",36,"114","17.44965","36.06761","114"
"q35",36,"115","93.98746","30.49134","115"
"q35",36,"116","27.43513","30.52203","116"
"q35",36,"117","41.514","28.3151","117"
"q35",36,"118","3.060777","28.52581","118"
"q35",36,"119","0.7278826","24.65071","119"
"q35",36,"120","3.603837","21.93584","120"
"q35",36,"121","82.26009","21.17647","121"
"q35",36,"122","15.88669","20.40174","122"
"q35",36,"123","4.112619","18.4516","123"
"q35",36,"124","94.59969","13.43742","124"
"q35",36,"125","83.29087","10.18556","125"
"q35",36,"126","0.9319533","9.352894","126"
"q35",36,"127","26.89768","6.680535","127"
"q35",36,"128","83.09336","5.587941","128"
"q35",36,"129","88.26142","4.498598","129"
"q35",36,"130","92.86557","2.254882","130"
"q36",36,"87","90.10944","46.62926","87"
"q36",36,"88","91.69032","39.06754","88"
"q36",36,"89","59.82306","31.26119","89"
"q36",36,"90","68.96144","30.09315","90"
"q36",36,"91","48.5836","26.59738","91"
"q36",36,"92","57.68787","26.78901","92"
"q36",36,"93","92.05724","23.34811","93"
"q36",36,"94","54.45732","22.1042","94"
"q36",36,"95","96.12454","22.67194","95"
"q36",36,"96","40.56717","15.09789","96"
"q36",36,"97","93.36073","14.88769","97"
"q36",36,"98","57.48362","16.2023","98"
"q36",36,"99","51.25415","13.6431","99"
"q36",36,"100","32.20848","13.25093","100"
"q36",36,"101","76.81552","12.29594","101"
"q36",36,"102","60.03039","12.93328","102"
"q36",36,"103","63.239","12.78115","103"
"q36",36,"104","87.00201","10.84708","104"
"q36",36,"105","72.95992","11.0623","105"
"q36",36,"106","59.36837","10.81854","106"
"q36",36,"107","96.41451","10.09167","107"
"q36",36,"108","92.94044","8.883756","108"
"q36",36,"109","78.8019","7.265016","109"
"q36",36,"110","57.12048","7.382025","110"
"q36",36,"111","97.57667","3.862882","111"
"q36",36,"112","85.99131","1.482442","112"
"q36",36,"113","57.23739","1.424214","113"
"q36",36,"114","37.6294","1.2971","114"
"q36",36,"115","20.1829","1.988632","115"
"q4",53,"86","37.78734","6.217946","86"
