"","quad","year","NRquad","totParea","recArea"
"1","q1",70,0,135.5238,0
"2","q1",71,0,54.82256,0
"3","q10",60,1,4.208056,0.237639423049503
"4","q10",61,8,28.230131,0.283385153260536
"5","q10",62,0,106.732213,0
"6","q10",63,0,555.1063,0
"7","q10",64,1,1343.2363,0.000744470648984099
"8","q10",65,0,182.581925,0
"9","q10",66,2,440.058694,0.00454484828335195
"10","q10",67,0,765.16049,0
"11","q10",68,2,1504.468,0.00132937357258513
"12","q10",69,0,2708.63724,0
"13","q10",70,0,2232.817227,0
"14","q10",71,1,2145.27848,0.000466139948413597
"15","q11",68,1,0.7283775,1.37291445713246
"16","q11",69,2,512.1048,0.00390545060307968
"17","q11",70,0,111.804015,0
"18","q11",71,1,29.94757,0.0333916908784252
"19","q12",66,0,18.57392,0
"20","q12",67,0,68.9675,0
"21","q12",68,3,182.2739,0.0164587469736479
"22","q12",69,0,215.09993,0
"23","q12",70,2,733.2943,0.00272741790028915
"24","q12",71,0,701.07947,0
"25","q13",52,0,6.394226,0
"26","q14",52,1,26.30081,0.038021642679446
"27","q14",53,0,112.528591,0
"28","q14",54,1,78.34157,0.0127646152610932
"29","q14",55,1,60.63672,0.0164916572004554
"30","q14",56,0,60.83097,0
"31","q14",57,0,26.417556,0
"32","q14",58,2,145.40741,0.0137544572178268
"33","q14",59,1,597.25504,0.0016743265992364
"34","q14",60,0,799.32997,0
"35","q14",61,3,1029.579,0.00291381234465738
"36","q14",62,1,1304.930403,0.000766324393776884
"37","q14",63,1,1561.385096,0.000640456990758928
"38","q14",64,3,3478.5,0.00086244070720138
"39","q14",65,0,4212.422498,0
"40","q14",66,0,3364.7706519,0
"41","q14",67,0,2223.55767,0
"42","q14",68,0,5177.19457,0
"43","q14",69,1,6985.17266,0.000143160383955348
"44","q14",70,0,5117.1979,0
"45","q14",71,0,6079.39802,0
"46","q15",51,0,15.69928,0
"47","q15",60,2,5.523593,0.362083158552775
"48","q15",61,1,85.899805,0.0116414699660843
"49","q15",62,0,34.6284508,0
"50","q15",63,1,175.976874,0.00568256485792559
"51","q15",64,0,997.45622,0
"52","q15",65,0,1168.114,0
"53","q15",66,0,924.0003359,0
"54","q15",67,2,1284.0348,0.00155759018369284
"55","q15",68,7,1868.742192,0.00374583504881876
"56","q15",69,1,3317.77048,0.000301407226939942
"57","q15",70,1,2410.92775,0.00041477808698332
"58","q15",71,0,5807.1048,0
"59","q16",66,0,42.234306,0
"60","q16",67,0,159.6149,0
"61","q16",68,3,204.8676,0.0146436039666594
"62","q16",71,3,1298.007507,0.00231123470690374
"63","q17",51,1,12.17377,0.0821438223327695
"64","q17",52,0,38.70725,0
"65","q17",57,1,28.0793,0.0356134234115523
"66","q17",58,0,55.53912,0
"67","q17",59,0,85.415954,0
"68","q17",60,1,159.88137,0.00625463742273412
"69","q17",61,0,333.25982,0
"70","q17",62,0,458.0171,0
"71","q17",63,1,1173.1079,0.000852436506479924
"72","q17",64,0,1119.60561,0
"73","q17",65,1,1543.4383,0.00064790409827202
"74","q17",66,0,886.671307,0
"75","q17",67,1,1231.51413,0.000812008547559255
"76","q17",68,0,996.824251,0
"77","q17",69,0,2127.4417,0
"78","q17",70,2,2695.28584,0.000742036325171359
"79","q17",71,2,1841.343129,0.00108616366417603
"80","q18",51,1,5.334353,0.187464159196064
"81","q18",52,0,30.789034,0
"82","q18",60,0,6.4219,0
"83","q18",61,0,13,0
"84","q18",62,2,1.501521,1.33198270287262
"85","q18",63,0,54.594001,0
"86","q18",64,0,264.8575,0
"87","q18",65,0,171.85,0
"88","q18",66,0,363.615,0
"89","q18",67,0,591.68,0
"90","q18",70,0,1158.4855,0
"91","q18",71,1,1086.175,0.000920661955946325
"92","q19",33,0,2766.285,0
"93","q19",34,2,439.13271,0.00455443184817637
"94","q19",37,0,243.23109,0
"95","q19",38,0,44.6655,0
"96","q19",39,0,127.058244,0
"97","q19",44,0,54.96799,0
"98","q19",45,0,14.42764,0
"99","q19",48,1,612.836,0.00163175792544824
"100","q19",49,0,66.435435,0
"101","q19",50,1,149.78066,0.00667642938681136
"102","q19",51,13,835.554206,0.0155585357678159
"103","q19",52,0,2015.52373,0
"104","q19",53,0,1020.323,0
"105","q19",54,0,939.58815,0
"106","q19",55,0,848.68499,0
"107","q19",56,0,474.780015,0
"108","q19",57,0,469.615,0
"109","q19",58,0,256.3125,0
"110","q19",59,0,1284.49522,0
"111","q19",60,0,1366.4882,0
"112","q19",61,1,1019.6425,0.000980735895178947
"113","q19",62,0,1645.98251,0
