"species","quad","year","genetID","ANGE.0.2","ANGE.2.4","ANGE.4.6","ANGE.6.8","ANGE.8.10","ANGE.10.12","ANGE.12.14","ANGE.14.16","ANGE.16.18","ANGE.18.20","ANGE.20.25","ANGE.25.30","ANGE.30.35","ANGE.35.40","ANGE.40.45","ANGE.45.50","ANGE.50.60","ANGE.60.70","ANGE.70.80","ANGE.80.90","ANGE.90.100","ANGE.100.110","ANGE.110.120","ANGE.120.130","ANGE.130.140","ANGE.140.150","BOCU.0.2","BOCU.2.4","BOCU.4.6","BOCU.6.8","BOCU.8.10","BOCU.10.12","BOCU.12.14","BOCU.14.16","BOCU.16.18","BOCU.18.20","BOCU.20.25","BOCU.25.30","BOCU.30.35","BOCU.35.40","BOCU.40.45","BOCU.45.50","BOCU.50.60","BOCU.60.70","BOCU.70.80","BOCU.80.90","BOCU.90.100","BOCU.100.110","BOCU.110.120","BOCU.120.130","BOCU.130.140","BOCU.140.150","BOHI.0.2","BOHI.2.4","BOHI.4.6","BOHI.6.8","BOHI.8.10","BOHI.10.12","BOHI.12.14","BOHI.14.16","BOHI.16.18","BOHI.18.20","BOHI.20.25","BOHI.25.30","BOHI.30.35","BOHI.35.40","BOHI.40.45","BOHI.45.50","BOHI.50.60","BOHI.60.70","BOHI.70.80","BOHI.80.90","BOHI.90.100","BOHI.100.110","BOHI.110.120","BOHI.120.130","BOHI.130.140","BOHI.140.150","SCSC.0.2","SCSC.2.4","SCSC.4.6","SCSC.6.8","SCSC.8.10","SCSC.10.12","SCSC.12.14","SCSC.14.16","SCSC.16.18","SCSC.18.20","SCSC.20.25","SCSC.25.30","SCSC.30.35","SCSC.35.40","SCSC.40.45","SCSC.45.50","SCSC.50.60","SCSC.60.70","SCSC.70.80","SCSC.80.90","SCSC.90.100","SCSC.100.110","SCSC.110.120","SCSC.120.130","SCSC.130.140","SCSC.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"ANGE","q10",62,66,0,1.36750776997544,7.17529750672004,12.9081508207586,8.40804932718,10.9835344253593,11.7056627938616,3.59447345464199,0,0,0,0,0,0,4.50177425534335,26.2002069002527,9.65181402097723,0,0,0,0,0,0,0,0,0,0,0,0,3.87189657514277,11.7864667026376,5.85739398014217,7.11578527455738,4.95842912954076,5.34879271293413,4.55992107085297,11.804953147221,7.34262986284166,0,0,0,17.5243950834829,134.028332974589,0.240640468724337,0,0,5.65325979984607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.955795735856717,0.898675281112264,0.850676593506971,0.811712922841169,0.779970261461367,0.753803480644763,0.705251564985282,0.672027482814111,0.647956806525037,0.629747250734464,0.603039627291414,0.572849323482338,0.521255471958706,0.460325622381171,0.40784612146547,0.36470814221538,0.315255627514514,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",62,67,0,0.564775603806666,4.19939110627551,1.49027157558205,0,0,0,0,0,0,0,0,0,5.95323539168368,10.0207227184286,30.6804951716228,19.7239581150667,0,0,0,0,0,0,0,0,0,0,0,8.79049653642813,19.3008572009147,25.895147804436,28.7446608275317,26.6173688263034,23.8354814044316,17.4508442162878,1.15851171046239,9.47958794135792,10.8703523211984,9.71076667610572,12.2876484446312,17.259555391354,3.03835768122318,0,0,0,0,0,0,3.59612437342051,2.05713542642556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.973323802653662,0.884714105192724,0.817477935146622,0.737613929250363,0.664396925107741,0.608787964339866,0.565663650670402,0.531435541529764,0.470800764274227,0.431300557102202,0.403634062600361,0.38321838728866,0.367551390782662,0.355158432852814,0.336813746631106,0.323897856889776,0.314317276491047,0.306831848327236,0.284407019920424,0.251203749246292,0.218564128517844,0.188375289635907,0.162429720455475,0.141494334262925
"ANGE","q10",62,68,0.469687875574814,4.73713916636551,9.11203909495525,10.7265380641722,3.85857698377332,4.13974495083872,5.74092598164635,11.7446594815556,11.0586438260061,2.31467601460081,0,0,0,0,0,15.1980196967561,25.1557754798171,0,0,0,0,0,0,0,0,0,0,0,0,4.00968203834258,7.89499298128963,8.11666948125819,3.66755718558491,6.67353802148939,4.09857825726227,4.58389299594345,7.15351320334999,16.44784429135,0,0,0,0,120.284395657221,31.5089728695751,0,0,5.65325979984607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.979319424273737,0.891892821131003,0.823978172437676,0.774487661991874,0.737545870025393,0.709122968523766,0.686654009235304,0.668479085216092,0.635381381082284,0.613086881162175,0.597070207178908,0.581110616308114,0.553749027949921,0.527980836363781,0.485457923411492,0.438019108193304,0.391451109314143,0.352056302677999,0.311728520189245,0.262858974784894,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",62,69,4.44089209850063e-15,0,0,7.8816375595903,12.457882180711,12.3419729293693,12.6375758610098,13.8108115989178,5.19747104760952,0,0,0,0,11.9202759501934,28.1477721202112,0.2857471061686,0,0,0,0,0,0,0,0,0,0,1.01944270163009,9.05445027272612,15.0372031464029,6.98443272824491,5.15944572377308,4.97333784646645,1.40460400574335,3.8605934857183,8.94574540217746,6.20701314298776,0,0,0,0,31.653404173745,77.4228029242646,42.7171614287861,0,0,0,3.97448258654924,1.67877721329683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.972110186166566,0.883311423836939,0.816214382423714,0.767645499902481,0.731496641855291,0.703727699828143,0.681797070473087,0.664068819939819,0.631805644351324,0.610085963886386,0.594486968936081,0.582748752256846,0.573598219130023,0.562282029122941,0.505716320135121,0.445966688984782,0.395979538095829,0.35492784165315,0.313962346796455,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",62,70,0.507686466949855,6.47662524885542,12.697888259576,13.0345692178761,1.3825876976516,0,0,0,0,0,0,0,0.323909361939769,15.3998260060403,26.1451551298814,15.5713456440551,8.93817525488525,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25884874792823,17.7498265584399,26.4359655296728,29.2348436937524,29.374791337509,32.285561623959,33.040854612903,10.0167236162673,11.7864316060911,17.3820034933976,3.87378616274574,0,0,0,0,0,0,0,5.04453677123198,0.608723028614094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.887922854597874,0.771309948883124,0.70661503894127,0.666428354258837,0.639199787707368,0.619575948509204,0.595104139777295,0.563341122932546,0.535091240057357,0.480462930327914,0.442407291109114,0.414788219941459,0.393948324717503,0.377709143970357,0.364719318109393,0.345267927426484,0.331419483474228,0.321068542162549,0.308874669866192,0.28633671245359,0.252391063710625,0.219065984874675,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",63,65,0,0,0,0,0,0,0,0,0,0,2.8421709430404e-13,0,0,0,0,4.41344922368222,71.5357518726885,49.5434349464439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3575945028756,34.966568203612,41.5201153763796,35.7613576025761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.983346252298673,0.897010025519219,0.82864902722412,0.778617767448909,0.741203069939689,0.712388282416553,0.689595170316262,0.671150901260158,0.637549054674161,0.614906628350694,0.5986370001544,0.571115200516796,0.541289751948706,0.515085526990505,0.47321802299424,0.433341258015729,0.388884507855209,0.350451394758968,0.310473188713553,0.26254929437233,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",63,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69351635563828,56.9831318478186,71.4262763515736,131.206432990954,81.5323737653544,74.5266822937878,13.2453321806155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.047265277203,39.4841111235706,40.2900760522656,21.8900319146195,0.0531820801773364,0,0,0,1.4427209935339,1.39824824407333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.972125996303319,0.825893679302855,0.69855707798983,0.615144472884322,0.557027888372698,0.514453368846371,0.482023669507244,0.456548185234664,0.411825794534836,0.382877729253706,0.36265127484424,0.347737983990097,0.336294496961239,0.327240318301878,0.313829313382198,0.304377668092546,0.297359944812234,0.291944171062744,0.277358929158002,0.247596689384563,0.217015261487711,0.188172938626424,0.162429720455475,0.141494334262925
"ANGE","q10",64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00058631256047,30.5689105788483,96.9042421588831,79.41653707604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.987081246587492,0.935452344535454,0.886592116500198,0.845396659872031,0.811212435884411,0.782729716676204,0.729350946655587,0.692530963573708,0.664309350941806,0.620269207230512,0.581382117900306,0.548808716096075,0.49856214181521,0.455043640702471,0.40608435364521,0.364269772502135,0.313173141359983,0.262994221187077,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",64,67,0,0,0,0,0,0,0,0,0,0.728467544367703,42.6888866808602,66.706588936922,84.2419801622299,93.3401579676552,98.9983719456758,97.2696858371611,187.238499534179,65.1949072607458,148.302472422535,230.168365380825,18.4675874793988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.974957069264577,0.886625985097479,0.800326835126209,0.703699238197141,0.633251732816602,0.580812487913321,0.54053517954902,0.508743845818261,0.452711051039014,0.416352692970958,0.390934721721163,0.372196516223038,0.35782461582578,0.346459596388706,0.329639976952507,0.317799064806074,0.309015243048669,0.302242142138288,0.282328887026195,0.25014302611813,0.218124403666725,0.188344231018706,0.162429720455475,0.141494334262925
"ANGE","q10",65,63,1.77635683940025e-15,0.92013382193946,9.87262007819633,16.8583241111404,22.2152779522387,27.0294378782341,29.8005587359344,26.6016880429853,21.9174729217111,10.2104699234877,0,0,0,0,6.68899478332838,5.58747797496679,0,0,0,0,0,0,0,0,0,0,0,7.56180622094672,15.6010974778438,15.6782808159851,12.2056298957704,3.37030283820528,0,6.59055932033197,18.2260732581576,42.9239963083541,182.813036587351,132.905965505159,51.0662171434478,28.2943208317714,69.7688944439395,46.8107777393252,58.5515101868104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.964761298120342,0.917372862878363,0.873535682897546,0.812232492665584,0.752348078910974,0.660910777500348,0.569498231074364,0.481492030691933,0.391438737829886,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",65,65,0,0,0,0,0,3.18461269403809,1.6948390553795,0,0,0,0,0.892819229403955,7.6538520130066,3.72980151588462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80093754017556,15.646458409981,30.9162064331699,55.4200589830236,65.4382899312498,63.9059441790208,67.8177219842818,141.435165045463,69.2529939662965,46.6252600146761,46.7204029773229,39.8485901970723,20.5947200655052,26.9457188461614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.971187016202719,0.915674604046534,0.867029366411674,0.826947876699432,0.794049052531592,0.76653156716223,0.651673563270424,0.553057799909627,0.47615903858639,0.3922657276139,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",65,67,0,1.94988417077256,4.72577677341068,0.0133338391451545,0,0,0,0,0,0,0,16.7143050289048,57.8504853312861,65.1880637058959,25.6731293997808,4.87945174941805,0,0,0,0,0,0,0,0,0,0,0,4.0873986963142,16.1132730676069,25.792935216289,33.9128485521057,37.3326677903991,26.0121187434411,0,3.6058555516347,11.5814538581413,85.1540548275782,74.3198598579501,55.6658834616335,50.9052266544384,43.9164185112446,87.4576033069627,88.0438972035076,3.37708851904381,3.71828543424886,41.3715993208597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.979641525847753,0.917919260833508,0.853047451797665,0.719969763179549,0.632252624495968,0.571179185963136,0.526471782550749,0.492440679168425,0.465724774622402,0.426562592033771,0.399302044541786,0.379268156825446,0.351010947946299,0.30416292373484,0.260219562604241,0.221082890141843,0.188380030821795,0.162429720455475,0.141494334262925
"ANGE","q10",65,71,8.88178419700125e-16,1.51138888159127,4.0760890933755,0,0,0,0,0,0,0,11.1775265836398,55.2393742137334,65.7876185741338,33.2214640943606,4.87945174941805,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0842283805407,22.4803026435597,29.787126629789,30.630965666063,24.6243241370705,35.1502612218467,25.9635493069154,33.9936220162822,84.24862774082,58.8205217392879,54.1809748093735,45.5454772697771,80.8419435613614,62.5769692639651,47.3496894316386,0,30.4414493336468,14.6484354214617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98304699811407,0.948938305580511,0.818757506532136,0.713503072825616,0.639423601088997,0.584982340721501,0.543484492621036,0.510898133540591,0.463156758747383,0.429969922997768,0.405618265152612,0.362085918603443,0.309309233983967,0.26202661302267,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
