"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin"
"1","q1",70,4,54.82256,135.5238,1,0,6.87308502197266
"2","q1",71,4,33.14905,54.82256,2,0,5.47032165527344
"3","q10",60,61,18.90624,4.208056,1,0,4.98519039154053
"4","q10",61,61,16.705718,18.90624,2,0,2.87097001075745
"5","q10",62,65,429.6137,13.67268,1,0,12.4042129516602
"6","q10",62,67,125.4926,34.09936,1,0,1.97941291332245
"7","q10",63,65,1133.346,429.6137,2,0,-0.313690781593323
"8","q10",63,67,209.8903,125.4926,2,0,0.272084534168243
"9","q10",64,65,165.426,1133.346,3,0,-0.0405882336199284
"10","q10",64,67,5.587478,209.8903,3,0,-0.0406036376953125
"11","q10",65,65,367.93527,165.426,4,0,14.6380596160889
"12","q10",65,67,60.514324,5.587478,4,0,13.4887075424194
"13","q10",65,71,11.6091,6.688995,1,0,14.9500617980957
"14","q10",66,65,506.06735,367.93527,5,0,-0.1758803576231
"15","q10",66,67,165.1024,60.514324,5,0,0.396241068840027
"16","q10",67,65,1504.468,506.06735,6,0,2.16769647598267
"17","q10",68,65,2540.067,1504.468,7,0,-0.254153966903687
"18","q10",69,65,2139.5169,2540.067,8,0,-0.10843987762928
"19","q10",69,72,35.709617,66.50288,3,0,10.9052257537842
"20","q10",69,74,23.74627,57.92767,1,0,-0.0778732299804688
"21","q10",69,75,33.84444,44.13969,1,0,10.6332473754883
"22","q10",70,65,2086.26555,2139.5169,9,0,-0.250115692615509
"23","q10",70,74,59.01293,23.74627,2,1,0.191978454589844
"24","q10",71,65,505.4416833,2086.26555,10,0,-0.0446219369769096
"25","q11",69,49,38.215765,512.1048,1,0,-1.08018553256989
"26","q11",70,50,16.15303,44.06112,1,0,24.6626815795898
"27","q11",70,51,13.79454,29.52713,1,0,17.0555267333984
"28","q11",71,50,43.8993,16.15303,2,0,26.945779800415
"29","q11",71,51,64.81105,13.79454,2,0,10.6774063110352
"30","q12",66,5,68.9675,18.57392,1,0,7.86858367919922
"31","q12",67,5,182.2739,68.9675,2,0,4.5
"32","q12",68,5,156.3801,182.2739,3,0,-0.016845703125
"33","q12",69,5,446.1758,156.3801,4,0,-0.275794982910156
"34","q12",69,8,287.1185,20.52956,1,0,26.4282512664795
"35","q12",70,5,466.4446,446.1758,5,0,0.0460052490234375
"36","q12",70,8,136.00625,287.1185,2,0,10.5477476119995
"37","q12",71,10,34.5333,25.9029,1,0,7.92828369140625
"38","q12",71,5,196.2568,466.4446,6,0,0.0040283203125
"39","q12",71,8,233.72,136.00625,3,0,14.1804800033569
"40","q12",71,9,13.43375,72.72572,1,0,-0.266307502985001
"41","q14",52,74,74.389481,26.30081,1,1,0.314216613769531
"42","q14",53,74,78.34157,74.389481,2,0,-0.090362548828125
"43","q14",54,74,46.32457,78.34157,3,0,-0.0689773559570312
"44","q14",55,74,46.78281,46.32457,4,0,0.113533020019531
"45","q14",56,74,26.417556,46.78281,5,0,0.1373291015625
"46","q14",57,74,145.40741,26.417556,6,0,2.58310699462891
"47","q14",58,74,377.45437,145.40741,7,0,0.0194091796875
"48","q14",59,74,535.5298,377.45437,8,0,-0.00026702880859375
"49","q14",59,78,169.2513,157.0205,1,0,0.159400939941406
"50","q14",59,79,62.28313,62.78017,1,0,0.781303405761719
"51","q14",60,74,700.66052,535.5298,9,0,-0.00347137451171875
"52","q14",60,78,151.43196,169.2513,2,0,2.43852233886719
"53","q14",60,79,111.12874,62.28313,2,0,-0.0305328369140625
"54","q14",60,80,66.35778,32.26574,1,0,23.8254928588867
"55","q14",61,74,730.467443,700.66052,10,0,0.100677490234375
"56","q14",61,78,216.64554,151.43196,3,0,-0.897903442382812
"57","q14",61,79,146.0301,111.12874,3,0,-0.566749572753906
"58","q14",61,80,150.517,66.35778,2,0,27.1257095336914
"59","q14",62,74,666.382932,730.467443,11,0,-0.268798828125
"60","q14",62,78,505.9066,216.64554,4,0,0.155227661132812
"61","q14",62,79,161.8714,146.0301,4,0,0.161918640136719
"62","q14",62,80,102.621253,150.517,3,0,26.8927001953125
"63","q14",62,82,121.4556,32.81981,1,1,-0.398757636547089
"64","q14",63,74,2789.885,666.382932,12,0,-0.399543762207031
"65","q14",63,78,439.225,505.9066,5,0,-2.11628723144531
"66","q14",63,82,229.5925,121.4556,2,0,-0.281244337558746
"67","q14",64,74,2901.805,2789.885,13,0,-0.75
"68","q14",64,78,1030.3875,439.225,6,0,-0.199996948242188
"69","q14",64,85,73.8875,19.7975,1,0,33.1999969482422
"70","q14",65,74,2086.7676709,2901.805,14,0,-1.80000305175781
"71","q14",65,78,1159.181351,1030.3875,7,0,-1
"72","q14",65,86,101.7152,13.26,1,0,32.4500007629395
"73","q14",65,88,17.10643,110.68,1,0,0.100000001490116
"74","q14",66,74,1318.4844,2086.7676709,15,0,-0.620376586914062
"75","q14",66,78,802.92838,1159.181351,8,0,0.0528316982090473
