"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge","ifTrueAge"
"101","A5P",23,3,"Bouteloua eriopoda",0.5579387480679,75.5679256162415,17.7117722560232,7,0,0,13,17.098574249799,0,0
"102","A5P",23,4,"Bouteloua eriopoda",3.57016167931338,75.3760531063681,20.1979945380955,7,1,0,13,19.2565856874775,0,0
"103","A5P",23,5,"Bouteloua eriopoda",2.75582954960754,86.0238417713195,6.35539276629316,7,0,0,10,5.22951112010432,0,0
"104","A5P",23,6,"Bouteloua eriopoda",9.01086890307972,89.6076117681432,5.11686667791867,7,1,0,10,2.50360195908554,0,0
"105","A5P",23,7,"Bouteloua eriopoda",4.40868331079911,98.2230986271382,16.0470633909916,7,0,0,12,1.03796983807757,1,0
"106","A5P",23,8,"Bouteloua eriopoda",20.3883825798697,97.3810867478664,11.5543236404183,7,1,0,12,-1.03988369914987e-07,0,0
"107","A5P",23,9,"Bouteloua eriopoda",0.64985396561624,95.1466403606929,18.2135136847317,7,0,0,12,4.27498677213211,0,0
"108","A5P",23,10,"Bouteloua eriopoda",1.26584255293852,95.8152013088197,21.2306029628203,7,0,0,12,3.53671964280443,1,0
"109","A5P",23,11,"Bouteloua eriopoda",2.5268499217519,98.4511275819423,23.1335961800743,7,1,0,12,0.299702708749891,1,0
"110","A5P",23,12,"Bouteloua eriopoda",0.68371665294616,96.0118641001814,31.5860833203978,2,0,0,46,3.36635023681707,1,1
"111","A5P",23,13,"Bouteloua eriopoda",3.63305061911863,82.2901692648672,29.0123278536821,7,1,0,15,16.4847882688752,0,0
"112","A5P",23,14,"Bouteloua eriopoda",10.7201616093037,61.6580900557038,38.499796986102,5,1,0,35,35.8501021475295,0,1
"113","A5P",23,15,"Bouteloua eriopoda",4.00393678990494,81.2383374605508,36.4049632561171,7,1,0,15,17.7341627263123,0,0
"114","A5P",23,16,"Bouteloua eriopoda",15.8093356786746,97.7998479862614,45.6959141482682,7,1,0,17,0.18612280814078,0,0
"115","A5P",23,17,"Bouteloua eriopoda",15.4658673802355,91.8118223283787,50.0097170270385,7,1,0,17,5.18362241759451,0,0
"116","A5P",24,45,"Bouteloua eriopoda",2.02572684481751,94.0180160218856,52.8951864173585,8,1,0,17,5.39179383652998,0,0
"117","A5P",24,46,"Bouteloua eriopoda",3.93545764748857,91.445950545566,48.0971012567243,8,1,0,17,7.42125048851405,0,0
"118","A5P",24,47,"Bouteloua eriopoda",1.2019867460163,95.5613153873231,47.372645598755,8,0,0,17,3.76822744711957,0,0
"119","A5P",24,48,"Bouteloua eriopoda",3.67152633668731,98.2334066680615,49.9197665711334,8,1,0,17,0.52109422337243,1,0
"120","A5P",24,49,"Bouteloua eriopoda",11.8635306880699,60.0997724715643,37.4507783221601,6,1,0,35,35.1214532335454,0,1
"121","A5P",24,50,"Bouteloua eriopoda",2.00219115985747,79.9226957781827,38.0510260027277,8,1,0,15,19.3660574296606,0,0
"122","A5P",24,51,"Bouteloua eriopoda",0.93805457095434,82.7049659372068,30.6588643191114,8,0,0,15,16.5248166931187,0,0
"123","A5P",24,52,"Bouteloua eriopoda",5.74432173935204,80.5220804404776,29.1021976344977,8,0,0,15,18.0324143725186,0,0
"124","A5P",24,53,"Bouteloua eriopoda",2.04589962198453,73.5083449979341,22.4754329931646,8,1,0,13,21.9009878127253,0,0
"125","A5P",24,54,"Bouteloua eriopoda",5.95529971325447,97.6406058923845,21.9666475309293,8,0,0,12,0.289157248277718,1,0
"126","A5P",24,55,"Bouteloua eriopoda",4.34900922818185,97.6622221719841,13.5139906785436,8,0,0,12,0.52109422337243,1,0
"127","A5P",24,56,"Bouteloua eriopoda",1.67101362516274,88.0458477310625,3.5573911453512,8,0,0,10,2.76610349880031,1,0
"128","A5P",24,57,"Bouteloua eriopoda",1.19975343719592,99.6662284934017,8.87129084344653,8,0,0,12,-0.000766083990683342,1,0
"129","A5P",24,58,"Bouteloua eriopoda",4.92898825216212,95.3900619278067,9.69100514474172,8,1,0,12,3.4203204272354,0,0
"130","A5P",24,60,"Bouteloua eriopoda",0.25048851966858,85.858154296875,6.201171875,8,0,0,10,5.950927734375,0,0
"131","A5P",24,61,"Bouteloua eriopoda",0.24743378162384,96.6400146484375,16.400146484375,8,0,0,12,3.11279296875,1,0
"132","A5P",24,63,"Bouteloua eriopoda",0.25048851966858,75.140380859375,19.122314453125,8,0,0,13,18.8720703125,0,0
"133","A5P",25,0,"Bouteloua eriopoda",1.58697667747048,72.0473673605034,20.0965179314994,9,1,0,13,19.3209888369979,0,0
"134","A5P",25,1,"Bouteloua eriopoda",0.374920715903293,99.8254378676715,7.60538369224887,9,0,0,12,1.80574147634616e-07,1,0
"135","A5P",25,2,"Bouteloua eriopoda",2.42663132092549,96.8194214888071,13.1628052318699,9,0,0,12,2.34486109505909,1,0
"136","A5P",25,3,"Bouteloua eriopoda",1.01566544354818,92.1086527509645,53.8537908752183,9,1,0,17,7.28673690608775,0,0
"137","A5P",25,52,"Bouteloua eriopoda",0.578525304950385,56.4767701011138,37.0523725587431,7,0,0,35,36.5638377762985,0,1
"138","A5P",25,53,"Bouteloua eriopoda",3.24031924256701,57.661943838888,39.3502799761829,7,1,0,35,38.2827514307323,0,1
"139","A5P",25,54,"Bouteloua eriopoda",2.36603839177915,71.3117662467314,6.97515355760178,9,0,1,9,6.10684225974618,0,0
"140","A5P",25,56,"Bouteloua eriopoda",0.250488519668579,72.998046875,8.001708984375,9,0,1,9,7.75146484375,0,0
"141","A5P",25,57,"Bouteloua eriopoda",0.250488519668579,69.0185546875,8.9599609375,9,0,1,9,8.709716796875,0,0
"142","A5P",25,60,"Bouteloua eriopoda",0.250488519668579,60.638427734375,38.28125,7,0,0,35,38.031005859375,0,1
"143","A5P",25,61,"Bouteloua eriopoda",0.250488519668579,90.899658203125,47.802734375,9,0,0,17,8.85009765625,0,0
"144","A5P",25,62,"Bouteloua eriopoda",0.250488519668579,99.15771484375,49.6826171875,9,0,0,17,0.592041015625,1,0
"145","A5P",27,1,"Bouteloua eriopoda",6.07669279916566,50.0362729528268,1.20951364584674,1,1,0,47,-2.38442515732018e-08,1,0
"146","A5P",27,3,"Bouteloua eriopoda",18.107162267714,70.598349258502,20.4359766308622,11,1,1,13,17.7410702875436,0,0
"147","A5P",27,4,"Bouteloua eriopoda",34.5057806382738,59.4781118726622,38.8346722075252,9,1,1,35,34.4643187002503,0,1
"148","A5P",27,5,"Bouteloua eriopoda",12.0591873336692,76.1907952947999,38.4250676729505,11,1,2,15,21.962282574881,0,0
"149","A5P",27,6,"Bouteloua eriopoda",17.8941729182712,88.1181664617106,48.4677736380354,11,1,1,17,9.73931036927209,0,0
"150","A5P",28,32,"Bouteloua eriopoda",5.27579609952809,51.4494177244876,0.93001446104118,2,1,0,47,-0.0473357178462586,1,0
"151","A5P",28,33,"Bouteloua eriopoda",14.3719326009982,70.9646177790047,21.6225208724384,12,1,0,13,18.9775334451295,0,0
"152","A5P",28,34,"Bouteloua eriopoda",14.9485367145855,59.3267967528635,40.0242122052294,10,1,0,35,37.7280889691547,0,1
"153","A5P",28,35,"Bouteloua eriopoda",15.2548123441694,87.5675935527457,49.7326360490251,12,1,0,17,9.52043758513675,0,0
"154","A5P",29,7,"Bouteloua eriopoda",14.5085615027751,88.4951601299564,51.4242722951025,13,1,0,17,8.9233518054823,0,0
"155","A5P",29,8,"Bouteloua eriopoda",8.7778536579033,52.0237027315333,2.44740634923574,3,1,0,47,0.43537195124034,1,0
"156","A5P",29,9,"Bouteloua eriopoda",11.1656465448149,71.1492828415617,21.7028643137031,13,1,0,13,19.8273338018592,0,0
"157","A5P",29,10,"Bouteloua eriopoda",4.43365361049558,57.8425148894792,39.4054097324293,11,0,0,35,37.8763620888897,0,1
"158","A5P",29,11,"Bouteloua eriopoda",5.33827248788369,62.3972528258054,39.9746775029803,11,1,0,35,36.6415014833934,0,1
"159","A5P",30,27,"Bouteloua eriopoda",7.10640164851304,51.2647186820437,1.64367572355265,4,1,0,47,-0.0659517348548772,1,0
"160","A5P",30,28,"Bouteloua eriopoda",8.40447252751804,69.8202915215914,22.4765450066615,14,1,0,13,20.3954968584925,0,0
"161","A5P",30,29,"Bouteloua eriopoda",9.92228547366579,57.0130623816199,38.9142881916341,12,1,0,35,37.0841357877001,0,1
"162","A5P",30,30,"Bouteloua eriopoda",6.89381444107991,61.3261788247043,40.1296732478671,12,0,0,35,37.0103747661612,0,1
"163","A5P",30,31,"Bouteloua eriopoda",4.44328477428654,76.9082415401485,37.912340457429,14,1,2,15,21.6054772930465,0,0
"164","A5P",30,32,"Bouteloua eriopoda",11.8978730088637,88.1190763615195,50.5292535464522,14,1,0,17,9.0889987635303,0,0
"165","A5P",31,14,"Bouteloua eriopoda",9.26106979900358,41.3223944412318,4.34853027496322,1,1,0,48,2.20459715052632,0,1
"166","A5P",31,15,"Bouteloua eriopoda",14.0263043834407,50.9415783788195,1.90932175320225,5,1,0,47,1.47646866954787e-07,1,0
"167","A5P",31,16,"Bouteloua eriopoda",2.15373536670382,69.3122780972547,20.601935633455,15,0,0,13,19.6251990480617,0,0
"168","A5P",31,17,"Bouteloua eriopoda",3.57607132790545,71.4507056718178,22.2487125014594,15,0,0,13,20.4854756520195,0,0
"169","A5P",31,18,"Bouteloua eriopoda",17.2233895251812,56.4069264682414,39.854729142476,13,1,0,35,36.9382667037971,0,1
"170","A5P",31,19,"Bouteloua eriopoda",11.4249202531827,61.0019606115829,40.8943735758216,13,0,0,35,37.2660709445284,0,1
"171","A5P",31,20,"Bouteloua eriopoda",7.77224436590877,76.7682874632947,38.3065445378866,15,0,0,15,21.297187095335,0,0
"172","A5P",31,21,"Bouteloua eriopoda",20.2321160826554,88.1008956095578,50.1399772366191,15,1,0,17,7.8015965915835,0,0
"173","A5P",32,14,"Bouteloua eriopoda",4.34512664352136,30.5181894340403,19.2311958572752,1,0,0,49,17.9888201909219,0,1
"174","A5P",32,15,"Bouteloua eriopoda",9.69712621677741,41.6997222298942,3.76521150430364,2,0,0,48,1.51160401906451,0,1
"175","A5P",32,16,"Bouteloua eriopoda",9.25369712105729,50.8780244788099,1.31319614616624,6,0,0,47,-0.025300511976431,1,0
"176","A5P",32,17,"Bouteloua eriopoda",45.1413916181846,57.4902853489115,40.589015464652,14,0,0,35,36.6009570144056,0,1
"177","A5P",32,18,"Bouteloua eriopoda",22.6448676055549,87.6134258729129,49.7842940201167,16,0,0,17,8.16416831293441,0,0
"178","A5P",32,19,"Bouteloua eriopoda",0.2596527338028,89.3280029296875,52.081298828125,16,0,0,17,10.41259765625,0,0
"179","AW2",22,101,"Bouteloua eriopoda",13.5650231057478,29.051748395678,96.0280817753846,1,1,0,101,1.24708760752257,0,0
"180","AW2",22,102,"Bouteloua eriopoda",3.72266794003573,45.4589838863561,95.1235620792881,1,0,0,102,3.67519112162307,0,0
"181","AW2",22,103,"Bouteloua eriopoda",3.01161522520361,49.9845434587019,88.2757901201643,1,1,0,103,10.6206965017279,0,0
"182","AW2",22,104,"Bouteloua eriopoda",2.75493241250179,36.9643278897776,81.1043051400604,1,1,0,104,17.9050079338821,0,0
"183","AW2",22,105,"Bouteloua eriopoda",7.0818400136403,25.0692038863413,86.9355973648375,1,0,0,105,11.0724368662989,0,0
"184","AW2",22,106,"Bouteloua eriopoda",32.529909945512,21.8054477676304,82.9121807889051,1,1,0,106,12.6535279198341,0,0
"185","AW2",22,107,"Bouteloua eriopoda",9.2255233598966,1.23479945093607,89.7149411387823,1,0,0,107,3.7882824655e-08,1,0
"186","AW2",22,108,"Bouteloua eriopoda",9.35211091916537,1.96115542353393,75.8859193661079,1,1,0,108,0.70810071792306,1,0
"187","AW2",22,109,"Bouteloua eriopoda",3.55367312312277,21.974488246193,62.6408860186611,1,0,0,109,21.0364113395743,0,0
"188","AW2",22,110,"Bouteloua eriopoda",6.60992960049394,18.4581954823564,61.3471666391782,1,0,0,110,17.3660219341352,0,0
"189","AW2",22,111,"Bouteloua eriopoda",7.11372438092136,22.1035064792174,58.2751026271273,1,1,0,111,20.302333636457,0,0
"190","AW2",22,112,"Bouteloua eriopoda",1.35514800462242,33.3648002489652,73.2341521781775,1,0,0,112,26.1492665840495,0,0
"191","AW2",22,113,"Bouteloua eriopoda",7.0372003819636,30.2891371744776,71.4485180103338,1,0,0,113,26.7704095297188,0,0
"192","AW2",22,114,"Bouteloua eriopoda",11.0259629264367,34.3551883784409,69.8872718204216,1,1,0,114,28.2385653808797,0,0
"193","AW2",22,115,"Bouteloua eriopoda",2.09170964031607,35.7846794895291,67.054659615443,1,0,0,115,32.0783569224907,0,0
"194","AW2",22,116,"Bouteloua eriopoda",3.74498903719247,28.946664744306,65.4583382171212,1,0,0,116,27.8689819622311,0,0
"195","AW2",22,117,"Bouteloua eriopoda",4.4072084173468,30.9369619088021,66.6019394041225,1,1,0,117,30.127682450307,0,0
"196","AW2",22,118,"Bouteloua eriopoda",2.42172764843879,15.6154419605231,44.2991830074524,1,1,0,118,14.712048015286,0,0
"197","AW2",22,119,"Bouteloua eriopoda",4.20095529447265,27.9008266600481,42.2540760709203,1,1,0,119,26.6831643394692,0,0
"198","AW2",22,120,"Bouteloua eriopoda",4.14037337866023,68.7818695893272,87.3081458545073,1,0,0,120,11.6935798119682,0,0
"199","AW2",22,121,"Bouteloua eriopoda",3.72426275006687,92.7201733845558,66.7538414038342,1,0,0,121,6.34634741319094,0,0
"200","AW2",22,142,"Bouteloua eriopoda",0.25048851966858,30.078125,40.6005859375,1,0,0,142,29.827880859375,0,0
"201","AW2",23,27,"Bouteloua eriopoda",5.75198071099913,50.0922855589094,90.3243004747707,2,1,0,103,8.50891403018682,0,0
"202","AW2",23,28,"Bouteloua eriopoda",6.79591948514682,30.5830688562314,97.7392339901333,2,1,0,101,0.656447707280549,1,0
"203","AW2",23,29,"Bouteloua eriopoda",8.54726913330615,26.3596479796356,88.8767596841623,2,0,0,106,9.62232389902937,0,0
"204","AW2",23,30,"Bouteloua eriopoda",7.93773120461304,20.7295999940723,88.4635496043218,2,1,0,106,9.79812541043333,0,0
