"quad","year","SP_ID","x","y","GenID"
"A1",33,"107","3.85319527333878","88.4849556530194","107"
"A1",33,"131","28.234619154794","5.76691224556623","131"
"A12",35,"196","6.5905883311222","88.3398492775546","196"
"A12",35,"197","47.5285316476748","84.3287677762689","197"
"A12",35,"198","51.2240647993667","83.7852423975006","198"
"A12",35,"199","30.9144548170546","59.4115188307121","199"
"A12",35,"200","11.1869361445051","60.2395357409725","200"
"A12",35,"201","33.6485840673902","58.3111744704936","201"
"A12",35,"203","70.9212677765103","78.1929815155019","203"
"A12",35,"204","71.9205333949814","81.3820037116909","204"
"A12",35,"291","2.117919921875","90.2587890625","291"
"A7",33,"14","19.9864072978726","84.9083708328931","14"
"A7",33,"23","43.0875535561749","73.497109922784","23"
"A7",33,"38","56.0146875464636","73.1167547649912","38"
"A7",33,"43","57.154858047221","61.6677610773786","43"
"A7",33,"44","54.8969177509835","63.5287387739668","44"
"A7",33,"51","24.2644953741654","59.6909155696335","51"
"A7",33,"61","20.6396013725319","40.7680040347176","61"
"A7",33,"62","31.8620866714612","43.1958652529344","62"
"A7",33,"65","19.8671866591827","36.5007910659707","65"
"A7",33,"68","7.28050601369694","23.5055114674443","68"
"A7",33,"70","22.2937820800938","7.82332673251266","70"
"A7",33,"72","21.3936504466329","0.78145767349767","72"
"A7",33,"96","54.4456670412801","42.1962330002164","96"
"A7",33,"103","36.183900129884","52.0697107264698","103"
"A7",33,"106","64.7923508979306","87.9061495484538","106"
"A7",33,"114","92.116682714688","84.1084496502009","114"
"A7",33,"122","94.412647369538","64.0678343180392","122"
"A7",33,"136","94.682981783748","34.0017041778047","136"
"A7",33,"150","88.8855370169044","15.241897238455","150"
"A7",33,"151","86.7264828055294","11.6659091322512","151"
"A7",33,"152","81.1970685304332","12.5612973280584","152"
"A7",33,"154","95.6035736652349","7.71924690066804","154"
"A7",33,"156","95.7115845281827","2.3167607856058","156"
"A7",33,"157","93.0000724578723","1.52112580128069","157"
"A7",33,"186","14.361572265625","5.499267578125","186"
"A7",33,"187","42.1600341796875","6.6680908203125","187"
"A7",33,"188","17.5201416015625","17.63916015625","188"
"A7",33,"189","39.2822265625","45.660400390625","189"
"A7",33,"190","57.7392578125","52.72216796875","190"
"A7",33,"191","37.841796875","54.8583984375","191"
"A7",33,"192","87.060546875","61.322021484375","192"
"A7",33,"193","90.838623046875","67.498779296875","193"
"A7",33,"194","50.860595703125","73.4619140625","194"
"A7",33,"195","74.06005859375","78.3599853515625","195"
"A7",33,"196","48.797607421875","81.439208984375","196"
"A7",33,"197","2.581787109375","91.522216796875","197"
"B1",32,"5","11.4162003618598","66.5895856748643","5"
"B1",32,"121","66.7712634293942","3.03947926104011","121"
"B1",32,"122","60.4936973517702","3.11922221672128","122"
"B5",33,"13","18.7580538036332","59.3332177775575","13"
"B5",33,"15","1.03474926935097","63.3406178859956","15"
"B5",33,"21","32.9573469773947","81.5581918241931","21"
"B5",33,"22","22.5095037325369","72.0315599789792","22"
"B5",33,"34","34.1909939976694","72.7192573624229","34"
"B5",33,"35","37.0603897627749","69.707985550365","35"
"B5",33,"43","48.1046379770195","93.9308606532395","43"
"B5",33,"55","56.8141903139196","78.7905700981023","55"
"B5",33,"56","53.164068801965","73.1348834432191","56"
"B5",33,"69","46.8565938219543","60.2577614443459","69"
"B5",33,"70","30.974268328289","58.5301779153","70"
"B5",33,"86","86.8147218339668","86.9156239515301","86"
"B5",33,"87","91.8995914860495","83.4497309170313","87"
"B5",33,"92","91.3875686332154","53.3217621293972","92"
"B5",33,"95","84.3107797894418","53.2672869267522","95"
"B5",33,"96","77.121505392621","53.3133337057626","96"
"B5",33,"100","72.4228038377237","49.3704761036598","100"
"B5",33,"101","70.4127740249476","46.7530418950653","101"
"B5",33,"110","40.7135692177386","54.4091215286528","110"
"B5",33,"124","0.59126736166877","47.0120216241617","124"
"B5",33,"125","0.78539110028523","39.8501307443224","125"
"B5",33,"142","34.7965889204974","27.9700512261471","142"
"B5",33,"152","59.4508984238008","23.6680526338598","152"
"B5",33,"154","64.0019047410607","25.532808339198","154"
"B5",33,"163","74.1975080306642","16.8808358057453","163"
"B5",33,"166","62.6237198964008","21.110713791239","166"
"B5",33,"168","58.4434831896642","12.1851317951219","168"
"B5",33,"170","70.9462876742286","15.9817294804819","170"
"B5",33,"171","72.1806936090896","14.4988230683922","171"
"B5",33,"175","96.4362838765331","20.0118893562315","175"
"B5",33,"176","88.956374643555","8.11799431172519","176"
"B5",33,"180","65.0659191597865","3.94649071225283","180"
"B5",33,"181","22.8946672554045","0.53636310689597","181"
"B5",33,"193","83.02001953125","9.478759765625","193"
"B5",33,"194","88.739013671875","18.780517578125","194"
"B5",33,"195","75.62255859375","21.17919921875","195"
"B5",33,"196","73.040771484375","26.300048828125","196"
"B5",33,"197","81.5399169921875","38.238525390625","197"
"B5",33,"198","5.438232421875","48.1201171875","198"
"B5",33,"199","26.220703125","59.7198486328125","199"
"C1",32,"14","14.1315869971682","88.0373899745347","14"
"C1",32,"48","10.8239170343667","53.1685489802126","48"
"C1",32,"96","23.2638023744852","26.3524058174636","96"
"C1",32,"165","84.3529512240689","44.8684466673349","165"
"C1",32,"228","68.980792661288","7.49968092108605","228"
"C3",33,"168","21.6418873542555","94.5234604594118","168"
"C3",33,"170","16.7373913804021","61.6272239359913","170"
"C3",33,"186","30.5999755859375","91.32080078125","186"
"C5",34,"51","21.9798421048283","42.9850797061279","51"
"C5",34,"103","60.090883534619","91.2700998762697","103"
"C6",35,"345","54.372300418289","86.8115814700403","345"
"C6",35,"349","15.9866413066817","66.1836466094318","349"
"C6",35,"359","2.5162463937474","19.6376710060846","359"
"C6",35,"365","33.9523306024212","22.175638472417","365"
"C6",35,"366","39.6287981374173","0.5985032511281","366"
"C6",35,"367","36.7241599363604","5.49629579318315","367"
"C6",35,"370","42.4093696177857","10.707723574294","370"
"C6",35,"375","72.0221333824211","27.2027971518437","375"
"C6",35,"386","70.3181517139131","93.9879213599842","386"
"C6",35,"388","67.5741977232493","98.5197004905881","388"
"C6",35,"483","49.62158203125","4.058837890625","483"
"C6",35,"484","51.617431640625","5.059814453125","484"
"C6",35,"485","9.619140625","5.48095703125","485"
"C6",35,"486","13.677978515625","7.92236328125","486"
"C6",35,"487","10.77880859375","13.09814453125","487"
"C6",35,"488","38.65966796875","13.641357421875","488"
"C6",35,"489","99.5697021484375","30.04150390625","489"
"C6",35,"490","63.53759765625","30.560302734375","490"
"C6",35,"491","99.517822265625","30.780029296875","491"
"C6",35,"492","54.742431640625","34.161376953125","492"
"C6",35,"493","74.15771484375","38.34228515625","493"
"C6",35,"494","43.798828125","42.999267578125","494"
"C6",35,"495","34.0576171875","53.8482666015625","495"
"C6",35,"496","26.220703125","54.119873046875","496"
"C6",35,"497","27.978515625","54.541015625","497"
"C6",35,"498","65.22216796875","55.657958984375","498"
"C6",35,"499","37.701416015625","59.99755859375","499"
"C6",35,"500","14.3798828125","66.9189453125","500"
"C6",35,"501","52.618408203125","90.740966796875","501"
"C6",35,"502","61.77978515625","99.517822265625","502"
"D1",32,"67","24.5660727899893","63.8221630290959","67"
"D1",32,"176","11.5518740693755","52.6043148047893","176"
"D1",32,"186","5.01769539830491","43.0510413622243","186"
"D1",32,"249","38.3277851857837","34.689596807297","249"
"D1",32,"258","95.6075328517429","48.3583610622571","258"
"D1",32,"273","13.7008620385213","23.6434232706845","273"
"D1",32,"286","11.3669030140227","12.3556439602207","286"
"D1",32,"303","37.7920613766424","21.7729503022709","303"
"D1",32,"311","0.88333617776864","2.01111544251932","311"
"D1",32,"315","13.1811791261342","3.52178440780247","315"
"D1",32,"453","46.83837890625","0.93994140625","453"
"D1",32,"454","41.97998046875","7.67822265625","454"
"D1",32,"455","9.0576171875","24.639892578125","455"
"D1",32,"456","50.579833984375","25.579833984375","456"
"D1",32,"457","86.3494873046875","33.3282470703125","457"
"D1",32,"458","12.982177734375","40.2801513671875","458"
"D1",32,"459","82.92236328125","51.019287109375","459"
"D1",32,"460","77.337646484375","63.079833984375","460"
"D1",32,"461","27.81982421875","63.22021484375","461"
"D1",32,"462","46.661376953125","67.578125","462"
"D1",32,"463","88.4002685546875","71.142578125","463"
"D1",32,"464","55.7373046875","85.479736328125","464"
"D3",33,"155","36.9533878833642","3.44957736480543","155"
"D3",33,"156","64.4604749455849","20.1900629937734","156"
"D3",33,"158","14.9408189999268","40.6353157893735","158"
"D3",33,"159","16.5101438801196","33.5965816400327","159"
"D3",33,"167","15.3625916423748","54.5295415643689","167"
"D3",33,"168","13.8172513715667","48.3204952389657","168"
"D3",33,"170","40.1374859947878","74.4061326010624","170"
"D3",33,"172","7.5016578895637","94.8841258345209","172"
"D3",33,"179","9.8388671875","35.7421875","179"
"D3",33,"180","39.7216796875","76.239013671875","180"
"D5",34,"34","4.68947664031897","45.6589795215694","34"
"D5",34,"35","6.57691668983968","66.4941880945309","35"
"D5",34,"36","22.580803564392","71.8474361152074","36"
"D5",34,"77","12.78076171875","73.638916015625","77"
"E2",32,"235","12.4389588779849","84.3540161814473","235"
"E2",32,"236","18.8188934590333","82.7846679745046","236"
"E2",32,"237","28.0491075077931","83.3394215535471","237"
"E2",32,"238","32.8740897448666","76.345532389932","238"
"E2",32,"239","2.89440791284502","40.3429484661966","239"
"E2",32,"240","33.4595976195735","12.7613789985242","240"
"E2",32,"241","34.9452339103694","16.6459192259787","241"
"E2",32,"242","48.3488398878031","6.78084452935827","242"
"E2",32,"243","16.1119422852768","0.59001689488438","243"
"E2",32,"244","72.6109047809197","18.3214364339705","244"
"E2",32,"388","44.7601318359375","1.519775390625","388"
"E2",32,"389","13.421630859375","1.6998291015625","389"
"E2",32,"390","44.20166015625","4.13818359375","390"
"E2",32,"391","71.038818359375","6.0791015625","391"
"E2",32,"392","99.3408203125","6.57958984375","392"
"E2",32,"393","40.8599853515625","9.619140625","393"
"E2",32,"394","43.4814453125","10.638427734375","394"
"E2",32,"395","91.41845703125","11.56005859375","395"
"E2",32,"396","32.159423828125","14.7216796875","396"
"E2",32,"397","56.0791015625","16.85791015625","397"
"E2",32,"398","30.877685546875","17.218017578125","398"
"E2",32,"399","64.599609375","18.07861328125","399"
"E2",32,"400","8.5479736328125","22.5799560546875","400"
"E2",32,"401","41.54052734375","25.079345703125","401"
"E2",32,"402","50.84228515625","28.057861328125","402"
"E2",32,"403","75.799560546875","28.7200927734375","403"
"E2",32,"404","54.91943359375","32.122802734375","404"
"E2",32,"405","87.957763671875","34.381103515625","405"
"E2",32,"406","68.499755859375","39.501953125","406"
"E2",32,"407","84.619140625","39.678955078125","407"
"E2",32,"408","98.980712890625","42.41943359375","408"
"E2",32,"409","24.798583984375","50.87890625","409"
"E2",32,"410","62.87841796875","58.001708984375","410"
"E2",32,"411","71.600341796875","60.7879638671875","411"
"E2",32,"412","60.882568359375","63.4002685546875","412"
"E2",32,"413","50.84228515625","68.939208984375","413"
"E2",32,"414","54.98046875","70.220947265625","414"
"E2",32,"415","21.942138671875","72.900390625","415"
"E2",32,"416","57.4798583984375","77.398681640625","416"
"E2",32,"417","52.001953125","82.0281982421875","417"
"E2",32,"418","50.6591796875","82.6416015625","418"
"E2",32,"419","81.3201904296875","86.480712890625","419"
"E2",32,"420","43.121337890625","86.9598388671875","420"
"E2",32,"421","95.562744140625","91.461181640625","421"
"E2",32,"422","23.5198974609375","93.0999755859375","422"
"E6",34,"88","43.9970251658731","90.1323972841026","88"
"E6",34,"89","7.77818515666885","90.2914668559169","89"
