"","X","quad","year","NRquad","totParea","recArea","Group"
"48",48,"B5",34,72,141.530772107405,0.508723289839473,"B"
"49",49,"B5",35,3,63.945712838447,0.0469147948601219,"B"
"50",50,"B5",36,4,116.122049919183,0.034446515565165,"B"
"51",51,"B5",39,3,316.338171362366,0.00948352197611805,"B"
"52",52,"B5",40,5,390.161098799675,0.0128152191886439,"B"
"53",53,"B5",41,3,581.893730297192,0.00515558055328728,"B"
"54",54,"B5",42,8,733.091916294482,0.0109126834196142,"B"
"55",55,"B5",43,0,436.8974845565,0,"B"
"56",56,"B5",44,2,442.852297620566,0.00451617844311963,"B"
"57",57,"C1",32,0,42.5753968975479,0,"C"
"58",58,"C1",33,1,24.0237384080325,0.0416254948757535,"C"
"59",59,"C1",34,18,29.4224399777191,0.611777949538888,"C"
"60",60,"C1",35,1,43.6068367009383,0.0229321839338666,"C"
"61",61,"C1",36,13,62.0827260516468,0.20939802142685,"C"
"62",62,"C1",37,2,7.24180652854191,0.276174182797823,"C"
"63",63,"C1",38,28,125.615044213491,0.222903237230185,"C"
"64",64,"C1",39,5,148.114923156182,0.0337575707663681,"C"
"65",65,"C1",40,8,200.279822573319,0.0399441136766104,"C"
"66",66,"C1",41,16,219.60735389977,0.0728573051670322,"C"
"67",67,"C1",42,17,294.888849208211,0.0576488397090826,"C"
"68",68,"C1",43,2,206.123955852238,0.00970289936330214,"C"
"69",69,"C1",44,2,311.798823127541,0.00641439239551557,"C"
"70",70,"C3",33,1,19.0695004252676,0.0524397586564446,"C"
"71",71,"C3",34,9,22.7850266114569,0.394996247029817,"C"
"72",72,"C3",35,1,2.49572098255157,0.400685816640296,"C"
"73",73,"C3",36,0,1.24067068099975,0,"C"
"74",74,"C3",37,1,0.500977039337158,1.9960994646044,"C"
"75",75,"C3",38,0,0.250488519668579,0,"C"
"76",76,"C3",39,0,1.24452080941568,0,"C"
"77",77,"C3",40,0,3.61855886268421,0,"C"
"78",78,"C3",41,0,6.40100118643388,0,"C"
"79",79,"C3",42,1,13.0768254720738,0.0764711590083961,"C"
"80",80,"C3",43,0,12.7633943569652,0,"C"
"81",81,"C3",44,0,8.62919399351121,0,"C"
"82",82,"C5",34,13,33.0432989590141,0.393423187440358,"C"
"83",83,"C5",35,2,20.2347662567073,0.0988397876519603,"C"
"84",84,"C5",36,3,58.9673434409751,0.0508756173322091,"C"
"85",85,"C5",37,0,1.25855207443237,0,"C"
"86",86,"C5",42,5,32.3700787704789,0.154463634007587,"C"
"87",87,"C5",43,4,51.1177152375988,0.0782507586931011,"C"
"88",88,"C5",44,1,110.563843781665,0.00904454807101986,"C"
"89",89,"C6",35,5,19.4770952197743,0.256711791136273,"C"
"90",90,"C6",36,14,8.86900102067817,1.57853178360887,"C"
"91",91,"C6",37,1,4.50268387794494,0.22208976404011,"C"
"92",92,"C6",38,46,76.7816620273715,0.599101384176885,"C"
"93",93,"C6",39,10,184.906987364375,0.0540812445356333,"C"
"94",94,"C6",40,13,397.137967424317,0.0327342159811941,"C"
"95",95,"C6",41,35,391.492156737723,0.0894015356313969,"C"
"96",96,"C6",42,13,332.558968491899,0.0390908116504958,"C"
"97",97,"C6",43,3,298.659086793633,0.0100448977869973,"C"
"98",98,"C6",44,1,201.389800478568,0.00496549476499641,"C"
"99",99,"D1",32,1,63.2419579192112,0.0158122871729787,"D"
"100",100,"D1",33,1,43.3976172732683,0.0230427397362199,"D"
"101",101,"D1",34,34,41.469959574417,0.819870584609268,"D"
"102",102,"D1",35,4,15.8771667754721,0.25193411750133,"D"
"103",103,"D1",36,1,51.7275330475314,0.0193320643975254,"D"
"104",104,"D1",37,1,0.250488519668579,3.99219892920881,"D"
"105",105,"D1",38,7,1.50332233636121,4.65635335196542,"D"
"106",106,"D1",39,3,10.873964907528,0.275888328269581,"D"
"107",107,"D1",40,9,24.7383881840807,0.363807048908366,"D"
"108",108,"D1",41,3,38.9079698895115,0.0771050252305432,"D"
"109",109,"D1",44,19,40.5743566772601,0.468276062911641,"D"
"110",110,"D3",33,0,65.8803024841841,0,"D"
"111",111,"D3",34,26,31.2472272349444,0.832073828647544,"D"
"112",112,"D3",35,1,16.0708631395842,0.0622244114279648,"D"
"113",113,"D3",36,3,6.99489789745734,0.428884030042884,"D"
"114",114,"D3",37,1,1.00195407867432,0.998049732302202,"D"
"115",115,"D3",38,2,11.4039460071702,0.175377891016189,"D"
"116",116,"D3",39,2,43.1236173752062,0.0463782985225607,"D"
"117",117,"D3",40,4,67.6012373935689,0.0591705145382521,"D"
"118",118,"D3",41,6,87.4276009602489,0.0686282127623295,"D"
"119",119,"D3",42,1,113.302695941065,0.00882591532085131,"D"
"120",120,"D3",43,4,116.791521417331,0.0342490615025625,"D"
"121",121,"D3",44,2,61.5046509821802,0.0325178660160101,"D"
"122",122,"D5",34,17,53.8415718968025,0.315741153185195,"D"
"123",123,"D5",35,1,10.880437607479,0.0919080680461437,"D"
"124",124,"D5",36,4,22.2019568706059,0.18016429917922,"D"
"125",125,"D5",37,2,5.15118367051801,0.388260277234276,"D"
"126",126,"D5",38,0,159.3633207585,0,"D"
"127",127,"D5",39,1,75.437874057751,0.0132559408982609,"D"
"128",128,"D5",40,3,119.246165510927,0.0251580416623553,"D"
"129",129,"D5",41,7,146.166013533098,0.0478907499137267,"D"
"130",130,"D5",42,2,194.96038150882,0.010258494492685,"D"
"131",131,"D5",43,1,122.286919465991,0.00817748950065022,"D"
"132",132,"D5",44,3,98.1531990016572,0.0305644648418372,"D"
"133",133,"E2",32,1,93.6081087898903,0.0106828352044219,"E"
"134",134,"E2",33,0,101.730819024772,0,"E"
"135",135,"E2",34,24,22.8546569814023,1.05011420733769,"E"
"136",136,"E2",35,5,25.5436022332876,0.195743730830735,"E"
"137",137,"E2",36,0,23.6710960930332,0,"E"
"138",138,"E2",37,0,0.250488519668579,0,"E"
"139",139,"E2",38,7,3.17884566656765,2.20205720385231,"E"
"140",140,"E2",39,1,38.6390739481945,0.025880537440953,"E"
"141",141,"E2",40,1,34.9511786456806,0.0286113384082853,"E"
"142",142,"E2",41,1,29.5719061291478,0.033815879018172,"E"
"143",143,"E2",42,2,20.7465699233212,0.0964014778053407,"E"
"144",144,"E2",43,3,11.1581354981614,0.268862123111369,"E"
"145",145,"E2",44,7,24.4608026305179,0.28617213039717,"E"
"146",146,"E6",34,104,256.302210674337,0.405770983115494,"E"
"147",147,"E6",35,2,186.476788020108,0.0107251954585594,"E"
"148",148,"E6",36,6,72.0353139894313,0.0832924806974576,"E"
"149",149,"E6",37,0,13.0210718019429,0,"E"
"150",150,"E6",38,32,44.4460922143865,0.719973307116572,"E"
"151",151,"E6",39,5,388.890149649753,0.01285710117498,"E"
"152",152,"E6",40,5,508.846629105617,0.00982614350573243,"E"
"153",153,"E6",41,4,625.386876076698,0.00639604083970165,"E"
"154",154,"E6",42,5,758.901799748656,0.00658846770643576,"E"
"155",155,"E6",43,3,482.839726081607,0.00621324186463679,"E"
"156",156,"E6",44,14,564.66788149499,0.0247933350891753,"E"
"157",157,"F2",32,10,134.123062015456,0.0745583932377537,"F"
"158",158,"F2",33,0,181.628857859094,0,"F"
"159",159,"F2",34,86,90.8481697559482,0.946634370632098,"F"
"160",160,"F2",35,1,56.6895565708107,0.0176399333579352,"F"
"161",161,"F2",36,3,40.0535990404645,0.0748996362841007,"F"
"162",162,"F2",37,3,5.24807721376419,0.571637930961051,"F"
"163",163,"F2",38,15,37.5438396500541,0.399532923105758,"F"
"164",164,"F2",39,5,123.519467625721,0.0404794490788334,"F"
"165",165,"F2",40,2,180.969542945945,0.011051583418086,"F"
"166",166,"F2",41,6,217.353865003285,0.0276047541179418,"F"
"167",167,"F2",42,6,564.534115628369,0.0106282327921344,"F"
"168",168,"F2",43,5,301.491980447208,0.0165841890473618,"F"
"169",169,"F2",44,6,418.641445764132,0.0143320735696591,"F"
"170",170,"F3",33,2,177.73755685896,0.0112525458059889,"F"
"171",171,"F3",34,4,84.5591413998042,0.047304170002006,"F"
"172",172,"F3",35,0,9.83427073470982,0,"F"
"173",173,"F3",36,0,27.0073713476562,0,"F"
"174",174,"F8",37,2,0.748410820960998,2.67232907914385,"F"
"175",175,"F8",38,0,0.500977039337158,0,"F"
"176",176,"F8",42,0,0.250488519668579,0,"F"
