"","X","quad","year","NRquad","totParea","recArea","Group"
"38",38,"A7",35,4,245.159794913646,0.0163158889956199,"A"
"39",39,"A7",36,6,195.367022575239,0.0307114267336972,"A"
"40",40,"A7",37,1,117.922658289034,0.00848013447550475,"A"
"41",41,"A7",38,2,631.347809130234,0.00316782599238804,"A"
"42",42,"A7",39,5,148.528336576824,0.0336636100237602,"A"
"43",43,"A7",40,8,62.8006484412377,0.127387219695439,"A"
"44",44,"A7",41,14,54.8952618428245,0.255031117987644,"A"
"45",45,"A7",42,4,55.7293674827879,0.0717754422968358,"A"
"46",46,"A7",43,6,3.75427305698395,1.5981789041259,"A"
"47",47,"A7",44,10,17.8610087658868,0.559878791342361,"A"
"48",48,"B1",33,1,16.0836867594908,0.0621747995315756,"B"
"49",49,"B1",34,7,12.9014635978333,0.542574099978518,"B"
"50",50,"B1",35,1,94.9235056800516,0.0105347984446612,"B"
"51",51,"B1",36,1,42.6235784050939,0.0234611930161286,"B"
"52",52,"B1",39,20,81.9956776542638,0.243915296173664,"B"
"53",53,"B1",40,4,30.4801453599282,0.131232969947012,"B"
"54",54,"B1",41,10,32.1407380218421,0.311131623461921,"B"
"55",55,"B1",42,8,9.37761136818369,0.853095706988067,"B"
"56",56,"B1",43,4,8.68249316412196,0.460697166630538,"B"
"57",57,"B1",44,4,11.0727529647853,0.361247109252885,"B"
"58",58,"B4",33,8,4.83658633250566,1.6540591752149,"B"
"59",59,"B4",34,1,16.7099125205269,0.059844717844667,"B"
"60",60,"B4",35,0,53.1723486129189,0,"B"
"61",61,"B4",36,0,25.2204938000639,0,"B"
"62",62,"B4",40,2,4.23081219196319,0.472722472483931,"B"
"63",63,"B4",41,12,5.22327843766912,2.29740768048256,"B"
"64",64,"B4",42,0,58.3015446349908,0,"B"
"65",65,"B4",43,8,37.1451654953029,0.215371230504051,"B"
"66",66,"B4",44,4,53.0278566917865,0.0754320511811211,"B"
"67",67,"B5",33,0,4.18651906309264,0,"B"
"68",68,"B5",34,0,5.86053784740861,0,"B"
"69",69,"B5",35,0,18.1895514770516,0,"B"
"70",70,"B5",36,0,13.7739396172561,0,"B"
"71",71,"B5",39,0,15.8902549635813,0,"B"
"72",72,"B5",40,0,14.0972655166073,0,"B"
"73",73,"B5",44,0,0.998899340629577,0,"B"
"74",74,"C1",32,2,13.1588367491197,0.151989118653197,"C"
"75",75,"C1",33,1,14.4556816391489,0.069176952354277,"C"
"76",76,"C1",34,38,20.0602342282611,1.89429493033861,"C"
"77",77,"C1",35,4,84.1906947925036,0.0475111888535711,"C"
"78",78,"C1",36,14,92.180746171124,0.151875533465638,"C"
"79",79,"C1",37,13,126.008968072396,0.103167260226519,"C"
"80",80,"C1",38,4,497.39503237222,0.00804189776669632,"C"
"81",81,"C1",39,72,104.992034461534,0.685766309503974,"C"
"82",82,"C1",40,6,96.9238337771776,0.0619042785058798,"C"
"83",83,"C1",41,5,107.040185490354,0.046711428769437,"C"
"84",84,"C1",42,10,68.6256578195674,0.145718093169938,"C"
"85",85,"C1",43,2,35.6271935886658,0.0561368942805607,"C"
"86",86,"C1",44,8,13.1742678830233,0.607244369936411,"C"
"87",87,"C3",33,7,64.6619625914434,0.108255297542211,"C"
"88",88,"C3",34,54,93.1654409309658,0.579614065692162,"C"
"89",89,"C3",35,7,321.924255899727,0.0217442453363326,"C"
"90",90,"C3",36,3,196.849292668531,0.0152400852415132,"C"
"91",91,"C3",37,12,360.772419826231,0.0332619661053356,"C"
"92",92,"C3",38,3,717.875961890648,0.00417899492288193,"C"
"93",93,"C3",39,24,339.911923338527,0.070606525844337,"C"
"94",94,"C3",40,0,216.393035937296,0,"C"
"95",95,"C3",41,1,118.09475342926,0.00846777668746319,"C"
"96",96,"C3",42,15,42.3008682472304,0.35460265052555,"C"
"97",97,"C3",43,10,39.9393990904827,0.250379330378632,"C"
"98",98,"C3",44,10,34.9234905494938,0.286340220941774,"C"
"99",99,"C5",34,1,5.45968819862566,0.183160642809552,"C"
"100",100,"C5",35,0,18.0416459355238,0,"C"
"101",101,"C5",36,0,6.87599887058332,0,"C"
"102",102,"C5",38,18,38.2882118243767,0.470118585912651,"C"
"103",103,"C5",39,8,15.7306235209667,0.508562167884644,"C"
"104",104,"C5",40,4,10.776437651585,0.371180173757296,"C"
"105",105,"C5",41,2,10.582809089311,0.188985739336456,"C"
"106",106,"C5",42,3,22.4369141733191,0.133708226399843,"C"
"107",107,"C5",43,4,4.81782754923262,0.830249725446714,"C"
"108",108,"C5",44,1,4.23510476758599,0.236121667556763,"C"
"109",109,"C6",35,5,159.494933456507,0.0313489581872107,"C"
"110",110,"C6",36,21,147.261205581011,0.142603749012822,"C"
"111",111,"C6",37,44,279.411708672083,0.157473715790623,"C"
"112",112,"C6",38,4,1551.10948956014,0.00257879925751361,"C"
"113",113,"C6",39,9,550.248974760146,0.0163562322018376,"C"
"114",114,"C6",40,7,692.643416696661,0.0101062102537323,"C"
"115",115,"C6",41,2,577.720802394239,0.00346187984180496,"C"
"116",116,"C6",42,1,121.195814777417,0.00825111000603903,"C"
"117",117,"C6",43,10,34.8701789344531,0.286777994996739,"C"
"118",118,"C6",44,13,16.6070004411099,0.782802411916549,"C"
"119",119,"D1",32,2,8.84385186745377,0.226145805015142,"D"
"120",120,"D1",33,1,14.82661888489,0.0674462605239762,"D"
"121",121,"D1",34,3,15.7634487710119,0.190313683482566,"D"
"122",122,"D1",35,0,46.086574474133,0,"D"
"123",123,"D1",36,1,48.760017415358,0.0205086062927662,"D"
"124",124,"D1",37,9,56.4611624498598,0.159401606511244,"D"
"125",125,"D1",38,10,199.104363132306,0.0502249164341765,"D"
"126",126,"D1",39,25,149.596214481799,0.167116528226332,"D"
"127",127,"D1",40,17,90.3776566123309,0.1880995882967,"D"
"128",128,"D1",41,4,46.012709975739,0.0869325019567218,"D"
"129",129,"D1",44,10,7.06764488103729,1.41489848009063,"D"
"130",130,"D3",33,1,8.43118477204291,0.118607292692234,"D"
"131",131,"D3",34,3,10.9267662414889,0.274555155084128,"D"
"132",132,"D3",35,0,27.2255077774635,0,"D"
"133",133,"D3",36,0,9.97775122889466,0,"D"
"134",134,"D3",37,3,12.4211378262515,0.241523767143106,"D"
"135",135,"D3",38,0,135.637028999633,0,"D"
"136",136,"D3",39,0,104.327746407934,0,"D"
"137",137,"D3",40,1,61.3531676482872,0.0162990769398019,"D"
"138",138,"D3",41,2,60.5265124115537,0.0330433709181999,"D"
"139",139,"D3",42,2,35.8943146833457,0.0557191303871854,"D"
"140",140,"D3",43,0,19.5484752765043,0,"D"
"141",141,"D3",44,0,1.03589767889039,0,"D"
"142",142,"E2",32,5,73.897511381083,0.0676612771736714,"E"
"143",143,"E2",33,2,121.812387093372,0.0164186914625271,"E"
"144",144,"E2",34,18,123.643045729337,0.145580367208061,"E"
"145",145,"E2",35,0,410.308930926829,0,"E"
"146",146,"E2",36,3,274.699885736637,0.0109210092751046,"E"
"147",147,"E2",37,7,483.226175217086,0.0144859702536919,"E"
"148",148,"E2",38,1,1042.61295387834,0.000959128693231914,"E"
"149",149,"E2",39,35,306.676125172741,0.114126914771359,"E"
"150",150,"E2",40,33,242.407506405448,0.136134398184867,"E"
"151",151,"E2",41,1,447.681475590414,0.00223373102199767,"E"
"152",152,"E2",42,1,71.8202321611513,0.0139236531254339,"E"
"153",153,"E2",43,17,106.753603048628,0.15924521060199,"E"
"154",154,"E2",44,8,141.108512626699,0.0566939573742368,"E"
"155",155,"E6",34,5,19.8162476312279,0.252318203377749,"E"
"156",156,"E6",35,1,47.5372937396729,0.0210361154649709,"E"
"157",157,"E6",36,1,39.1200776688931,0.0255623214366766,"E"
"158",158,"E6",37,0,40.7282054160901,0,"E"
"159",159,"E6",38,0,175.70153946897,0,"E"
"160",160,"E6",39,6,138.287899310652,0.0433877441909903,"E"
"161",161,"E6",40,16,5.39282586013523,2.96690462754879,"E"
"162",162,"E6",41,9,19.2213128779297,0.468230243020184,"E"
"163",163,"E6",42,1,30.1019902823894,0.0332203947519388,"E"
"164",164,"E6",43,3,16.0481899009233,0.186936970369936,"E"
"165",165,"E6",44,8,7.48442191405149,1.06888682811702,"E"
"166",166,"F2",32,1,15.9083346486045,0.0628601309998039,"F"
"167",167,"F2",33,2,7.63977398786445,0.261787849113984,"F"
"168",168,"F2",34,18,21.4382603662445,0.839620365295207,"F"
"169",169,"F2",35,2,122.883404160035,0.0162755907819361,"F"
"170",170,"F2",36,14,84.6923500087526,0.165304186252396,"F"
"171",171,"F2",37,3,53.1803226725793,0.0564118427500037,"F"
"172",172,"F2",38,1,405.426516251739,0.00246653822558334,"F"
"173",173,"F2",39,27,87.3143965733339,0.309227356078939,"F"
"174",174,"F2",40,18,62.8576013846596,0.286361547426035,"F"
"175",175,"F2",41,2,33.5362001276393,0.0596370486932918,"F"
"176",176,"F2",42,3,43.6093825765497,0.0687925355222343,"F"
"177",177,"F2",43,4,8.50939338160919,0.470068760558766,"F"
"178",178,"F2",44,6,8.08157126207922,0.742429882188074,"F"
"179",179,"F3",33,5,30.9245489499631,0.161683845675168,"F"
"180",180,"F3",34,32,43.1964446505498,0.740801708540444,"F"
"181",181,"F3",35,3,289.062407078313,0.0103783817146006,"F"
"182",182,"F3",36,0,232.145343086643,0,"F"
"183",183,"F3",37,3,167.849312850249,0.0178731741527981,"F"
"184",184,"F3",38,0,606.690644898682,0,"F"
"185",185,"F3",39,10,386.186723654677,0.0258942096853176,"F"
"186",186,"F3",40,2,306.64024761568,0.00652230102066265,"F"
"187",187,"F3",41,3,187.631326615965,0.0159888013057663,"F"
"188",188,"F3",42,3,47.2683629409455,0.0634673979242317,"F"
"189",189,"F3",43,2,8.349988039509,0.239521301172738,"F"
"190",190,"F3",44,3,9.71149388910091,0.308912308884513,"F"
"191",191,"F8",35,1,152.223914995253,0.00656927001273871,"F"
"192",192,"F8",36,12,100.930185924818,0.118894064149834,"F"
"193",193,"F8",37,7,169.538196065587,0.0412886308952586,"F"
"194",194,"F8",38,1,497.700264462766,0.00200924144792134,"F"
"195",195,"F8",39,36,252.866645377294,0.142367531100377,"F"
"196",196,"F8",40,16,124.626082869167,0.128384039934858,"F"
"197",197,"F8",41,4,103.186261718994,0.0387648504109313,"F"
"198",198,"F8",42,4,16.3047504174438,0.245327275646033,"F"
"199",199,"F8",43,14,15.6506253376941,0.894532946634495,"F"
"200",200,"F8",44,23,30.6155211647409,0.75125293070263,"F"
