"quad","year","SP_ID","x","y","GenID"
"A1",32,"164","40.667878913233","95.0325565559755","164"
"A1",32,"193","23.6378574416921","31.9234568009059","193"
"A12",35,"205","89.904064191278","88.08662262439","205"
"A12",35,"206","40.2095529262364","93.5172466984954","206"
"A12",35,"207","9.62674131507585","87.6179950696307","207"
"A12",35,"208","34.348806721456","80.6870945385477","208"
"A12",35,"209","8.92109285282018","78.7897935750358","209"
"A12",35,"210","8.74147772619451","60.2067769418983","210"
"A12",35,"211","46.3626765391487","56.6163230409799","211"
"A12",35,"212","37.7150742726893","55.6079395206654","212"
"A12",35,"213","33.7674613011457","59.5859774659849","213"
"A12",35,"214","22.4235625303699","55.0408666167063","214"
"A12",35,"215","55.8053667829699","58.2969795248224","215"
"A12",35,"216","19.9241863732246","42.6774748555529","216"
"A12",35,"217","18.3029610926504","35.4482655478629","217"
"A12",35,"218","51.0719844958532","34.6353726386106","218"
"A12",35,"219","55.0869706157564","32.5149449915444","219"
"A12",35,"220","42.3781891546399","29.5847484725085","220"
"A12",35,"221","26.7461509977438","30.2622282121021","221"
"A12",35,"222","9.56762112019535","32.8929253982425","222"
"A12",35,"223","0.48237105893937","33.6595233521111","223"
"A12",35,"224","23.6211501162004","27.24099509248","224"
"A12",35,"225","1.09028372395013","26.7077352895202","225"
"A12",35,"226","47.110062879354","21.3850092407165","226"
"A12",35,"227","34.4151212163632","21.0849180942751","227"
"A12",35,"228","18.8539829728882","14.3793146327407","228"
"A12",35,"229","51.8255622588049","14.3026221394788","229"
"A12",35,"230","5.23801639694254","5.4719505467456","230"
"A12",35,"231","33.6159808408923","1.45576709435173","231"
"A12",35,"232","50.3450232821875","3.89208593389889","232"
"A12",35,"233","94.8831222413503","1.38525205149993","233"
"A12",35,"234","99.22877444225","4.269320912248","234"
"A12",35,"235","86.6373875128931","5.27834791549822","235"
"A12",35,"236","80.0999001424094","8.74469297401351","236"
"A12",35,"237","65.12420995126","10.2746614458172","237"
"A12",35,"238","60.3598009202715","8.69381755309437","238"
"A12",35,"239","66.4980473033262","13.3564197204047","239"
"A12",35,"240","95.1110592603059","16.7172191373459","240"
"A12",35,"241","62.5166894728044","15.7924130084321","241"
"A12",35,"242","57.5185265253771","38.1463162935147","242"
"A12",35,"243","86.7120698450499","57.4459194368481","243"
"A12",35,"244","71.4347601412629","66.6554559109893","244"
"A12",35,"245","94.458393502152","71.2063686018562","245"
"A12",35,"246","83.1976770525091","72.6394459944169","246"
"A12",35,"247","76.5042659532998","76.645852347155","247"
"A12",35,"248","93.1889690913624","83.0151236646743","248"
"A12",35,"249","67.5757333046451","94.6933528069358","249"
"A12",35,"250","78.3084020643224","97.2468392672736","250"
"A12",35,"251","57.0351267713189","98.5184011730685","251"
"A12",35,"252","71.4596591785481","98.6580503103133","252"
"A12",35,"258","91.7699846010274","0.99459625859999","258"
"A12",35,"260","90.6397898966441","7.44628479594869","260"
"A12",35,"292","89.117431640625","19.4580078125","292"
"A12",35,"293","19.73876953125","20.8282470703125","293"
"A12",35,"294","41.4398193359375","39.520263671875","294"
"A12",35,"295","32.818603515625","61.102294921875","295"
"A12",35,"296","93.29833984375","73.858642578125","296"
"A5",33,"82","16.8219034108355","43.0791272832422","82"
"A5",33,"93","79.9059394384369","97.3599705976071","93"
"A5",33,"95","60.3627401932664","88.7779262311903","95"
"A7",33,"12","26.5700905206236","86.968219592283","12"
"A7",33,"17","22.967262385985","95.8678941377639","17"
"A7",33,"18","36.4575016473025","95.2315937075188","18"
"A7",33,"26","40.0633956952294","85.1720124410373","26"
"A7",33,"115","99.9620980780562","75.2616969040832","115"
"A7",33,"118","86.0870823946588","66.1722894710841","118"
"A7",33,"119","83.414595586527","60.7458251797286","119"
"A7",33,"120","88.3142588147547","59.1236431223309","120"
"A7",33,"130","86.3972157970745","44.7507496537159","130"
"A7",33,"137","93.1459849302072","37.1766590583747","137"
"A7",33,"139","84.6646431876799","42.0727454368595","139"
"A7",33,"146","80.0954049805836","25.0057922394898","146"
"A7",33,"198","43.377685546875","3.91845703125","198"
"A7",33,"199","96.08154296875","16.357421875","199"
"B1",33,"77","41.4977985697962","53.0156674102747","77"
"B1",33,"124","65.8470105038782","27.5128298747581","124"
"B1",33,"134","79.7589029131448","34.8342348990563","134"
"B4",33,"31","4.23282187575689","21.1933707205607","31"
"B4",33,"34","0.1818425151982","12.0216572848064","34"
"B4",33,"38","15.2883832097278","11.7284965297132","38"
"B5",33,"44","54.0436689706479","97.3237448911819","44"
"C1",32,"118","68.5318792248548","76.5375332137642","118"
"C1",32,"139","98.6827394162608","89.1086321303401","139"
"C3",33,"151","53.669248927185","99.2944894339405","151"
"C3",33,"152","49.2477020767013","97.6743096320376","152"
"C3",33,"153","29.3279141020434","92.2802204387138","153"
"C3",33,"154","23.3654537802956","82.5676756879945","154"
"C3",33,"155","1.37984912969653","74.4681729832321","155"
"C3",33,"156","28.7394878752906","77.6707720789839","156"
"C3",33,"157","55.5107475383479","64.7326086581192","157"
"C3",33,"158","12.5716233706052","42.8278343354153","158"
"C3",33,"159","36.3358200090729","36.9062242002737","159"
"C3",33,"160","13.6781958378812","32.5156757688288","160"
"C3",33,"161","85.1065804395049","1.01310904398354","161"
"C3",33,"162","64.4568112882315","11.8693460440059","162"
"C3",33,"163","75.7965482371617","39.4907084143927","163"
"C3",33,"164","69.5134510003029","64.7717778650539","164"
"C3",33,"165","67.2334205363907","86.4140545183744","165"
"C3",33,"166","61.8117307771682","90.4765294075174","166"
"C3",33,"167","60.8978591440119","99.625797563254","167"
"C3",33,"187","89.617919921875","31.01806640625","187"
"C3",33,"188","56.26220703125","86.46240234375","188"
"C3",33,"189","85.662841796875","92.7978515625","189"
"C3",33,"190","28.1005859375","94.378662109375","190"
"C5",34,"64","51.4775377240404","62.1682856836388","64"
"C5",34,"65","53.1651864644063","63.9727671181572","65"
"C6",35,"344","37.5074521442857","96.3420193482387","344"
"C6",35,"346","43.9801141914921","67.1784977003849","346"
"C6",35,"350","12.6453681902303","60.0611880286242","350"
"C6",35,"351","14.2617193602602","55.0340755855557","351"
"C6",35,"352","11.7079962476838","26.8287064431157","352"
"C6",35,"353","40.5117779207352","28.22860027324","353"
"C6",35,"354","44.2400347554779","29.0916597612469","354"
"C6",35,"355","55.6922838019191","26.5660665630412","355"
"C6",35,"356","44.3541841272498","24.7054585530364","356"
"C6",35,"357","10.7549108540927","24.0915656871806","357"
"C6",35,"358","4.84624387160726","23.3318775259996","358"
"C6",35,"360","1.25605869419173","17.0667435159896","360"
"C6",35,"361","17.08371861485","0.82330837758504","361"
"C6",35,"362","16.0704689871809","8.81279800469806","362"
"C6",35,"363","29.6332135518728","21.0600288516888","363"
"C6",35,"364","28.5384822836491","3.95472183246598","364"
"C6",35,"368","39.2799019350904","11.5616198229717","368"
"C6",35,"369","40.3292452326375","21.6375153836465","369"
"C6",35,"371","45.0340094674553","22.8941276090109","371"
"C6",35,"372","51.3049479204272","3.48457314174245","372"
"C6",35,"373","49.5590047925018","13.4157046758402","373"
"C6",35,"374","71.2911900846371","20.1018930725776","374"
"C6",35,"377","90.4029930798888","2.33995879718771","377"
"C6",35,"378","94.041261762865","36.3608601737873","378"
"C6",35,"379","80.3219782172652","45.3392153254209","379"
