"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge","ifTrueAge"
"35","a2",44,9,"Sporobolus flexuosus",33.8069999975567,17.2019799690064,34.7677562991062,3,1,0,12,14.010000001872,0,0
"36","a2",44,10,"Sporobolus flexuosus",135.439999958153,56.1250465123263,65.6301749032501,3,1,0,13,28.0899999663234,0,0
"37","a2",44,11,"Sporobolus flexuosus",83.2099999285047,70.0441060705996,87.2961377437573,3,1,0,14,7.02999997884035,0,0
"38","a2",44,12,"Sporobolus flexuosus",61.5052000673164,6.47653238978807,91.5515888622193,3,1,0,15,0.809999997727573,0,0
"39","a2",44,13,"Sporobolus flexuosus",30.3755999143171,32.6587799791188,94.6695946045909,3,1,0,16,2.33000000007451,0,0
"40","a2",45,3,"Sporobolus flexuosus",80.1722999654068,3.5397176504518,9.10257424931886,4,1,0,9,0.108413089765236,0,0
"41","a2",45,5,"Sporobolus flexuosus",141.538000047731,29.181166107399,21.079408696186,4,1,0,11,11.9649877306074,0,0
"42","a2",45,6,"Sporobolus flexuosus",92.7400001059193,42.4607367914431,20.1231020518481,4,1,0,10,13.7549877632409,0,0
"43","a2",45,8,"Sporobolus flexuosus",53.6108998488632,18.3089529810517,42.1434469784895,4,1,0,12,13.4084130870178,0,0
"44","a2",45,9,"Sporobolus flexuosus",116.647500043145,53.3827042995929,70.2497491488406,4,1,0,13,23.3550122473389,0,0
"45","a2",45,10,"Sporobolus flexuosus",76.0021499230209,69.7897881889329,94.2419796054376,4,1,0,14,-0.0549877528101206,0,0
"46","a2",45,11,"Sporobolus flexuosus",96.7379999749949,5.42272373377503,95.2471290078565,4,1,0,15,-0.084987748414278,0,0
"47","a2",45,12,"Sporobolus flexuosus",18.2020498948039,31.5150690146774,98.9823378397872,4,0,0,16,-0.00498774461448193,1,0
"48","a2",47,2,"Sporobolus flexuosus",108.243000039731,4.42388573348906,10.0057416805746,6,1,1,9,0.0100000004749745,0,0
"49","a2",47,5,"Sporobolus flexuosus",99.2287999867521,43.6611747434811,16.8998534103995,6,0,1,10,9.95016358792782,0,0
"50","a2",47,6,"Sporobolus flexuosus",22.2659999642088,50.9726216373132,15.4247197117635,6,0,1,10,12.1501635760069,0,0
"51","a2",47,7,"Sporobolus flexuosus",100.766099870911,29.0063174284256,18.3783329450812,6,1,1,11,12.4501635786146,0,0
"52","a2",47,8,"Sporobolus flexuosus",58.9999999547727,24.6571376300327,26.01729499487,6,0,1,11,20.1100000005681,0,0
"53","a2",47,9,"Sporobolus flexuosus",44.9171999590725,16.8560331743868,45.2123324948371,6,1,1,12,12.3099999967963,0,0
"54","a2",47,10,"Sporobolus flexuosus",114.150499985921,50.8070403129089,70.6904470235814,6,1,1,13,22.2998364362866,0,0
"55","a2",47,11,"Sporobolus flexuosus",18.5535999318665,60.4308501482962,71.5428191071091,6,0,1,13,25.6698363926262,0,0
"56","a2",47,12,"Sporobolus flexuosus",14.5129999820264,64.2231881790297,87.0758357480439,6,0,1,14,10.5498364195228,0,0
"57","a2",47,13,"Sporobolus flexuosus",55.2850000181096,68.2527421472645,93.7279013694579,6,0,1,14,0.949836429208517,0,0
"58","a2",47,14,"Sporobolus flexuosus",84.6539998386093,4.38177727239721,95.1985137797667,6,1,1,15,-0.0801635906100273,0,0
"59","a2",47,15,"Sporobolus flexuosus",18.6885500300185,65.1173864941507,97.4386690040241,6,0,1,14,-0.0501635950058699,0,0
"60","a2",49,1,"Sporobolus flexuosus",37.105749971454,1.92658278404957,5.45818199376402,8,1,1,9,0.0100000004749745,1,0
"61","a2",49,3,"Sporobolus flexuosus",64.8214999493412,28.0027381338769,21.2003605656617,8,1,1,11,15.4501636046916,0,0
"62","a2",49,4,"Sporobolus flexuosus",18.0406000296428,98.31663793679,30.5941185165502,1,1,0,19,0.260000000707805,1,0
"63","a2",49,5,"Sporobolus flexuosus",62.5119998063771,12.9909999151273,42.1333614272746,8,1,1,12,8.01000000210479,0,0
"64","a2",49,6,"Sporobolus flexuosus",171.064899826565,51.5376648191299,69.9951622117284,8,1,1,13,22.3198364023119,0,0
"65","a2",49,8,"Sporobolus flexuosus",85.256499923405,4.79230301387578,95.1473351641502,8,1,1,15,-0.0801635906100273,0,0
"66","a2",50,1,"Sporobolus flexuosus",2.4820000612708,68.8715632553165,1.08828634955542,1,0,0,20,0.570000009611249,1,1
"67","a2",50,3,"Sporobolus flexuosus",127.158000048886,31.5121272735529,14.3385736017482,9,1,0,11,6.05000001378357,0,0
"68","a2",50,4,"Sporobolus flexuosus",15.8979000284561,98.0553276598049,27.2164456176374,2,0,0,19,0.390000001061708,1,0
"69","a2",50,5,"Sporobolus flexuosus",14.8884000116921,15.3710945730029,39.5313075194293,9,0,0,12,13.3099999977276,0,0
"70","a2",50,6,"Sporobolus flexuosus",27.6824999875342,10.8799370828567,45.5854944559791,9,1,0,12,7.20999999903142,0,0
"71","a2",50,7,"Sporobolus flexuosus",92.8310000377297,45.7852333881234,68.2293592349764,9,1,0,13,24.349999986589,0,0
"72","a2",50,8,"Sporobolus flexuosus",13.4159999452215,56.2414301384955,73.9925790149622,9,0,0,13,23.3500000089407,0,0
"73","a2",50,10,"Sporobolus flexuosus",75.5530001487494,4.86701075213091,93.661954966382,9,1,0,15,0.0100000004749745,0,0
"74","a2",51,1,"Sporobolus flexuosus",1.6383999733333,0.10517252526181,7.42477946325516,10,0,1,9,0.0100000004749745,1,0
"75","a2",51,2,"Sporobolus flexuosus",33.5856000378757,2.21712058759256,7.94091942300538,10,0,1,9,0.189999997382984,0,0
"76","a2",51,3,"Sporobolus flexuosus",99.6434999886607,28.0443120727923,22.234134604128,10,1,0,11,15.5501635745168,0,0
"77","a2",51,4,"Sporobolus flexuosus",44.8640000380706,16.5786905621593,42.8525154351661,10,0,0,12,13.9099999971222,0,0
"78","a2",51,5,"Sporobolus flexuosus",116.797999871992,51.7704943858893,70.8781728111859,10,1,0,13,21.5998364146799,0,0
"79","a2",51,7,"Sporobolus flexuosus",51.0953999531541,5.17579634670147,96.7658861689789,10,0,0,15,-0.0401635654270649,0,0
"80","a3",25,0,"Sporobolus flexuosus",0.714999967222102,61.8743356605309,5.58435898196636,1,1,0,0,5.11000002734363,0,0
"81","a3",25,1,"Sporobolus flexuosus",2.98500001731794,48.2412339503053,6.59096037114981,1,1,0,1,5.61000001616776,0,0
"82","a3",25,2,"Sporobolus flexuosus",1.49500004277332,98.2742697836953,10.5179710301286,1,1,0,2,0.589999998919666,1,0
"83","a3",25,3,"Sporobolus flexuosus",1.89000002441695,14.9304585547914,14.0694356346541,1,0,0,3,13.4099999908358,0,0
"84","a3",25,4,"Sporobolus flexuosus",2.04000000176253,12.8509803913282,16.2641176506862,1,1,0,4,11.9300000020303,0,0
"85","a3",26,0,"Sporobolus flexuosus",2.75500002160436,60.3985662381265,6.22972173804932,2,0,0,0,5.41000002995133,0,0
"86","a3",26,1,"Sporobolus flexuosus",6.88249998470536,51.4535222179193,7.69690521759511,2,1,0,1,6.21000002138317,0,0
"87","a3",26,2,"Sporobolus flexuosus",0.97500000327127,99.1176923083994,10.607435899884,2,1,0,2,0.390000001061708,1,0
"88","a3",26,3,"Sporobolus flexuosus",10.4719999880851,14.3535688700313,13.7836102650194,2,0,0,4,11.109999998007,0,0
"89","a3",26,4,"Sporobolus flexuosus",13.8049999636062,11.9530520358826,17.3806386645409,2,1,0,4,9.30999999982305,0,0
"90","a3",26,5,"Sporobolus flexuosus",1.12500001402805,37.9722222228126,26.5322222302691,1,0,0,5,25.7100000046194,0,1
"91","a3",26,6,"Sporobolus flexuosus",3.63000000810018,20.8606887081167,51.5555922943325,1,1,0,6,19.5100000011735,0,1
"92","a3",27,0,"Sporobolus flexuosus",4.05500002810033,57.0280024631595,5.28270859401341,3,1,0,1,4.11000000312924,0,0
"93","a3",27,1,"Sporobolus flexuosus",6.23000009210547,47.0141733540501,7.15036918750569,3,1,0,1,6.00999998860061,0,0
"94","a3",27,2,"Sporobolus flexuosus",18.379999958158,97.6654406971875,10.4930975902197,3,1,0,2,0.689999997848645,1,0
"95","a3",27,3,"Sporobolus flexuosus",9.88499996841187,10.8993609840941,13.4644259005156,3,0,0,4,8.71000000042841,0,0
"96","a3",27,4,"Sporobolus flexuosus",16.0950000807364,7.85870041843094,18.7575613668057,3,1,0,4,4.91000000038184,0,0
"97","a3",27,5,"Sporobolus flexuosus",7.24499999527587,20.0428847503384,62.2671543775989,1,0,0,7,18.0099999997765,0,1
"98","a3",28,0,"Sporobolus flexuosus",23.9039999656766,56.1085988408316,3.62456270002681,4,1,0,1,1.11000002361834,0,0
"99","a3",28,1,"Sporobolus flexuosus",24.4699999927264,95.2587535783848,5.82858740687387,4,1,0,2,1.99000000138767,0,0
"100","a3",28,2,"Sporobolus flexuosus",3.11749998997431,48.3768938781418,4.96707031586077,4,0,0,1,3.71000003069639,0,0
"101","a3",28,3,"Sporobolus flexuosus",50.1925001086539,8.29466902706988,16.2304437971272,4,1,0,4,4.10999999730848,0,0
"102","a3",28,4,"Sporobolus flexuosus",36.7724999946286,18.010764838254,50.9900915615119,3,1,1,6,14.5100000023376,0,1
"103","a3",28,5,"Sporobolus flexuosus",2.41250001497101,68.5983592394894,77.2065284979561,1,1,0,8,21.9899999909103,0,1
"104","a3",29,0,"Sporobolus flexuosus",21.0475000482844,57.8978172348787,3.08551372610942,5,1,0,1,0.609999988228083,0,0
"105","a3",29,1,"Sporobolus flexuosus",30.3599999698787,96.8519246786993,6.16180062500845,5,0,0,2,0.19000000320375,0,0
"106","a3",29,2,"Sporobolus flexuosus",21.0249999297317,8.89293301280786,11.8918390901613,5,0,0,4,5.50999999977648,0,0
"107","a3",29,3,"Sporobolus flexuosus",21.8849999750475,8.01576498146647,18.1269903355991,5,1,0,4,5.00999999931082,0,0
"108","a3",29,4,"Sporobolus flexuosus",47.1414998669622,17.9860056092936,49.7796007156782,4,1,0,6,13.8099999981932,0,1
"109","a3",29,5,"Sporobolus flexuosus",17.1700000235124,67.2922946995997,78.4527101632367,2,0,0,8,19.3399999756366,0,1
"110","a3",30,0,"Sporobolus flexuosus",15.0674999921513,60.6343432356098,3.83398927848008,6,1,0,1,2.1100000012666,0,0
"111","a3",30,1,"Sporobolus flexuosus",30.5205000875418,9.14616918623702,15.0066056331095,6,1,0,4,6.10999999917112,0,0
"112","a3",30,2,"Sporobolus flexuosus",29.9275000162504,19.1293745976407,51.1271790248754,5,1,0,6,15.6100000021979,0,1
"113","a3",31,0,"Sporobolus flexuosus",7.83499994713114,59.9077132606797,7.04557755258768,7,1,0,1,5.71000003255904,0,0
"114","a3",31,1,"Sporobolus flexuosus",1.08100002533151,41.0652389773591,8.81376195574554,1,0,0,9,8.30999999307096,0,1
"115","a3",31,2,"Sporobolus flexuosus",9.90000001116423,10.5105892267141,13.3340572538243,7,1,0,4,8.11000000103377,0,0
"116","a3",31,3,"Sporobolus flexuosus",6.33749998939456,6.68027613365267,16.4626495888804,7,0,0,4,5.31000000191852,0,0
"117","a3",31,4,"Sporobolus flexuosus",7.68250001937384,6.88888599752306,21.5991257221115,7,1,0,4,5.00999999931082,0,0
"118","a3",31,5,"Sporobolus flexuosus",42.8749999497668,18.5732536437142,50.7525850489495,6,1,0,6,15.1100000017323,0,1
"119","a3",31,6,"Sporobolus flexuosus",6.7425000559527,50.2783660851202,72.5889951890994,1,1,0,10,25.6399999838322,0,1
"120","a3",32,0,"Sporobolus flexuosus",3.57999993175501,9.08546553536668,0.52480448674072,1,1,0,11,0.010000029578805,1,1
"121","a3",32,1,"Sporobolus flexuosus",17.2274999911396,58.5024442489145,6.07784454000364,8,1,0,1,4.11000000312924,0,0
"122","a3",32,2,"Sporobolus flexuosus",40.3980000282037,6.96671667018884,15.7045850550604,8,1,0,4,1.51000000187196,0,0
"123","a3",32,3,"Sporobolus flexuosus",10.1799999393919,4.1608022233329,25.4520596072906,8,0,0,4,1.90999999758787,0,0
"124","a3",32,4,"Sporobolus flexuosus",73.6924999366212,18.3896722804958,54.0013260162212,7,1,0,6,12.0100000000093,0,1
"125","a3",32,5,"Sporobolus flexuosus",9.30000000247965,49.9596057266789,72.3789785142186,2,1,0,10,25.2899999730289,0,1
"126","a3",33,0,"Sporobolus flexuosus",10.6649999639275,12.3086091611347,1.89120019542805,2,1,0,11,0.71000000461936,1,1
"127","a3",33,1,"Sporobolus flexuosus",28.3979999588493,59.2620669314374,7.35730275010194,9,1,0,1,5.01000001095235,0,0
"128","a3",33,3,"Sporobolus flexuosus",21.605999991152,11.0301940753501,13.7339832399167,9,1,0,4,8.50999999674968,0,0
"129","a3",33,4,"Sporobolus flexuosus",8.29500002691755,5.05460518512226,15.3049367074278,9,0,0,4,3.40999999898486,0,0
"130","a3",33,5,"Sporobolus flexuosus",6.26999998662039,5.68472089670869,21.7314646711487,9,0,0,4,4.3100000009872,0,0
"131","a3",33,6,"Sporobolus flexuosus",1.16900000097835,10.5760735657528,20.6830653154837,9,0,0,4,10.0099999981467,0,0
"132","a3",33,7,"Sporobolus flexuosus",3.63150000501215,15.4811400264913,47.0431107543959,8,0,0,6,14.6100000012666,0,1
"133","a3",33,8,"Sporobolus flexuosus",5.28500005352893,16.8793755766625,49.1748218413117,8,1,0,6,14.8099999991246,0,1
"134","a3",33,9,"Sporobolus flexuosus",2.73000002796063,22.0364957289281,51.1031624156384,8,0,0,6,21.2100000004284,0,1
"135","a3",33,10,"Sporobolus flexuosus",1.18999999138992,13.5556582606564,51.4649019659801,8,0,0,6,12.8099999972619,0,1
"136","a3",33,11,"Sporobolus flexuosus",9.48500000622938,20.4562704291824,55.086480426638,8,0,0,6,18.9599999983329,0,1
"137","a3",33,12,"Sporobolus flexuosus",6.24000001185574,16.7901949828869,54.3201095250216,8,0,0,6,14.3099999986589,0,1
"138","a3",33,13,"Sporobolus flexuosus",1.02000001191162,17.486470587778,56.5217647298144,8,0,0,6,17.0099999988452,0,1
"139","a3",33,14,"Sporobolus flexuosus",15.3999999405001,49.1187878786002,71.0548268521499,3,0,0,10,26.2899999972433,0,1
"140","a3",34,0,"Sporobolus flexuosus",3.58790000951421,9.85404369952,0.89742758000959,3,0,0,11,0,1,1
"141","a3",34,1,"Sporobolus flexuosus",24.0100000054901,57.8081396687141,7.69513814977627,10,0,0,1,5.3600000217557,0,0
"142","a3",34,2,"Sporobolus flexuosus",11.9949999843328,8.18528136682309,14.6475573250704,10,0,0,4,6.2099999981001,0,0
"143","a3",35,0,"Sporobolus flexuosus",0.595000004135072,40.4206442598662,37.6529509000202,1,0,0,12,37.2084130998701,0,1
"144","a3",35,1,"Sporobolus flexuosus",0.725000013282988,45.9113793113342,37.9619763053985,1,1,0,13,37.6084130723029,0,1
"145","a3",35,2,"Sporobolus flexuosus",1.00999999670079,34.2720462038389,79.9546176946184,1,0,0,14,19.4915869273245,0,1
"146","a3",35,3,"Sporobolus flexuosus",1.05999997409293,99.2444339628971,80.4398596254318,1,1,0,15,0.19000000320375,1,1
"147","a3",35,4,"Sporobolus flexuosus",0.640000017140992,38.1454166620548,89.110496427738,1,1,0,16,10.4915868956596,0,1
"148","a3",35,5,"Sporobolus flexuosus",0.585000004058238,63.8894871796993,93.7776438484204,1,0,0,17,5.79158691689372,0,1
"149","a3",35,6,"Sporobolus flexuosus",1.39460000043581,87.7063468605225,99.3786181520861,1,0,0,18,0.00158692710101604,1,1
"150","a3",35,7,"Sporobolus flexuosus",0.292299991387222,88.9687341751933,99.7789616151631,1,0,0,19,0.0415869057178497,1,1
"151","a3",35,8,"Sporobolus flexuosus",0.325000022433232,66.1869230758352,99.7776438552024,1,0,0,20,-0.00841310247778893,1,1
"152","a3",35,11,"Sporobolus flexuosus",0.250000015017576,93.7999999994645,0.79841308761388,1,0,0,21,0.548413069918752,1,1
"153","a3",36,0,"Sporobolus flexuosus",2.81249999374268,40.7993037008043,37.0391703760507,2,1,0,13,36.0100000165403,0,1
"154","a3",36,1,"Sporobolus flexuosus",4.47000005398993,45.2143997041923,38.503661467527,2,1,0,13,37.4100000131875,0,1
"155","a3",36,2,"Sporobolus flexuosus",1.03000001111533,87.0889643948817,76.8004530995827,1,0,0,22,12.1900000027381,0,1
"156","a3",36,3,"Sporobolus flexuosus",1.15999998301035,94.82408045812,77.6722126468985,2,0,0,15,4.38999999896623,0,1
"157","a3",36,4,"Sporobolus flexuosus",2.32499999006977,35.8439068078953,86.362974930161,2,1,0,16,12.6900000032037,0,1
"158","a3",36,6,"Sporobolus flexuosus",0.249999994644895,80.3000000014435,84.7000000067055,1,0,0,23,15.0499999988824,0,1
"159","a3",36,11,"Sporobolus flexuosus",0.249999994644895,38.6999999987893,71.6000000014901,1,0,0,24,28.1500000040978,0,1
"160","a3",36,12,"Sporobolus flexuosus",0.249999994644895,1.69999999925494,57.8000000212342,1,0,0,25,1.44999999902211,1,1
"161","a3",36,14,"Sporobolus flexuosus",0.249999994644895,9.89999999874271,41.0000000149012,1,0,0,26,9.64999999850988,0,1
"162","a3",36,15,"Sporobolus flexuosus",0.249999994644895,0.7999999972526,48.7000000197441,1,0,0,27,0.549999997019768,1,1
"163","a3",36,16,"Sporobolus flexuosus",0.25000001792796,1.00000000093132,37.7000000094995,1,0,0,28,0.750000000698492,1,1
"164","a3",36,17,"Sporobolus flexuosus",0.249999994644895,4.30000000051223,33.600000012666,1,0,0,29,4.0500000002794,1,1
"165","a3",36,19,"Sporobolus flexuosus",0.25000001792796,14.100000000326,48.5000000102445,11,0,2,6,13.8500000000931,0,1
"166","a3",36,20,"Sporobolus flexuosus",0.249999994644895,79.3000000005122,47.9999999981374,1,0,0,30,20.4499999992549,0,1
"167","a3",37,0,"Sporobolus flexuosus",16.7249999613035,45.1594967627234,37.2827852698523,3,1,0,13,34.6100000198931,0,1
"168","a3",37,1,"Sporobolus flexuosus",5.42649999636482,38.988268374156,37.193759043697,3,0,0,13,34.9100000225008,0,1
"169","a3",37,2,"Sporobolus flexuosus",2.08999999423046,51.3114354035314,46.333604475152,1,0,0,31,45.4100000206381,0,1
"170","a3",37,3,"Sporobolus flexuosus",9.94999996105325,35.7957453995788,87.6398408841188,3,1,0,16,10.6900000013411,0,1
"171","a3",37,5,"Sporobolus flexuosus",0.2499999946449,35.3999999992084,35.1000000257045,3,0,0,13,34.8500000312924,0,1
"172","a3",38,0,"Sporobolus flexuosus",97.9650002147211,44.0746846649977,37.6012196644424,4,0,0,13,31.9099999964237,0,1
"173","a3",38,1,"Sporobolus flexuosus",31.8500000465196,35.4386080572493,88.8954526553743,4,0,0,16,7.38999997265637,0,1
"174","a3",38,12,"Sporobolus flexuosus",0.25000001792796,86.6999999969266,67.8000000072643,1,0,0,32,13.0500000028405,0,1
"175","a3",38,13,"Sporobolus flexuosus",0.2499999946449,81.7999999970198,66.9000000227243,1,0,0,33,17.9500000027474,0,1
"176","a3",38,14,"Sporobolus flexuosus",0.25000001792796,78.1000000017229,68.7000000150874,1,0,0,34,21.6499999980442,0,1
"177","a3",38,15,"Sporobolus flexuosus",0.2499999946449,75.199999997858,74.0000000223517,1,0,0,35,24.5500000019092,0,1
"178","a3",38,16,"Sporobolus flexuosus",0.2499999946449,71.999999997206,66.0000000149012,1,0,0,36,27.7500000025611,0,1
"179","a3",38,17,"Sporobolus flexuosus",0.2499999946449,77.1000000007916,65.1000000070781,1,0,0,37,22.6499999989755,0,1
"180","a3",38,18,"Sporobolus flexuosus",0.2499999946449,81.5999999991618,63.7000000104308,1,0,0,38,18.1500000006054,0,1
"181","a3",38,19,"Sporobolus flexuosus",0.2499999946449,81.7999999970198,60.3000000119209,1,0,0,39,17.9500000027474,0,1
"182","a3",38,20,"Sporobolus flexuosus",0.2499999946449,78.8999999989755,62.3000000137836,1,0,0,40,20.8500000007916,0,1
"183","a3",38,21,"Sporobolus flexuosus",0.2499999946449,77.6000000012573,59.5000000204891,1,0,0,41,22.1499999985099,0,1
"184","a3",38,22,"Sporobolus flexuosus",0.25000001792796,73.399999999674,61.0000000102445,1,0,0,42,26.3500000000931,0,1
"185","a3",38,23,"Sporobolus flexuosus",0.2499999946449,74.900000001071,44.1000000108033,1,0,0,43,24.8499999986961,0,1
"186","a3",38,24,"Sporobolus flexuosus",0.2499999946449,70.2999999979511,42.5999999977648,1,0,0,44,29.4500000018161,0,1
"187","a3",38,25,"Sporobolus flexuosus",0.25000001792796,65.2999999991152,41.1000000080094,1,0,0,45,34.4500000006519,0,1
"188","a3",38,26,"Sporobolus flexuosus",0.2499999946449,66.3999999989755,37.3000000137836,1,0,0,46,33.3500000007916,0,1
"189","a3",38,27,"Sporobolus flexuosus",0.25000001792796,72.8999999992084,38.3000000147149,1,0,0,47,26.8500000005588,0,1
"190","a3",38,28,"Sporobolus flexuosus",0.2499999946449,66.9999999983702,14.9000000208616,1,0,0,48,14.6500000264496,0,1
"191","a3",38,29,"Sporobolus flexuosus",0.2499999946449,64.2999999981839,14.3000000156462,1,0,0,49,14.0500000212342,0,1
"192","a3",38,30,"Sporobolus flexuosus",0.2499999946449,53.9999999979045,20.3000000212342,1,0,0,50,20.0500000268221,0,1
"193","a3",38,31,"Sporobolus flexuosus",0.24999999173451,58.9999999996507,11.200000019744,1,0,0,51,10.950000025332,0,1
"194","a3",42,0,"Sporobolus flexuosus",230.449999963003,43.9083611797565,35.9054690158056,1,1,0,52,27.4100000038743,0,0
"195","a3",42,1,"Sporobolus flexuosus",4.5200000620866,55.1716150404428,44.5419321596088,1,1,0,53,43.0099999997765,0,0
"196","a3",42,2,"Sporobolus flexuosus",10.989999959236,47.7446860762249,60.6937913466805,1,1,0,54,37.7299999818206,0,0
"197","a3",42,3,"Sporobolus flexuosus",4.7300000197534,39.9968217052316,86.4884003006797,1,0,0,55,12.2899999842048,0,0
"198","a3",43,0,"Sporobolus flexuosus",289.074000180838,43.0632675172955,37.7971952560605,2,1,0,52,28.5099999979138,0,0
"199","a3",43,1,"Sporobolus flexuosus",7.6500000523753,54.0864052285258,47.8974945648202,2,0,0,53,43.9899999997579,0,0
"200","a3",43,2,"Sporobolus flexuosus",12.5700000335416,46.8415672187011,63.1948581320968,2,1,0,54,34.789999993518,0,0
"201","a3",44,0,"Sporobolus flexuosus",352.28499985181,43.2567490806192,35.732650704309,3,1,0,52,25.7100000046194,0,0
"202","a3",44,1,"Sporobolus flexuosus",16.0299999844853,53.9460885831087,47.4607382098881,3,1,0,52,43.9899999997579,0,0
"203","a3",44,2,"Sporobolus flexuosus",40.7849999802746,45.7280989683051,63.7835278563511,3,1,0,54,33.3899999968708,0,0
"204","a3",45,0,"Sporobolus flexuosus",354.285000145905,45.2427631723739,34.1357623653192,4,1,0,52,23.7100000027567,0,0
"205","a3",45,1,"Sporobolus flexuosus",23.9800000314531,56.2244425914433,46.6860077964169,4,1,0,52,41.3899999985006,0,0
"206","a3",45,2,"Sporobolus flexuosus",38.5200000430527,47.490629113145,62.7697135764141,4,0,0,54,33.7899999693036,0,0
"207","a3",47,0,"Sporobolus flexuosus",455.254999812057,39.907253555567,31.4640715379679,6,1,1,52,20.4100000206381,0,0
