"","X","quad","year","NRquad","totParea","recArea","Group"
"1",1,"a2",44,0,56.2730000567836,0,"a"
"2",2,"a2",50,0,2.4820000612708,0,"a"
"3",3,"a3",26,1,4.75500002212823,0.21030494118745,"a"
"4",4,"a3",27,1,7.24499999527587,0.138026225072747,"a"
"5",5,"a3",28,0,39.1850000095996,0,"a"
"6",6,"a3",29,0,64.3114998904746,0,"a"
"7",7,"a3",30,2,29.9275000162504,0.0668281680365555,"a"
"8",8,"a3",31,1,50.698500031051,0.0197244494292245,"a"
"9",9,"a3",32,0,86.5724998708559,0,"a"
"10",10,"a3",33,0,55.646500012316,0,"a"
"11",11,"a3",34,10,3.58790000951421,2.7871456767141,"a"
"12",12,"a3",35,9,6.87690003868485,1.30872921656153,"a"
"13",13,"a3",36,1,14.0475000302982,0.0711870438044604,"a"
"14",14,"a3",37,20,34.4414999075969,0.580694802887737,"a"
"15",15,"a4",36,1,5.95799995637083,0.167841558798722,"a"
"16",16,"a4",37,0,26.499999972526,0,"a"
"17",17,"a5",24,5,17.3649999848474,0.287935502698703,"a"
"18",18,"a5",25,2,16.4599999020784,0.121506683590409,"a"
"19",19,"a5",26,3,60.0750001628301,0.0499375778921125,"a"
"20",20,"a5",27,2,81.115000179261,0.0246563520382183,"a"
"21",21,"a5",28,0,139.773499822545,0,"a"
"22",22,"a5",29,0,200.206500154746,0,"a"
"23",23,"a5",30,0,143.682200060062,0,"a"
"24",24,"a5",31,0,151.855400206289,0,"a"
"25",25,"a5",32,0,285.45334992441,0,"a"
"26",26,"a5",33,0,262.600000052631,0,"a"
"27",27,"a5",34,178,50.2101999994787,3.54509641470952,"a"
"28",28,"a5",35,2,59.0025002681673,0.0338968686226849,"a"
"29",29,"a5",36,2,102.632150251438,0.0194870710113762,"a"
"30",30,"a5",37,0,466.949899695006,0,"a"
"31",31,"ar4",36,0,0.249999994644895,0,"a"
"32",32,"ar4",37,0,27.4499999117223,0,"a"
"33",33,"b1",24,0,1.8069999862935,0,"b"
"34",34,"b1",26,0,0.91999998960644,0,"b"
"35",35,"b1",28,0,2.31000002968125,0,"b"
"36",36,"b1",35,1,27.0299999949336,0.0369959304545851,"b"
"37",37,"b1",36,3,14.9649999780487,0.200467758396293,"b"
"38",38,"b1",37,3,65.5731000272877,0.0457504677794946,"b"
"39",39,"b2",23,1,0.249999994644895,4.00000008568168,"b"
"40",40,"b2",24,0,5.21500003468478,0,"b"
"41",41,"b2",37,0,0.99999997857958,0,"b"
"42",42,"b4",23,0,2.89499998862856,0,"b"
"43",43,"b4",24,1,4.02000001458917,0.2487562180027,"b"
"44",44,"b4",25,0,13.8100000473182,0,"b"
"45",45,"b4",26,0,25.4900000750693,0,"b"
"46",46,"b4",27,1,21.4049999474944,0.0467180566434459,"b"
"47",47,"b4",28,0,68.9885000381977,0,"b"
"48",48,"b4",29,0,113.949999902293,0,"b"
"49",49,"b4",30,0,86.6950001144502,0,"b"
"50",50,"b4",31,0,96.2646000139307,0,"b"
"51",51,"b4",32,0,165.218200039005,0,"b"
"52",52,"b4",33,0,137.644999941131,0,"b"
"53",53,"b4",34,3,115.569299850063,0.0259584509371618,"b"
"54",54,"b4",35,0,37.6600000067591,0,"b"
"55",55,"b4",36,0,92.3254998906404,0,"b"
"56",56,"b4",37,0,181.510499925444,0,"b"
"57",57,"b4",50,0,6.38000003010267,0,"b"
"58",58,"b5",19,0,15.9899999202951,0,"b"
"59",59,"b5",20,0,22.789999961803,0,"b"
"60",60,"b5",21,20,21.8550000117789,0.91512239712747,"b"
"61",61,"b5",22,2,34.3000001084176,0.0583090377165678,"b"
"62",62,"b5",23,0,29.5500000596978,0,"b"
"63",63,"b5",24,0,149.787500056066,0,"b"
"64",64,"b5",25,0,148.295250079124,0,"b"
"65",65,"b5",26,0,209.118899962633,0,"b"
"66",66,"b5",27,1,236.525000313087,0.00422788288204758,"b"
"67",67,"b5",28,0,232.490000067444,0,"b"
"68",68,"b5",29,0,325.770950088428,0,"b"
"69",69,"b5",30,0,270.894999782923,0,"b"
"70",70,"b5",31,0,237.531850033148,0,"b"
"71",71,"b5",32,0,300.13090005871,0,"b"
"72",72,"b5",33,2,253.928549965826,0.00787623132676166,"b"
"73",73,"b5",34,0,142.352500075337,0,"b"
"74",74,"b5",35,2,41.7499999933644,0.0479041916243802,"b"
"75",75,"b5",36,11,95.0950001382455,0.115673799716164,"b"
"76",76,"b5",37,0,124.734999712601,0,"b"
"77",77,"g1",16,4,0.249999994644895,16.0000003427267,"g"
"78",78,"g1",17,0,9.19950004290393,0,"g"
"79",79,"g1",18,0,2.67579997682786,0,"g"
"80",80,"g1",23,3,62.7000000387896,0.0478468899225525,"g"
"81",81,"g1",24,1,144.614999824893,0.00691491201611763,"g"
"82",82,"g1",25,1,119.723849895565,0.00835255465700692,"g"
"83",83,"g1",26,0,436.824999606248,0,"g"
"84",84,"g1",27,1,673.914499961668,0.00148386776075731,"g"
"85",85,"g1",28,0,554.07729991878,0,"g"
"86",86,"g1",29,0,1113.69549916883,0,"g"
"87",87,"g1",30,0,738.048950021006,0,"g"
"88",88,"g1",31,0,492.038900011175,0,"g"
"89",89,"g1",32,1,163.191800106259,0.00612775886624738,"g"
"90",90,"g1",33,1,351.105000196937,0.00284815083647083,"g"
"91",91,"g1",34,12,231.244000062149,0.0518932382971013,"g"
"92",92,"g1",35,1,431.887700368759,0.00231541671398878,"g"
"93",93,"g1",36,3,386.697000388682,0.007758012079185,"g"
"94",94,"g1",37,14,331.73700013273,0.0422021058681984,"g"
"95",95,"g1",38,1,480.319999771316,0.00208194537074473,"g"
"96",96,"g1",39,1,404.099000347562,0.00247464111304386,"g"
"97",97,"g1",42,0,52.620000069607,0,"g"
"98",98,"g1",43,1,84.7899999302836,0.0117938436233309,"g"
"99",99,"g1",44,0,142.651250119229,0,"g"
"100",100,"g1",45,0,108.619999989397,0,"g"
"101",101,"g1",46,0,134.357000235195,0,"g"
"102",102,"g2",17,1,6.38000003854279,0.156739810965331,"g"
"103",103,"g2",18,1,0.249999994644895,4.00000008568168,"g"
"104",104,"g2",19,5,4.91999997697538,1.01626016735752,"g"
"105",105,"g2",20,0,46.4749999966356,0,"g"
"106",106,"g2",21,0,102.715000281194,0,"g"
"107",107,"g2",22,8,28.0825000645022,0.284874921450189,"g"
"108",108,"g2",23,0,160.08500011052,0,"g"
"109",109,"g2",24,4,140.793499875028,0.0284104024940818,"g"
"110",110,"g2",25,2,81.1841001544221,0.0246353657452106,"g"
"111",111,"g2",26,0,313.828900269633,0,"g"
"112",112,"g2",27,0,457.754500002872,0,"g"
"113",113,"g2",28,0,404.353499940943,0,"g"
"114",114,"g2",29,0,442.49800051422,0,"g"
"115",115,"g2",30,0,358.17974998151,0,"g"
"116",116,"g2",31,0,174.939699888596,0,"g"
"117",117,"g2",32,1,60.544999958931,0.0165166405265228,"g"
"118",118,"g2",33,0,101.379999937262,0,"g"
"119",119,"g2",34,0,72.0800000252946,0,"g"
"120",120,"g2",35,1,155.876950013835,0.00641531669635083,"g"
"121",121,"g2",36,0,141.139350122406,0,"g"
"122",122,"g2",37,6,123.065900039671,0.0487543665472389,"g"
"123",123,"g2",38,0,156.90800007636,0,"g"
"124",124,"g2",39,2,107.904999920311,0.0185348223110793,"g"
"125",125,"g2",42,3,70.0590999975816,0.0428209897087396,"g"
"126",126,"g2",43,0,202.1166001584,0,"g"
"127",127,"g2",44,0,247.82000058308,0,"g"
"128",128,"g2",45,1,146.04674989958,0.00684712258703181,"g"
"129",129,"g2",46,0,196.601400211206,0,"g"
"130",130,"g2",49,0,62.7358998154811,0,"g"
"131",131,"g2",50,0,71.3469999052266,0,"g"
"132",132,"g3",17,1,0.84999998062849,1.17647061504707,"g"
"133",133,"g3",18,0,0.249999994644895,0,"g"
"134",134,"g3",24,1,11.8247998955215,0.0845680272677371,"g"
"135",135,"g3",25,0,30.2600000142213,0,"g"
"136",136,"g3",26,0,77.8955000345728,0,"g"
"137",137,"g3",27,1,21.9349998523225,0.0455892412460681,"g"
"138",138,"g3",28,0,31.9050000159466,0,"g"
"139",139,"g3",29,0,23.3899999998533,0,"g"
"140",140,"g3",30,2,2.31500001240289,0.863930880900544,"g"
"141",141,"g3",31,0,32.9224999498553,0,"g"
"142",142,"g3",32,0,10.8049999190192,0,"g"
"143",143,"g3",33,0,35.0280000769328,0,"g"
"144",144,"g3",34,15,14.1149999528914,1.06269925965726,"g"
"145",145,"g3",35,2,14.9850000695884,0.133466799513664,"g"
"146",146,"g3",36,0,21.9850001094025,0,"g"
"147",147,"g3",37,0,31.6200000057533,0,"g"
"148",148,"g3",38,0,68.4650000646035,0,"g"
"149",149,"g3",39,1,45.5399999613664,0.0219587176295201,"g"
"150",150,"g3",42,0,62.7949999191752,0,"g"
"151",151,"g3",50,0,1.92934999730494,0,"g"
"152",153,"g4",24,6,12.887499984249,0.465567410850293,"g"
"153",154,"g4",25,0,8.81000001821434,0,"g"
"154",155,"g4",26,0,1.2330000186414,0,"g"
"155",156,"g4",29,1,5.6204999260562,0.177920116209606,"g"
"156",157,"g4",30,1,21.7799999823025,0.0459136823146261,"g"
"157",158,"g4",31,0,8.31010000375924,0,"g"
"158",159,"g4",32,0,55.1110501023426,0,"g"
"159",160,"g4",33,1,14.4794999564632,0.0690631584658853,"g"
"160",161,"g4",34,0,1.69799997745245,0,"g"
"161",162,"g4",35,0,1.29499998390209,0,"g"
"162",163,"g4",37,1,9.99000000603504,0.100100100039629,"g"
"163",164,"g4",38,0,25.825000057125,0,"g"
"164",165,"g4",39,0,8.31000006937887,0,"g"
"165",166,"g5",23,2,1.9949999537738,1.00250628889326,"g"
"166",167,"g5",24,0,18.3050001064478,0,"g"
"167",168,"g5",25,2,7.20000001864974,0.277777777058266,"g"
"168",169,"g5",26,0,67.0099999700417,0,"g"
"169",170,"g5",27,1,72.294499956788,0.0138323109032875,"g"
"170",171,"g5",28,0,76.5635501900023,0,"g"
"171",172,"g5",29,0,81.1050000441424,0,"g"
"172",173,"g5",30,0,8.59000003311317,0,"g"
"173",174,"g5",31,0,16.5915001053459,0,"g"
"174",175,"g5",32,0,31.9299999973667,0,"g"
"175",176,"g5",33,0,8.96799996715784,0,"g"
"176",177,"g5",37,0,0.249999991734512,0,"g"
"177",178,"g5",44,0,1.0200000110385,0,"g"
"178",179,"g6",33,1,5.22849995654286,0.191259445024689,"g"
"179",180,"g6",34,10,4.30799999768077,2.32126276819488,"g"
"180",181,"g6",35,0,19.2299999801139,0,"g"
"181",182,"g6",36,0,12.0520000258945,0,"g"
"182",183,"g6",37,0,6.08999999236781,0,"g"
"183",184,"g6",38,0,3.84000005860813,0,"g"
"184",185,"h1",16,7,4.81345000137081,1.45425837974976,"h"
"185",186,"h1",19,2,5.22214999540443,0.382984020328798,"h"
"186",187,"h1",20,0,48.8948499140212,0,"h"
"187",188,"h1",21,1,36.82000003814,0.027159152606305,"h"
"188",189,"h1",31,1,23.5350000514625,0.0424899085537864,"h"
"189",190,"h1",32,0,11.7549999625236,0,"h"
"190",191,"h1",33,1,18.0360999907109,0.0554443588422679,"h"
"191",192,"h1",34,15,19.6299999642698,0.764136527116798,"h"
"192",193,"h1",35,1,84.5200000699447,0.0118315191572699,"h"
"193",194,"h1",36,31,59.8024999035022,0.518372978554774,"h"
"194",195,"h1",37,8,60.9950001023782,0.131158291443106,"h"
"195",196,"h1",45,0,1.47499998790445,0,"h"
"196",197,"h2",29,0,9.40499999732012,0,"h"
"197",198,"h2",30,1,26.2199998088484,0.0381388256022234,"h"
"198",199,"h2",31,0,28.8899998765113,0,"h"
"199",200,"h2",32,0,78.1750000131899,0,"h"
"200",201,"h2",33,0,39.2381499979138,0,"h"
"201",202,"h2",34,5,51.2855500905139,0.0974933483442314,"h"
"202",203,"h2",35,1,75.9449999675342,0.0131674237991638,"h"
"203",204,"h2",36,4,135.495000124439,0.0295213845258231,"h"
"204",205,"h2",37,5,94.5849998904369,0.0528625046867027,"h"
"205",206,"h2",45,0,37.1413499180252,0,"h"
"206",207,"h3",30,2,9.2897499129721,0.215291048600482,"h"
"207",208,"h3",31,0,24.812000054202,0,"h"
"208",209,"h3",32,0,10.0480000100022,0,"h"
"209",210,"h3",33,0,1.07500001044245,0,"h"
"210",211,"h3",35,6,11.474999938719,0.522875819785827,"h"
"211",212,"h3",36,3,78.1634499732391,0.0383811103658694,"h"
"212",213,"h3",37,0,97.5830001017154,0,"h"
"213",214,"i1",16,0,8.73500008792383,0,"i"
"214",215,"i1",19,2,2.33999996093568,0.854700868969362,"i"
"215",216,"i1",20,0,12.970000009432,0,"i"
"216",217,"i1",21,0,10.1120000267047,0,"i"
"217",218,"i1",24,1,15.7149999416107,0.0636334714422852,"i"
"218",219,"i1",25,0,21.1414999496462,0,"i"
"219",220,"i1",26,4,61.0779998179437,0.0654900293382703,"i"
"220",221,"i1",27,5,145.749499850242,0.0343054350453175,"i"
"221",222,"i1",28,0,123.190000104254,0,"i"
"222",223,"i1",29,0,160.306049997088,0,"i"
"223",224,"i1",30,0,101.042100041078,0,"i"
"224",225,"i1",31,1,77.731499957148,0.0128647974186949,"i"
"225",226,"i1",32,0,86.8440000023229,0,"i"
"226",227,"i1",33,1,123.70499998746,0.00808374762621861,"i"
"227",228,"i1",34,1,68.5800001709885,0.0145815106081471,"i"
"228",229,"i1",35,0,28.2159999190339,0,"i"
"229",230,"i1",36,0,53.6344999484283,0,"i"
"230",231,"i1",37,0,36.2796000622127,0,"i"
"231",232,"i1",38,0,83.9770000993583,0,"i"
"232",233,"i1",42,0,47.3505500680796,0,"i"
"233",234,"i1",43,1,14.4645000010806,0.0691347782450339,"i"
"234",235,"i1",44,0,30.5150000571296,0,"i"
"235",236,"i1",45,0,18.3500000536791,0,"i"
"236",237,"i1",46,0,45.7095000703675,0,"i"
"237",238,"i1",49,0,22.9100001146179,0,"i"
"238",239,"i2",21,0,1.1400000073039,0,"i"
"239",240,"i2",23,2,43.4650003669923,0.0460140338919407,"i"
"240",241,"i2",24,1,70.059999954477,0.0142734798836679,"i"
"241",242,"i2",25,1,73.0094999677822,0.0136968476765528,"i"
"242",243,"i2",26,0,203.189100092411,0,"i"
"243",244,"i2",27,1,297.020000232635,0.00336677664540021,"i"
"244",245,"i2",28,1,305.260999664954,0.00327588522968074,"i"
"245",246,"i2",29,0,323.772500117912,0,"i"
"246",247,"i2",30,0,222.197999837376,0,"i"
"247",248,"i2",31,0,173.27500011524,0,"i"
"248",249,"i2",32,1,228.676299887236,0.00437299361802302,"i"
"249",250,"i2",33,0,249.697000196044,0,"i"
"250",251,"i2",34,0,98.0950000079186,0,"i"
"251",252,"i2",35,0,75.5549999537692,0,"i"
"252",253,"i2",36,0,93.7525000593182,0,"i"
"253",254,"i2",37,1,81.4850000281445,0.0122721973326944,"i"
"254",255,"i2",38,0,159.900499939704,0,"i"
"255",256,"i2",42,1,46.7769998372551,0.0213780277375455,"i"
"256",257,"i2",43,1,112.125000073516,0.00891861760842217,"i"
"257",258,"i2",44,0,207.750499805343,0,"i"
"258",259,"i2",45,0,169.034999984291,0,"i"
"259",260,"i2",46,0,99.0399999562441,0,"i"
"260",261,"i2",49,0,66.611049945182,0,"i"
"261",262,"i2",50,0,36.259999970973,0,"i"
"262",264,"i4",26,0,15.1025000309246,0,"i"
"263",265,"i5",25,1,29.180000050452,0.0342700479188145,"i"
"264",266,"i5",26,0,138.79500000282,0,"i"
"265",267,"i5",29,0,222.561900217611,0,"i"
"266",268,"i5",30,0,231.460000166632,0,"i"
"267",269,"i5",33,0,254.975000158569,0,"i"
"268",270,"i5",34,9,92.4949999471381,0.0973025569505767,"i"
"269",271,"i5",35,0,33.7399999731477,0,"i"
"270",272,"i5",36,7,43.8199999955902,0.159744408961763,"i"
"271",273,"i5",37,0,31.8700001168135,0,"i"
"272",274,"i5",38,0,99.9850001021847,0,"i"
"273",275,"i5",42,0,22.2195000129933,0,"i"
"274",276,"i5",43,3,12.9000000476022,0.232558138676723,"i"
"275",277,"i5",44,0,129.870000057209,0,"i"
"276",278,"i5",45,0,126.979999968647,0,"i"
"277",279,"i5",46,0,144.748500198637,0,"i"
"278",280,"i5",49,0,33.6000000439584,0,"i"
"279",281,"i7",26,0,8.61499996563886,0,"i"
"280",282,"j8",22,2,1.00000002514571,1.99999994970858,"j"
"281",283,"j8",23,1,6.61999998072396,0.151057402252536,"j"
"282",284,"j8",24,0,12.045000045253,0,"j"
"283",285,"j8",25,1,37.1550000065169,0.0269142780197713,"j"
"284",286,"j8",26,0,88.7069999457111,0,"j"
"285",287,"j8",35,1,8.2499999673456,0.121212121691892,"j"
"286",288,"j8",36,0,8.33500003624707,0,"j"
"287",289,"j8",37,1,27.4225000673183,0.0364664052345754,"j"
"288",290,"j8",38,0,37.865000155454,0,"j"
"289",291,"j8",42,1,12.8649999514362,0.0777302762359019,"j"
"290",292,"j8",43,0,27.4549999302416,0,"j"
"291",293,"j8",44,0,65.0050000455859,0,"j"
"292",294,"j9",38,0,11.2270498944431,0,"j"
"293",295,"k1",20,0,4.92500002925517,0,"k"
