"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge"
"1","a1",23,27,0.249999994644895,0,1,11.1499999999069,0
"2","a1",23,26,0.249999994644895,0,1,21.9500000006519,0
"3","a1",23,29,0.25000001792796,0,1,15.2500000025611,0
"4","a1",23,30,0.249999994644895,0,1,15.5499999993481,0
"5","a2",37,5,0.249999994644895,1,1,7.8999999910593,0
"6","a2",37,4,0.249999991734512,0,1,8.49999999627471,0
"7","a2",37,2,1.96500002560439,0,1,38.7099999992643,0
"8","a2",42,13,19.7740000025709,1,1,26.9498364068568,0
"9","a2",42,12,10.0949999481975,1,1,15.9099999989849,0
"10","a2",42,10,47.2710001670136,1,1,14.5701635628939,0
"11","a2",42,16,18.268000043212,1,1,-0.0501635950058699,1
"12","a2",42,15,41.7947499195298,1,1,-0.0401635654270649,0
"13","a2",42,14,48.7610000595436,1,1,3.62983639352024,0
"14","a2",42,9,1.41884998702337,1,1,0.0100000004749745,1
"15","a2",42,11,11.6140000203173,1,1,21.1501636076719,0
"16","a2",43,16,12.4666500420593,1,2,-0.0501635950058699,1
"17","a2",43,12,3.60699998955894,1,2,17.6099999982398,0
"18","a2",43,11,53.2919999720338,1,2,17.4701635725796,0
"19","a2",43,13,76.1175000580482,1,2,26.2998363934457,0
"20","a2",43,9,14.6449999571382,1,2,0.0100000004749745,1
"21","a2",43,15,66.4062499028223,1,2,-0.000163586810231209,0
"22","a2",43,10,55.4379999469039,1,2,12.5501635950059,0
"23","a2",43,14,52.5759999853917,1,2,4.74983640015125,0
"24","a2",44,16,30.3755999143171,1,3,2.33000000007451,0
"25","a2",44,12,33.8069999975567,1,3,14.010000001872,0
"26","a2",44,17,1.0810000096154,0,1,0.589999998919666,1
"27","a2",44,18,55.1920000471682,0,1,0.390000001061708,1
"28","a2",44,11,46.4159999670493,1,3,15.5500000342727,0
"29","a2",44,10,80.8712499320356,1,3,9.45000001229346,0
"30","a2",44,9,27.2199999438319,1,3,0.109999999403954,0
"31","a2",44,13,135.439999958153,1,3,28.0899999663234,0
"32","a2",44,15,61.5052000673164,1,3,0.809999997727573,0
"33","a2",44,14,83.2099999285047,1,3,7.02999997884035,0
"34","a2",49,12,62.5119998063771,1,8,8.01000000210479,0
"35","a2",49,13,171.064899826565,1,8,22.3198364023119,0
"36","a2",49,9,37.105749971454,1,8,0.0100000004749745,1
"37","a2",49,19,18.0406000296428,1,1,0.260000000707805,1
"38","a2",49,15,85.256499923405,1,8,-0.0801635906100273,0
"39","a2",49,11,64.8214999493412,1,8,15.4501636046916,0
"40","a2",50,12,42.5708999992263,1,9,7.20999999903142,0
"41","a2",50,15,75.5530001487494,1,9,0.0100000004749745,0
"42","a2",50,19,15.8979000284561,0,2,0.390000001061708,1
"43","a2",50,13,106.246999982951,1,9,23.3500000089407,0
"44","a2",50,20,2.4820000612708,0,1,0.570000009611249,1
"45","a2",50,11,127.158000048886,1,9,6.05000001378357,0
"51","a3",25,4,2.04000000176253,1,1,11.9300000020303,0
"52","a3",25,0,0.714999967222102,1,1,5.11000002734363,0
"53","a3",25,2,1.49500004277332,1,1,0.589999998919666,1
"54","a3",25,1,2.98500001731794,1,1,5.61000001616776,0
"55","a3",25,3,1.89000002441695,0,1,13.4099999908358,0
"56","a3",26,4,24.2769999516913,1,2,9.30999999982305,0
"57","a3",26,2,0.97500000327127,1,2,0.390000001061708,1
"58","a3",26,6,3.63000000810018,1,1,19.5100000011735,0
"59","a3",26,5,1.12500001402805,0,1,25.7100000046194,0
"60","a3",26,0,2.75500002160436,0,2,5.41000002995133,0
"61","a3",26,1,6.88249998470536,1,2,6.21000002138317,0
"62","a3",27,2,18.379999958158,1,3,0.689999997848645,1
"63","a3",27,4,25.9800000491483,1,3,4.91000000038184,0
"64","a3",27,1,10.2850001202058,1,3,4.11000000312924,0
"65","a3",27,7,7.24499999527587,0,1,18.0099999997765,0
"66","a3",28,8,2.41250001497101,1,1,21.9899999909103,0
"67","a3",28,1,27.0214999556509,1,4,1.11000002361834,0
"68","a3",28,2,24.4699999927264,1,4,1.99000000138767,0
"69","a3",28,6,36.7724999946286,1,3,14.5100000023376,0
"70","a3",28,4,50.1925001086539,1,4,4.10999999730848,0
"71","a3",29,1,21.0475000482844,1,5,0.609999988228083,0
"72","a3",29,6,47.1414998669622,1,4,13.8099999981932,0
"73","a3",29,8,17.1700000235124,0,2,19.3399999756366,0
"74","a3",29,4,42.9099999047792,1,5,5.00999999931082,0
"75","a3",29,2,30.3599999698787,0,5,0.19000000320375,0
"76","a3",30,1,15.0674999921513,1,6,2.1100000012666,0
"77","a3",30,4,30.5205000875418,1,6,6.10999999917112,0
"78","a3",30,6,29.9275000162504,1,5,15.6100000021979,0
"79","a3",31,1,7.83499994713114,1,7,5.71000003255904,0
"80","a3",31,10,6.7425000559527,1,1,25.6399999838322,0
"81","a3",31,6,42.8749999497668,1,6,15.1100000017323,0
"82","a3",31,9,1.08100002533151,0,1,8.30999999307096,0
"83","a3",31,4,23.9200000199326,1,7,5.00999999931082,0
"84","a3",32,11,3.57999993175501,1,1,0.010000029578805,1
"85","a3",32,1,17.2274999911396,1,8,4.11000000312924,0
"86","a3",32,10,9.30000000247965,1,2,25.2899999730289,0
"87","a3",32,6,73.6924999366212,1,7,12.0100000000093,0
"88","a3",32,4,50.5779999675956,1,8,1.51000000187196,0
"89","a3",33,1,28.3979999588493,1,9,5.01000001095235,0
"90","a3",33,4,37.3400000056683,1,9,3.40999999898486,0
"91","a3",33,11,10.6649999639275,1,2,0.71000000461936,1
"92","a3",33,6,29.5815001078884,1,8,12.8099999972619,0
"93","a3",33,10,15.3999999405001,0,3,26.2899999972433,0
"94","a3",34,1,24.0100000054901,0,10,5.3600000217557,0
"95","a3",34,4,11.9949999843328,0,10,6.2099999981001,0
"96","a3",34,11,3.58790000951421,0,3,0,1
"97","a3",35,14,1.00999999670079,0,1,19.4915869273245,0
"98","a3",35,17,0.585000004058238,0,1,5.79158691689372,0
"99","a3",35,13,0.725000013282988,1,1,37.6084130723029,0
"100","a3",35,18,1.39460000043581,0,1,0.00158692710101604,1
"101","a3",35,21,0.250000015017576,0,1,0.548413069918752,1
"102","a3",35,15,1.05999997409293,1,1,0.19000000320375,1
"103","a3",35,12,0.595000004135072,0,1,37.2084130998701,0
"104","a3",35,16,0.640000017140992,1,1,10.4915868956596,0
"105","a3",35,19,0.292299991387222,0,1,0.0415869057178497,1
"106","a3",35,20,0.325000022433232,0,1,-0.00841310247778893,1
"107","a3",36,24,0.249999994644895,0,1,28.1500000040978,0
"108","a3",36,16,2.32499999006977,1,2,12.6900000032037,0
"109","a3",36,13,7.28250004773261,1,2,36.0100000165403,0
"110","a3",36,22,1.03000001111533,0,1,12.1900000027381,0
"111","a3",36,15,1.15999998301035,0,2,4.38999999896623,0
"112","a3",36,25,0.249999994644895,0,1,1.44999999902211,1
"113","a3",36,23,0.249999994644895,0,1,15.0499999988824,0
"114","a3",36,26,0.249999994644895,0,1,9.64999999850988,0
"115","a3",36,28,0.25000001792796,0,1,0.750000000698492,1
"116","a3",36,27,0.249999994644895,0,1,0.549999997019768,1
"117","a3",36,29,0.249999994644895,0,1,4.0500000002794,1
"118","a3",36,30,0.249999994644895,0,1,20.4499999992549,0
"119","a3",36,6,0.25000001792796,0,11,13.8500000000931,0
"120","a3",37,13,22.4014999523132,1,3,34.6100000198931,0
"121","a3",37,16,9.94999996105325,1,3,10.6900000013411,0
"122","a3",37,31,2.08999999423046,0,1,45.4100000206381,0
"123","a3",42,54,10.989999959236,1,1,37.7299999818206,0
"124","a3",42,55,4.7300000197534,0,1,12.2899999842048,0
"125","a3",42,53,4.5200000620866,1,1,43.0099999997765,0
"126","a3",42,52,230.449999963003,1,1,27.4100000038743,0
"127","a3",43,53,7.6500000523753,0,2,43.9899999997579,0
"128","a3",43,52,289.074000180838,1,2,28.5099999979138,0
"129","a3",43,54,12.5700000335416,1,2,34.789999993518,0
"130","a3",44,52,368.314999836295,1,3,25.7100000046194,0
"131","a3",44,54,40.7849999802746,1,3,33.3899999968708,0
"132","a3",49,52,51.2074999195652,1,8,23.3100000303239,0
"133","a4",23,16,0.249999994644895,1,1,23.450000025332,0
"134","a4",23,15,0.249999994644895,0,1,2.74999999674037,1
"135","a4",23,17,0.249999991734512,0,1,4.75000003352761,0
"136","a4",24,16,2.05499998624902,1,2,21.4084130711854,0
"137","a4",25,16,11.0990000488693,1,3,22.2099999897182,0
"138","a4",26,16,20.2699999619112,1,4,22.4100000225008,0
"139","a4",27,16,73.5425000153587,1,5,18.5099999886006,0
"140","a4",28,16,95.1699999203975,1,6,18.3100000023842,0
"141","a4",29,16,79.8400000818621,1,7,18.0084130726755,0
"142","a4",30,16,2.88250000664964,1,8,20.2084131073207,0
"143","a4",31,16,7.19399996935995,0,9,19.7084130719304,0
"144","a4",35,19,0.249999994644895,0,1,16.6499999817461,0
"145","a4",35,39,0.249999994644895,1,1,3.45000000670552,1
"146","a4",35,38,0.25000001792796,1,1,8.74999999068677,0
"147","a4",35,23,0.249999994644895,0,1,17.6500000059605,0
"148","a4",35,24,0.25000001792796,0,1,8.6499999742955,0
"149","a4",35,40,0.25000001792796,1,1,3.64999999292195,1
"150","a4",35,22,0.25000001792796,1,1,21.9499999657273,0
"151","a4",35,37,0.249999994644895,1,1,16.9500000309199,0
"152","a4",35,36,0.25000001792796,1,1,17.7499999990687,0
"153","a4",35,26,0.249999994644895,0,1,23.6499999999069,0
"154","a4",35,18,1.00000000535511,0,1,2.80999999959022,1
"155","a4",35,25,0.249999994644895,1,1,11.0499999951571,0
"156","a4",35,35,0.249999994644895,0,1,21.5499999991152,0
"157","a4",35,33,0.249999994644895,1,1,17.7499999990687,0
"158","a4",35,34,0.249999994644895,1,1,5.1500000001397,0
"159","a4",35,20,0.25000001792796,0,1,15.4499999713153,0
"160","a4",35,30,0.249999994644895,0,1,4.55000000074506,0
"161","a4",35,21,0.250000015017576,0,1,10.3499999735504,0
"162","a4",35,32,0.249999994644895,1,1,46.6499999980442,0
"163","a4",35,28,0.249999994644895,1,1,6.5500000026077,0
"164","a4",35,27,0.249999994644895,0,1,3.04999998770654,1
"165","a4",35,31,0.25000001792796,1,1,3.95000000135042,1
"166","a4",35,29,0.249999994644895,0,1,22.7499999979045,0
"167","a4",35,41,0.249999994644895,1,1,6.95000002160668,0
"168","a4",36,48,0.2499999946449,0,1,17.0500000007451,0
"169","a4",36,46,0.25000001792796,0,1,18.4499999973923,0
"170","a4",36,50,0.2499999946449,1,1,15.6500000040978,0
"171","a4",36,44,0.2499999946449,0,1,8.74999999068677,0
"172","a4",36,49,0.2499999946449,0,1,15.6499999982771,0
"173","a4",36,51,0.2499999946449,0,1,13.9500000048429,0
"174","a4",36,45,0.2499999946449,0,1,2.25000000209548,1
"175","a4",36,43,3.35799996491568,0,1,3.28999999910593,0
"176","a4",36,22,14.5125000047672,1,2,18.8899999950081,0
"177","a4",36,25,2.11500000184402,0,2,7.34000001102686,0
"178","a4",36,31,0.2499999946449,0,2,2.85000000149012,1
"179","a4",36,42,0.59999998772983,0,1,12.390000000596,0
"180","a4",36,34,2.77999999749474,1,2,6.19000000297092,0
"181","a4",36,28,4.68550005245884,1,2,6.1599999666214,0
"182","a4",36,47,0.25000001792796,1,1,11.9499999971595,0
"183","a4",36,38,1.81999997003703,1,2,7.41000003181398,0
"184","a4",36,41,0.2499999946449,1,2,7.25000002421439,0
"185","a4",36,32,0.25000001792796,1,2,46.5499999932945,0
"186","a4",36,33,19.6049999953643,1,2,17.6900000020396,0
"187","a4",36,40,2.25500001252396,1,2,1.31000000983477,1
"188","a4",36,37,4.14499997669598,1,2,14.2100000288337,0
"189","a4",36,39,2.93499999068212,1,2,2.21000001765788,0
"190","a4",36,36,6.14200002728449,1,2,15.4099999985192,0
"191","a4",37,50,9.56000000418629,1,2,16.0084130708128,0
"192","a4",37,32,2.34000001303153,0,3,45.4084130935371,0
"193","a4",37,33,71.3899999536364,1,3,17.4899999983609,0
"194","a4",37,38,2.29500002243556,0,3,11.7084130644798,0
"195","a4",37,22,52.5349999261997,1,3,15.2915869373828,0
"196","a4",37,34,26.7999999457272,1,3,7.58999999961816,0
"197","a4",37,37,25.3900000195857,1,3,14.6084130741656,0
"198","a4",37,40,26.4800000430946,1,3,0.408413074910641,0
"199","a4",37,39,26.9199999405374,1,3,2.70841307938099,0
"200","a4",37,47,14.494999970363,1,2,6.01000000024214,0
"201","a4",37,41,12.4649999434152,0,3,4.40841307863593,0
"202","a4",37,28,85.2849999062926,1,3,0.591586902737617,0
"203","a4",37,52,2.4449999979767,0,1,26.510000001872,0
"204","a4",37,36,22.5549999705912,1,3,11.6099999984726,0
"205","a4",42,69,30.1850000722893,1,1,19.4915869273245,0
"206","a4",42,60,2.12500001327135,0,1,10.2899999998044,0
"207","a4",42,71,94.1749998247134,1,1,1.89158692955971,0
"208","a4",42,61,1.5950000051246,0,1,26.6100000008009,0
"209","a4",42,70,12.7499999579741,0,1,23.1915869284421,0
"210","a4",42,66,17.964999925138,0,1,27.7899999986403,0
"211","a4",42,59,1.54999999939464,0,1,17.1084130648524,0
"212","a4",42,62,14.6199999976624,1,1,6.89000000129454,0
"213","a4",42,58,8.36499999020249,1,1,14.4084130879492,0
"214","a4",42,67,44.02000002885,0,1,16.8899999989662,0
"215","a4",42,65,18.159999951811,1,1,19.6899999980815,0
"216","a4",42,53,12.8199999718997,0,1,0.308413105085492,0
"217","a4",42,63,3.00999999315012,0,1,15.9099999989849,0
"218","a4",42,56,10.777000084172,1,1,13.1084130611271,0
"219","a4",42,68,4.18399997952767,0,1,3.31000000005588,0
"220","a4",42,54,9.16500001148321,0,1,1.40841309912503,0
"221","a4",42,55,4.86499999794411,1,1,10.1084130816162,0
"222","a4",42,64,17.1499999999301,0,1,11.109999998007,0
"223","a4",42,57,2.02399999296665,0,1,13.8084130827338,0
"224","a4",43,69,13.0300000040722,1,2,21.5915868990123,0
"225","a4",43,62,13.339999960179,1,2,4.29000000003725,0
"226","a4",43,71,36.2449999256013,1,2,3.89158693142235,0
"227","a4",43,58,1.24000002466142,0,2,12.6084130723029,0
"228","a4",43,65,13.0399999861047,1,2,24.890000000596,0
"229","a4",43,55,1.52999998468906,0,2,8.60841306857765,0
"230","a4",43,56,9.77999998870538,1,2,10.5084131006151,0
"231","a4",44,62,10.9700000100723,1,3,5.58999999775551,0
"232","a4",44,56,11.2350000314624,1,3,12.9084130749106,0
"233","a4",44,69,12.8649999965471,1,3,18.9915869385004,0
"234","a4",44,71,58.354000075625,1,3,0.00158692710101604,0
"235","a4",44,65,16.5150000996795,1,3,25.7900000025984,0
"236","a4",49,65,12.3720000079805,0,8,27.6899999997113,0
"237","a5",15,24,27.9600000186684,1,1,15.2899999986403,0
"238","a5",16,24,40.6099999860604,1,2,12.589999998454,0
"239","a5",17,24,42.5100000192854,0,3,12.0899999979883,0
"240","a5",23,33,0.249999994644895,0,1,29.749999998603,0
"241","a5",23,36,0.250000015017576,1,1,5.95000000321306,0
"242","a5",23,34,0.249999994644895,0,1,31.349999998929,0
"243","a5",23,28,1.13000002003275,0,1,7.0899999991525,0
"244","a5",23,40,0.249999994644895,0,1,26.7500000016298,0
"245","a5",23,35,0.25000001792796,0,1,30.8499999984633,0
"246","a5",23,31,0.249999994644895,1,1,34.1500000096858,0
"247","a5",23,30,0.249999994644895,0,1,1.84999997727573,1
"248","a5",23,29,0.249999994644895,0,1,1.84999997727573,1
"249","a5",23,27,1.23999998013256,1,1,7.61000000056811,0
"250","a5",23,32,0.25000001792796,1,1,4.0500000002794,1
"251","a5",23,39,0.249999994644895,0,1,14.7500000020955,0
"252","a5",23,25,2.39500000312226,0,1,14.3099999986589,0
"253","a5",23,38,0.249999994644895,1,1,45.3500000294298,0
"254","a5",23,37,0.249999994644895,1,1,21.0499999986496,0
"255","a5",23,26,0.935000025082845,0,1,21.7100000008941,0
"256","a5",23,41,0.249999994644895,0,1,21.8499999959022,0
"257","a5",24,36,0.2499999946449,1,2,5.84999999846332,0
"258","a5",24,31,1.05000000661239,1,2,36.4899999927729,0
"259","a5",24,42,4.31499996286817,1,1,2.31000003404915,1
"260","a5",24,43,0.90500002048677,0,1,20.5900000000838,0
"261","a5",24,44,1.14499998536892,0,1,31.5100000007078,0
"262","a5",24,27,4.51000001166016,0,2,8.30999999889173,0
"263","a5",24,45,11.0000000161235,0,1,12.609999999404,0
"264","a5",24,37,0.77999999959022,0,2,21.6899999999441,0
"265","a5",25,31,2.78999996381113,1,3,35.0915869232267,0
"266","a5",25,47,1.70000000258442,0,1,20.4084130935371,0
"267","a5",25,48,0.8300000023027,0,1,17.9100000008475,0
"268","a5",25,38,1.5049999938102,1,3,40.3084130957723,0
"269","a5",25,46,1.15999996642116,0,1,16.5084131062031,0
"270","a5",25,42,10.2549999348749,1,2,1.40841309912503,1
"271","a5",25,49,1.57500000002328,1,1,23.0099999986123,0
"272","a5",25,50,0.93999999587191,1,1,14.091586926952,0
"273","a5",26,38,8.529999917401,1,4,40.3084130957723,0
"274","a5",26,50,6.97000004889676,1,2,12.4915868975222,0
"275","a5",26,42,49.2950001088157,1,3,1.30841308273375,0
"276","a5",26,36,1.17499999840511,1,4,8.99000000208616,0
