"quad","year","totCover"
"b1",16,10.8200000089197
"g1",16,0.249999994644895
"h1",16,4.81345000137081
"i1",16,8.73500008792383
"g1",17,9.19950004290393
"g2",17,6.38000003854279
"g3",17,0.84999998062849
"h1",17,14.0023703937417
"i1",17,2.51499999444
"g1",18,2.67579997682786
"g2",18,0.249999994644895
"g3",18,0.249999994644895
"b5",19,15.9899999202951
"g2",19,4.91999997697538
"h1",19,5.22214999540443
"i1",19,2.33999996093568
"k2",19,5.48500000037951
"l2",19,4.89499999002554
"b5",20,22.789999961803
"g2",20,46.4749999966356
"h1",20,48.8948499140212
"i1",20,12.970000009432
"k1",20,4.92500002925517
"k2",20,25.6950000252761
"l2",20,8.66500000502216
"b5",21,21.8550000117789
"g2",21,102.715000281194
"h1",21,36.82000003814
"i1",21,10.1120000267047
"i2",21,1.1400000073039
"k2",21,44.5659999075495
"l2",21,1.66999993628822
"b5",22,34.3000001084176
"g2",22,28.0825000645022
"h1",22,1.41950000489666
"h2",22,0.249999991734512
"i7",22,0.25000001792796
"j8",22,1.00000002514571
"k1",22,11.8144999802248
"k2",22,14.3149999558832
"l2",22,1.49999998824205
"b2",23,0.249999994644895
"b4",23,2.89499998862856
"b5",23,29.5500000596978
"g1",23,62.7000000387896
"g2",23,160.08500011052
"g5",23,1.9949999537738
"i2",23,43.4650003669923
"j8",23,6.61999998072396
"l2",23,7.67000006184215
"a5",24,17.3649999848474
"b1",24,1.8069999862935
"b2",24,5.21500003468478
"b4",24,4.02000001458917
"b5",24,149.787500056066
"g1",24,144.614999824893
"g2",24,140.793499875028
"g3",24,11.8247998955215
"g4",24,12.887499984249
"g5",24,18.3050001064478
"i1",24,15.7149999416107
"i2",24,70.059999954477
"j8",24,12.045000045253
"k1",24,28.0154998280427
"k2",24,10.8200001072907
"l2",24,13.2850000472134
"a5",25,16.4599999020784
"b4",25,13.8100000473182
"b5",25,148.295250079124
"g1",25,119.723849895565
"g2",25,81.1841001544221
"g3",25,30.2600000142213
"g4",25,8.81000001821434
"g5",25,7.20000001864974
"i1",25,21.1414999496462
"i2",25,73.0094999677822
"i5",25,29.180000050452
"j8",25,37.1550000065169
"k1",25,159.327350111802
"k2",25,3.08000000271015
"l2",25,23.6250000733999
"a3",26,4.75500002212823
"a5",26,60.0750001628301
"b1",26,0.91999998960644
"b4",26,25.4900000750693
"b5",26,209.118899962633
"g1",26,436.824999606248
"g2",26,313.828900269633
"g3",26,77.8955000345728
"g4",26,1.2330000186414
"g5",26,67.0099999700417
"i1",26,61.0779998179437
"i2",26,203.189100092411
"i4",26,15.1025000309246
"i5",26,138.79500000282
"i7",26,8.61499996563886
"j8",26,88.7069999457111
"k1",26,338.629500007994
"k3",26,5.13000003999798
"a3",27,7.24499999527587
"a5",27,81.115000179261
"b4",27,21.4049999474944
"b5",27,236.525000313087
"g1",27,673.914499961668
"g2",27,457.754500002872
"g3",27,21.9349998523225
"g5",27,72.294499956788
"i1",27,145.749499850242
"i2",27,297.020000232635
"i5",27,166.860000070462
"k1",27,413.529799988948
"k3",27,26.5080000749456
"a3",28,39.1850000095996
"a5",28,139.773499822545
"b1",28,2.31000002968125
"b4",28,68.9885000381977
"b5",28,232.490000067444
"g1",28,554.07729991878
"g2",28,404.353499940943
"g3",28,31.9050000159466
"g5",28,76.5635501900023
"i1",28,123.190000104254
"i2",28,305.260999664954
"k1",28,449.850100099033
"l2",28,123.343899845619
