"species","quad","year","genetID","BOER.0.2","BOER.2.4","BOER.4.6","BOER.6.8","BOER.8.10","BOER.10.12","BOER.12.14","BOER.14.16","BOER.16.18","BOER.18.20","BOER.20.25","BOER.25.30","BOER.30.35","BOER.35.40","BOER.40.45","BOER.45.50","BOER.50.60","BOER.60.70","BOER.70.80","BOER.80.90","BOER.90.100","BOER.100.110","BOER.110.120","BOER.120.130","BOER.130.140","BOER.140.150","GUSA.0.2","GUSA.2.4","GUSA.4.6","GUSA.6.8","GUSA.8.10","GUSA.10.12","GUSA.12.14","GUSA.14.16","GUSA.16.18","GUSA.18.20","GUSA.20.25","GUSA.25.30","GUSA.30.35","GUSA.35.40","GUSA.40.45","GUSA.45.50","GUSA.50.60","GUSA.60.70","GUSA.70.80","GUSA.80.90","GUSA.90.100","GUSA.100.110","GUSA.110.120","GUSA.120.130","GUSA.130.140","GUSA.140.150","SCBR.0.2","SCBR.2.4","SCBR.4.6","SCBR.6.8","SCBR.8.10","SCBR.10.12","SCBR.12.14","SCBR.14.16","SCBR.16.18","SCBR.18.20","SCBR.20.25","SCBR.25.30","SCBR.30.35","SCBR.35.40","SCBR.40.45","SCBR.45.50","SCBR.50.60","SCBR.60.70","SCBR.70.80","SCBR.80.90","SCBR.90.100","SCBR.100.110","SCBR.110.120","SCBR.120.130","SCBR.130.140","SCBR.140.150","SPFL.0.2","SPFL.2.4","SPFL.4.6","SPFL.6.8","SPFL.8.10","SPFL.10.12","SPFL.12.14","SPFL.14.16","SPFL.16.18","SPFL.18.20","SPFL.20.25","SPFL.25.30","SPFL.30.35","SPFL.35.40","SPFL.40.45","SPFL.45.50","SPFL.50.60","SPFL.60.70","SPFL.70.80","SPFL.80.90","SPFL.90.100","SPFL.100.110","SPFL.110.120","SPFL.120.130","SPFL.130.140","SPFL.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"SPFL","b5",26,20,0,0,0,0,0,0,0,3.62639215830908,4.69803851769615,4.45169646588775,1.33937282045706,0,7.99943351982647,1.9178613327388,23.818297393243,15.5092124801009,26.5088764731897,36.9886225892638,58.8994170524407,35.1997792284467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4210854715202e-14,0.0101872690038292,4.18942247166141,1.61233967968985,6.35055323077159,9.64724563305269,0.790805903258331,4.13192690288589,0.079519034526399,6.19714198558427,10.2365618862134,4.12879612820227,0,3.32263852393859,7.94716410308067,70.2911194067771,11.3389779367537,28.5752688485022,14.0457312208478,0,16.1090882988514,16.0249116301986,0,0,0,1,1,1,1,1,1,1,0.981293985397683,0.926308502218944,0.863109304746915,0.728995918570444,0.639704197541572,0.577462838833003,0.531877494977852,0.497170607969619,0.469921246025149,0.429975470574384,0.402171348275437,0.381739407007036,0.352133024557683,0.30470187055299,0.260428999051543,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,21,0,0,0,0,0,0,0,0,0.211436911018808,9.4049125556175,32.1603941298337,16.2740912611291,12.6795739483045,20.3382660134918,9.01017763851885,5.47964734753575,14.8515000086,44.7283880939489,48.5081120598511,6.10900002185002,1.20150004189998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81533026385392,7.02626865740653,0.235901096089556,2.41331562967208,1.27310258644832,26.1010818249296,0,14.2375272432996,15.5524003440995,25.4293544246553,12.2985939403269,32.3985240248687,28.0176468609536,11.5023531279964,5.39600005839998,27.5886657655232,4.54533416352683,0,0,0,0,1,1,1,1,1,1,0.998514846496898,0.968890542251095,0.933480732144942,0.900056758396498,0.831445069886613,0.781095511793946,0.743399391097626,0.701356581061341,0.652776977307782,0.612000536674896,0.549424025085015,0.489714330924436,0.431558985714463,0.378927307208423,0.316708353293468,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,22,0,0,0,0,0,0,0,0,0,1.38737999760901,9.22187193603799,14.596103929158,29.5491331189426,12.1298661939296,11.5721793572226,11.6244428151487,17.9880402098611,74.7164668359594,36.9700155958311,1.20150004189998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5527136788005e-15,2.55045659340629,6.67569535320927,6.99052746260776,7.91446344959866,12.8272557707988,5.68158195405444,2.90762367805871,0.0123958131660942,8.43928285786416,0.872217126835828,0,18.0025214803551,29.8849813403167,10.6048971103782,35.4291801347431,26.0327998574149,15.566520116692,0,19.704774793125,12.429225135925,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.949024654700719,0.861995202072694,0.768979238921146,0.696897736142151,0.641446522330825,0.597717281581006,0.533507188771735,0.488864573721035,0.445135893975743,0.37755626458767,0.315692783169788,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,23,0,0,0,0,0,0,0,0,2.1533710712947,5.29662891450532,3.97415322352257,9.69413247870593,5.18203700065089,19.7505266046231,16.046458661942,11.9488548490705,38.4694519837098,53.5187674470476,54.9226177965276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16375519268412,10.8056708294701,7.04817494000772,1.73605924244893,4.41983978338918,0.207929729490658,4.52785338860158,15.3948956723027,0.431821209605005,3.32713206564948,7.77176784825053,26.119508390718,32.9764058222116,22.7050858437204,25.5301852601862,17.0908148091637,0,14.5480133682335,17.5859865608165,0,0,0,0,1,1,1,1,1,1,1,1,1,0.997942973717805,0.939698152800323,0.838744943120728,0.746708950475955,0.677473762430933,0.624358847962178,0.582529129727538,0.521164940530028,0.478520557395444,0.439467252280523,0.3753189125282,0.314871408734653,0.263107497527822,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,25,0,0,0,0,0,0,0,0,0,0,1.82578775365241,15.0613485474346,27.0756967982757,18.4049281029071,45.206170128845,49.9369804805644,10.5505881378708,12.975884807261,18.4936152486891,8.6424360576508,11.3929625549583,1.39060141349091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88178419700125e-16,0,0,2.00469384059683,7.36152809592139,5.90068182609657,5.47881608209124,1.333280193194,0,0,2.24392821557068,25.6548161634953,12.6249659517999,5.77331138163561,29.8655290401937,23.1258677884677,12.520883779526,31.1096562879091,16.6990014977124,41.9490650442055,1.93787485098414,0,0,0,0,0,1,1,1,1,1,1,0.971970471126994,0.932025379500719,0.894641842574433,0.861678173933201,0.79696548619967,0.750790575360042,0.716644677674331,0.690507296144416,0.669910360288074,0.652208126267654,0.567674020157751,0.49135822650514,0.430688367105683,0.380120600004178,0.318264655932928,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,28,0,0,0,0,0,0,0,0,0,0,7.6992456613286,37.4726113318425,45.6977179504429,32.483734968883,20.633690172303,11.3790176722167,31.6522086162816,29.4827522415773,4.45602141672435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875892407092131,7.31493177118612,5.84017544519432,9.59800509115203,14.2743495057607,3.92664579906473,9.12599996654998,16.1157331367148,49.9469798142479,28.077811397024,40.0344627609365,10.465513031077,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997748753692789,0.964846203538629,0.827725446858416,0.645426842106898,0.497441018894793,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,33,0,0,0,0,0,0,0,0,0.890490373256375,3.05588529196255,10.4954036188126,15.7267208024184,4.99650001675001,11.9849124459835,1.64177645643125,6.87581112838527,8.16100003665,46.4607125524571,43.7444520094957,19.5916355298309,17.6009805896908,29.7307191794756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9737991503207e-14,0,0,0,0,0,0,0,0,2.16346989247848,3.23253016592151,0.75030314566785,10.9722111497365,12.733545601761,16.549395688861,51.8726097817881,45.6068948847572,3.1159397455784,31.6643751846595,28.5686247887906,0,0,0,0,0,1,0.815738381094942,0.716401879022805,0.663799613518729,0.631587473126978,0.609902900671023,0.594329406723232,0.58261051612444,0.573475125193549,0.56615604640391,0.552959189962202,0.538725439530417,0.509593223416576,0.482702266187437,0.459811102156963,0.440546583733017,0.410421514099785,0.388209497647599,0.360626714948349,0.329905533957264,0.300478107770164,0.259322656778218,0.221039423732839,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,34,0,0,0,0,2.25662824435597,3.97682560913083,5.30451344517792,4.19603278448527,5.52458410115636,13.0433518472852,27.048362481939,22.5567319709471,7.8209028980786,7.61756679309367,0,1.20150004189999,8.16100003665001,29.9295593565681,22.2327562837753,53.4208602795238,3.80547169830021,2.8603521592326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80617031544644,24.9117922021141,36.3149435842905,20.162993872499,10.8465898477444,65.0242011773196,6.49308893066026,36.156673768427,12.7614463808488,0,0,0,0,0,0,1,1,1,1,1,0.999585331813181,0.966073471230745,0.925370637561795,0.887967107603209,0.855226404303157,0.791300812198931,0.745857441042999,0.712310131479002,0.686655572562153,0.666451109789548,0.645675577690678,0.565002435473606,0.489497553414596,0.42929874059041,0.379417710686357,0.318166130674777,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,35,0,0,0,0,0,0,0,0,0,0,8.49749998655,20.0361404304851,23.795859652315,0,0,0,16.2839936439086,16.4440444065459,35.0092586746394,69.6928695838542,17.0818336909518,0,7.44999998580005,5.38488793545002,1.28061204109997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5527136788005e-14,0,0,0,0,0,0,0,0,0,0,4.28527238020981,18.0622805780145,2.83352955823128,55.2256784670745,25.3441389820699,5.39600005839998,10.2392648268439,50.4279204293666,19.1645025585053,8.49131227813433,0,0,0,1,1,0.97289033212171,0.884211401595611,0.794056994482322,0.697771027656802,0.628114285159134,0.576331268848792,0.536582682950861,0.505218968906374,0.449954451375548,0.414099715260088,0.389034114547206,0.370555160143826,0.356381520396123,0.345172669326504,0.328582995518613,0.316902917183687,0.308237818809689,0.301555780396529,0.282010808425451,0.249981933715094,0.218056534654233,0.18833727718622,0.162429720455475,0.141494334262925
"SPFL","b5",26,37,0,3.37143215971319,2.73756786213679,0,2.99786514085484,6.92651228049415,5.05562266670101,0.0095969764922792,6.34854920656618,4.29971820699405,7.03313561974747,6.54520471772068,2.8922953107793,0,0,4.28077392240852,24.6662634653746,33.954586609728,5.0388760942889,29.5526083964053,26.2556305442297,19.9003236152032,29.0904372357618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88178419700125e-16,0,0,0,0,0,0,0,0,11.6736128924995,12.7003871234006,0,4.94723167906964,5.90744768550152,13.0494463604721,33.0861998614852,23.4353853523841,71.6354720090818,44.7689424212776,5.00377460232806,0,0,0,0,0,1,1,0.993235494727801,0.911398127642954,0.84196904730461,0.790456499316539,0.743302411642789,0.682668762763422,0.632952286982065,0.592597083643315,0.51983879654769,0.471857171691892,0.438074698510013,0.413082824362213,0.393880983163177,0.378682490835119,0.356179645931088,0.340337958709739,0.328591548852982,0.31686512781395,0.28960755060008,0.253793879316446,0.219558861272706,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,40,0,0,0,0,0,0,0,0,0,0,0,11.8846933687412,62.8423744991965,55.7813948655263,21.819037132936,1.73657776027341,9.6833812520286,12.3744373652481,22.3816027113043,14.96422007616,7.48928100018566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1316282072803e-14,0,1.41385818784064,4.60614181865937,0,0,0,0,17.6447796486843,14.7651276710146,8.34309267555113,9.07854893232079,12.4377424602153,6.75665453872318,66.9261646342868,21.2082894143039,16.5744999521,29.7482813615994,0.0217187127006468,0,0,0,0,0,1,1,1,1,1,1,1,1,0.983253583778978,0.954112496975108,0.883978139309205,0.828538110181076,0.785844680247907,0.752466056026531,0.710397615731896,0.66512335406223,0.592664017385564,0.513023712520371,0.448200662250071,0.385545367569031,0.31816806278788,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,41,0,0,0,0,0,0,0,0,0,0.310473413668892,7.85052662298111,3.04026458164769,7.06149299865054,31.5288911305139,35.464007828023,21.6273458982921,74.5705448280611,23.840839281684,15.6626134480777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974553310599351,7.94966564560126,8.54491245432714,17.3445508363425,29.2317130291179,42.7264300006074,31.1352334099568,9.63034137624777,0.161387689588764,35.2429204535804,7.21669192618086,0.980882905317912,31.1531170237321,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.963353375713603,0.915818524721632,0.873574459336611,0.834645552010381,0.780893472058641,0.677756715284403,0.573886833756442,0.484289609020781,0.392500225677968,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",26,8,0,0,0,0,0,0,0,0,1.68394440528147,9.18801148508311,28.0372947157108,20.032754056588,30.3374296020017,27.4200431082909,43.5703907182474,12.0702084091029,24.8467644731313,15.9095692657612,7.86058979240113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06581410364015e-14,0,1.88285199899818,5.93013760181807,0.642346799364589,11.8412490096969,10.6433013807674,32.6268130068342,10.1063069331197,6.52011490143695,17.5385984475107,19.8741823990909,13.0344976006625,31.9710575698091,45.4272554540261,1.08018693161495,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99995856366231,0.973444217429072,0.918797757154571,0.798130342392184,0.637491901567704,0.497102770313142,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,19,0,0,0,0,7.74174743270855,13.8023549510142,12.1358079232074,5.7753115037949,1.79709980373544,4.69190878663193,13.0957505628976,23.1172085015292,29.8691705019879,59.3283716351545,49.339570393815,31.3133497083008,53.4713480905226,0,0,22.6349999665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.105427357601e-15,0,0,0,1.6603976419159,7.39960229247179,2.54369910712492,8.5805202671725,10.6971327724506,14.1587938557449,34.262619147962,8.51223491465737,0.384285920130964,15.290714216869,0,66.4984058516812,72.8765941983188,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.974960714759272,0.913280788512308,0.848488552844281,0.738369510632936,0.621477227037765,0.493261463652588,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,20,0,0,0,0,0,0,0,0.289685686636867,7.29551273907483,10.07580162641,4.97399991437827,7.90983613846853,18.8351639255315,11.8366291140093,23.121729333429,20.3229997132137,16.8186416203479,78.177321010934,102.4234682778,26.0332106615657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5527136788005e-14,0.00303169908959688,7.95989995391695,15.8708002909929,10.0234126412904,13.415237189565,6.16761835164525,2.80903718853449,4.18596278346553,10.7436337415363,4.93136639546373,0,14.094841087266,14.2558431588875,52.8983347289612,27.5259810503853,20.8629215268497,15.0420784376503,0,0,0,0,0,0,1,1,1,1,1,1,1,0.998347797125711,0.957650759465345,0.897867854709299,0.759972270246911,0.664862001089623,0.598462697081314,0.54981597070642,0.512782091837195,0.483713924055141,0.44112476448404,0.411502970188673,0.389750613020185,0.35572704957862,0.30637878881568,0.26105108102357,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,21,0,0,0,0,0,0,0,0,2.71246671526875,14.5482231415448,25.2947157133149,26.2728599712942,39.5619410056894,13.0644246500797,0.02536861430832,8.81596455727581,11.6240353457242,122.09423352665,61.267729514504,2.83203700614609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71137516832032,7.12199392242166,6.12919621639602,5.93889529399318,13.2548595391603,19.8600494361877,17.9107963749919,4.86783416452901,14.1564364572451,1.51856367975492,29.5712275281736,22.2787724688264,0.850010698660668,26.9799893683393,29.0949999615,34.5168658297096,1.38813413479039,0,0,0,0,0,0,1,1,1,1,1,1,1,0.999633804548042,0.976252533026429,0.94574177619965,0.875337720358809,0.820594945545552,0.772757401405407,0.708808970646776,0.655530160329973,0.612370780243004,0.547644453023943,0.49587589556339,0.437881853804299,0.379677439784779,0.31655749737174,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,22,0,0,0,0,0,0,0,0,5.44261567993881,9.12074838390032,12.1816360001609,21.5640145393362,31.1494733940664,21.3897789909213,10.6965771578191,9.934329813603,75.300803165305,102.030612127734,29.303410509015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10708818868066,6.37282857188108,21.0030074142853,24.7280626685549,18.3437095336869,6.50527612218571,1.25988727398573,6.36876717978288,8.84137327245688,0,18.5418077134645,13.915355862462,19.385628959588,10.6122074569854,46.320000033,19.1207886487729,16.7842113157271,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.989556139501332,0.900640860143313,0.804262676103294,0.72680460010702,0.667269972041836,0.620361860279056,0.551569342763532,0.50381400684052,0.454442484756762,0.380542464802589,0.316674273158264,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,23,0,0,0,0,0,0,0,0,0,0,11.3437089978637,36.3058197111663,4.66305529930867,14.2449665630187,24.6259333526229,15.4478927295667,85.7696227746983,90.9807167605338,44.7211884611916,0.0110951118295475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14931180570714,8.52077401598735,16.9595545532097,18.3355016343794,10.7684824048099,3.15296989139893,12.1311775272649,16.2635227778792,10.3920792202521,0.121626396111452,12.8151465047765,15.4698535382236,3.04761640908879,50.715097176102,24.9295923326872,22.8900541262858,14.8126399028362,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.998040102169113,0.975548078969258,0.907806067989306,0.827125563056256,0.739461302310922,0.672245263122987,0.620368512226322,0.579364061962982,0.519007975540811,0.476938602469335,0.434135663148508,0.374825041598426,0.314728511814534,0.263104165485659,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,28,0,0,0,0,0,0,0,0,0,1.96040724011924,45.9949570568528,49.5090838155629,76.951276707861,59.7956979083671,26.3971536293723,9.7454235181649,13.5892729229565,44.1707269625435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251985468419065,9.75324944474713,40.4263068066459,7.79921985446074,23.8210255168043,41.6489917192071,55.2016329678886,32.2838964131802,10.2404789497242,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971763493105684,0.915230329107796,0.797111115541922,0.63727825676003,0.496986364547267,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,33,0,0,0,0,0,0,0,2.75761731442219,10.352758838674,10.3737318050937,20.9414298877861,29.0321291371469,8.03523034628482,29.4217009765503,9.480401495042,0,27.0210923610506,65.0994977294651,63.6665125047968,18.908897395957,14.3099927943409,18.7130071751897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5449999575,0,0,26.4976553851567,26.808531273067,13.4833047133796,77.6716379751404,75.9888709922563,0,0,0,0,0,0,0,0,1,0.900411273159768,0.78138477970786,0.714579544816429,0.672945213321617,0.644695399739188,0.624319708149194,0.608946574906669,0.596942779023921,0.587313940611924,0.569931040710868,0.544116442288982,0.510401825387119,0.481632087690165,0.457837478264616,0.43812202363804,0.4076912008418,0.385488857099017,0.360652104648387,0.330492120400368,0.300285259949611,0.259077861215962,0.221008468631373,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,34,0,0,0,0.708001537064441,4.38669751534634,9.10389803550454,13.2953275824969,13.2360422229418,12.8852741627618,16.2918709066272,27.4187824119305,48.9862044061735,27.3236378654834,12.5582634009698,0,0,32.9999759082769,49.5570385737844,5.99842322373848,30.7295620422003,20.4561036194136,2.17889634708644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5527136788005e-15,0,0,0,0,0,0,0,10.6049999955,15.4640763066832,13.0559067368956,33.4938260714373,16.4795161490057,7.34348037711581,38.5531944833623,18.4375678915785,59.7712634181092,21.5261688213124,0,0,0,0,0,0,1,1,1,1,1,1,0.985038533635143,0.947833639738559,0.910825143635595,0.877472519189912,0.810976146430871,0.763043745072143,0.727434819272379,0.700108932008171,0.678541242935834,0.65345574577861,0.572297426302093,0.494992808934431,0.433552220631439,0.381377760317107,0.31822182462901,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,37,0,0.343952808085359,6.73589397857873,2.82223744887399,6.08575014280296,10.3300016631778,10.4318259164758,16.5870937358456,15.7188124504607,7.21518507124537,10.2542467029537,18.6650665164927,15.2049333660073,0,0,7.02872467652442,27.1588599180524,58.3564157157232,19.1065852364012,51.1316657870145,12.6960958361211,25.4121634135259,6.82848937743728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4210854715202e-14,0,0,0,0,0,0,0,3.90950165633931,23.7726283108996,1.4128699942611,0,13.6617006176083,34.9730852654745,21.0622723065425,22.5002372181194,52.8641725045604,64.8187075391609,10.5698248875341,0,0,0,0,0,0,1,1,1,0.992461954328113,0.930590893768608,0.872901314448847,0.82557696775458,0.759908181389576,0.700055885540837,0.651575861987345,0.56461300395422,0.507654899177426,0.467767585244365,0.438386365334305,0.415889812370113,0.398134858713975,0.37193505615974,0.353557626391831,0.339968379028771,0.32581775920538,0.293504013014441,0.255615520682982,0.220163292937236,0.188380030821795,0.162429720455475,0.141494334262925
"SPFL","b5",27,41,0,0,0,0,0,0,0,2.45383016744898,6.18984617731916,7.48600839467434,10.6153153245576,0.142043440501219,17.0399319606828,79.7830051135322,52.1542118732366,49.3757772564211,75.0230846218861,19.247983181505,8.60296225003509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254870897544984,11.4867843675564,12.9085069311858,18.6841804338431,21.7548624234019,49.5984192651165,46.0271321338691,27.3230368855122,20.4722068184699,5.90026231373218,30.0047376507678,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.97295562786907,0.926661241827321,0.884287003969808,0.843785116787162,0.788643388805666,0.684656464508909,0.579337460521456,0.485914534854242,0.392648095731224,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
