"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge"
"1","q21",35,6,21.31911,0,1,31.140022277832,0
"2","q21",36,7,23.94982,1,1,-0.053023025393486,1
"3","q21",39,10,4.566133,0,1,4.99559783935547,0
"4","q21",39,11,6.073464,1,1,6.43527984619141,0
"5","q21",39,12,12.61773,1,1,13.4485931396484,0
"6","q21",39,13,12.39471,1,1,15.5029678344727,0
"7","q21",39,14,6.226099,0,1,10.532356262207,0
"8","q21",39,15,3.383582,0,1,16.0047073364258,0
"9","q21",39,16,6.358289,1,1,23.251823425293,0
"10","q21",39,17,13.67272,1,1,19.1975021362305,0
"11","q21",39,18,18.29435,1,1,31.5701675415039,0
"12","q21",39,19,6.923669,1,1,20.0617904663086,0
"13","q21",39,20,2.100275,1,1,21.5356750488281,0
"14","q21",39,21,5.454968,1,1,16.4496459960938,0
"15","q21",39,22,1.679919,0,1,9.76850318908691,0
"16","q21",39,8,10.82159,1,1,1.35154724121094,0
"17","q21",39,9,3.890927,1,1,1.80271148681641,1
"18","q21",40,23,13.6442,1,1,0.00728607177734375,1
"19","q21",42,24,15.23958,1,1,2.03443932533264,0
"20","q21",42,25,4.737876,0,1,34.7867317199707,0
"21","q21",43,26,16.72898,1,1,-0.0793914794921875,1
"22","q21",45,27,4.207047,0,1,-0.180152893066406,1
"23","q21",45,28,27.92072,0,1,0.872592985630035,0
"24","q21",47,29,17.19372,1,1,46.1606788635254,0
"25","q21",47,30,21.01181,1,1,39.0368041992188,0
"26","q21",47,31,4.982909,1,1,1.90850675106049,1
"27","q21",47,32,4.978076,1,1,0.0290832947939634,1
"28","q21",47,33,1.368204,0,1,0.0132346693426371,1
"29","q21",49,34,9.268274,1,1,-0.646854043006897,1
"30","q21",50,35,7.214721,1,1,13.2342729568481,0
"31","q21",50,36,4.142547,1,1,17.6655044555664,0
"32","q21",50,37,9.992653,1,1,2.95136308670044,0
"33","q21",50,38,4.927645,1,1,31.1108055114746,0
"34","q21",51,39,0.7334725,0,1,22.7614841461182,0
"35","q21",51,40,0.7334602,1,1,35.7147903442383,0
"36","q21",51,41,11.29833,0,1,-0.183723449707031,1
"37","q21",51,42,0.7334734,0,1,21.8164386749268,0
"38","q21",53,43,5.323595,1,1,12.4599723815918,0
"39","q21",53,44,5.295709,1,1,26.6561660766602,0
"40","q21",53,45,4.275749,1,1,14.5849533081055,0
"41","q21",59,46,11.3097,1,1,18.41676902771,0
"42","q21",59,47,28.48748,1,1,9.80887222290039,0
"43","q21",60,48,38.07064,0,1,10.1330642700195,0
"44","q21",64,49,19.2389,1,1,-0.032257080078125,1
"45","q21",64,50,2.581343,0,1,3.26659393310547,0
"46","q21",65,51,9.723453,1,1,14.2682342529297,0
"47","q21",66,52,31.79623,1,1,15.2969818115234,0
"48","q21",67,53,1.38867,0,1,-0.038177490234375,1
"49","q22",37,17,28.83867,0,1,8.9084997177124,0
"50","q22",38,18,1.922688,1,1,9.14553833007812,0
"51","q22",38,19,1.228655,0,1,40.2820625305176,0
"52","q22",41,20,13.52216,1,1,5.44504261016846,0
"53","q22",42,21,6.753936,1,1,-0.273666381835938,1
"54","q22",42,22,0.8596437,0,1,1.43074035644531,1
