"","quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge","ifTrueAge"
"489","q21",56,52,"Bouteloua hirsuta",19.26498,14.54267,55.29046,3,1,0,43,12.1790866851807,0,1
"490","q21",56,54,"Bouteloua hirsuta",24.54561,35.7767,53.61556,17,1,0,18,32.5369453430176,0,1
"491","q21",56,55,"Bouteloua hirsuta",3.783397,64.27224,54.59132,5,0,0,40,34.3310241699219,0,1
"492","q21",56,58,"Bouteloua hirsuta",5.445929,50.66669,51.33459,9,0,0,29,46.8450965881348,0,1
"493","q21",56,59,"Bouteloua hirsuta",29.72948,7.456633,48.72761,6,1,0,37,5.01736307144165,0,1
"494","q21",56,60,"Bouteloua hirsuta",5.434071,64.31194,50.13621,5,1,0,40,33.4829635620117,0,1
"495","q21",56,61,"Bouteloua hirsuta",7.997833,53.09716,49.44225,9,0,0,29,45.1040229797363,0,1
"496","q21",56,63,"Bouteloua hirsuta",7.921895,56.7237,48.87322,9,0,0,29,41.6027755737305,0,1
"497","q21",56,67,"Bouteloua hirsuta",1.943175,63.5892,46.74672,9,0,0,29,35.5243453979492,0,1
"498","q21",56,68,"Bouteloua hirsuta",10.57396,49.6722,46.32422,9,1,0,29,44.6225280761719,0,1
"499","q21",56,70,"Bouteloua hirsuta",28.62252,41.29834,43.51908,9,1,0,30,37.184944152832,0,1
"500","q21",56,71,"Bouteloua hirsuta",5.802366,74.43284,43.37921,6,1,0,36,24.0937271118164,0,1
"501","q21",56,73,"Bouteloua hirsuta",14.58949,13.63764,41.94232,9,0,0,31,11.3025360107422,0,1
"502","q21",56,75,"Bouteloua hirsuta",3.461807,62.87079,41.40831,9,0,0,29,36.1815223693848,0,1
"503","q21",56,76,"Bouteloua hirsuta",5.509879,49.12357,40.95428,9,0,0,29,39.7715644836426,0,1
"504","q21",56,78,"Bouteloua hirsuta",7.100142,49.70788,38.05545,9,0,0,29,35.8985786437988,0,1
"505","q21",56,79,"Bouteloua hirsuta",2.945834,71.20265,37.89906,3,0,0,44,27.5054779052734,0,1
"506","q21",56,80,"Bouteloua hirsuta",7.5911,66.46127,37.95214,9,0,0,29,31.4569396972656,0,1
"507","q21",56,82,"Bouteloua hirsuta",8.974623,59.4781,37.24641,9,1,0,29,35.319522857666,0,1
"508","q21",56,83,"Bouteloua hirsuta",5.285853,83.35315,37.07347,3,0,0,45,14.8925018310547,0,1
"509","q21",56,84,"Bouteloua hirsuta",24.78636,15.01081,34.79551,9,1,0,31,12.0966634750366,0,1
"510","q21",56,86,"Bouteloua hirsuta",10.62656,31.8885,33.19517,17,0,0,20,29.7182388305664,0,1
"511","q21",56,93,"Bouteloua hirsuta",3.627409,19.67021,29.82854,9,0,0,31,18.3028793334961,0,1
"512","q21",56,94,"Bouteloua hirsuta",17.18642,14.08356,27.97989,9,0,0,31,10.8675680160522,0,1
"513","q21",56,96,"Bouteloua hirsuta",60.35366,32.38202,23.09849,17,1,0,20,17.7393798828125,0,1
"514","q21",56,97,"Bouteloua hirsuta",3.690217,84.07526,25.4875,17,0,0,21,14.7343826293945,0,1
"515","q21",56,98,"Bouteloua hirsuta",19.76101,77.83376,23.11395,17,1,0,21,19.7951736450195,0,1
"516","q21",56,100,"Bouteloua hirsuta",63.66841,2.029366,15.29959,9,1,0,31,-1.69029819965363,0,1
"517","q21",56,105,"Bouteloua hirsuta",7.062739,24.46156,12.01395,17,1,0,20,10.2122383117676,0,1
"518","q21",56,108,"Bouteloua hirsuta",2.337263,9.805077,9.085829,7,1,0,34,7.85647630691528,0,1
"519","q21",56,112,"Bouteloua hirsuta",24.26547,46.7152,1.307169,9,0,0,32,-0.00251477584242821,1,1
"520","q21",56,114,"Bouteloua hirsuta",1.117399,37.47138,0.411298,9,0,0,32,0.0787943676114082,1,1
"521","q21",57,2,"Bouteloua hirsuta",59.73827,20.72972,95.17235,18,1,0,9,0.39007568359375,0,1
"522","q21",57,5,"Bouteloua hirsuta",5.602915,59.3483,87.7457,18,0,0,11,9.92965698242188,0,1
"523","q21",57,6,"Bouteloua hirsuta",12.12741,5.695189,87.07046,18,1,0,9,4.39488458633423,0,1
"524","q21",57,8,"Bouteloua hirsuta",78.16312,32.2354,83.83792,18,1,0,18,12.1285858154297,0,1
"525","q21",57,9,"Bouteloua hirsuta",19.87688,68.70805,80.56608,18,0,0,11,16.8189086914062,0,1
"526","q21",57,10,"Bouteloua hirsuta",15.78116,62.23273,78.83242,18,1,0,11,18.5162353515625,0,1
"527","q21",57,22,"Bouteloua hirsuta",20.39167,97.70025,63.15513,24,0,0,3,-0.097869873046875,1,0
"528","q21",57,26,"Bouteloua hirsuta",19.27253,62.06334,55.20345,6,1,0,40,35.0161666870117,0,1
"529","q21",57,27,"Bouteloua hirsuta",27.0759,31.79329,52.91093,18,1,0,18,28.798770904541,0,1
"530","q21",57,28,"Bouteloua hirsuta",86.72207,52.32084,50.79834,10,1,0,29,41.4277114868164,0,1
"531","q21",57,31,"Bouteloua hirsuta",56.02822,5.114142,44.35234,7,1,0,37,0.648061692714691,0,1
"532","q21",57,34,"Bouteloua hirsuta",38.23388,39.98703,42.79955,10,1,0,30,36.4378051757812,0,1
"533","q21",57,35,"Bouteloua hirsuta",17.7378,74.07532,42.31876,7,1,0,36,23.1457595825195,0,1
"534","q21",57,39,"Bouteloua hirsuta",21.79242,60.15023,37.59791,10,1,0,29,33.880729675293,0,1
"535","q21",57,42,"Bouteloua hirsuta",54.48417,15.06539,31.61928,10,1,0,31,11.4947519302368,0,1
"536","q21",57,47,"Bouteloua hirsuta",10.51185,4.129738,27.54408,10,1,0,31,2.13949036598206,0,1
"537","q21",57,50,"Bouteloua hirsuta",39.72956,31.32338,22.05057,18,1,0,20,17.8424396514893,0,1
"538","q21",57,51,"Bouteloua hirsuta",17.79218,77.06849,22.18349,18,1,0,21,18.3662624359131,0,1
"539","q21",57,58,"Bouteloua hirsuta",18.14572,3.837119,15.42675,10,1,0,31,0.964111626148224,0,1
"540","q21",57,61,"Bouteloua hirsuta",16.94862,26.59123,10.92249,18,1,0,20,7.5390510559082,0,1
"541","q21",57,63,"Bouteloua hirsuta",51.68076,90.2302,9.018506,21,1,1,7,5.21236085891724,0,1
"542","q21",57,64,"Bouteloua hirsuta",23.82931,9.892065,6.854301,8,1,0,34,4.7951397895813,0,1
"543","q21",58,5,"Bouteloua hirsuta",14.09569,17.73809,96.63422,19,1,0,9,1.67033386230469,0,1
"544","q21",58,6,"Bouteloua hirsuta",13.50986,15.41911,93.07122,19,0,0,9,4.89537811279297,0,1
"545","q21",58,7,"Bouteloua hirsuta",13.77353,4.17082,90.59263,19,1,0,9,2.14568543434143,0,1
"546","q21",58,13,"Bouteloua hirsuta",17.07451,61.59845,84.80601,19,1,0,11,12.4959869384766,0,1
"547","q21",58,15,"Bouteloua hirsuta",12.13257,11.62883,83.42519,19,1,0,9,9.29671382904053,0,1
"548","q21",58,16,"Bouteloua hirsuta",26.43972,28.68038,82.46997,19,1,0,18,14.8278350830078,0,1
"549","q21",58,19,"Bouteloua hirsuta",11.81461,4.904442,78.49603,19,0,0,9,3.0823233127594,0,1
"550","q21",58,21,"Bouteloua hirsuta",24.71096,34.68415,76.5367,19,0,0,18,21.3363265991211,0,1
"551","q21",58,35,"Bouteloua hirsuta",110.5827,34.26341,57.71345,19,1,0,18,26.5785064697266,0,1
"552","q21",58,36,"Bouteloua hirsuta",38.08195,11.10196,58.60638,5,1,1,43,6.68361520767212,0,1
"553","q21",58,38,"Bouteloua hirsuta",33.02207,61.848,58.86065,7,0,0,40,33.9779891967773,0,1
"554","q21",58,39,"Bouteloua hirsuta",41.50719,51.05144,57.64729,11,0,0,29,39.4539604187012,0,1
"555","q21",58,43,"Bouteloua hirsuta",22.95497,10.37887,53.38499,8,1,0,37,7.03762483596802,0,1
"556","q21",58,48,"Bouteloua hirsuta",51.02697,40.37477,46.71989,11,0,0,30,36.6982574462891,0,1
"557","q21",58,50,"Bouteloua hirsuta",63.75379,74.23381,45.38235,8,1,0,36,20.6571502685547,0,1
"558","q21",58,54,"Bouteloua hirsuta",45.69991,59.3688,40.25419,11,1,0,29,35.1713027954102,0,1
"559","q21",58,60,"Bouteloua hirsuta",9.933943,66.50349,38.22887,11,0,0,29,31.9537734985352,0,1
"560","q21",58,61,"Bouteloua hirsuta",83.25896,16.42442,32.98361,11,1,0,31,11.4270257949829,0,1
"561","q21",58,62,"Bouteloua hirsuta",33.50859,34.2671,34.08771,11,1,0,30,29.2793502807617,0,1
"562","q21",58,68,"Bouteloua hirsuta",44.60419,3.202243,26.49816,11,1,0,31,0.0380319580435753,0,1
"563","q21",58,73,"Bouteloua hirsuta",19.40311,77.75612,25.05678,19,1,0,21,20.1977386474609,0,1
"564","q21",58,76,"Bouteloua hirsuta",39.83028,32.31977,22.15383,19,1,0,20,18.2344093322754,0,1
"565","q21",58,86,"Bouteloua hirsuta",43.08208,2.856353,12.95917,11,1,0,31,0.0592204108834267,0,1
"566","q21",58,90,"Bouteloua hirsuta",54.13836,92.99122,10.36826,22,1,0,7,3.57904815673828,0,1
"567","q21",58,91,"Bouteloua hirsuta",27.36944,28.66275,10.82276,19,1,0,20,6.9240403175354,0,1
"568","q21",58,95,"Bouteloua hirsuta",13.15728,13.54246,6.756658,9,0,0,34,3.74432015419006,0,1
"569","q21",59,2,"Bouteloua hirsuta",85.17075,18.50999,95.3835,20,1,0,9,0.051971435546875,0,1
"570","q21",59,4,"Bouteloua hirsuta",88.95438,60.7313,83.17014,20,1,0,11,10.1443786621094,0,1
"571","q21",59,7,"Bouteloua hirsuta",173.6226,35.13644,81.07014,20,1,0,18,10.9656753540039,0,1
"572","q21",59,9,"Bouteloua hirsuta",15.13182,13.80336,84.06593,20,1,0,9,11.9665288925171,0,1
"573","q21",59,20,"Bouteloua hirsuta",2.490407,88.10667,74.0115,20,1,2,11,11.2652206420898,0,1
"574","q21",59,25,"Bouteloua hirsuta",44.45324,42.12086,65.72659,20,0,0,18,30.1009750366211,0,1
"575","q21",59,31,"Bouteloua hirsuta",139.7573,34.6138,55.41323,20,1,0,18,27.511962890625,0,1
"576","q21",59,32,"Bouteloua hirsuta",43.96749,10.05048,55.04157,6,1,0,43,6.51132583618164,0,1
"577","q21",59,33,"Bouteloua hirsuta",363.4658,57.60279,45.30896,12,1,0,29,29.7490406036377,0,1
"578","q21",59,35,"Bouteloua hirsuta",103.5164,4.931232,46.36636,9,1,0,37,-0.229595482349396,0,1
"579","q21",59,39,"Bouteloua hirsuta",74.02781,74.18768,42.25922,9,1,0,36,21.1614532470703,0,1
"580","q21",59,42,"Bouteloua hirsuta",187.5145,12.08613,34.24159,12,1,0,31,6.33297348022461,0,1
"581","q21",59,45,"Bouteloua hirsuta",19.14551,65.18209,36.94124,12,0,0,29,32.8979644775391,0,1
"582","q21",59,46,"Bouteloua hirsuta",75.88218,30.99952,32.40656,12,1,0,30,26.0659351348877,0,1
"583","q21",59,52,"Bouteloua hirsuta",48.32667,3.510236,27.72828,12,0,0,31,-0.563060760498047,0,1
"584","q21",59,54,"Bouteloua hirsuta",39.73549,73.72124,24.50974,20,1,0,21,20.0283050537109,0,1
"585","q21",59,57,"Bouteloua hirsuta",62.14519,29.17552,22.89273,20,0,0,20,17.7087993621826,0,1
"586","q21",59,62,"Bouteloua hirsuta",52.49261,78.86625,13.31037,20,1,0,21,8.40994739532471,0,1
"587","q21",59,63,"Bouteloua hirsuta",113.0433,89.89394,11.75474,23,1,0,7,4.06235504150391,0,1
"588","q21",59,64,"Bouteloua hirsuta",69.64072,23.47746,12.61108,20,1,0,20,7.19597768783569,0,1
"589","q21",59,67,"Bouteloua hirsuta",65.97831,8.439261,7.84609,12,1,0,31,1.49772012233734,0,1
"590","q21",59,70,"Bouteloua hirsuta",76.35135,34.8858,2.388915,20,1,0,20,0.0158563181757927,0,1
"591","q21",60,1,"Bouteloua hirsuta",7.260456,11.25263,96.98512,21,0,0,9,1.80274200439453,1,1
"592","q21",60,2,"Bouteloua hirsuta",28.03136,22.10523,95.06152,21,1,0,9,2.63893127441406,0,1
"593","q21",60,3,"Bouteloua hirsuta",22.68035,5.820437,94.01598,21,1,1,9,3.18224477767944,0,1
"594","q21",60,9,"Bouteloua hirsuta",77.53956,34.11461,82.04028,21,1,0,18,13.4039993286133,0,1
"595","q21",60,10,"Bouteloua hirsuta",10.02051,14.68172,84.61491,21,1,0,9,13.0974407196045,0,1
"596","q21",60,11,"Bouteloua hirsuta",47.49235,61.45027,81.39758,21,1,0,11,15.0420989990234,0,1
"597","q21",60,21,"Bouteloua hirsuta",71.69937,42.59237,71.64154,21,0,0,18,23.3173446655273,0,1
"598","q21",60,22,"Bouteloua hirsuta",11.3097,20.19067,73.04587,1,1,0,46,18.41676902771,0,1
"599","q21",60,32,"Bouteloua hirsuta",56.00868,38.44516,54.76579,21,1,0,18,34.6333770751953,0,1
"600","q21",60,36,"Bouteloua hirsuta",335.1683,57.41373,48.66885,13,1,0,29,30.1507873535156,0,1
"601","q21",60,38,"Bouteloua hirsuta",6.710787,14.2245,53.99283,7,0,0,43,12.2951164245605,0,1
"602","q21",60,40,"Bouteloua hirsuta",49.82487,8.203132,48.91406,10,1,0,37,4.51230144500732,0,1
"603","q21",60,43,"Bouteloua hirsuta",27.95094,41.41485,45.5004,21,0,0,18,38.2170028686523,0,1
"604","q21",60,46,"Bouteloua hirsuta",33.50441,75.22483,43.51139,10,0,0,36,21.5032196044922,0,1
"605","q21",60,49,"Bouteloua hirsuta",157.5443,15.24946,34.73514,13,1,0,31,9.4052619934082,0,1
"606","q21",60,54,"Bouteloua hirsuta",58.18125,2.961023,32.27315,13,0,0,31,-0.201571524143219,0,1
"607","q21",60,55,"Bouteloua hirsuta",77.94797,33.61466,29.06558,13,1,0,30,20.8163757324219,0,1
"608","q21",60,61,"Bouteloua hirsuta",12.49125,75.41128,22.67498,21,1,0,21,21.2895736694336,0,1
"609","q21",60,65,"Bouteloua hirsuta",67.04294,3.23336,16.12486,13,1,0,31,-0.35659322142601,0,1
"610","q21",60,71,"Bouteloua hirsuta",28.48748,54.88762,13.75927,1,1,0,47,9.80887222290039,0,1
"611","q21",60,72,"Bouteloua hirsuta",20.70831,23.39863,12.87217,21,1,0,20,10.0578355789185,0,1
"612","q21",60,74,"Bouteloua hirsuta",7.363648,81.25659,12.72032,21,1,0,21,10.8705272674561,0,1
"613","q21",60,75,"Bouteloua hirsuta",48.91325,90.22092,10.10378,24,1,0,7,5.44755554199219,0,1
"614","q21",60,76,"Bouteloua hirsuta",26.93046,10.78362,8.417059,13,0,0,31,6.38929224014282,0,1
"615","q21",60,81,"Bouteloua hirsuta",24.21661,37.15786,2.008724,21,1,0,20,-0.281929671764374,1,1
"616","q21",61,2,"Bouteloua hirsuta",73.44309,20.82136,98.7878,22,1,0,9,-0.658126831054688,0,1
"617","q21",61,4,"Bouteloua hirsuta",17.01363,7.750317,95.1186,22,0,0,9,2.60292053222656,0,1
"618","q21",61,5,"Bouteloua hirsuta",31.2736,2.854424,91.64703,22,0,0,9,-0.624842643737793,0,1
"619","q21",61,7,"Bouteloua hirsuta",68.69945,59.03957,87.83695,22,1,0,11,7.54433441162109,0,1
"620","q21",61,8,"Bouteloua hirsuta",100.2031,31.53061,85.79094,22,1,0,18,8.19472503662109,0,1
"621","q21",61,12,"Bouteloua hirsuta",21.52438,13.74785,85.1461,22,0,0,9,10.7290639877319,0,1
"622","q21",61,19,"Bouteloua hirsuta",63.91283,16.27031,68.39639,2,1,0,46,12.0773124694824,0,1
"623","q21",61,20,"Bouteloua hirsuta",56.56981,97.0507,69.15115,22,0,1,11,-0.281578063964844,0,1
"624","q21",61,26,"Bouteloua hirsuta",38.07064,85.55162,63.65179,1,0,0,48,10.1330642700195,0,1
"625","q21",61,28,"Bouteloua hirsuta",166.3257,63.46724,58.0305,14,1,0,29,28.84033203125,0,1
"626","q21",61,29,"Bouteloua hirsuta",110.2371,34.25024,55.70657,22,1,0,18,29.3170928955078,0,1
"627","q21",61,30,"Bouteloua hirsuta",114.4091,49.09311,57.10933,14,1,0,29,37.7480583190918,0,1
"628","q21",61,33,"Bouteloua hirsuta",146.008,6.48173,49.97658,11,1,0,37,0.00123094115406275,0,1
"629","q21",61,34,"Bouteloua hirsuta",101.9019,75.20884,48.50068,14,1,0,29,18.3647918701172,0,1
"630","q21",61,35,"Bouteloua hirsuta",66.60466,48.83577,41.20315,14,0,0,29,35.5493507385254,0,1
"631","q21",61,36,"Bouteloua hirsuta",60.43565,12.8155,41.87376,14,1,0,31,6.69878435134888,0,1
"632","q21",61,37,"Bouteloua hirsuta",128.8935,59.31311,39.59765,14,1,0,29,32.7276611328125,0,1
"633","q21",61,38,"Bouteloua hirsuta",34.01266,68.37572,40.09156,14,0,0,29,29.1709442138672,0,1
"634","q21",61,39,"Bouteloua hirsuta",47.71666,29.38207,37.98861,14,0,0,30,25.6449184417725,0,1
"635","q21",61,41,"Bouteloua hirsuta",100.1693,35.28906,31.83119,14,1,0,30,23.670015335083,0,1
"636","q21",61,43,"Bouteloua hirsuta",124.4506,5.905149,30.20774,14,1,0,31,0.205363735556602,0,1
"637","q21",61,45,"Bouteloua hirsuta",64.47147,19.21375,27.76752,14,0,0,31,15.6379728317261,0,1
"638","q21",61,51,"Bouteloua hirsuta",26.82117,79.08466,26.6642,22,0,0,21,18.4896621704102,0,1
"639","q21",61,53,"Bouteloua hirsuta",93.48107,56.94572,18.79037,2,1,0,47,11.6166191101074,0,1
"640","q21",61,56,"Bouteloua hirsuta",69.40876,27.5021,12.94618,22,0,0,20,8.5191822052002,0,1
"641","q21",61,57,"Bouteloua hirsuta",30.36387,81.89391,18.59533,22,1,0,21,14.4505310058594,0,1
"642","q21",61,58,"Bouteloua hirsuta",67.19009,92.62691,15.94762,25,1,0,7,2.05599212646484,0,1
"643","q21",61,60,"Bouteloua hirsuta",35.36145,4.632363,14.30603,14,1,0,31,0.473802149295807,0,1
"644","q21",61,66,"Bouteloua hirsuta",14.39922,36.81473,3.638134,22,1,0,20,1.10030090808868,0,1
"645","q21",62,1,"Bouteloua hirsuta",37.75473,8.197242,98.3744,23,0,0,9,-1.56375885009766,0,1
"646","q21",62,2,"Bouteloua hirsuta",34.26155,14.57638,98.2602,23,1,0,9,-1.38594818115234,0,1
"647","q21",62,15,"Bouteloua hirsuta",35.47802,59.42262,86.24458,23,1,0,11,10.7343215942383,0,1
"648","q21",62,16,"Bouteloua hirsuta",218.3907,33.83796,81.31194,23,1,0,18,11.9675445556641,0,1
"649","q21",62,22,"Bouteloua hirsuta",119.5489,13.8645,77.07191,3,1,0,46,8.88055419921875,0,1
"650","q21",62,38,"Bouteloua hirsuta",352.0963,86.61036,58.82919,15,1,0,29,0.0418472290039062,0,1
"651","q21",62,40,"Bouteloua hirsuta",29.55271,35.32113,64.157,23,0,0,18,32.0222282409668,0,1
"652","q21",62,43,"Bouteloua hirsuta",222.5166,6.541173,54.57926,12,1,0,37,-0.0326306223869324,0,1
"653","q21",62,45,"Bouteloua hirsuta",130.7872,34.58839,55.66138,23,1,0,18,28.106029510498,0,1
"654","q21",62,46,"Bouteloua hirsuta",98.31824,63.64632,56.63161,15,1,0,29,30.3289642333984,0,1
"655","q21",62,47,"Bouteloua hirsuta",124.3215,51.12271,55.00453,15,1,0,29,39.1853370666504,0,1
"656","q21",62,51,"Bouteloua hirsuta",121.8792,74.87999,47.09558,15,1,0,29,19.7901306152344,0,1
"657","q21",62,54,"Bouteloua hirsuta",126.64,60.64499,41.58976,15,1,0,29,31.2977523803711,0,1
"658","q21",62,55,"Bouteloua hirsuta",35.41435,13.62727,43.57442,15,0,0,31,10.4393281936646,0,1
"659","q21",62,56,"Bouteloua hirsuta",169.6053,32.79621,33.27902,15,1,0,30,20.380880355835,0,1
"660","q21",62,77,"Bouteloua hirsuta",14.24391,3.43072,22.55939,15,1,0,31,1.47245872020721,0,1
"661","q21",62,86,"Bouteloua hirsuta",148.4338,90.08477,13.40624,26,1,0,7,2.64345550537109,0,1
"662","q21",62,93,"Bouteloua hirsuta",32.27811,12.6247,9.598257,15,0,0,31,5.92818069458008,0,1
"663","q21",62,104,"Bouteloua hirsuta",24.72118,36.37189,2.408174,23,1,0,20,-0.539216756820679,1,1
"664","q21",63,1,"Bouteloua hirsuta",11.00531,31.14182,98.08601,24,0,1,9,0.157600402832031,1,1
"665","q21",63,2,"Bouteloua hirsuta",52.81557,22.41086,93.73225,24,1,0,9,2.50075531005859,0,1
"666","q21",63,3,"Bouteloua hirsuta",40.00684,11.32648,92.94464,24,1,0,9,2.98443603515625,0,1
"667","q21",63,11,"Bouteloua hirsuta",139.5235,35.75352,79.39042,24,1,0,18,14.5802841186523,0,1
"668","q21",63,12,"Bouteloua hirsuta",21.23965,63.80536,81.69701,24,1,0,11,14.9848937988281,0,1
"669","q21",63,21,"Bouteloua hirsuta",35.58012,21.9572,68.56362,4,1,0,46,17.5196838378906,0,1
"670","q21",63,22,"Bouteloua hirsuta",14.13303,7.864178,64.40595,13,1,0,37,5.94630527496338,0,1
"671","q21",63,23,"Bouteloua hirsuta",15.06722,44.59779,65.07133,24,0,0,18,33.3530120849609,0,1
"672","q21",63,28,"Bouteloua hirsuta",86.59213,89.76318,54.92864,16,1,0,29,4.24687957763672,0,1
"673","q21",63,30,"Bouteloua hirsuta",58.03311,67.24784,49.71407,16,0,0,29,29.1311798095703,0,1
"674","q21",63,31,"Bouteloua hirsuta",45.36601,39.74775,54.96531,24,1,0,18,36.0967102050781,0,1
"675","q21",63,32,"Bouteloua hirsuta",43.73228,55.20439,50.1369,16,0,0,29,40.971996307373,0,1
"676","q21",63,33,"Bouteloua hirsuta",134.6035,5.362201,42.20451,13,1,0,37,0.00473478157073259,0,1
"677","q21",63,34,"Bouteloua hirsuta",19.7257,41.26234,44.53948,16,0,0,29,39.0300521850586,0,1
"678","q21",63,35,"Bouteloua hirsuta",43.00389,77.38931,42.74493,16,1,0,29,18.3841857910156,0,1
"679","q21",63,37,"Bouteloua hirsuta",69.04714,51.21032,38.53307,16,1,0,29,32.7925643920898,0,1
"680","q21",63,38,"Bouteloua hirsuta",66.22453,63.41699,36.87091,16,0,0,29,29.8727111816406,0,1
"681","q21",63,43,"Bouteloua hirsuta",57.42463,35.22388,30.04456,16,1,0,30,25.4253826141357,0,1
"682","q21",63,49,"Bouteloua hirsuta",17.6133,31.35653,21.37472,16,0,0,30,17.8145179748535,0,1
"683","q21",63,50,"Bouteloua hirsuta",16.23372,76.77511,20.64476,24,1,1,21,16.5795574188232,0,1
"684","q21",63,52,"Bouteloua hirsuta",32.5016,4.032514,16.5659,16,1,0,31,0.058417122811079,0,1
"685","q21",63,62,"Bouteloua hirsuta",22.1792,28.55803,8.071513,24,1,0,20,5.1479115486145,0,1
"686","q21",63,63,"Bouteloua hirsuta",4.604605,79.60023,8.577811,27,0,0,7,7.23308134078979,0,1
"687","q21",64,1,"Bouteloua hirsuta",222.1229,13.90767,93.68398,25,1,0,9,-0.687393188476562,0,1
"688","q21",64,8,"Bouteloua hirsuta",37.02645,1.981849,84.85168,25,1,0,9,-1.01016759872437,1,1
"689","q21",64,10,"Bouteloua hirsuta",112.4173,30.77205,79.64964,25,1,0,18,14.123664855957,0,1
"690","q21",64,11,"Bouteloua hirsuta",60.63536,59.39782,80.50447,25,1,0,11,14.2804794311523,0,1
"691","q21",64,17,"Bouteloua hirsuta",2.50206,10.74537,74.87038,5,1,1,46,9.9534797668457,0,1
"692","q21",64,19,"Bouteloua hirsuta",68.85928,95.39886,68.31604,17,1,0,29,-0.665390014648438,0,1
"693","q21",64,22,"Bouteloua hirsuta",79.01221,17.21979,66.58609,5,1,0,46,12.2459964752197,0,1
"694","q21",64,24,"Bouteloua hirsuta",25.22403,83.92365,68.01239,17,0,1,29,12.7026519775391,0,1
"695","q21",64,25,"Bouteloua hirsuta",228.4759,37.5378,61.29382,25,1,0,18,27.525598526001,0,1
"696","q21",64,30,"Bouteloua hirsuta",51.13548,86.20652,57.89704,17,1,0,29,10.8732681274414,0,1
"697","q21",64,33,"Bouteloua hirsuta",376.0525,51.87176,43.08934,17,1,0,29,30.9988403320312,0,1
"698","q21",64,39,"Bouteloua hirsuta",48.99905,73.81387,44.85602,17,1,0,29,22.8039321899414,0,1
"699","q21",64,41,"Bouteloua hirsuta",101.3877,2.946039,42.52655,14,1,0,37,0.121785677969456,0,1
"700","q21",64,49,"Bouteloua hirsuta",42.42765,34.46439,28.84247,17,1,0,30,24.4334564208984,0,1
"701","q21",64,58,"Bouteloua hirsuta",12.71731,74.79232,21.26899,25,1,0,21,18.2998046875,0,1
"702","q21",64,62,"Bouteloua hirsuta",3.57868,63.87878,19.09383,5,1,2,47,17.4402008056641,0,1
"703","q21",64,70,"Bouteloua hirsuta",57.58559,5.591354,11.9971,17,0,0,31,0.930958032608032,0,1
"704","q21",64,81,"Bouteloua hirsuta",4.940216,29.19767,5.151878,25,1,0,20,3.42142486572266,0,1
"705","q21",65,1,"Bouteloua hirsuta",64.44552,18.37772,97.73399,26,0,0,9,-1.05650329589844,0,1
"706","q21",65,10,"Bouteloua hirsuta",27.94699,12.23622,91.74951,26,1,0,9,5.13039398193359,0,1
"707","q21",65,14,"Bouteloua hirsuta",18.29664,4.928525,87.08121,26,1,0,9,2.76112747192383,0,1
"708","q21",65,16,"Bouteloua hirsuta",63.57661,57.17524,82.95135,26,0,0,11,11.4919967651367,0,1
"709","q21",65,17,"Bouteloua hirsuta",120.2531,27.75418,80.46016,26,1,0,18,11.9334869384766,0,1
"710","q21",65,29,"Bouteloua hirsuta",4.666802,10.53343,80.62445,6,0,0,46,9.05154705047607,0,1
"711","q21",65,31,"Bouteloua hirsuta",7.409528,13.29995,78.55444,6,0,0,46,11.5204048156738,0,1
"712","q21",65,36,"Bouteloua hirsuta",64.71863,38.14305,69.0121,26,1,0,18,25.3659973144531,0,1
"713","q21",65,39,"Bouteloua hirsuta",77.97952,96.5547,67.72522,18,1,0,29,0.0707473754882812,0,1
"714","q21",65,40,"Bouteloua hirsuta",68.51725,18.09034,67.64041,6,1,0,46,13.4813032150269,0,1
"715","q21",65,46,"Bouteloua hirsuta",44.14111,31.26218,63.08178,26,0,0,18,25.9706859588623,0,1
"716","q21",65,47,"Bouteloua hirsuta",56.5653,84.82541,58.39448,18,0,0,29,10.6011047363281,0,1
"717","q21",65,50,"Bouteloua hirsuta",26.11918,2.926231,60.30426,15,0,1,37,0.0337466187775135,0,1
"718","q21",65,52,"Bouteloua hirsuta",54.88789,11.25769,55.42964,6,1,0,46,7.24615049362183,0,1
"719","q21",65,53,"Bouteloua hirsuta",451.6322,46.49564,50.33606,18,1,0,29,25.1416606903076,0,1
"720","q21",65,55,"Bouteloua hirsuta",93.14975,64.1282,53.06709,18,0,0,29,30.653450012207,0,1
"721","q21",65,66,"Bouteloua hirsuta",19.2389,98.40401,46.59652,1,1,0,49,-0.032257080078125,1,1
"722","q21",65,67,"Bouteloua hirsuta",27.60291,74.82961,47.1729,18,1,0,29,22.2305145263672,0,1
"723","q21",65,69,"Bouteloua hirsuta",125.9033,5.956876,42.02014,15,1,0,37,-0.100406788289547,0,1
"724","q21",65,79,"Bouteloua hirsuta",6.483609,66.23112,36.12918,18,0,0,29,32.7675628662109,0,1
"725","q21",65,84,"Bouteloua hirsuta",60.54789,35.80327,31.09492,18,1,0,30,26.0645294189453,0,1
"726","q21",65,90,"Bouteloua hirsuta",62.1448,75.29707,25.58356,26,0,0,21,20.8386688232422,0,1
"727","q21",65,93,"Bouteloua hirsuta",2.581343,95.73325,28.10189,1,0,0,50,3.26659393310547,0,1
"728","q21",65,100,"Bouteloua hirsuta",16.18721,65.46691,22.76427,6,1,0,47,20.2346496582031,0,1
