"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin"
"1","q21",34,3,11.0016,20.27935,1,0,10.3988342285156
"2","q21",34,5,26.41112,94.36138,1,0,3.34566640853882
"3","q21",35,3,26.79545,11.0016,2,0,6.01095581054688
"4","q21",35,5,21.90741,26.41112,2,0,4.23444366455078
"5","q21",36,3,61.78376,26.79545,3,0,4.30419158935547
"6","q21",36,5,47.53263,21.90741,3,0,2.2425012588501
"7","q21",37,3,107.5887,61.78376,4,0,3.96135711669922
"8","q21",37,5,74.76353,47.53263,4,0,1.22871077060699
"9","q21",37,7,32.74408,23.94982,1,1,-0.053023025393486
"10","q21",38,3,130.4947,107.5887,5,0,2.16246795654297
"11","q21",38,5,68.7293,74.76353,5,0,-0.00480696465820074
"12","q21",39,3,2.162604,130.4947,6,0,4.46022033691406
"13","q21",39,5,4.108584,68.7293,6,0,0.739922881126404
"14","q21",40,12,16.86189,12.61773,1,0,13.4485931396484
"15","q21",40,13,24.69319,12.39471,1,0,15.5029678344727
"16","q21",40,17,15.55598,13.67272,1,0,19.1975021362305
"17","q21",40,19,13.069055,6.923669,1,0,20.0617904663086
"18","q21",40,20,19.92944,2.100275,1,0,21.5356750488281
"19","q21",40,21,6.742374,5.454968,1,0,16.4496459960938
"20","q21",40,3,24.27583,2.162604,7,0,9.47710418701172
"21","q21",40,5,11.195479,4.108584,7,0,8.71293640136719
"22","q21",40,7,18.21828,8.951324,4,0,4.96682024002075
"23","q21",40,8,26.21659,10.82159,1,0,1.35154724121094
"24","q21",40,9,13.27651,3.890927,1,1,1.80271148681641
"25","q21",41,12,148.9904,16.86189,2,0,14.9113693237305
"26","q21",41,17,120.1271,15.55598,2,0,20.3862838745117
"27","q21",41,19,58.76305,13.069055,2,0,21.5877075195312
"28","q21",41,20,45.26533,19.92944,2,0,15.1023979187012
"29","q21",41,21,57.17618,6.742374,2,0,16.1682586669922
"30","q21",41,23,59.97174,13.6442,1,1,0.00728607177734375
"31","q21",41,3,138.87862,24.27583,8,0,9.63390350341797
"32","q21",41,5,79.87494,11.195479,8,0,8.75139141082764
"33","q21",41,7,80.06492,18.21828,5,0,4.34869003295898
"34","q21",41,9,64.684098,13.27651,2,0,2.19196319580078
"35","q21",42,11,33.06819,45.49834,3,0,10.7513122558594
"36","q21",42,12,44.66387,148.9904,3,0,12.0570983886719
"37","q21",42,16,48.98088,24.89017,3,0,25.9427719116211
"38","q21",42,17,66.11322,120.1271,3,0,19.1229934692383
"39","q21",42,18,117.36423,84.54996,3,0,29.2023544311523
"40","q21",42,19,37.38192,58.76305,3,0,20.1049728393555
"41","q21",42,20,61.95958,45.26533,3,0,13.7997913360596
"42","q21",42,21,55.68511,57.17618,3,0,14.5900421142578
"43","q21",42,23,65.02607,59.97174,2,0,0.435661315917969
"44","q21",42,3,158.22709,138.87862,9,0,5.67142486572266
"45","q21",42,7,35.93612,80.06492,6,0,3.51968479156494
"46","q21",42,9,48.735547,64.684098,3,0,1.82112121582031
"47","q21",43,11,36.38481,33.06819,4,0,8.60982513427734
"48","q21",43,12,91.35139,44.66387,4,0,11.9553756713867
"49","q21",43,16,40.25068,48.98088,4,0,22.8761291503906
"50","q21",43,18,107.60414,117.36423,4,0,16.8680572509766
"51","q21",43,19,50.26379,37.38192,4,0,18.1387176513672
"52","q21",43,20,39.45012,61.95958,4,0,8.56161785125732
"53","q21",43,21,204.0113,55.68511,4,0,10.0321884155273
"54","q21",43,24,13.3649,15.23958,1,0,2.03443932533264
"55","q21",43,3,296.2125,158.22709,10,0,1.72611236572266
"56","q21",43,7,53.67698,35.93612,7,0,2.99789690971375
"57","q21",43,8,65.9358,42.08963,4,0,0.00722503662109375
"58","q21",43,9,84.63659,48.735547,4,0,0.0512771606445312
"59","q21",44,11,51.36433,36.38481,5,0,7.79916381835938
"60","q21",44,12,68.79275,91.35139,5,0,11.2067794799805
"61","q21",44,18,156.37857,107.60414,5,0,10.9962158203125
"62","q21",44,19,28.30066,50.26379,5,0,19.0277786254883
"63","q21",44,20,71.308229,39.45012,5,0,8.90280151367188
"64","q21",44,21,127.9049,204.0113,5,0,4.85966491699219
"65","q21",44,26,16.30665,16.72898,1,1,-0.0793914794921875
"66","q21",44,3,84.74325,296.2125,11,0,2.42501831054688
"67","q21",44,7,65.20275,53.67698,8,0,3.58992528915405
"68","q21",44,8,36.19472,65.9358,5,0,0.0167770385742188
"69","q21",45,11,92.32926,51.36433,6,0,8.07548522949219
"70","q21",45,12,161.11806,68.79275,6,0,11.5021591186523
"71","q21",45,18,203.60124,156.37857,6,0,6.83985137939453
"72","q21",45,19,40.97149,28.30066,6,0,19.5466079711914
"73","q21",45,20,86.60283,71.308229,6,0,8.50992488861084
"74","q21",45,21,121.4433,127.9049,6,0,5.32408142089844
"75","q21",45,23,32.564871,5.178696,5,0,6.61637878417969
"76","q21",45,26,45.17679,16.30665,2,1,0.250617980957031
"77","q21",45,3,74.6874,84.74325,12,0,4.42601013183594
"78","q21",45,7,90.86674,65.20275,9,0,1.81819486618042
"79","q21",45,8,44.25374,36.19472,6,0,-0.112060546875
"80","q21",46,11,153.6344,92.32926,7,0,5.45452880859375
"81","q21",46,12,220.50347,161.11806,7,0,2.69693756103516
"82","q21",46,16,80.74516,61.22118,7,0,23.7295837402344
"83","q21",46,18,275.0002,203.60124,7,0,7.80423736572266
"84","q21",46,19,35.92545,40.97149,7,0,16.6672821044922
"85","q21",46,20,85.20576,86.60283,7,0,9.17465591430664
"86","q21",46,21,199.96473,121.4433,7,0,4.09275817871094
"87","q21",46,24,57.62706,34.31045,4,0,1.64931499958038
"88","q21",46,3,86.34983,74.6874,13,0,1.19425201416016
"89","q21",46,7,83.94311,90.86674,10,0,0.171644762158394
"90","q21",46,8,98.5202,44.25374,7,0,-0.083740234375
"91","q21",46,9,181.474637,92.855958,7,0,-0.315971374511719
"92","q21",47,11,194.311519,153.6344,8,0,6.31867218017578
"93","q21",47,12,105.531402,220.50347,8,0,0.692146301269531
"94","q21",47,16,84.18064,80.74516,8,0,23.5122680664062
"95","q21",47,18,276.6392,275.0002,8,0,13.1694488525391
"96","q21",47,20,178.2868,85.20576,8,0,6.75915241241455
"97","q21",47,21,222.0582,199.96473,8,0,2.30216979980469
"98","q21",47,24,40.17078,57.62706,5,0,2.93003535270691
"99","q21",47,3,42.019971,86.34983,14,0,1.19963073730469
"100","q21",47,7,74.772,83.94311,11,0,0.134583011269569
"101","q21",47,8,76.89815,98.5202,8,0,-0.0437164306640625
"102","q21",47,9,132.553302,181.474637,8,0,-0.210281372070312
"103","q21",48,11,150.0734,194.311519,9,0,5.45894622802734
