"quad","year","totCover"
"q21",32,100.25023
"q21",34,175.35134
"q22",34,17.865009
"q23",34,154.121561
"q24",34,16.86884
"q25",34,207.65642
"q32",34,341.395848
"q21",35,37.41272
"q23",35,91.074008
"q31",35,49.598819
"q32",35,50.21571
"q42",35,84.88044
"q21",36,70.02197
"q22",36,16.310039
"q23",36,129.30185
"q21",37,133.26621
"q22",37,43.47591
"q23",37,118.33551
"q31",37,124.292609
"q32",37,60.705356
"q42",37,47.969566
"q21",38,215.09631
"q22",38,105.88011
"q23",38,204.81618
"q31",38,137.53081
"q42",38,47.06414
"q21",39,199.224
"q22",39,69.791663
"q23",39,235.375276
"q31",39,98.8225
"q32",39,34.61007
"q42",39,78.79356
"q21",40,129.680937
"q22",40,125.663192
"q23",40,129.395177
"q21",41,203.678818
"q22",41,123.6089
"q23",41,96.193346
"q42",41,60.0275
"q21",42,1008.734848
"q22",42,279.82496
"q23",42,581.54451
"q25",42,51.83867
"q42",42,359.701547
"q21",43,835.208913
"q22",43,266.9634127
"q23",43,541.936769
"q24",43,4.259752
"q25",43,114.8642001
"q42",43,585.379661
"q21",44,1099.87198
"q22",44,358.922477
"q23",44,566.551878
"q25",44,110.39794
"q21",45,711.675505
"q22",45,250.072094
"q23",45,362.282744
"q24",45,21.67915
"q25",45,63.80943
"q42",45,1012.632497
"q21",46,1214.131076
"q22",46,309.974675
"q23",46,404.434042
"q24",46,43.52165
"q25",46,76.04044
"q21",47,1558.894007
"q22",47,520.75271
"q23",47,780.35722
"q24",47,101.84876
"q25",47,103.98472
"q21",48,1519.593863
"q22",48,421.137764
"q23",48,776.683825
"q24",48,100.390893
"q25",48,175.75555
"q21",49,1466.145758
"q22",49,537.953615
"q23",49,682.40411
"q24",49,146.079266
"q25",49,64.352768
"q32",49,1.316631
"q21",50,1779.762199
"q22",50,342.637093
"q23",50,828.48247
"q24",50,117.981804
"q25",50,30.13538
"q21",51,1436.4487862
"q22",51,421.848348
"q23",51,1006.5176777
"q24",51,262.7228407
"q21",52,1899.2692561
"q22",52,581.59859
"q23",52,1314.08618
"q24",52,519.778151
"q25",52,11.85309
"q21",53,1652.928241
"q22",53,542.690268
"q23",53,849.982789
"q24",53,447.157483
"q21",54,1369.552863
"q22",54,349.124296
"q23",54,649.5294354
"q24",54,492.028254
"q21",55,1260.5187942
"q22",55,368.99885
"q23",55,174.30702
"q24",55,701.993513
"q21",56,914.4428747
"q22",56,55.116751
"q23",56,152.602889
"q24",56,596.652561
"q21",57,711.666415
"q22",57,116.854648
"q23",57,112.68278
"q24",57,788.733426
"q21",58,908.467233
"q22",58,88.567453
"q23",58,102.149329
"q24",58,712.998277
"q21",59,1944.813827
"q22",59,162.860286
"q23",59,364.23557
"q24",59,1284.7964684
"q21",60,1315.029111
"q22",60,99.918975
"q23",60,110.43559
"q24",60,710.688768
"q51",60,5.450258
"q21",61,2073.37246
"q22",61,467.09205
"q23",61,338.97554
"q24",61,1590.19434
"q21",62,2076.2423
"q22",62,161.39682
"q23",62,251.40989
"q24",62,1188.688296
"q21",63,1046.256585
"q35",63,15.81781
"q36",63,481.38174
"q21",64,1535.099666
"q22",64,211.331475
"q23",64,305.66812
"q24",64,308.38481
"q21",65,1605.269469
"q22",65,138.141494
"q23",65,404.019646
"q24",65,500.273746
"q11",66,77.9065
"q21",66,534.651515
"q22",66,90.506801
"q23",66,126.259277
"q24",66,128.4647844
"q21",67,725.90583
"q22",67,41.5957
"q23",67,180.54254
"q24",67,60.004063
"q21",68,761.46357
"q22",68,82.5755823
"q23",68,183.90202
"q24",68,20.390934
"q21",70,679.35367
"q22",70,144.195093
"q23",70,190.521632
"q24",70,116.585239
"q23",71,113.3483
"q20",72,15.47095
"q21",72,422.1917612
"q22",72,76.3195826
"q23",72,268.1525616
"q36",72,308.18626
"q4",72,336.69289
"q46",72,10.2997558
"q5",72,70.7268241
"q6",72,545.85385
