"quad","year","totCover"
"q23",35,22.630395
"q21",36,21.31911
"q23",36,12.79278
"q21",37,23.94982
"q23",37,26.70376
"q21",38,32.74408
"q22",38,28.83867
"q23",38,75.92633
"q22",39,3.151343
"q23",39,56.57442
"q21",40,123.409749
"q22",40,2.838392
"q23",40,3.883937
"q21",41,168.207509
"q23",41,45.234227
"q21",42,789.981288
"q22",42,13.52216
"q23",42,189.57693
"q42",42,335.368107
"q21",43,676.981823
"q22",43,116.2360417
"q23",43,263.515521
"q25",43,24.1103501
"q42",43,413.689761
"q21",44,803.65948
"q22",44,130.290177
"q23",44,241.963462
"q25",44,70.57528
"q21",45,626.932255
"q22",45,117.237294
"q23",45,174.145207
"q25",45,36.29083
"q42",45,755.570602
"q21",46,1139.443676
"q22",46,153.307575
"q23",46,259.198016
"q25",46,54.64282
"q21",47,1472.544177
"q22",47,298.57381
"q23",47,594.16233
"q25",47,103.98472
"q21",48,1477.573892
"q22",48,227.604564
"q23",48,645.184385
"q24",48,4.510783
"q25",48,122.89869
"q21",49,1434.635
"q22",49,332.610115
"q23",49,351.44137
"q24",49,9.263676
"q25",49,54.72442
"q21",50,1741.847249
"q22",50,183.932093
"q23",50,590.93845
"q24",50,2.885414
"q25",50,30.13538
"q21",51,1379.7698462
"q22",51,213.594848
"q23",51,693.4488167
"q24",51,97.3855607
"q21",52,1784.7686861
"q22",52,382.72439
"q23",52,935.337159
"q24",52,188.673135
"q21",53,1578.208941
"q22",53,300.865898
"q23",53,515.087819
"q24",53,155.243847
"q21",54,1347.992743
"q22",54,226.999346
"q23",54,425.4817314
"q24",54,323.615724
"q21",55,1229.5066256
"q22",55,287.787072
"q23",55,174.30702
"q24",55,290.433123
"q21",56,888.3074907
"q22",56,55.116751
"q23",56,136.26132
"q24",56,297.54316
"q21",57,691.274745
"q22",57,100.577158
"q23",57,112.68278
"q24",57,476.647386
"q21",58,908.467233
"q22",58,68.794331
"q23",58,102.149329
"q24",58,417.653687
"q21",59,1944.813827
"q22",59,140.79135
"q23",59,364.23557
"q24",59,772.0597984
"q21",60,1315.029111
"q22",60,94.951364
"q23",60,110.43559
"q24",60,452.135688
"q21",61,2073.37246
"q22",61,389.89109
"q23",61,338.97554
"q24",61,960.91938
"q21",62,2076.2423
"q22",62,107.84278
"q23",62,251.40989
"q24",62,653.689156
"q21",63,1046.256585
"q21",64,1535.099666
"q22",64,183.183098
"q24",64,33.88029
"q21",65,1605.269469
"q22",65,99.062884
"q23",65,245.60159
"q24",65,264.828296
"q21",66,534.651515
"q22",66,46.794591
"q23",66,79.869797
"q24",66,42.0940784
"q21",67,725.90583
"q22",67,13.16193
"q23",67,155.22392
"q24",67,18.448285
"q21",68,761.46357
"q22",68,25.6550823
"q23",68,129.47558
"q21",70,588.79228
"q22",70,56.362676
"q23",70,95.04211
"q24",70,11.43203
"q23",71,113.3483
"q21",72,262.5770009
"q22",72,36.8427048
"q23",72,134.9176756
