"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge"
"1","q11",65,-Inf,77.9065,0,1,1.77233970165253,0
"2","q20",71,-Inf,15.47095,0,1,4.80579376220703,0
"3","q21",35,6,21.31911,0,1,31.140022277832,0
"4","q21",36,7,23.94982,1,1,-0.053023025393486,1
"5","q21",39,14,6.226099,0,1,10.532356262207,0
"6","q21",39,15,3.383582,0,1,16.0047073364258,0
"7","q21",39,20,2.100275,1,1,21.5356750488281,0
"8","q21",39,21,5.454968,1,1,16.4496459960938,0
"9","q21",39,17,13.67272,1,1,19.1975021362305,0
"10","q21",39,9,3.890927,1,1,1.80271148681641,1
"11","q21",39,12,12.61773,1,1,13.4485931396484,0
"12","q21",39,22,1.679919,0,1,9.76850318908691,0
"13","q21",39,11,6.073464,1,1,6.43527984619141,0
"14","q21",39,19,6.923669,1,1,20.0617904663086,0
"15","q21",39,16,6.358289,1,1,23.251823425293,0
"16","q21",39,13,12.39471,1,1,15.5029678344727,0
"17","q21",39,8,10.82159,1,1,1.35154724121094,0
"18","q21",39,10,4.566133,0,1,4.99559783935547,0
"19","q21",39,18,18.29435,1,1,31.5701675415039,0
"20","q21",40,23,13.6442,1,1,0.00728607177734375,1
"21","q21",42,24,15.23958,1,1,2.03443932533264,0
"22","q21",42,25,4.737876,0,1,34.7867317199707,0
"23","q21",43,26,16.72898,1,1,-0.0793914794921875,1
"24","q21",45,28,27.92072,0,1,0.872592985630035,0
"25","q21",45,27,4.207047,0,1,-0.180152893066406,1
"26","q21",47,31,4.982909,1,1,1.90850675106049,1
"27","q21",47,30,21.01181,1,1,39.0368041992188,0
"28","q21",47,32,4.978076,1,1,0.0290832947939634,1
"29","q21",47,33,1.368204,0,1,0.0132346693426371,1
"30","q21",47,29,17.19372,1,1,46.1606788635254,0
"31","q21",49,34,9.268274,1,1,-0.646854043006897,1
"32","q21",50,37,9.992653,1,1,2.95136308670044,0
"33","q21",50,35,7.214721,1,1,13.2342729568481,0
"34","q21",50,36,4.142547,1,1,17.6655044555664,0
"35","q21",50,38,4.927645,1,1,31.1108055114746,0
"36","q21",51,39,0.7334725,0,1,22.7614841461182,0
"37","q21",51,42,0.7334734,0,1,21.8164386749268,0
"38","q21",51,41,11.29833,0,1,-0.183723449707031,1
"39","q21",51,40,0.7334602,1,1,35.7147903442383,0
"40","q21",53,44,5.295709,1,1,26.6561660766602,0
"41","q21",53,45,4.275749,1,1,14.5849533081055,0
"42","q21",53,43,5.323595,1,1,12.4599723815918,0
"43","q21",59,46,11.3097,1,1,18.41676902771,0
"44","q21",59,47,28.48748,1,1,9.80887222290039,0
"45","q21",60,48,38.07064,0,1,10.1330642700195,0
"46","q21",64,50,2.581343,0,1,3.26659393310547,0
"47","q21",64,49,19.2389,1,1,-0.032257080078125,1
"48","q21",65,51,9.723453,1,1,14.2682342529297,0
"49","q21",66,52,31.79623,1,1,15.2969818115234,0
"50","q21",67,53,1.38867,0,1,-0.038177490234375,1
"51","q22",35,15,8.493023,1,1,24.1721115112305,0
"52","q22",35,16,7.817016,0,1,29.7114028930664,0
"53","q22",37,17,28.83867,0,1,8.9084997177124,0
"54","q22",38,18,1.922688,1,1,9.14553833007812,0
"55","q22",38,19,1.228655,0,1,40.2820625305176,0
"56","q22",41,20,13.52216,1,1,5.44504261016846,0
"57","q22",42,21,6.753936,1,1,-0.273666381835938,1
"58","q22",42,28,17.89949,1,1,13.1541290283203,0
"59","q22",42,29,50.27905,1,1,8.13204956054688,0
"60","q22",42,24,3.213211,0,1,4.35256290435791,0
"61","q22",42,27,2.308652,0,1,35.4940528869629,0
"62","q22",42,31,1.50495,0,1,0.355890482664108,1
"63","q22",42,22,0.8596437,0,1,1.43074035644531,1
"64","q22",42,25,2.7019,0,1,31.8681755065918,0
"65","q22",42,26,1.552024,1,1,40.6265296936035,0
"66","q22",42,23,2.606849,1,1,0.996991693973541,1
"67","q22",42,30,3.813313,1,1,3.98101162910461,0
"68","q22",43,32,5.119005,0,1,16.8057079315186,0
"69","q22",47,34,8.781969,1,1,37.4392738342285,0
"70","q22",47,33,5.232495,0,1,28.6051635742188,0
"71","q22",48,37,5.429768,0,1,5.61374664306641,0
"72","q22",48,35,2.84084,0,1,4.43710327148438,0
"73","q22",48,36,3.717366,1,1,4.32144927978516,0
"74","q22",48,38,1.296116,0,1,3.12558746337891,1
"75","q22",52,40,6.236289,1,1,23.8950595855713,0
"76","q22",52,39,23.63888,1,1,-0.0362167358398438,1
"77","q22",52,41,12.57174,1,1,13.9605922698975,0
"78","q22",52,42,11.19274,1,1,5.91680526733398,0
"79","q22",53,45,2.879808,0,1,6.49806785583496,0
"80","q22",53,44,4.321361,1,1,21.4430522918701,0
"81","q22",53,43,7.139627,1,1,8.23173522949219,0
"82","q22",54,46,5.944239,0,1,20.1022338867188,0
"83","q22",59,47,38.47812,0,1,1.14485931396484,0
"84","q22",59,48,2.890023,1,1,8.33638000488281,0
"85","q22",60,49,52.86245,1,1,0.0969399362802505,0
"86","q22",61,50,4.488149,1,1,14.0260543823242,0
"87","q22",67,52,5.682502,0,1,6.34732913970947,0
"88","q22",67,51,6.525988,0,1,31.3248157501221,0
"89","q22",71,57,0.7251915,0,1,9.56948089599609,0
"90","q23",34,29,10.46873,0,1,22.7546844482422,0
"91","q23",34,28,8.50361,0,1,18.2736129760742,0
"92","q23",34,27,3.658055,0,1,-0.107772827148438,1
"93","q23",35,30,12.79278,1,1,8.00251770019531,0
"94","q23",39,32,2.484576,1,1,25.5940971374512,0
"95","q23",39,31,1.399361,1,1,1.60438537597656,1
"96","q23",40,33,16.4508,1,1,8.33954620361328,0
"97","q23",41,35,29.56692,1,1,18.8154067993164,0
"98","q23",41,34,18.07902,1,1,11.6447601318359,0
"99","q23",42,36,10.86709,1,1,3.32096862792969,0
"100","q23",42,39,2.231796,0,1,7.15585327148438,0
"101","q23",42,37,18.93769,1,1,25.6297912597656,0
"102","q23",42,38,9.217746,1,1,29.0414733886719,0
"103","q23",42,40,7.27738,1,1,-0.483481794595718,1
"104","q23",43,41,12.05006,1,1,0.0464935302734375,1
"105","q23",44,42,8.975023,1,1,28.3175354003906,0
"106","q23",45,43,9.81759,1,1,6.08179473876953,0
"107","q23",46,44,14.17615,1,1,6.14379215240479,0
"108","q23",47,45,3.983161,1,1,8.46075439453125,0
"109","q23",47,46,23.96669,1,1,26.2164192199707,0
"110","q23",49,47,7.105022,1,1,24.7912425994873,0
"111","q23",49,48,7.118168,1,1,4.79558992385864,0
"112","q23",50,50,22.03437,1,1,28.8126831054688,0
"113","q23",50,49,6.41142,0,1,14.7844533920288,0
"114","q23",50,53,2.97098,0,1,38.3433952331543,0
"115","q23",50,57,7.780057,1,1,15.963828086853,0
"116","q23",50,52,0.7196977,1,1,47.7910957336426,0
"117","q23",50,51,5.414777,1,1,12.0135498046875,0
"118","q23",50,55,4.029105,1,1,25.3918266296387,0
"119","q23",50,56,9.713375,1,1,22.554235458374,0
"120","q23",50,54,1.042228,0,1,37.386402130127,0
"121","q23",51,58,12.6481,0,1,0.118873596191406,1
"122","q23",52,59,3.217081,0,1,7.92560720443726,0
"123","q23",55,60,9.594375,1,1,3.78731536865234,0
"124","q23",57,61,13.94345,1,1,13.6105575561523,0
"125","q23",58,63,45.49763,0,1,16.5828399658203,0
"126","q23",58,62,10.66933,0,1,4.60625457763672,0
"127","q23",60,64,71.6078,0,1,34.346607208252,0
"128","q23",64,71,7.207119,0,1,14.8290529251099,0
"129","q23",64,70,2.049731,0,1,5.8509373664856,0
"130","q23",67,72,15.62003,0,1,15.8391418457031,0
"131","q23",71,76,6.959655,0,1,6.91277313232422,0
"132","q23",71,80,0.7189082,0,1,14.0608520507812,0
"133","q23",71,79,0.718905,0,1,14.0465316772461,0
"134","q23",71,83,7.724831,0,1,18.8345565795898,0
"135","q23",71,77,0.7189018,0,1,8.94942474365234,0
"136","q23",71,78,0.7189033,0,1,10.8099670410156,0
"137","q23",71,82,6.375584,0,1,17.7854843139648,0
