"species","quad","year","genetID","ANGE.0.2","ANGE.2.4","ANGE.4.6","ANGE.6.8","ANGE.8.10","ANGE.10.12","ANGE.12.14","ANGE.14.16","ANGE.16.18","ANGE.18.20","ANGE.20.25","ANGE.25.30","ANGE.30.35","ANGE.35.40","ANGE.40.45","ANGE.45.50","ANGE.50.60","ANGE.60.70","ANGE.70.80","ANGE.80.90","ANGE.90.100","ANGE.100.110","ANGE.110.120","ANGE.120.130","ANGE.130.140","ANGE.140.150","BOCU.0.2","BOCU.2.4","BOCU.4.6","BOCU.6.8","BOCU.8.10","BOCU.10.12","BOCU.12.14","BOCU.14.16","BOCU.16.18","BOCU.18.20","BOCU.20.25","BOCU.25.30","BOCU.30.35","BOCU.35.40","BOCU.40.45","BOCU.45.50","BOCU.50.60","BOCU.60.70","BOCU.70.80","BOCU.80.90","BOCU.90.100","BOCU.100.110","BOCU.110.120","BOCU.120.130","BOCU.130.140","BOCU.140.150","BOHI.0.2","BOHI.2.4","BOHI.4.6","BOHI.6.8","BOHI.8.10","BOHI.10.12","BOHI.12.14","BOHI.14.16","BOHI.16.18","BOHI.18.20","BOHI.20.25","BOHI.25.30","BOHI.30.35","BOHI.35.40","BOHI.40.45","BOHI.45.50","BOHI.50.60","BOHI.60.70","BOHI.70.80","BOHI.80.90","BOHI.90.100","BOHI.100.110","BOHI.110.120","BOHI.120.130","BOHI.130.140","BOHI.140.150","SCSC.0.2","SCSC.2.4","SCSC.4.6","SCSC.6.8","SCSC.8.10","SCSC.10.12","SCSC.12.14","SCSC.14.16","SCSC.16.18","SCSC.18.20","SCSC.20.25","SCSC.25.30","SCSC.30.35","SCSC.35.40","SCSC.40.45","SCSC.45.50","SCSC.50.60","SCSC.60.70","SCSC.70.80","SCSC.80.90","SCSC.90.100","SCSC.100.110","SCSC.110.120","SCSC.120.130","SCSC.130.140","SCSC.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"BOHI","q21",36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647148654603028,1.94872300208171,0,0,0,11.035074261979,5.89220246242912,10.3517689099137,17.935006235894,27.7694882934061,17.411471250503,18.0088062100659,44.854681204383,87.7242095920478,74.5854352650062,87.4024165692144,13.3536000447951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772936921361111,21.963452634504,25.3781701882254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52315446661188,6.10094085613973,35.7368856129306,36.9368908043358,35.0778429720445,24.6717702400516,20.6705539785631,21.9627330880192,81.189425870455,45.949034772789,70.8375642225104,80.5040362260419,13.096384912913,22.2305168754713,17.2510327143411,15.9680968785577,0,0,1,1,0.92827749759893,0.838595864850104,0.776836716794487,0.718944142199083,0.652204043420612,0.600036034736992,0.559032430620355,0.526219013146902,0.467601364337364,0.429120869211575,0.402044046936262,0.382000175935725,0.366584256844665,0.354368618522065,0.336253159309271,0.323475025686459,0.313983941557374,0.306148425189184,0.284174485070206,0.251123037340353,0.218537012692772,0.188374302818134,0.162429720455475,0.141494334262925
"BOHI","q21",36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42890568580094,8.49604568805159,6.18509408287214,20.9155820880691,15.1119318969065,3.87519672481105,0,3.92539969925177,62.1639840316165,25.0856324973637,35.3174107281653,28.6031588690481,32.9978493051697,92.3619564615135,59.0393904162566,19.3969096383341,1.0155841430913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956362931196715,47.6588104545848,0.087688349516867,0,0,0,0,0,0,0,0,0,4.75340401486601e-08,3.29296209295649,6.01901247273688,4.01252969459251,13.1050697057806,7.97048801447985,8.36982568460932,24.5777099157699,22.6105617601584,24.4707170952874,71.5535454517574,66.0315080244601,71.25916628824,48.3454398243296,57.3002157532274,52.1672536307608,33.6375225162676,15.9833365188277,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.995998688823324,0.963859956320145,0.927907538950206,0.879071650499658,0.754438593440695,0.62304002608372,0.495723236927531,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"BOHI","q21",37,3,0,0,0,0,0,0,0,1.64388002525494,3.22327112392577,0,11.349715567929,8.70171392306533,29.1546082581767,0,0,0,23.5574141999942,14.4478887427653,7.67293095590475,9.44883431760459,0,0,0,0,0,0,0,0,0,0,0,0,1.51347752755703,6.66671153257549,9.58169999881172,5.95334383869794,23.7744429553849,70.8667856899474,41.3076966441294,79.3337489904067,119.86026008564,114.532726615496,112.321885844008,145.585846434149,68.5573404299937,182.221313439012,39.7581978880113,21.4357493346782,0,0,0,0,0,0,1.4210854715202e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3104895439454,34.6101306798315,15.561829027294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522304692671329,11.1998911286382,0,0,0,0,0,0,17.0070442261056,0,0,0,21.9166934179011,0.843846641070115,0,0,0,1,1,1,1,0.963198453118982,0.906682971637069,0.858335549670308,0.818829427946948,0.786537232819373,0.759864077510893,0.710279295631452,0.67629634793418,0.650874704322815,0.609778479229513,0.572734369100214,0.541479967641561,0.49299430926293,0.450337462862533,0.402376956616426,0.361300341696119,0.312653372569746,0.262925515095232,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"BOHI","q21",37,5,0,0,0,0,0,0,0,0,0,0,0,0,8.67439627989052,12.5696006475932,0,4.86715114918071,0,0,8.14929910324653,61.5515055408742,3.36988463512218,0,10.0184197587133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4288805221984,34.296278817964,43.4566194763685,73.4773755754306,66.3346720478298,116.282876167216,70.5267581193758,65.973159167171,226.509752562245,179.96004779876,110.535110697497,31.4896962964438,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74458546446337,13.2316742876548,4.97356103481481,0,0,0,27.562942245469,34.2208178397081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7221958213095,0,22.7605400589712,17.0070442261056,0,0,0,0,0,1,1,0.969262620556144,0.880076206000639,0.813307741201158,0.743495858739653,0.670619781278448,0.614707355599459,0.571154950514665,0.536499375151518,0.474962898689522,0.434797365962748,0.406636314914268,0.385842963492679,0.369879915260599,0.357249390319673,0.338548054224867,0.325378193026381,0.315607811661054,0.307757185769407,0.284888444908864,0.251451881550265,0.218665236438093,0.188378486391867,0.162429720455475,0.141494334262925
"BOHI","q21",37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57509263833039,15.6689042891533,21.7116623745157,28.2641372322206,6.5335352958944,21.428505525793,10.0184197587133,0,0,0,0,0,0,0,0,0,0,0,0,1.92805388734594,6.83257266448166,17.2346162924251,48.3819781626684,113.83679448187,77.4307611534418,36.9192691252885,26.4872415034998,137.061889770853,133.264065318045,79.1384472213283,124.830495601766,222.294836192411,17.6302058730762,0,0,0,0,0,0,0,7.105427357601e-15,0,0,0,0,0,0,7.82015905491312,33.4610555467287,6.25141386249608,0,0,0,0,24.4145867749711,37.369173310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6377963943499,21.8449394859308,0,17.0070442261056,0,0,0,0,0,0,0.842885022014871,0.679388423640764,0.620525674284962,0.590636803022402,0.572598918880026,0.560539708952106,0.551911947110428,0.545435029581387,0.540393820207401,0.536358901114595,0.529092987976749,0.524246867330446,0.520784285537888,0.513549324870793,0.495712423719568,0.477506031523708,0.445779481796712,0.409407922858724,0.3697763266467,0.335029290409177,0.304632012190259,0.261673258130757,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"BOHI","q21",38,3,0,0,0,0,0,0,0,0,0,3.14369459440506,33.9928328218596,26.5782678281352,0.294037220259426,0,0,0,0,0,18.5364070221437,7.54787662482218,0,0,0,0,0,0,0,0,0,0,0,0,7.62116942303844,15.9597342831633,18.1352705813883,15.6290148331598,31.3297697016638,9.37637003775701,8.98753223401333,79.1724588633064,77.6186482014012,115.887332340746,154.617049057694,197.033976236575,121.876809252577,253.260445359471,40.331607433382,27.642696471903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9167736527512,59.1136336711809,9.4772036476505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.999295187284288,0.944517135810905,0.886907810822652,0.83954416861101,0.801421091110063,0.770501019729185,0.745080378524012,0.698033901748396,0.665906998337113,0.642656842667577,0.609009184502934,0.573500047795843,0.542963498145038,0.495018047077705,0.449800427603819,0.401397925029375,0.360303120453798,0.312869713374678,0.262965592451014,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"BOHI","q21",38,5,0,0,0,0,0,0,0,0,0,0,0,0,21.3784969679321,32.7120769938781,9.91825850284903,0,0,0,26.0842836469659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98333444858206,35.9280241748139,38.211650151438,49.2318696953378,50.7170847829771,89.3908335832354,88.6112980783155,132.934131528999,32.8678659153158,214.612363934559,246.455243176683,187.640445916912,2.89573892407157,0,0,0,0,0,0,0,0,0,0,0,1.39600952355126,4.22164931118411,16.5899107302048,10.5365098490679,0,0,0,0,52.9418549232658,54.6468174738159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.934669842623954,0.844648232282921,0.782079746395505,0.737850324338964,0.704937212127615,0.65574143182279,0.611778354546931,0.575271822978406,0.508189288571956,0.463257658854577,0.431342826184936,0.407595447549876,0.389273690950513,0.374726233903498,0.353114914393495,0.337849775614719,0.326503345213106,0.314362900760878,0.288714916409601,0.253414358192898,0.219429906646319,0.188380030821795,0.162429720455475,0.141494334262925
"BOHI","q21",38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28075308784658,29.3105746910142,56.872845619388,1.62894271337647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3094857841434,81.6035067614415,120.588643648223,79.2456026980265,3.12550336886113,46.5534349209765,93.4352723247013,162.336714876556,128.202129997042,184.167322077677,237.063132572906,10.849135280685,0,0,0,0,0,0,0,1.4210854715202e-14,0,0,0,0,0.245893884400481,10.5411534796889,40.1748922015605,23.801591991925,0,0,0,0,0,63.1904381602635,44.3982342368182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913567798866305,0.723234271720891,0.65068651515558,0.613496607886316,0.590974733015741,0.575892256153831,0.565092115157357,0.556978771983031,0.550662173963895,0.545605318332168,0.536495262074164,0.530417931169494,0.526075300720254,0.515701913798376,0.496380780656759,0.477460470070759,0.445101591594514,0.409939027960589,0.370443225946666,0.335665751032571,0.304910087423556,0.261618345661502,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"BOHI","q21",39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03999985249202,14.5995305033949,11.9208592201263,0.0868074695355077,5.2714584341653,42.8033272980994,72.8472473914844,84.1934754114268,88.6041402979938,107.514092499692,130.889135177659,112.807988670026,77.6462893453399,204.97792143832,27.623578640328,8.2495087889414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6150967075635,23.1142085357953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.995291226419065,0.948070443841565,0.899501291641893,0.857736032767016,0.822773698856578,0.793500483959121,0.738398217702674,0.700258508689678,0.672463631000083,0.63447290167406,0.595048797686588,0.561560065873796,0.509503278991125,0.460894932526396,0.409872710599198,0.36699138697241,0.314144620350218,0.263089449099017,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"BOHI","q21",39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1175729852024,40.6461092575092,73.8413021006882,84.1209124035023,68.8803221598225,39.1176380163105,55.5797417474308,82.7255194459863,64.9499128095985,185.020148938429,154.452698772098,119.513711854378,20.1097699480692,0,0,0,0,0,4.2632564145606e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2709838397119,52.2236802685068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.986827028273348,0.901701382841877,0.83295960808578,0.782439213240687,0.739036589412722,0.680252077339959,0.631316588893888,0.591431022464377,0.519273093758879,0.471557263114932,0.437911982047546,0.412997851438224,0.393842581353264,0.378673679361712,0.356202685552188,0.340375408864977,0.328635323514081,0.316700696291544,0.289597441305088,0.253797559268241,0.219561472648558,0.188380030821795,0.162429720455475,0.141494334262925
